company,job,summary
The Coca-Cola Company,"Group Director, Category Strategic Advisory - Small Store"," High level of experience in data providers (Nielsen, IRI). Analytics experience - ability to draw insights and actions from data...."
Kantar,Data Design Specialist," The Data Design Creative Specialist, helps communicate ideas and information in a way that is engaging and visually appealing, bringing key data insights to..."
Kids II Inc,Inventory Specialist - US, That’s a big task! Correct any data which is in error. Provide item sku data information to all 3pl’s so they have complete information to receive new sku’s....
Dollar General,RETAIL DISTRICT MANAGER UNASSIGNED," Financial analysis skills sufficient to interpret operating statements and other financial reporting data, manage budgets, and control inventory...."
CSRA,Data Managent Analyst," Design Canonical, logical and physical data models. Review and analyze the current data architecture and devise solutions for improving performance and..."
Amazon.com,Technical Curriculum Developer," Big data, DevOps, security, systems administration, software development, cloud technology. Dive into AWS technologies and solutions, covering domains such as..."
KORE Wireless,Jr. Carrier Data Analyst," Improve data quality through data analysis, standards definitions, and data management best practices. Carrier Data Analyst...."
The Home Depot,DIGITAL MKTG MGR DATA PLAT, The Data Management Platforms team in the Online Marketing Data and Analytics group is using big data to drive marketing efficiency and sales growth for The...
Kids II Inc,Office Services Coordinator - US," That’s a big task! Experience with data entry, basic reporting, filing, answering phones, scheduling, and communications is a must...."
CH Robinson Worldwide,Carrier Representative," We have big plans, and shaping the future takes a team as diverse as the world’s supply chains. Leverage our global technology platform, Navisphere, along with..."
R+L Carriers,Billing Clerk," R+L Carriers offers an excellent compensation and comprehensive benefits package that includes Medical/Dental/Vision Insurance, 401(k) Retirement Plan with..."
Atlanta Community Food Bank,Benefits Screener," Records client data into web based CRM. As a benefits screener, you will also be responsible for submitting client documentation and recording client data...."
The Home Depot,COPYWRITER- HD Home," Your next big idea may just change the future of retail! To do so, we need more dreamers, innovators and big thinkers passionate about re-imagining the future..."
Emory University,Public Health Data Analyst," Creates and maintains a data dictionary and meta data. Regularly downloading data from multiple sources, including online surveys, spreadsheets, app data, etc...."
Equifax,Big Data Architect," Big Data Architect. Knowledge of data exploration and business intelligence tools like Spotfire, Tableu for Big Data...."
Dollar General,"DISTRICT MANAGER in Atlanta, GA"," Financial analysis skills sufficient to interpret operating statements and other financial reporting data, manage budgets, and control inventory...."
The Home Depot,Item Data Analyst," The Item Data Analyst, Data Governance is part of an enterprise Product/Item Data Governance team, which is responsible for designing the product taxonomy,..."
AMERICAN CANCER SOCIETY,Data Quality Analyst," As a member of the data services team, the Data Quality Analyst will perform data quality analysis in the areas of data modeling, data movement, dimensional..."
AnswerRocket,Copywriter," AnswerRocket offers the opportunity to grow immensely, both personally and professionally, as we leverage the latest technology to change how companies use big..."
Accountants One,Data Analyst," 3-5 years analytical experience with large amounts of corporate data. Due to increasing client base, this firm is looking for a Data Analyst or to work directly..."
TCGplayer,"VP, Data Analytics"," VP of Data Analytics. Proven track record of successfully implementing a modern data and analytics stack (data warehouse, ETL, BI tool, data products) across..."
Applied Systems Inc.,Data Scientist," Design and implement data analysis, data mining, research, analysis, modeling strategies and best practices...."
The Home Depot,INTERN - MERCHANDISING SERVICES - DATA SCIENCE," Data Analytics, Data Modeling. The Merchandising Services - intern program offers talented college students an opportunity to develop leadership skills and gain..."
Grubhub,Grubhub Delivery Driver - Apply Now," Delivery partners will use their own iPhone or Android phone and their data and text plan. Grubhub, the nation's leading online and mobile food ordering company..."
Honeywell,Big Data Engineer," 25 Streaming Data, Data Pipeline, Data Modeling. 1+ years working with Big Data technology. Honeywell Connected Homes is looking for a Big Data Engineer to join..."
Google,"Project Controls Group Lead, Google Data Centers"," Your key function will be to drive the efficient delivery of Google’s Data Center Portfolio by the organization of data, implementation of scalable processes..."
AT&T,Data Science & Engineering Internship, You’ll use your data science or engineering talents for breaking down business problems by analyzing data and guiding improvements....
Sophlogic Global LLC,Data Analyst, Conduct data checks on databases and/or records to ensure data accuracy. Synching of data fields across systems)....
Delta Air Lines,Solution Data Architect," Experience with High Volume Data Ingestion Mechanisms, Data Analytics Stores, Data Warehousing, Data Quality Management and Data Lifecycle Management...."
Capgemini,ATLANTA - I&D - Data Analyst," (Includes Data Modeler, Data Miner.). You are responsible for data related activities such as data extraction, profiling, cleansing, de-duplication,..."
Primerica,Data Analyst," One to three years business and/or data and financial analysis and reporting. Data Analyst functions as a primary source of analysis, reporting and the design..."
Accenture,Big Data Engineer, Big Data professionals*. Experience with delivering Big Data Solutions in the cloud with AWS or Azure. Develop deep next generation Analytics skills to support...
Conversant Media,Associate Account Manager, Alliance Data participates in E-Verify. We are the world’s leading affiliate marketing network - we transform digital marketing with the help of big data and...
Norfolk Southern Corp,Data Systems Engineer, Develops ETL processes to optimize mechanical data for Data Warehouse usage. Automate/improve Mechanical data management....
Steady,Data Scientist, Strong skills in MS Excel and SQL to query normalized relational data and dimensional warehouse data. Undertake preprocessing of structure and unstructured data...
Gables Residential,Accounts Payable Clerk, Yardi experience a big plus. Understanding of data processing with proficiency in. The Accounts Payable Clerk will work in a fast paced and dynamic environment....
SunTrust,Omni Channel Data Scientist, Experience mining data from Adobe Analytics. Responsible for synthesizing a wide range of analyses to assist in business planning....
SunTrust,Consumer Banking Data Scientist," Primarily responsible for the development, calibration and validation of risk rating models for probability of default, loss given default, and exposure at..."
Cox Communications,Data Analyst III," Maintains, reviews and/or analyzes data files, tables and reports for inconsistencies, troubleshoots data integrity issues for iDrive application and develops..."
U.S. Bank,Data/Revenue Analyst, Experience using Excel for data analysis and visualization including pivot tables. Proficiency working with large data sets and querying relational databases...
AllianceData,Account Representative, Alliance Data participates in E-Verify. We are the world’s leading affiliate marketing network - we transform digital marketing with the help of big data and...
Google,"Regional Schedule Lead, Project Controls Group, Data Centers"," Includes compute infrastructure, networking and data center infrastructure. Your key function will be to drive the efficient delivery of Google’s Data Center..."
UNITED PARCEL SERVICE,Internal Audit/Compliance Data Analytics Intern, Assists with analyzing data for fraud investigations. Builds and documents data dictionary for existing databases....
"Moxie Interactive, Inc.","Consultant, Data Strategy"," Reports to VP, Data Strategy. This is not a data science/engineering role; If so, the Consultant, Data Strategy role is for you...."
Amazon.com,Data Scientist, Experience with big data:. Are you interested in applying your strong quantitative analysis and big data skills to world-changing problems?...
Kids II Inc,Licensing Associate - US, That’s a big task! Track all shipments of prototypes and contractual samples and provide tracking data to Licensing Manager and Licensor....
SunTrust,SAS Data Analyst Intern- Graduate Associate," What to Expect? During the internship, the Graduate Associate will: • Learn about banking and financial services • Receive classroom and on-the-job..."
CarMax,Sales Consultant," Reading, collecting, and transcribing data in order to complete accurate paperwork. This positive work environment leads to a positive customer experience, and..."
ICF,Program Consultant," Participate in quantitative and qualitative data collection and analysis, and help facilitate use of data by GRASP and project beneficiaries...."
The Home Depot,Item Data Analyst - IDM Platform, This position serves as the primary data management lead for the Item Data Management team. 1-2 years of data analysis experience....
SP+,Bookkeeper," Bookkeeping, and Main Frame AS400 Computer data entry and retrieval experience a big plus. Prepare and input daily field reported financial data and keypunch..."
SP Plus Corporation,Bookkeeper," Bookkeeping, and Main Frame AS400 Computer data entry and retrieval experience a big plus. Prepare and input daily field reported financial data and keypunch..."
IgnitionOne,Data Analyst, Experience working with Large data sets. Ability to pull insights from data sets and clearly communicate findings with stakeholders....
CarMax,Sales Consultant (part-time)," Reading, collecting, and transcribing data in order to complete accurate paperwork. This positive work environment leads to a positive customer experience, and..."
Avenica,Project Coordinator - Entry Level, Some data entry / processing that pertains to specific accounts. Ability to see the big picture and the importance of this role in the tea....
The Home Depot,"Manager, Item Data Governance"," The Manager, Item Data Governance is part of the enterprise Product/Item Data Governance team, which is responsible for designing the product taxonomy, defining..."
Myers and Stauffer LC,Data Analyst, Internship to three years of experience in data analysis or analytics preferred. Identify and implement analyses and/or audits relating to healthcare claims...
Comcast,"Rep 2, IT Suppt"," Makes recommendations on computerrelated needs.- Provides assistance in moving and re-installing equipment whenrequired.- Assists with the development,..."
"Elavon, Inc.",Data Architect, Logical data modeling. Administers and manages data definitions and data traceability to improve repository documentation and coordination....
Change Healthcare,Fraud Detection & Prevention Data Analyst," Travel &amp; Expense data, Accounts Payable data). Utilize data visualization software to present data in a clear, concise, meaningful, and impactful way...."
Peach State Health Plan,"Manager, Data Analytics & Reporting", Responsible for the quality and completeness of data in core systems by performing and overseeing the auditing of data....
The Coca-Cola Company,Planner III," Ability to define problems, collect data, establish facts and draw valid conclusions. And people - with the different backgrounds, skills and perspectives they..."
"Williams-Sonoma, Inc.","Human Resources Manager, Pottery Barn Brands (Atlanta)"," Track and analyze staffing, productivity, retention, turnover, exit interview data. See the big picture and articulate how your work connects to broader...."
Cotiviti,Data and Insight Analyst," Experience in typical and big data analytics environments. Design, build and integrate analyses using Hadoop and other big data tools such as:...."
IBM,Data Scientist, IBM Watson Media and Weather seeks a hands-on Data Scientist. Durable Passion to apply data analytics to solve diverse problems....
Amazon.com,Data Scientist - AWS Professional Services," Work with our Professional Services Big Data consultants to analyze, extract, normalize, and label relevant data...."
CapTech Consulting,Big Data Engineer - Hadoop," Our Big Data Engineers are data pipeline builders and data wranglers, implementing modern data architectures to deliver data to data analysts and scientists at..."
B. Braun Medical Inc,Data Analytics Coordinator," Gathers, analyzes, and reconciles sales and other financial data from our BW, SF.com and SAP systems to support Hospital Care selling efforts...."
Hiscox Ltd,Data Engineer, Other projects may include developing the data migration queries to integrate other internal or external systems data to data warehouse....
The Home Depot,Analyst - Category Experience," 40%-Analyze customer information (external data, internal research, site behaviors, post-transaction data) to identify the most significant opportunities to..."
IBM,Product Consultant," Experience with social/local applications a big plus. Minimum of seven (7) years of experience and proficiency in email systems, ISP’s, data manipulation,..."
Cox Media Group,DIGITAL ANALYTICS INTERN," Collect, cleanse and validate data in a SQL and Big Data environments. Interns will use a SQL data warehouse, Big Query, TensorFlow, Tableau, R, Alteryx and..."
CryoLife,"Clinical Research Clerk (Part-Time, Temporary)"," Performs data entry into automated programs to track contracts, applications, filings, violations or other pertinent data, depending on assignment...."
Google,Data Center Supplier Quality Program Manager," Support efforts to converge back end tools, logical and physical data models to allow multiple functions and companies to share, analyze, and drive continuous..."
AllianceData,Associate Account Manager, Alliance Data participates in E-Verify. We are the world’s leading affiliate marketing network - we transform digital marketing with the help of big data and...
"Pandora Media, Inc.",Accounts Receivable Specialist, Process-oriented individual who can also keep an eye on the big picture. You will be working with numerous customers and the external service delivery team to...
Google,"Technical Writer, Google Hardware"," Technical writers play a big part at Google. As a Technical Writer, you will be a part of a team of writers who develop documentation for training and..."
Battelle,Bioinformatician/Data Analyst," Prepare genomic data analysis including assembly, mapping, annotation, and whole genome comparison. Assembly and curation of raw genomic data using programs..."
KPMG,"Associate, Big Data Software Engineer"," Lighthouse — KPMG's Center of Excellence for Advanced Analytics — has both applied data science, AI, and big data architecture capabilities...."
Capgemini,ATLANTA Campus Recruiting 2018 - I&D - Data Analyst," (Includes Data Modeler, Data Miner.). You are responsible for data related activities such as data extraction, profiling, cleansing, de-duplication,..."
TSYS,IT Application Support Data & Test Engineer, This is an exciting opportunity for someone who loves to study data and can use that data to drive business improvements....
Southeastern,Data Conversion Analyst," Southeastern Data Cooperative Inc. Conducts data analysis and testing to ensure the integrity of data during conversion, migration &amp; loading process...."
Veritiv,PRICING SPECIALIST," Pull data extracts, ad hoc reports and conduct analysis as requested by price manager. We're a big company, but we’re also a new company, shaping our...."
Kids II Inc,Sales Analyst - US, That’s a big task! Weekly reporting/tracking using customer POS data:. Experience and demonstrated ability to analyze data and make appropriate recommendations....
Aquesst,Data Analyst ( SQL / VBA / VBScript )," Data analysis (error checking, set validations, troubleshooting, data flows). The Data Analyst will identify business intelligence, reporting, and data analysis..."
Equifax,Big Data Engineer, Big Data Engineer. Big Data Infrastructure Engineer. Equifax is looking for a Big Data Engineer for its infrastructure team supporting our Big Data services in...
OneSpring,User Experience Researcher (UxR)," Like our clients, OneSpring projects span the globe and require big picture focus. Work with business, IT, and data analytics stakeholders to lead the..."
NCR,Data Analyst Technical Support, Use data to create models that depict trends with KPI Help Desk data and customer data. Data Analyst Technical Support....
CBRE,Building Engineer (Data Center)," RESPONSIBILITIES Utilizes advanced skills to perform complex preventive maintenance and corrective repair of buildings, industrial systems, vehicles,..."
Epsilon,Account Representative, Alliance Data participates in E-Verify. We are the world’s leading affiliate marketing network - we transform digital marketing with the help of big data and...
Newell Brands,Business Intelligence Data Scientist - Supply Chain," Director, Data Science. Data Scientist – Business Intelligence. Develop business requirements for a Supply Chain data repository to consolidate multiple ERP..."
Delta Air Lines,Senior Developer- Big Data," Lead the design and development, and maintain Big Data workflows/pipelines into and out of Data Lake and Operation DBs...."
AT&T,Data Science & Engineering Co-Op, You’ll use your data science or engineering talents for breaking down business problems by analyzing data and guiding improvements....
Travelport,Senior Data Insights Analyst I," Strong data analysis background. Advanced understanding of data integration concepts, data governance and Information services and service-oriented..."
KEDRION BIOPHARMA INC,QA SW Validation/Data Analyst," The specialist is also responsible for the tracking and analysis of data for key quality indicators. Generates, executes and reviews SW validation protocols,..."
SITA,ACCELERATE: Project Reporting and Data Analytics (12 Month)," Acquire data from primary or secondary data sources for analysis and reporting. Technical knowledge regarding data models, database design development, data..."
SunTrust,Data and Analytics Solution Analyst, Must have good data interpretation and SQL skills. Also executes data and report validations to support ongoing quality assurance processes....
Emory Healthcare,Data Analyst III, And advises on data governance. Manages one or more data reporting processes; Uses statistical and/or data management software packages to clean and analyze...
TravelCLICK,BI Data Acquisition Analyst, Provide support to Technical Leads with data acquisition and data quality management. Recommend enhancements to data acquisition processes and systems of record...
Worldpay,Risk Data & Applications Manager," SME on Risk Data Management &amp; Data Governance techniques. This will include (but not limited to) group exposure calculator, development of US &amp; Group data..."
Hiscox Ltd,Data Analyst (Field)," Works closely with data &amp; solution services to ensure data quality, data availability and industrialization of analytic procedures. Are you a data guru?..."
NAPA Auto Parts,Master Data Management Analyst," Work with business partners to enhance the data governance council, its vision, charter, and monthly operations to communicate data standards, ensure a common..."
The Home Depot,DATA SCIENTIST PRICING," Data Scientists are responsible for proposing, analyzing, and then sharing insights gleaned from data. 10%- Seeks further knowledge on key developments within..."
BlueLinx Corporation,Master Data Analyst, Conducts periodic data quality audits; Responsible for execution of master data creation and maintenance requests of product and cost data....
Amazon.com,"Sr. Data Architect, Big Data"," Are you a Big Data specialist? At AWS, we are hiring the best Big Data / Analytics cloud computing consultants, who can help our clients and partners derive..."
Klein Management Systems,Big data developer," Job Title: Big data developer Duration : 8 Months Location: Atlanta GA Job Description: Must Have Skills: 1. Spark, Scala 2. Hive 3. Sqoop Detailed Job..."
Industrious,Community Manager - Atlanta (Midtown), Inputting and maintaining accurate data across various platforms. We partner with companies big and small to create productivity-driven workplace experiences...
Worldpay,Policy Analyst," By identifying and making recommendations for improvements, he/she will apply a sharp, analytical mind to large, disparate pieces of data to acquire their..."
Jobspring Partners,Data Analyst, A data analytics company is looking for experienced Data Analysts to join their team. 3+ years as a Data Analyst....
Brooksource,SQL Data Analyst, Will work to input data from SQL to Tableau for data visualization. SQL Data Analyst – Pricing. Experience in data visualization and building dashboards...
The Coca-Cola Company,"Big Data Engineer (PySpark, Python, Spark)"," Proven experience as a BI / Big Data Developer. Background in data modeling and/or data mining. Design, build and deploy traditional BI solutions and big data..."
Hitachi Consulting Corporation US,"Consultant, Consulting Core 2018 - 2019 (Georgia Tech)"," As a consulting-led solutions company, we can help you leverage data as a strategic asset to drive competitive differentiation, customer loyalty and growth...."
AnswerRocket,Data Scientist, Leverage Big Data to discover patterns and solve strategic and tactical business problems using massive structured and unstructured data sets across multiple...
CoStar Group,SEO Data Analyst," SEO Data Analyst. Create a comprehensive data model and schema of our wide range of internal and external data sources, develop a roadmap to integrate each..."
U.S. Bank,Data Scientist, The Data Scientist acquires data from multiple data sources in order to perform analysis. Experience in SQL/SAS for querying data and for data manipulation...
SunTrust,"SVP, Wholesale Data and Analytics"," Monitors data science trends and emerging technologies, and supports enterprise leadership in developing common, best and continuously improving frameworks,..."
Accountants One,Data Analyst - Excel guru + SAP, Project Analyst Deep Excel skills needed in this newly created position in the Perimeter area. Very dynamic and organically growing international company...
SunTrust,Data Science - Developer," Data Warehousing, Business Intelligence, ETL tools, ERP systems, RAD/JAD, Unix, Distributed (e.g. Delivers moderately complex solutions...."
Angel Oak Companies,Data Analyst, Big Data Analytics experience. Design both data structures and data integration practices. 5+ years’ experience in a data analysis or data management role....
KPMG,"Manager, Big Data Architect"," Demonstrated understanding and experience of enterprise data warehouse, big data, cloud, BI &amp; analytics, content management and data management...."
Veritiv,Transportation Solutions Representative," We're a big company, but we’re also a new company, shaping our. Accountable for collection of monthly performance data for truckload carriers in order to both..."
The Coca-Cola Company,Category Strategic Advisory Analyst - CR," Working knowledge of syndicated data (e.g., Nielsen). And people - with the different backgrounds, skills and perspectives they bring to our workplace - are..."
Slalom Consulting,Data Engineering Consultant, Implementing data lakes as streaming platforms using the latest cloud and big data technologies. Architecting data platforms to support our clients helping them...
Equifax,Pre-sales Data Scientist, 3-5 years' experience with the Big Data analytics. Analysis using Big Data to build predictive and marketing solutions. Pre-sales Data Scientist....
Primerica,Data Architect, Deep expertise of technical architectures surrounding big data and analytics. Primerica is looking for a Lead Data Architect who will help lead the architecture...
The Home Depot,"Manager, Brand Advocate"," Your next big idea may just change the future of retail! Assess customer behavior for consideration in upcoming projects via data analysis (e.g., click-through,..."
Kids II Inc,Accounts Payable Specialist - US," That’s a big task! Ability to assess and interpret data and documents. Strong problem solving, basic accounting principles knowledge, documentation skills,..."
Newell Brands,"Manager , Data Science"," Director, Data Science. Manager, Data Science – Business Intelligence. Develop business requirements for a Supply Chain data repository to consolidate multiple..."
Aaron's,Staff Auditor," Basic knowledge and understanding of data analytics and related tools (e.g., ACL, Access). Utilize data analysis tools and techniques to evaluate risk and..."
Peach State Health Plan,Data Analyst III," Claims, provider data, member data, clinical data, HEDIS, pharmacy, external reporting. Handle complex data projects and acts as a lead for other Data Analysts...."
UserTesting,Business Operations Coordinator," Respond to requests for data both from the Business Operations team and our business partners, leveraging your skills in SQL to pull data directly from our data..."
Spectrum Brands,eCommerce Retail Sales Analyst, ECommerce with Big Box store experence. Specific knowledge and experience with Home Depot/Lowes/Menards data portals....
Solvay,Warehousing & LTL Buyer," SAP and TMS (Transportation Management System) a big plus. Collects, analyzes and assures quality of the data to support purchasing activities...."
Porsche Cars North America,"Manager, IT Data and Analytics"," Strong Business &amp; Data Analysis experience. Gathers and interprets data for studies, reports and recommendations;..."
IgnitionOne,Data Engineer Intern," Data Engineer Intern. The IgnitionOne Data Operations team is responsible for overseeing and administering all data storage (SQL, Cassandra, Hadoop, AWS, etc.)...."
Turner,"Associate Producer, Mobile News"," Experience working with platforms or other tech companies are a big plus. Helps execute those projects, watching a wide range of audience data closely,..."
Google,"Cost Management Regional Lead, Project Controls Group, Data Centers", Comfortability shifting between hands-on detailed analysis and big picture thinking and customizing communication based on the audience....
Inspire Brands,Data Scientist, Data cleansing/processing -- work with IT to create automated processes to ingest and cleanse data from multiple data sources and vendors....
Kids II Inc,Logistics Coordinator - US, That’s a big task! Work with IT &amp; analyst to streamline the Inbound Management Data grid to consistently provide the best data output for container tracking...
Kaiser Permanente,Principal Architect Data," In addition to the responsibilities listed below, this position is responsible for defining the enterprise data management architecture so that data can be..."
KPMG,Big Data Software Engineer, Assist the development of big data analytics and cloud applications to facilitate the work of data scientists and solution developers....
The Home Depot,DATA ANALYST SUPPLY CHAIN," 1-3 years work experience in data mining, statistical analysis, auditing, and/or forecasting. 20%-Leverages data analytics tools to create new dashboards,..."
The Home Depot,Assortment Solutions Manager, Strong big picture; Strong quantitative skills such as statistics and data analysis. This includes utilizing data analytics to understand key business drivers...
"Resolvit, LLC",Data Governance Analyst, Diagnose risks of shared platforms and co-mingling of business data with divested data. Analyze user access and permission sets within identified applications...
Cox Communications,Lead Data Analyst," 8 or more years of experience in related field (i.e., data analysis, metrics, etc.); Write code to automate reports and templates and consolidate data into..."
ICF,"Lead Data Analyst, Atlanta, GA"," Lead Data Analyst,. Introduce efficiencies, best practices, and standardization into reporting and data maintenance activities...."
GEORGIA-PACIFIC,DATA ANALYST, We are seeking a Data Analyst in our Strategy and Business Intelligence (SBI) Group. Who is Georgia-Pacific?Watch to find out!...
Brooksource,Big Data Developer, Big Data Developer. Experience designing solutions to business problems with Big Data technologies. We are looking for a Big Data Developer with hands-on...
Emory University,"Mgr, Data Solutions", Knowledge of big data and cloud technologies is preferred -Bachelor's degree and seven years of hands-on database related experience....
The Select Group,DATA ANALYST, Data Analyst will be doing data analysis utilizing statistical modeling to extract insights from data. DATA ANALYST REQUIREMENTS:....
Equifax,Data Architect," Hands-on experience with data architecting, data mining, data modeling and business requirements gathering/analysis...."
Genuine Parts Company,"HR Data Analyst, Shared Services", This individual will manage aggregation of performance data and help the ESC leverage data to make recommendations for future changes....
KPMG,Big Data SW Engineer, Assist the development of big data analytics and cloud applications to facilitate the work of data scientists and solution developers....
Slalom Consulting,Solution Principal - Modern Data Architecture," Owning innovative solutions on data platforms to support our clients, helping them fully leverage and organize their enterprise data...."
SunTrust,Data & Analytics Community & Best Practices Lead, Thorough understanding of data science and analytics techniques. As the Data &amp; Analytics Community Lead you will be responsible for developing communities of...
SunTrust,Data Protection Engineer," Analyzes corporate data protection projects and/or programs which include, but are not limited to, solution and service enhancements, new data protection..."
Ronald Blue Trust,Office Coordinator," Personal integrity and ability to discreetly handle confidential data. This position is located at our National Office in Roswell, GA which is located at:...."
The Home Depot,PROJECT ANALYST," 20% Compiles or prepares reports, graphs and charts of developed data. The Project Analyst works to assist in the preparation of economic and financial analysis..."
22squared,Strategy Director," Strong grasp on consumer research methods, with the ability to manage qualitative and quantitative projects and tell stories from data...."
The Home Depot,"Sr. Manager, Brand Advocate", Data management operations for homedepot.com. Your next big idea may just change the future of retail! And IT for data and process management on the homedepot...
Workday,Technology Consultant: Data Conversion – Higher Education & State/Local Government, Experience with Data Analytics/big data. A data conversion consultant interfaces directly with client and project team experts to design and execute highly...
Cox Communications,Business Data Analyst II," The Business Data Analyst will report to a Senior Manager. 2 or more years of experience in related field (i.e., business data analysis, metrics, etc.)...."
Hiscox Ltd,Underwriter Associate - HUC," When making a big purchase – do you research, compile the data and weight it in order to rate different choices?..."
The Home Depot,DATA SCIENTIST, Strong communication and data presentation skills. Insights from data to solve business problems. This position reports to Head of Data Science or Sr....
The Home Depot,ASSORTMENT ANALYST ONLINE," Proven ability to analyze, evaluate, and interpret complex data; Your next big idea may just change the future of retail!..."
eVestment,Payroll and HRIS Analyst," Accountable for data integrity. Collects, calculates, and enters data. Proactively utilizes UltiPro reports and other data sources to identify data integrity..."
