company,job,summary
Amazon.com,Performance Profiling Engineer, Background in applied statistics or machine learning. Working at Amazon Robotics....
Splunk,ITOA Markets Specialist," A thorough understanding of Dev Ops, Machine Learning in Dev Ops and AI Ops to help unify our solutions and overall go to market strategy...."
InterSystems Corporation,Product Manager - Machine Learning, Experience with one or more of the leading Machine Learning Frameworks:. Join InterSystems and help us bring distinctive Machine Learning capabilities to our...
Medial EarlySign,Data Scientist, Machine learning knowledge and experience:. We develop machine learning based decision support tools that expose the hidden layer of information in standard...
Amazon.com,Sr. Machine Learning Manager- 2018 Alexa Boston," More than 6 years of industrial/academic experience in data science, machine learning or a related field. Alexa Machine Learning is looking for an experienced..."
Splunk,Splunk Machine Learning & Analytics SE Architect," Math, Statistics or CS background with emphasis in Machine Learning. As a Splunk ML &amp; Analytics Architect, you will be a domain expert on Splunk Enterprise, and..."
Amazon.com,NLP Applied Scientist," Peer-reviewed publications in information retrieval, natural language processing, machine learning or related topics...."
Micro Focus,Associate Account Rep.," DevOps | IT Operations| Cloud | Security | Info Governance | Big Data, Machine Learning, &amp; Analytics. Discover the new Micro Focus – now the world’s 7th largest..."
Locke Careers,"Machine Learning Scientist, Investment Research"," Machine Learning Scientist, Investment Research. The team is seeking to add an expert Machine Learning Scientist...."
State Street,"Machine Learning Researcher Global Exchange, Assistant Vice President"," Machine Learning Research Quant, Assistant Vice President. SSA seeks machine learning quantitative researchers to join its Portfolio and Risk Research group...."
Apple,Siri - ML Engineer," We are looking for passionate, skilled, and creative Machine Learning Engineers to work on large scale distributed machine learning systems...."
Wayfair,COO of Merchandising," Leverage technology and machine learning to transform how Wayfair identifies, builds, QAs and displays a catalog of 10+ million products, images and videos..."
Partners HealthCare(PHS),Internship - Center for Clinical Data Science," Machine learning is on the verge of transforming healthcare, and the MGH &amp; BWH Center for Clinical Data Science (CCDS) is at the forefront of this revolution...."
Klaviyo,Data Scientist, We use a wide variety of data mining and machine learning algorithms. Have a strong fundamental understanding and deep experience with at least some machine...
Amazon.com,Research Scientist - SLAM," PhD in Robotics, Computer Science, Machine Learning, or similar. Candidates with backgrounds in SLAM (simultaneous localization and mapping), semantic scene..."
Inari Agriculture,Statistical Geneticist, Interest and aptitude to apply modern machine learning techniques to genetic variant data. We are looking for a Statistical Geneticist to join our growing...
Harnham,Machine Learning Scientist," Machine Learning Scientist. Machine Learning, Deep learning, Java, Tensorflow, Python, R, Artificial Intelligence...."
Harnham,VP of Machine Learning," VP of Machine Learning. Python or R, C++, Tensorflow, Machine learning. Conceive, develop, implement, and continually improve machine learning projects...."
Amazon.com,Applied Scientist - Alexa Deep Learning," Solid Machine Learning background and familiar with standard speech and machine learning techniques. Participate in the design, development, evaluation,..."
MIT,Postdoctoral Associate," Applicable areas of research will include biology, chemistry, computer science, data science, machine learning, and engineering...."
Wayfair,Wayfair Research Program Manager, You will be the 3rd hire to join a new strategy and program management office at Wayfair tasked with building and scaling Wayfair’s data science and machine...
Brigham & Women's Hospital(BWH),RESEARCH ASSISTANT I / 40 HRS / DAY SHIFT / PSYCHIATRY, Use advanced mathematical concepts and machine learning to develop and test algorithms. The Psychiatry Neuroimaging Laboratory is looking to hire a qualified...
BOEING,Autonomy Engineer," We are seeking experts and explorers in the areas of perception and sensor fusion, machine learning, human-collaborative engineering, big data, deep learning,..."
Massachusetts General Hospital(MGH),Data Analyst I," Apply analytic techniques for high dimensional data, including machine learning and clustering analyses, to identify patterns and improve risk profiling using..."
Microsoft,Data Scientist 2," Learning new skills rapidly and applying as needed, e.g., learn a new machine learning algorithm from a research paper and implementing it...."
REsurety,Software Engineer, Experience with R’s data science/machine learning tools a plus. REsurety is a mission-driven organization solving the challenge of resource intermittency for...
Charles River Analytics Inc.,Scientist - Machine Learning & Probabilistic Modeling," Scientist, Machine Learning. Expertise in probabilistic modeling and machine learning methods. At Charles River Analytics, you will develop and use ideas from a..."
Amazon.com,"Software Development Engineer - Cambridge, MA Machine Learning and Speech - Echo", Knowledge in Natural Language Understanding and prior work experience with Machine Learning is a plus. Interested in delivering Natural Language Understanding...
Harvard University,Microengineering Research Assistant III (Microengineering Instrumentation Technician)," The position will primarily involve developing Python code to control instrumentation, perform image analysis, and build on existing bioinformatics and machine..."
McKinsey & Company,Data Scientist - Summer Intern - University Students," Risk Advanced Analytics- (Waltham) You will complete targeted quantitative analyses, build components of advanced models, and apply machine learning algorithms..."
Google,"Software Engineering Intern, BS, Winter 2019"," Web application development, Unix/Linux environments, mobile application development, distributed and parallel systems, machine learning, information retrieval,..."
Amazon.com,Alexa NLP Scientist, Experience with statistical modelling / machine learning. Experience with various machine learning and modeling techniques and parameters that affect their...
Wentworth Institute of Technology,P.T. Faculty," Applicants with expertise in Big Data, Analytics, Machine Learning, Cybersecurity, and Software Engineering are particularly encouraged to apply...."
"Agero, Inc.",Serverless Machine Learning Architect, Use Machine Learning to resolve domain issues. 3+ years of hands-on experience in building Machine learning centric data architecture....
Amazon.com,"Research Scientist, Alexa - Kendall Square/Cambridge, MA", Experience with statistical modelling / machine learning. Experience with various machine learning techniques and parameters that affect their performance....
Ginkgo Bioworks,Computational Biologist," As a member of the Computational Biology/Bioinformatics team, you will work closely with cross-disciplinary teams that include machine learning experts,..."
Harnham,Machine Learning Engineer," Machine Learning Engineer. Python or R, C++, Tensorflow, Machine learning, deep learning languages. Passionate about machine learning, neural networks,..."
Apple,Siri - Quality Engineer," Machine learning experience a plus. We are seeking an expert quality engineer who will be a leader for Siri's intelligent services (Speech Recognition, Text To..."
AtScale,Sales Development Representative," And Machine Learning initiatives. Set yourself up for a successful career by learning the necessary fundamentals to be a great salesperson, leader and executive..."
Twitter,Machine Learning Software Engineer — Applied Research," Several years of experience working in machine learning. Strong interest and experience in machine learning, including deep learning, building classifiers,..."
State Street,Sanctions Screening Design and Oversight-Sanctions Team," Implementation of robotics and machine learning functionality). Vice President, Sanctions Screening Design and Oversight...."
Massachusetts General Hospital(MGH),COMPUTATIONAL BIOLOGIST I," Experience in machine learning, working with high performance compute clusters and cloud compute. This position offers the opportunity to employ the cutting..."
Harvard University,Staff Scientist – Computational Biology," Two or more years of computational biology research, molecular dynamic simulation, cheminformatics, machine learning or related fields required...."
Staples,Operations Research Analyst," Optimization, statistical and machine learning Experience with financial modelling. Collaborate with research scientists to build advanced analytics models and..."
Medial EarlySign,QA Engineer, We develop machine learning based decision support tools that expose the hidden layer of information in standard medical data. About us (earlysign.com)....
Charles River Analytics Inc.,Software Engineer - Physiological Sensing and Machine Learning," Data Science/Machine Learning:. We are looking for an engineer experienced in signal processing, time series analysis, and/or machine learning who can..."
Inari Agriculture,Computational Biologist, Interest and aptitude to apply modern machine learning techniques to genetic variant data. We are looking for a Computational Biologist // Statistical...
Harvard University,Research Associate - Private Capital Initiative," Familiarity with machine learning/deep learning, natural language processing, and/or fuzzy matching. Job CodeRS0056 Researcher II Humanities...."
Neurable,Data Scientist," Fluency in various machine and deep learning applications/design, especially regarding neural networks (Algorithm design, AI development, PCAs, ICAs, and..."
Boston University,"ASSISTANT PROFESSOR IN MACHINE LEARNING AND ARTIFICIAL INTELLIGENCE TECHNIQUES, Questrom School of Business", The Questrom School of Business at Boston University anticipates an opening for a tenure-track Assistant Professor trained in Machine Learning and Artificial...
Amazon.com,Language Engineer," To help Alexa AI Invent foundational machine learning technologies for anyone to build intelligent conversational interfaces for any device, application,..."
Brigham & Women's Hospital(BWH),BIOINFORMATICIAN I / 40 HOUR / DAY / BWH CHANNING DIVISION OF NETWORK MEDICINE, Some experience with machine learning methodology and practice. Develop understanding and use of emerging machine learning techniques....
Dana-Farber Cancer Institute,Research Fellow," Strong quantitative background (machine learning, Bayesian inference, etc.). The research in the laboratory focuses on designing bioinformatics algorithms and..."
Boston College,Senior Data Analyst," Multivariate analyses, machine learning, forecasting, and predictive modeling), with guidance from a manager, to drive towards meaningful insights that solve..."
State Street,"Machine Learning Research Quantitative Analyst, Assistant Vice President"," Machine Learning Research Quant, Assistant Vice President. SSA seeks machine learning quantitative researchers to join its Portfolio and Risk Research group...."
Bose,Senior Machine Learning Engineer," Experience with various deep learning model architectures, unsupervised and semi-supervised learning techniques, and deep learning toolkits such as Tensorflow ,..."
McLean Hospital(MCL),Research Assoc Non Md/Phd, Experienced in applying machine learning approaches (supervised and unsupervised) to predict disease outcome from biomarkers for clinical patients....
Amazon.com,Software Development Engineer - Alexa Machine Learning," Interested in Machine Learning? As a Machine Learning Software Development Engineer, you will be responsible for designing, developing, testing, and deploying..."
Vertex Pharmaceuticals,Research Scientist, We are seeking a highly motivated scientist to join the Modeling &amp; Informatics (M&amp;) group at Vertex. We are specifically looking for a candidate with strong...
iRobot Corporation,"Associate/Staff Software Engineer, Machine Learning"," Coursework in Machine Learning. Experience with AI algorithms or machine learning. Develop robot software, focusing on machine learning algorithms...."
LogMeIn,Manager Professional Services Consulting," Knowledge of technologies such as Javascript (Front end and Node JS Backend), NLP/Machine Learning, knowledge base, CRM/Ticketing systems, version control..."
Google,"Software Engineer, University Graduate"," Web application development, Unix/Linux environments, mobile application development, distributed and parallel systems, machine learning, information retrieval,..."
NDT.com,Machine Learning Engineer - Algorithms," 2+ years of experience in machine learning. Understanding of the different machine learning accelerator architectures, e.g. GPU, ASIC, FPGA...."
Microsoft,"Sales Solution Specialist, Workplace Analytics", We combine machine learning with behavioral data science to provide visibility into an unlimited set organizational metrics and identify behaviors that can lead...
Avigilon,"Software Engineer, Deep Learning C++"," Experience with machine learning and/or computer vision. If you possess loads of passion for creating cutting-edge technologies (shout out to machine learning,..."
Gamalon,Data Scientist," Curious about your work/field and interested in machine learning. Intermediate to advanced fluency in machine learning, probability, and data mining...."
Amazon.com,"Risk Manager, Alexa Data Services", The Alexa Data Services (ADS) team is part of the Alexa Machine Learning organization which provides speech recognition capabilities for a variety of Amazon...
DentaQuest,Data Analyst," Machine learning prediction) to support network maintenance efforts. To monitor, report, and identify trends and patterns for provider networks as well as..."
Google,"Research Scientist, Google Brain (United States)", Participate in cutting edge research in machine intelligence and machine learning applications. From creating experiments and prototyping implementations to...
Pluralsight,Data Scientist," You have a strong foundation in Machine Learning, Computer Science, and Statistics. Pluralsight Iris is the learning intelligence platform built within..."
"Agero, Inc.",Associate Data Scientist," Experience with Machine Learning and/or other advanced statistical techniques; This position is focused on driving innovation in the core business, including..."
Avigilon,"Software Engineer, Deep Learning CNN"," Experience with machine learning framework. Software Engineer, Tools, Convolutional Neural Network...."
Vertex Pharmaceuticals,Research Scientist HTS Informatics," We are seeking a creative scientist to join the Modeling &amp; Informatics (M&amp; I) group at Vertex, to work in the area of high throughput screening (HTS) data..."
LogMeIn,"Business Analyst, Care Support Platform", Basic understanding of artificial intelligence/machine learning technologies a plus. The vision of the Care Support Platform (CSP) is to help our customers help...
Broad Institute,Postdoctoral Associate," He or she will apply computational, statistical and machine learning methods to advance the state of the art in proteomics;..."
Perficient,Data Scientist," Experience in building machine learning or deep learning models and/or systems, Exposure to AWS - EC2, S3, Redshift, AWS ML (Deep Learning, Sagemaker, Polly,..."
MIT,AI Software Engineer," Experience with machine learning software development and engineering practices, including TensorFlow, Caffe and Torch;..."
Wayfair,Data Operations Analyst," Knowledge of data mining and/or machine learning. Familiarity with data processing using common libraries in the Python data science stack, especially pandas..."
Broad Institute,Associate Computational Biologist I, This position affords the opportunity to employ the cutting-edge of machine learning and statistical research to solve important problems in human health and...
Lose It!,Software Engineer Android," Is at the forefront of health and fitness, corporate wellness, machine learning, nutrigenomics and mobile and cloud computing...."
Akili Interactive,Data Scientist, Familiarity with a broad range of machine learning techniques for predictive modeling. Akili is seeking a hungry Data Scientist to join our innovative data...
Massachusetts General Hospital(MGH),Post-Doc Research Fellow - Machine Learning in Med Imaging, MACHINE LEARNING IN MEDICAL IMAGING. Experience with machine learning is required. We are seeking a highly motivated post-doctoral research fellow to apply...
Nift Networks,Senior Data Scientist / Machine Learning," Deep dive into the internal mechanics of machine learning algorithms, suggesting modifications to our current implementation and pipeline...."
Year Up,Business Intelligence Analyst," Knowledge of statistics / machine learning. Adaptability and learning agility. Our staff is passionate, supportive, mission-driven, and committed to positive..."
IBM,"Research Staff Member, Artificial Intelligence"," Brain-inspired machine learning algorithms. Multi-task learning, transfer learning, few-shot learning, continual/lifelong learning...."
Aurora Flight Sciences,Autonomy Engineer," We are seeking experts and explorers in the areas of perception and sensor fusion, machine learning, human-collaborative engineering, big data, deep learning,..."
Prescribe Wellness LLC,Data Scientist," Expertise in algorithm design, machine learning, and applied statistics. Our mission is to inspire collaboration among trusted pharmacists, healthcare..."
Partners HealthCare(PHS),Clinical Innovation Fellow, Familiarity with common tools for data management and analysis including machine learning (i.e. The Center for Clinical Data Science (CCDS) aims to transform...
Raytheon,Principal Investigators – High-Tech Research," This position requires the eligibility to obtain a security clearance. Except in rare circumstances, only U.S. citizens are eligible for a security clearance..."
Harnham,Deep Learning Scientist," Machine Learning, Predictive Modeling, Python, Deep Learning, Tensorflow. Deep Learning Scientist. Experience developing and implementing deep learning learning..."
Massachusetts Eye and Ear Infirmary,Data Scientist," Machine Learning and Artificial Intelligence. The incumbent will be creating various Machine Learning-based tools or processes within Mass Eye and Ear, such as..."
Micro Focus,Senior Financial Analyst I," DevOps | IT Operations| Cloud | Security | Info Governance | Big Data, Machine Learning, &amp; Analytics. At Micro Focus, everything we do is based on a simple idea..."
Google,"Software Engineer, Chrome Networking"," Web application development, Unix/Linux environments, mobile application development, distributed and parallel systems, machine learning, information retrieval,..."
ICF,Data Scientist," Develop predictive analytics, using machine learning algorithms and artificial intelligence. For example, you may automate parts of our analysis by integrating..."
State Street,"Quantitative Analyst – Machine Learning, AVP"," Producing high-end, quantitative analysis and predictive modeling using machine learning, deep learning, and econometric approaches...."
Partners HealthCare(PHS),Infrastructure Engineer," We are building an on-premises GPU cluster to support the creation of tools, empowered by machine learning, to impact healthcare across a spectrum of focus..."
Massachusetts General Hospital(MGH),Staff Research Scientist, The techniques to be develop will include advanced acquisition/reconstruction methods in combination with novel machine learning approaches....
Kaleido Biosciences,"Scientist, Applied Machine Learning & Artificial Intelligence"," Scientist, Applied Machine Learning &amp; Artificial Intelligence. Experience with relevant research applying modern machine learning and artificial intelligence..."
Akuna Capital,"Quantitative Research Internship, Summer 2019", Expertise in statistics and machine learning. Develop trading strategies using statistical and machine learning algorithms....
Dana-Farber Cancer Institute,Postdoctoral Computational Biologist, Experience managing and curating large datasets and with machine learning techniques desired. The qualified candidate will specifically focus on new algorithms...
Synopsys,Circuit Design Engineer Intern, Machine learning and computer vision. Synopsys technology is at the heart of innovations that are changing the way we live and work....
Vertex Pharmaceuticals,Visiting Data Scientist, Perform predictive analytics and develop machine learning algorithms to generate insights. Deep knowledge in machine learning/statistics....
Wayfair,PhD Data Science Immersion Program - January 2019," All applicants must be currently pursuing a PhD within Machine Learning, Statistics, Economics, Mathematics, Computer Science or other major with a heavy..."
Broad Institute,LINCS Postdoc Fellow, Employ advanced machine. Learning algorithms including deep learning and compare those to simplers methods such as....
Signify,Artificial Intelligence / Machine Learning Scientist PhD REQUIRED," In-depth technical knowledge of AI, deep learning, and machine learning algorithms with proven experience, including strong knowledge of the mathematical..."
NDT.com,Machine Learning Architect - Algorithms," Experience in low-level interfaces of machine learning frameworks. Understanding of the different machine learning accelerator architectures, e.g. GPU, ASIC,..."
Raytheon,Principal Investigators / Research Scientists, Raytheon BBN Technologies is one of Raytheon’s premier research and development centers. Our diverse research portfolio combines the best technologies to...
"Foundation Medicine, Inc.",Data Scientist (Product)," Experience with common machine learning libraries, e.g. Tensorflow, Keras, PyTorch. Biostatistics, machine learning, causal inference, or other techniques that..."
Akuna Capital,"Quantitative Development Internship, Summer 2019"," Linear Algebra, Numerical Methods, Statistics, Optimization, Signal Processing, Computer Architecture, Machine Learning...."
Eaton Vance,Associate Data Analyst," Prefer machine learning experience. Organize, clean and transform a broad range of data into formats consistent with various machine learning models...."
Google,"Software Engineering Intern, MS, Winter 2019"," Web application development, Unix/Linux environments, mobile application development, distributed and parallel systems, machine learning, information retrieval,..."
Amazon.com,Data Engineer," To help Alexa AI Invent foundational machine learning technologies for anyone to build intelligent conversational interfaces for any device, application,..."
Staples,Data Scientist," Minimum 1 year of experience with data mining, machine learning, and statistical modeling. The Data Scientist is responsible for applying machine learning..."
BOEING,Software Engineer," Experience in machine learning, artificial intelligence, and neural networks. Aurora Flight Sciences is a world leader in the development of highly autonomous..."
Akuna Capital,Junior Quantitative Developer," Linear Algebra, Numerical Methods, Statistics, Optimization, Signal Processing, Computer Architecture, Machine Learning...."
Amazon.com,Software Development Engineer," Knowledge of Machine Learning fundamentals. You’re excited about writing code, implementing big ideas, and learning from those around you...."
Broad Institute,"Associate Software Engineer, Data Sciences Platform"," The life sciences are in the midst of a data revolution. Cheap and accurate genome sequencing is a reality, high-resolution imaging is becoming routine, and..."
Nuance,Applications Scientist," Machine learning, statistical modeling, deep learning, numerical optimization. At Nuance, we empower people with the ability to seamlessly interact with their..."
McLean Hospital(MCL),Part-Time Research Data Analyst," Candidates should have previously participated in research or performed relevant coursework in image processing, computer vision, statistical or machine..."
MIT,Bioinformatics Research Scientist," Expertise in sparse matrix algebra and machine learning; Working at MIT offers opportunities, an environment, a culture – and benefits – that just aren’t found..."
NetApp,Mts Sw," Automatic diagnosis, prediction, decision making, machine learning. Strong oral and written communication skills are essential- Work collaboratively within a..."
BAE Systems,Research Scientist in Human-Machine Teaming," Statistical machine learning, probabilistic modeling, forward chaining). Looking to develop innovative autonomy algorithms and/or software solutions for..."
Brigham & Women's Hospital(BWH),RESEARCH FELLOW/ 40 HOURS/ DAY/ BWH-PHARMACO EPIDEMIOLOGY," Missing data in studies of comparative safety and effectiveness from EHR, 2) marginal structural models applied to claims and EHR, 3) methods for treatment..."
Bose,NoSQL Database Administrator," The ideal candidate has strong data systems and microservices development experience and has worked with modern big data and machine learning platforms, cloud..."
Broad Institute,Computational Biologist," Experience with computational analysis, algorithm development, statistics and machine learning. By applying your statistical and machine learning skills to..."
MIT,"Postdoctoral Associate, Computational Imaging"," Will perform independent research in areas including computational imaging, machine learning, optimization, and signal processing;..."
Bose,"Product Manager, Voice Experiences"," Automatic speech recognition (ASR), natural language understanding (NLU), text-to-speech (TTS), machine learning, data analytics, and artificial intelligence..."
Arbella Insurance Group,Predictive Modeler," Research new machine learning techniques and technologies, including open source tools. Conduct unsupervised machine learning including anomaly detection,..."
Amazon.com,Sr. Program Manager - Quality Assurance, Experience in collaborating with Machine Learning organizations and understanding of Machine Learning tools and techniques....
Harvard University,Software Engineer, Train machine learning-based artificial neural networks for segmentation and synapse identification in ssTEM data....
Huawei,Intern – Artificial Intelligence for IT Operations, Experience in developing software system with machine learning services. Research and develop machine learning algorithms for IO pattern detection in real time....
Neurable,Vice President of Engineering, Experience with Deep Learning and Machine Learning algorithms and tools preferred. You enjoy mentoring and developing junior engineers while constantly learning...
Amazon.com,Software Engineer, Interested in delivering Natural Language Understanding (NLU) engineering solutions for Alexa working closely with a team of scientists in the Machine Learning...
