company,job,summary
Prescribe Wellness LLC,Data Scientist," Extracting information, validating data, creating and maintaining custom data structures. 2+ years of data analysis experience...."
Massachusetts Eye and Ear Infirmary,Data Scientist," Able to understand various data structures and common methods in data transformation. 5+ years’ practical experience with ETL, data processing, database..."
Bose,Data Scientist," M aster’s degree in computer science, business analytics, applied mathematics, statistics, engineering, economics, social sciences or related fields...."
Vertex Pharmaceuticals,Visiting Data Scientist," Graduate level student (Masters or PhD) in computer science, data science, statistics or related quantitative discipline...."
XL Catlin,"CoE Lead, Data Science and Engineering"," Experience with integration of data from multiple data sources. In this role, you will be responsible for leading Data Science projects from end to end &amp; with..."
Amazon.com,Data Engineer, Alexa Data Services is looking for a Data Engineer to join our Data and Annotation Science team in the area of speech and language data processing....
Corning,Customer Experience Data Analyst," Prefer concentration in Business, Finance , Data Science or Statistics. As a Customer Experience (CX) Data Analyst, you will develop and implement analytical..."
Eaton Vance,Associate Data Analyst, Proficiency/Experience with statistics and data science. Bachelor’s degree in Computer Science. Help Data Scientists develop machine learning models based on a...
"Foundation Medicine, Inc.",Data Scientist (Product)," As Data Scientist (Product), you will lead our data science projects focused on enriching the existing product portfolio and novel application development...."
Carbon Black,Competitive Research Analyst," You’ll keep your finger on the pulse of competitive and market trends, conduct win-loss analysis, and turn raw data into usable strategies...."
Dana-Farber Cancer Institute,Data Scientist I," Deep data science skills, at the interface between computer science and statistics. Meeting and consulting scientists requiring data science support and..."
Wayfair,Data Engineer," BA/BS with strong academic record, ideally in Economics, a quantitative social science, Mathematics, Statistics, Computer Science, Physics etc...."
Boston University,"PROGRAM MANAGER AND DATA ANALYST, University Research"," Analyze data to discover trends to drive operational improvement, where appropriate. The Program Manager and Data Analyst is responsible for the creation and..."
Recorded Future,Data Scientist," The Data Science team takes ownership of this unique dataset. BA, BS, MS, or PhD in Computer Science or related discipline, with a strong academic record...."
TUFTS University,Data/Research Analyst - Institutional Research," Master’s degree or higher in education, public health, statistics, computer science, data science, or related field. Ability to effectively visualize data...."
Workbridge Associates,Vice President of Analytics - hands on Data Science executive, Up-to-date data science modeling and toolset. Demonstrated expertise of cutting-edge data models. This ambitious undertaking is already live in several networks...
Cogo Labs,Associate Data Engineer," The Cogo Labs data team is a small, friendly, experienced group of Data Engineers. As an Associate Data Engineer you will:...."
REsurety,2018 Autumn Engineering Analyst," Knowledge of modeling, simulation, or data science. Continue the advancement of REsurety’s data analytics and visualization capabilities...."
Harvard Pilgrim Health Care,Data Analyst (Research Analyst), Coordinate data management and data analysis. The Research Analyst will participate in the execution of/enforcing the Quality Assurance (QA) Standard Operating...
eviCore healthcare,Vice President of Engineering and Data Science," Demonstrated success with deployment of NLP, machine learning, analytics, data science, etc. Support in setting the Data Science and Engineering roadmap to..."
Kronos Incorporated,Data Scientist," At least a Masters degree in Computer Science, Statistics, or a related field with a focus in machine learning, Data Science, and/or Big Data...."
Harvard Pilgrim Health Care,Data Scientist," Bachelor’s degree in Data Science, Applied Mathematics, Computer science, Statistics, Epidemiology, or equivalent combination of experience and education...."
"Loomis, Sayles & Company, L.P.",RESEARCH ANALYST, Loomis Sayles is currently looking for three motivated individuals to join the newly formed Global Emerging Markets long/only and Global Emerging Markets long...
HMS,Data Scientist, Work closely with data engineers to identify gaps in data availability and quality. Experience identifying data quality issues and working with data engineer to...
Darwin Recruitment,Data Scientist, They are seeking an experienced Data Scientist to work within their Advanced Research Group to both implement cutting-edge data science and AI solutions as well...
Eze Software Group,"Associate Software Engineer, Market Data", Previous experience working with Market Data. The Market Data team is at the core of both the Eclipse and Enterprise products that process market data from...
Haley & Aldrich,Environmental Scientist (Analytical Data Specialist)," Conduct routine data reduction and data analysis to support evaluation and presentation. Must have minimum of a Bachelor’s degree in Environmental Science,..."
Signify,Machine Learning Intern (Autumn 2018)," Develop core functions of the data science workbench. We are offering an internship for our data science workbench project, which enables data scientists,..."
Burning Glass Technologies,Research Analyst," Running specified queries using Burning Glass’s proprietary labor market database and other published data sources, preparing data for presentation, and..."
Broad Institute,"Associate Software Engineer, Data Sciences Platform"," Together, these activities make us a world-leading organization at the intersection of the life sciences and data sciences...."
Keurig Dr Pepper Inc.,Data Scientist II, Apply engineering background to translate and break apart day-to-day business challenges into manageable segments for data science application....
S&P GLOBAL MARKET INTELLIGENCE,Quantitative Analyst/Data Scientist," Expertise in Machine Learning, NLP and have data science experience. Alternative Data Sets. Master’s degree in Statistics, Physical Sciences, Finance, or..."
Wayfair,Hadoop Big Data Engineer," Solid understanding of systems performance data (collection, monitoring, analysis). If you are the type of person who is fascinated by engineering extremely..."
Russian School Of Mathematics,Marketing Data Analyst," 5+ years’ experience in data science or analytics (or related role), supporting a marketing function. Continually Improve Our Data Infrastructure...."
Worldpay,Data Scientist, Identifies meaningful insights from large data and metadata sources. The Data Scientist designs and develops methods and systems that have the ability to...
ClimaCell,Atmospheric Data Scientist / Meteorologist," PhD in atmospheric sciences, climate science, mathematics, or physics. As an Atmospheric Data Scientist, you will conduct independent research and development..."
Peloton,Data Scientist, Design and Document Data Models for Analytic systems using Oracle Data Modeler or Erwin. Design and develop ETL and Data Integration routines....
Mathematica Policy Research,International Research Analyst, Analyze quantitative and qualitative data and prepare public use data sets. Support and oversee local partners conducting quantitative and qualitative data...
Dana-Farber Cancer Institute,Bioinformatics Data Engineer I, Maintain updated data dictionaries for any environment that contains sequencing data. Work with vendor that maintains enterprise data warehouse to define rules...
Celect,Data Scientist," Founded by MIT professors and based on award winning science on choice modeling, Celect has built an experienced team of data scientists and retail experts, and..."
McLean Hospital(MCL),Part-Time Research Data Analyst," Ability to methodically record data and to analyze data using MATLAB, SPSS, UNIX and shell scripts. Data obtained in the lab include (1) structural and..."
ClimaCell,New Technologies Data Scientist/ Engineer," With superior data, the best-performing models, and user-friendly products, we’re mapping all of the world’s weather data...."
Homesite Insurance,Data Warehouse Engineer," This position will be an integral part of the IT Data Warehouse team who are responsible for developing and enhancing the data warehouse, fulfill DOI data calls..."
Perficient,Data Visualization Engineer," Solid foundation in Computer Science, with strong competencies in data structures, algorithms and software design...."
Wipro LTD,Test Engineer - Data Centric Testing," Big Data Testing-L3 (Mandatory). Application Testing, Data Centric testing. You should update project related data as required in applicable systems and ensure..."
Liberty Mutual,"Data Scientist, Distribution Insights - Global Retail Markets", You will collaborate with business partners to develop predictive analytic solutions that enable data-driven strategic decision-making.You will utilize data...
McKinsey & Company,Junior Research Analyst - Global Financial Institutions Center," This will include consolidating data across multiple sources, developing unique perspectives, creating client ready materials and other tasks as needs arise...."
Massachusetts Eye and Ear Infirmary,Data Scientist / Healthcare Research Data Analytics," Able to understand various data structures and common methods in data transformation. 5+ years’ practical experience with ETL, data processing, database..."
Broad Institute,Bioinformatics Support Specialist - Data Sciences Platform, We are a small but lively team dedicated to supporting the global research community in their use of analysis software and services developed by the Data...
Karen Clark & Company,Statistician," Analyze historical data on natural catastrophes. Collect, update and analyze historical loss data. Work with scientists and engineers to develop statistical..."
Sun Life Financial,"AVP, Data Science"," Direct expertise in data science including conditioning, modeling, integration and visualization. Strong knowledge of the fundamental statistical and AI..."
Analysis Group,Data Scientist," Using natural language processing methodologies to work with EMR data, social media data and other unstructured data...."
Silent Spring Institute,Bioinformatics and Data Science for Public Health," Silent Spring Institute seeks a versatile bioinformatician, data scientist, machine learning expert, or statistician to tackle big data problems in..."
BNY Mellon,Securitized Research Analyst," About us: The Boston Company, Standish and Mellon Capital A specialist multi-asset investment management firm dedicated to serving sophisticated investors..."
Booz Allen Hamilton,Simulation Data Analyst," BS degree in Operations Research, Data Science, Applied Mathematics, CS, Behavioral Science, or Engineering preferred; Simulation Data Analyst...."
TiVo,"Engineer, Data", Lead development of both transactional and data warehouse designs with our team of Big Data engineers and Data Scientists....
Raytheon,Synthetic Biology Data Staff Scientist, Synthetic Biology Data Staff Scientist. In Computer Science or related technical field with 0-2 years of experience or Bachelors in Computer Science and 2+...
Lincoln Financial,"Consultant, Business Analytics & Data Science"," Using enterprise-caliber data science tools, as the Consultant – Business Analytics &amp; Data Science, you will consult on and provide direction on projects..."
NetApp,Data Scientist," With the Data Fabric, our customers can harness the power of cloud data services, build cloud infrastructures, and modernize storage through data management...."
ENGIE Insight,Data Scientist, The Data Scientist will be joining an industry-leading R&amp;D team with extensive academic and industry experience in building energy science and physical system...
Apple,"Siri - Machine Learning Engineer (Cambridge, MA)"," BA, or MA in Computer Science or related field. B.A., M.A., or PhD in Computational Linguistics, Computer Science, or equivalent...."
Sanofi,RWE Data Analyst," Data munging, data visualization, exploratory data analysis, Tableau, Plotly, JavaScript, Python, Spark, Hive, Pig, Data streaming, NoSQL, SQL)...."
Perficient,Data Engineer," Solid foundation in Computer Science, with strong competencies in data structures, algorithms and software design...."
McLean Hospital(MCL),Research Data Analyst," Ability to methodically record data and to analyze data using MATLAB, SPSS, UNIX and shell scripts. Data obtained in the lab include (1) structural and..."
"PowerAdvocate, Inc",Big Data Analyst - Developer," Can guide the team through effective approaches to data extraction, data auditing, and exploratory data analyses...."
McKinsey & Company,Data Scientist," Master's or a PhD degree in industrial engineering, operations research, computer science, Mathematics or related analytics disciplines...."
"Eastern Research Group, Inc.",Research Analyst," Collecting and analyzing primary as well as secondary data; Tasks will include researching scientific, technical, and policy topics in environmental science,..."
S&P Global,Data Scientist, As a Data Scientist you will be responsible for building AI and Data Science models. This role will have a significant impact on the success of our data science...
"Polis, Inc.",Lead Data Scientist, Millions of data points. A data scientist who excels at:. You will help grow and lead our new corporate data science group and you will be critical to Polis’s...
S&P Global Ratings,Data Scientist, As a Data Scientist you will be responsible for building AI and Data Science models. This role will have a significant impact on the success of our data science...
Keypoint Intelligence,Research Analyst (Production)," Provide support to the global Production Technology team in planning and coordination of market research projects including survey design, data collection, desk..."
WGBH Educational Foundation,Media Research Analyst," Must have strong analytical capabilities, and the ability to quickly learn new data interfaces. Maintain a library of research, and research-related sales and..."
Workbridge Associates,Data Engineer, Develop world-class data science products for clients and data science team. Work in a multi-disciplinary environment with high skilled people in data science...
Accenture,Data Science Consultant," Strong preference for fields of study in the data science, economics, statistics, and social sciences. The Consultant is responsible for delivery data science..."
Amazon.com,Web Development Engineer - Alexa Data Services," Love working with data? BS in Computer Science or equivalent. The Alexa Data Services (ADS) organization provides data creation, curation, and analytics..."
Harnham,Head of Data Science," Head of Data Science. As the Head of Data Science, you will be tasked with growing the Data Science team further as well as developing a cutting edge platform:...."
Broad Institute,Associate Computational Biologist II - Data Science, Explore novel data representation modes with emphasis on integrating diverse data types. Analyze data from experiments....
Mass Mutual,Data Engineer, Ingest data from a multitude of sources into the Data Lake. This role will be responsible for creating and maintaining high performance data pipelines including...
Vertex Pharmaceuticals,Data Engineer, Our enterprise-wide data science team is seeking a top-notch data engineer with strong technical knowledge and a real passion for addressing business needs...
Wood,Data Center – EPMS / SCADA Field Engineer, Wood Environment &amp; Infrastructure Solutions currently has an opportunity available for an Electrical Power Monitoring System (EPMS) Field Engineer to support...
Broad Institute,Data Scientist - Cancer Dependency Map, Explore novel data representation modes with emphasis on integrating diverse data types. Analyze data from experiments....
Staples,Operations Research Analyst, Work closely with database developers and architects to build data models and develop a framework to enable a data driven problem solving environment....
Tulip,Data Engineer, We store our data in MongoDB and Postgres and run everything on Kubernetes. Do you want to help transform manufacturing?...
Dana-Farber Cancer Institute,Clinical Data Engineer, Build data views/interfaces to communicate data elements from the DFCI data warehouse to the Pathways solution....
IBM,Watson Health Imaging – Data Scientist, 5 years’ experience in solving real-world problems using computer science such as data science and web development....
ClearSky,Data Center Operations Engineer," We’re looking for a skilled and passionate Data Center Operations Engineer to help us build and operate our secure, fully-automated and highly-available storage..."
Life Time,Ultimate Hoops Statistician, Experience tracking statistical data for basketball games. Life Time is currently seeking a qualified Ultimate Hoops Statistician....
Bose,Cloud data engineer, Cloud Data Engineer. We are looking for a top-notch Cloud Data Engineer with a strong ability to architect and build large scale data processing architectures....
McKinsey & Company,Data Scientist - Ingenuity," As one of the fastest-growing parts of our firm, New Ventures has more than 1,500 dedicated professionals (including more than 800 analysts and data scientists)..."
Micro Focus,Data Engineer," The Electronic Data Discovery project manager is responsible for coordinating, managing and performing EDD data processing activities...."
Vertex Pharmaceuticals,Machine Learning Data Scientist," Domain knowledge of clinical data, real-world data, or life sciences-related research data. Conceptualize and deploy data science solutions for business..."
Celect,Data Software Engineer," Build out tools and infrastructure for data analysis. Founded by MIT professors and based on award winning science on choice modeling, Celect has built an..."
Boston University,"RESEARCH DATA ANALYST,School of Dental Medicine, Health Policy/Health Services Research"," Collect, organize and analyze data. Provide data analysis and advanced statistical programming. Create data entry instruments, train and supervise users...."
McKinsey & Company,"Data Scientist - Public Sector Analytics, New Ventures"," You will have the chance to write highly optimized code to advance our internal Data Science toolbox, and you'll develop world-class data science products for..."
Amazon.com,Machine Learning Manager, 8+ years of experience with data analysis. Routinely build and deploy ML models on available data. The Information team is looking for an Applied Science...
Nuance,Deep Learning / Machine Learning Researcher," Company Overview At Nuance, we empower people with the ability to seamlessly interact with their connected devices and the digital world around them. We are..."
NDT.com,Data Scientist," Acquiring and preparing data from various data sources. First is data preparation for the further processing by data scientists, and second is maintaining data..."
Bose,Customer Analyst, Some Data Science skills a plus. Some experience with data science and advanced analytics also a plus. Requires experience with analyzing various customer data...
McKinsey & Company,Junior Research Analyst – Automotive & Assembly," In this role you will source information from internal as well as secondary data sources, analyze and synthesize this information, and create well organized,..."
Dun & Bradstreet,Data Engineer," Our key focus areas are to 1) uncover truth and meaning from data, 2) drive content/value through data; Bachelor’s degree (preferable in computer science or a..."
Akamai,Commercial Data Scientist," Experience manipulating and cleaning data. Take initiative to keep up with developments in the field of data science, and to independently learn on the job...."
McKinsey & Company,"Data Scientist - Travel, Transport and Logistics"," Working directly with consulting teams in conducting deep analytics on client and external data, you will play a lead role in team problem solving through..."
Boston University,"BUSINESS INTELLIGENCE ANALYST,Institutional Research"," Familiarity with statistical software (SPSS, SAS, R), statistical analysis and predictive modeling, BI tools (Microstrategy, PowerBI, Tableau), and database and..."
McKinsey & Company,Data Scientist - Geospatial," As a member of this team, you will work with data scientists, data architects, consultants and clients on projects that use complex data and advanced modeling..."
Google,"Sales Engineer, Machine Learning, Google Cloud", Experience in and understanding of data and information management - especially as it relates to big data trends and issues within businesses....
Aetna,Data Engineer," Builds data marts and data models to support clients and other internal customers. Integrates data from a variety of sources, assuring that they adhere to data..."
Novartis,"Data Scientist, Chemical Biology & Therapeutics", The successful data science candidate will work closely with CBT biologists to provide informatics systems to support the exploratory research and drug...
Sanofi,Data Scientist," Biomedical data types/population health data/real world data/novel data streams. Generating insights by merging diverse data streams e.g. health, surveillance,..."
Diverse Lynx,Data Scientist," Data Science, Python. Build complex statistical models that predict behavior and improve over time with additional data and learnings.Become an expert in..."
Amazon.com,"Machine Learning Scientist, Alexa - Acoustic Modeling", Experience in algorithms and data structures. Routinely build and deploy ML models on available data. 3-5 years of experience with various data analysis and...
Wayfair,Senior Data Science Manager, The mission of the Data Science team is to unlock deep learning from data in order to help guide the business – everything from tactical optimizations to broad...
McKinsey & Company,Research Analyst - Public and Social Sector," Qualifications Degree in an area that is relevant to the public sector (economics, international development, urban planning) 1-2 years of wider post..."
Wayfair,Senior Recruiter - Machine Learning & Artificial Intelligence," At Wayfair, technology and data expertise enable data scientists to transform new web datasets into intelligent machine algorithms that re-imagine how..."
Ipsos North America,Research Analyst - Corporate Reputation Research," Members of the Ipsos Corporate Reputation Group come from varying backgrounds, including research and data science, corporate communications, management..."
Verizon,Distinguished Data Scientist," 5+ years of experience in data modeling, programming, data mining, large scale data acquisition, transformation and cleaning of structured and unsecured data...."
Harnham,Data Scientist," They are looking to grow their data science team further due to their client's demands. As a Data Scientist, you will:...."
Devoted Health,Data Scientist- Business Intelligence Focus, You believe that data science is a team sport. Unleashing the potential in data requires us to responsibly collect data and turn it into actionable insights and...
"Choate, Hall & Stewart LLP",Research and Operations Analyst," Maintain databases and update investment data. Communications, including drafting correspondence, and pulling data for...."
Philips,Research Scientist - Data Analytics," Research Scientist - Data Analytics. In computer sciences, biostatistics, medical informatics, mathematics, computer science, biomedical engineering, or a..."
Circle,DATA ENGINEER," As a Data Engineer at Circle, you’ll work closely with the Data Science team productizing machine learning solutions and developing the scalable data pipelines..."
Procter & Gamble,Marketing Data Scientist," Deliver high performance data science, including data sources identification, processing, model/algorithm development, and turning insights into actionable..."
Harvard University,Quantitative Research Analyst," Building data collections and facilitating access to data, including providing training and tools. Advocating for data quality and integrity...."
Brandeis University,Institutional Research Analyst," Bachelor's degree (master’s preferred) in social sciences, statistics, computer science or a related field plus two to three (2–3) years of experience working..."
Initiative for a Competitive Inner City (ICIC),"Research Analyst, Research"," Databases and data sets. Demonstrated experience using and analyzing data sets, including major public data sets such as...."
McKinsey & Company,Data Engineer - People Analytics (Contract)," Working with People Analytics, you will model HR data, obtain data extracts and go on to define secure data exchange approaches...."
New England Quality Care Alliance (NEQCA),Production Analyst," Requires a Bachelor's degree in Business, Finance, Data Science, Computer Science, or other related field. Works with the data architecture team to ensure that..."
Akuna Capital,Junior Quantitative Researcher- Machine Learning," The team also collaborates with other quant and trading groups on projects that encompass data collection, statistical analysis, and strategy optimization...."
Harnham,Data Scientist - AI Start-up," Machine learning, Predictive analytics, Python, Data Science, Data Scientist, Tensorflow, Theano, Python, Scikitlearn, Big Data, Statistics, time series..."
Inari Agriculture,Bioinformatics / Computational Biology Analyst / Data Scientist," Experience with data science tools {Python, R, and/or Scala}, software development / programming practices and computational infrastructure...."
Road Scholar Education Travel,Operations Research Analyst, Advanced data analytics skills. Core duties include performing in-depth data analysis within various Road Scholar systems to provide metrics and analytics to...
McKinsey & Company,Data Engineer - Finance, Data security and governance expertise. Experience working with real-world (messy) data. Experience with relational databases and data manipulation tools like...
"Polis, Inc.",Machine Learning Engineer," Millions of data points. Right now, we create canvassing software and data that better connects people in-person...."
EMD,Research Segment Strategies Analyst, General knowledge/experience in life science research and drug discovery workflow. Leverage both internal and external data to arrive at fact-supported...
Mintz Levin,Litigation Technology Analyst," A degree in Computer Forensics, Computer Information, Computer Science, Data Science, or Computer related degree is preferred...."
Pluralsight,Sr. Data Scientist," Or Ph.D in Computer Science, Statistics, Mathematics, Data Science, or related quantitative discipline. Minimum 5 years in a non-academic data science role,..."
Cogito Corporation,Associate Machine Learning Scientist," In Electrical Engineering, Computer Science, Math or Statistics. Expert in modeling temporal and sequential data using recurrent neural networks (RNNs) and..."
Curriculum Associates,Research Analyst," BS in applied mathematics, computer science, education, social science or related areas. Benchmarking and norming data...."
Novartis,Bioinformatics Scientist / Computational Biologist / Data Scientist," S/he will assist experimental scientists across the organization in analysing data, such as protein array data, NGS data, protein sequence or structure data,..."
Amazon.com,Senior Applied Scientist - Alexa Data Services (ADS), Masters or Ph.D in Computer Science or Language Science. Applied Scientist focused on Natural Language Processing (semantic annotation and automatic speech...
Eaton Vance,Distribution Data Science Director, Define data quality expectations for distribution data initiatives. Proficiency in statistical data analysis and data mining packages....
Pluralsight,Machine Learning Engineer," Develop robust, scalable production data science products based on prototype algorithms developed in Python or R by the data science R&amp;D team...."
Locke Careers,"Data Scientist, Investment Research"," Data Scientist, Investment Research. In the identification of novel data sets and the application of advanced data analytics and machine learning techniques to..."
McKinsey & Company,Research Analyst - Electric Utility," By collecting and analyzing data and information found in databases and/or other primary and secondary research tools, you will assemble the relevant fact base,..."
Eaton Vance,Equity Data Scientist," Experience linking multiple data platforms with data visualization tools (e.g., Tableau). Lead data cleaning and data integrity initiatives to support analytics..."
Amazon.com,Machine Learning Scientist, You will leverage Amazon’s heterogeneous data sources and large-scale computing resources to accelerate advances in spoken language understanding....
Year Up,Market Research and Sales Analyst," Run key CRM data Quality Audits to ensure accuracy of Salesforce data for business reporting. 3-5 years of experience in operations, business analyst, or data..."
Philips,Research Scientist - Healthcare / Big Data Analytics," Python data science pipeline (pandas, sklearn, numpy, scipy, TensorFlow, PyTorch). Data modeling, analytics and visualization...."
Humana,Senior Data Scientist," A proven passion for generating insights from data, with a strong familiarity with the higher-level trends in data growth, open-source platforms, and public..."
Boston Scientific Corporation,"Statistician, Prin R&D"," Authors, collaborates, and presents data to the technical community. Statistics, Medical, Engineer, Medical Technology, Product Development, Data, Healthcare,..."
Dana-Farber Cancer Institute,Statistician II, Review relevant subject matter literature and any preliminary data. Use standard statistical packages for data manipulation and statistical analysis....
MIT,"Senior Data Scientist, edX", Experience with learning science or clickstream data a plus. This is an unusual ground floor opportunity to drive tremendous business value as edX builds a...
Liberty Mutual,"Product Research Analyst, New Business Experience - GRM Product"," Bachelors or Master’s degree (ideally with an analytical discipline like Economics, Business Administration, Mathematics, Statistics, Marketing Analytics or..."
Klaviyo,Senior Data Scientist, Know how code and have used data science tools and packages. Have worked in a data science role for 5+ years professionally or academically and can talk about...
Spotify,Machine Learning Engineer," Collaborate with a cross functional agile team spanning user research, design, data science, product management, and engineering to build new product features..."
Wayfair,"Senior Analyst, B2C Sales Strategy"," Apply data findings to extract insights. The team is highly cross-functional, working closely with Sales leaders and partners in Data Science, Category, Brand,..."
Wayfair,Machine Learning Scientist, The Data Science department covers these main topic areas. The members of Wayfair’s Data Science group come from a range of highly quantitative backgrounds...
Harvard University,Statistical Analyst/Programmer," Manipulation and analysis of clinical data sets, including administrative data. Perform data management functions including preparation of analytic data sets..."
Raytheon,Software Scientist I - Machine Learning & NLP," Has managed large-scale data sets using Hadoop, Accumulo, Elastic, or other NoSQL systems. Raytheon BBN Technologies (BBN) is looking for creative, talented..."
AllianceData,Data Scientist, Manage multiple data science projects concurrentl. Experience with data visualization. Alliance Data participates in E-Verify....
LPL Financial,"Analyst, Research"," Analyst, Research LPL Financial Research is a 50+ person team that provides market, investment, and portfolio advice to our independent advisors. Our mission..."
Circle Internet Financial,Data Engineer," As a Data Engineer at Circle, you’ll work closely with the Data Science team productizing machine learning solutions and developing the scalable data pipelines..."
Fidelity Investments,"Fundamental Research Analyst, Strategic Advisers, LLC"," The Department Strategic Advisers, Inc. (SAI) is a registered investment advisor and wholly owned subsidiary of FMR LLC that provides investment management..."
Harvard Pilgrim Health Care,Research Analyst," Coordinate data management and data analysis. 1 to 5 years of relevant experience conducting epidemiological evaluations, or working with administrative..."
Amazon.com,Amazon Web Services - Machine Learning Scientist," 4+ years of hands-on experience in predictive modeling and large data analysis. Understanding of relevant statistical measures such as confidence intervals,..."
IBM,"Research Scientist, Interpretable Machine Learning", Experience analyzing large scale data from a variety of sources. Established the first corporate pure science research lab in the U.S....
BNY Mellon,Corporate Credit Research Analyst," About us: The Boston Company, Standish and Mellon Capital A specialist multi-asset investment management firm dedicated to serving sophisticated investors..."
Mass Mutual,Big Data Engineer," Define, implement and validate solution frameworks and architecture patterns for data modeling, data integration, processing, reporting, analytics and..."
Wayfair,Growth Strategy Analyst/Senior Analyst," Work closely and cross-functionally with internal teams such as engineering, data science, merchandising, and pricing...."
PillPack,Senior Data Scientist," 5+ years of applied data science experience. Strong data analysis and data visualization skills. Leverage your experience to mentor others, as well as..."
Bose,Big Data Engineer, Build the data lake capabilities that enable Data Science and Machine Learning. Ingested data using Big Data ETL tools (Apache Spark for example)....
Wayfair,"Operations Analyst, Product Performance Analytics"," You have at least 1 year of experience in analytics and data science. We’re looking for a talented, self-motivated Data Scientist to join our team...."
Systems & Technology Research,Machine Learning Researcher," Work with massive amounts of data collected from diverse sources. A degree in electrical engineering, computer science, physics, applied mathematics or a..."
Novartis,Oncology Data Scientist," Experience with statistical methods for mining ‘omics data (genomics, epigenetics, proteomics) and/or NGS data preferred...."
