company,job,summary
Grant Thornton,Junior Data Analytics Consultant, Junior Data Analytics Consultant(Job Number:. Experience reviewing and analyzing client operational data. Provide recommendations to clients on issues developed...
Acumen LLC,Data and Policy Analyst - Writer/Coordinator," Data and Policy Analysts perform a wide array of functions as part of the research process. This position is responsible for managing and analyzing data,..."
GEICO,Big Data Engineer," Exposure to Big Data Exploration, Profiling, Quality and Transformation. Real project experience as a Data Wrangler/Engineer across design, development, testing..."
Google,"Program Manager, Maintenance Excellence, Global Data Centers"," And data quality as it pertains to asset and maintenance data in CMMS. As a Global Data Center Maintenance Excellence Program Manager, you will be deeply..."
Ukpeagvik Iñupiat Corporation/Bowhead Family of Co...,Data Analyst, DATA ANALYST (NHTSA-18-1139-F):. Design and build data visualizations using diverse sets of structured and unstructured data....
BlueLabs Analytics,OUTREACH DATA ANALYST, Experience working with large data sets and/or messy data. Experience creating informative and engaging data visualizations....
CSRA,Metrics and Data Analyst/Project Analyst - US Citizenship required (CBP Public Trust), Required to create and maintain various data bases and spread sheet for tracking operational data. Aqua Data Studio experience a bonus....
comScore,Data Analyst," You will analyze big data, design solutions, and collaborate across functional teams to bring data solutions to market...."
World Resources Institute,Special Assistant to the President," World Resources Institute (WRI) is an independent, nonprofit global research organization that turns big ideas into action at the nexus of environment, economic..."
Amazon.com,Operations Manager - Northern VA," To achieve this, Operations Managers are creative problem solvers who are able to dream in immense scale, interpret big data, and deliver meaningful results..."
Mid-Atlantic Permanente Medical Group,Data Analyst Intern," Use various data querying tools such as SAS, Oracle SQL Developer, Teradata SQL Assistant, and Tableau to extract data to create reports to support operational..."
Facebook,"Controls Engineer, Data Center Facility Operations", Facebook is seeking an experienced Controls Engineer to join our Data Center Facility Operations team. Travel to data center sites in support of pre-engineering...
GEICO,Data Engineer," As a Data Engineer, you will be responsible for working with data scientists and data architects to create efficient transformations on top of Spark/Hadoop and..."
EchoStar,Big Data Engineer, Hughes has an exciting opportunity for a Big Data Engineer . This is an exciting position in our emerging big data infrastructure environment....
CACI,Jr. Data Load Analyst, Will be directly responsible for importing data to CACI's hosted Relativity instance. Conducts quality control and auditing of databases in a client/server...
Cloudburst Consulting Group Inc,HUD Block Grant Data Analyst," Identify data deficiencies, as well as develop and implement data clean-up efforts, including outreach to grantees...."
Bluewater Consulting Group,Big Data Engineer, Looking for data engineers to work in a fast-growing and fast-moving data science group. 3 years of hands-on experience in Data Warehousing AND Data Marts AND...
Buchanan & Edwards,Data Analyst, Perform extensive data profiling and analysis of client data. Explore existing data repositories to understand what data are where so you can leverage those...
The Trevor Project,Advocacy Intern, Big picture thinker. You love to brainstorm and come up with big bold ideas. Produce and analyze data and current research that is relevant to the field....
Cognizant,Big Data Engineer, Big Data Engineer. At least 2-3 years experience in big data methodologies involving Hive/Hadoop/ Spark. Should have data lake experience....
New Frontier,Executive Coordinator," Background in tech, big data, or cannabis is preferred, but not required. NEW FRONTIER DATA IS AN EQUAL OPPORTUNITY EMPLOYER...."
Archdiocese of Washington,Assistant to Director of Admissions, Visit elementary schools in the Archdiocese of Washington and make formal presentations to the 8th grade girls when neededProvide information regarding the...
Workbridge Associates,Big Data Engineer," The ideal candidate for this role is someone who has experience building distributed computing Big Data applications, with Spark, Storm, Kafka or NIFI...."
CAPITAL AREA FOOD BANK,Corporate Partnerships Specialist," Position requires experience gathering and analyzing data, and using it to make strategic decisions to achieve goals...."
Unisys,Communication Specialist," Streamline and transform their data centers; Apply today to become mission critical and help our nation meet the growing need for IT security, improved..."
The Motley Fool,Data Analyst," Whether you have a formal background in data science or just love to experiment, we’re looking for someone who can delve deep into large data sets to build..."
Optoro,Data Scientist," Deep understanding of data analysis, machine learning, and data communication across multiple domain areas...."
LexisNexis,Reporter MLex," The job offers opportunities to break news on topics such as encryption, privacy, data security, net neutrality, facial recognition and other emerging tracking..."
Freddie Mac,"Shared Information Support, Associate: Big Data"," Perform data issue/problem management, research potential data exceptions, and initiative/project engagement:...."
Opportunity Finance Network,"Data/Research Analyst, Senior Associate", Developing data cleaning processes; Improving OFN’s data visualization efforts; Processing transaction-level data for GIS mapping;...
Carfax,Data Analytics Specialist, Join our Winning Team as a Data Analytics Specialist. Experience working with a broad set of data integration technologies and databases....
DataLab USA,Junior Data Analyst," We combine state-of-the-art technology with practical, hands-on experience to offer a full range of services including data analysis, predictive modeling, data..."
comScore,Associate Data Analyst, Experience in data analysis and problem solving with big data. Associate Data Analyst. Preserve quality data by implementing team-wide standard and independent...
KPMG,"Associate, Big Data Software Engineer"," Lighthouse — KPMG's Center of Excellence for Advanced Analytics — has both applied data science, AI, and big data architecture capabilities...."
Acclaim Technical Services,Intelligence Data Analyst, Full time position open for an Intelligence/Data Analyst to support a sensitive customer operations unit in the Counter-terrorism Division. Location:...
Optoro,Sustainability Manager," Strong Excel savvy for creating models and data-driven dashboards, including data visualization, as well as PowerPoint knowledge for effective presentations...."
Council for Affordable Quality Healthcare,Data Analyst II," Write Data Definition Language or Data Manipulation Language SQL commands. Through a combination of deep domain expertise, expert product knowledge and strong..."
UnitedHealth Group,Customer Experience - Data Design & Improvement Analyst," Administer the Data &amp; Contact Management for the Optum VOC program including standardizing processes, identifying data sources, establishing feeds, defining..."
ICF,Health Data Specialist," Convert obtained data into a target data model (e.g., OMOP Common Data Model). Compare different data models for trial data distribution...."
Zenetex LLC,C4ISR Analysis & Data Support," ZENETEX is anticipating a new task involving C4ISR Analysis and Data support. Data will be used to generate geographical graphics depicting C4ISR nodes,..."
CarMax,Sales Consultant (part-time)," Reading, collecting, and transcribing data in order to complete accurate paperwork. This positive work environment leads to a positive customer experience, and..."
Unisys,Document Support Specialist," Streamline and transform their data centers; Apply today to become mission critical and help our nation meet the growing need for IT security, improved..."
CarMax,Sales Consultant," Reading, collecting, and transcribing data in order to complete accurate paperwork. This positive work environment leads to a positive customer experience, and..."
Central Intelligence Agency,Undergraduate Internship/Co-op Program - Apps Developer," Students are expected to learn how to leverage the latest technologies to include big data analytics, Amazon Web Services, Scaled Agile/Agile software..."
Inova Health System,DIR DATA AND ANALYTICS," Large scale databases, data marts, data lakes such as MS SQL, Oracle. Experience designing data and analytic strategies...."
Mariana Tek,Training Specialist," We’re building industry-leading applications and world class APIs, working with big data, and designing interfaces that people love...."
IMTAS,Data Analyst/Architect," Works in a data warehouse environment, which includes data design, database architecture, and metadata repository creation...."
Chapman Cubine Adams & Hussey,DATA ANALYST," Enjoy helping non-technical colleagues understand data and reports. Have a track record of troubleshooting, analyzing and interpreting large data sets...."
Northrop Grumman,Data Management Analyst," Evaluating data quality, preparing QA reports and assisting the team with resolving data inconsistencies. Using data from single as well as multiple integrated..."
"T-Rex Solutions, LLC.",Junior Intelligence Analyst, T-Rex offers both IT and professional services to numerous Federal agencies and is a leader in providing high quality and innovative solutions in the areas of...
Booz Allen Hamilton,Data Visualization Analyst," Data Visualization Analyst. Experience with data visualization tools, including Tableau. Transform disparate financial data sources into meaningful data models..."
Logistics Management Institute,Jr. Data Analyst (U.S. Border Patrol), Junior Data Analyst:. Experience with developing queries for routine data requests and reports. LMI seeks junior data analysts to support a federal program...
CollabraLink Technologies,Data Migration Analyst R18-603, Perform data mapping of source-to-target data sets. Support efforts to define the data migration requirements and proposed solution for migrating data from a...
Bechtel,2019 Student Internship (U.S.) - Innovation (IS&T)," Infrastructure, Information Security, Software Engineering/Support, Big Data Analytics, Information Management, and in other areas of support for our Corporate..."
FourthWall Media,Data Scientist, FourthWall Media is seeking junior to mid-level data analysts to expand its data analytics products and services....
Unisys,Research Analyst," Streamline and transform their data centers; Apply today to become mission critical and help our nation meet the growing need for IT security, improved..."
World Resources Institute,"Program Logistics Coordinator, NDCP"," World Resources Institute (WRI) is an independent, nonprofit global research organization that turns big ideas into action at the nexus of environment, economic..."
"The Oakleaf Group, LLC",SDET Big Data Tester with Data Transformation," For a large financial services client, we are seeking SDET Big Data Tester with Data Transformation, to work on a 1 year or longer project to re-platform a..."
Arrowpoint Corporation,Data Analyst," Identifies data sources, constructs data decomposition diagrams, provides data flow diagrams and documents the process...."
Children's National Medical Center,Data and Analytics Consultant, At least 2-years of experience in data manipulation and analytics. The candidate will also be responsible for creating extensive analytical and geospatial...
Novetta,Data Engineer," Develop tools to support a team of Data Architects, Data Analysts and Data Scientists. Work with business users and the data operations group to develop..."
CSRA,Metrics and Data Analytics Analyst, Conducts statistical analysis on data and information to ensure correct predictive forecasting or classification....
"TRI-COR Industries, Inc",Data Architect Level III," Job Description: Designs, implements and maintains moderately complex databases, access methods, access time, device allocation, validation checks,..."
Logistics Management Institute,Health Policy Data Analyst, Support will include policy oriented data analysis and process improvement. Learning and applying relevant federal policy and regulations to data analysis;...
Visionary Integration Professionals,Personnel Security Assistant (PSA)," Entering and verifying data. Founded in 1996, VIP has delivered measurable results for commercial, federal and state and local organizations big and small...."
Incentive Technology Group (ITG),Data Architect," Develops, owns and maintains data models and schemas in support of Program micro service development. Participates in enterprise activities such as CCBs and..."
Slalom Consulting,Modern Data Architecture & Big Data Consultant, Modern Data Architecture &amp; Big Data Consultant. We are hiring a Modern Data Architecture &amp; Big Data Consultant to join our Information Management and Analytics...
General Dynamics Information Technology,Data Analyst, Collects and manages event planning data. Ensures all data is current and accurate. Ensure all data is properly quality control checked and disseminated to the...
Leader Communications Incorporated,Tableau Data Analyst, Assist in developing data briefings for high-level executives. Initiate develop and work data audits by collecting and reviewing all requirements and ensuring...
Unisys,Application Tester, Generating test data. Streamline and transform their data centers; Apply today to become mission critical and help our nation meet the growing need for IT...
Google,"Project Controls Group Lead, Google Data Centers"," Your key function will be to drive the efficient delivery of Google’s Data Center Portfolio by the organization of data, implementation of scalable processes..."
Akin Gump Strauss Hauer & Feld LLP,Well-Being and Community Programs Manager," Partner with medical insurers, consultants and others to analyze aggregate claims data to develop and deliver targeted, relevant wellness programing aimed at..."
Red Arch Solutions,Data Scientist," This includes the successful execution of all data management and all relevant data operations including data migration, master data management, data clean up,..."
UCS Consulting,Data Analyst," The Data Analyst will provide the client data analytics through collecting relevant data, creating and developing databases, utilizing current databases,..."
Frontpoint Security,"Manager, Data Science", 8-10 years of data science experience. We're looking for a data science professional with the ability to perform advanced technical analysis of data in order to...
Grant Thornton,Data Analytics Consultant, Data Analytics Consultant(Job Number:. Experience reviewing and analyzing client operational data. Provide recommendations to clients on issues developed during...
Measure UAS,Inside Sales Associate," Measure is a leading provider of Drone as a Service for commercial enterprises, providing turn-key and on-demand drone flights and data products...."
Inovalon,SQL Data Analyst, Strong understanding in researching data issues; Collaborate with business owners on data analysis and modeling projects;...
"CSSI, Inc.",Data Analyst," Strong computing skills, relating to data manipulation, analysis, and master data management. Familiarity with FAA flight and trajectory databases such as..."
Johnson & Johnson Family of Companies,"Associate Sales Representative – Baltimore, MD/ Washington, DC Territory - Mentor Worldwide LLC", Analyze data from company systems. Setting priorities and making sound business decisions based on understanding of the big picture in accounts....
Nolij Consulting,Excel Data Analyst, 3+ years of experience in data analysis. Must be able to work with large data sets in excel. Must be able to update data and process documentation and identify...
The Geneva Foundation,Data & Informatics Official," Comprehension of big data and electronic health records. This position works cross-organizationally in ensuring proper documentation of procedures, verifies..."
2U,Marketing Data Analyst," Using data to flag risks and opportunities, and devising a strategy to improve. A successful candidate has the ability to use data to drive change across all..."
"Advanced Decision Vectors, LLC",Data Scientist II, Support data management and processing requests. The Department of Commerce (DOC) is looking for a Data Scientist II....
TEGNA,VP Data & Insights," Advanced degree in Mathematics, Statistics, Engineering, Computer Science plus a minimum of 8-10 years of relevant work experience in data warehouses, data..."
Mid-Atlantic Permanente Medical Group,Data Analyst," And compiling data from KPHC Clarity, telephony, and workforce management data systems. Working knowledge of EPIC (Clarity) data systems preferred...."
Deloitte,"Global Trade Advisory, Export - Consultant", Prior Big 4 experience. Data management and analysis experience. Do you enjoy providing powerful business solutions to some of the world's most well-known and...
Logistics Management Institute,Junior Data Scientist," Preferred experience with data science methods related to data architecture, data munging, data and feature engineering, and predictive analytics...."
ICF,Energy and Sustainability Junior Consultant," Supporting the review and analysis of large volumes of program data, and helping to distill data into narratives for reports, case studies, etc...."
"Strategic Resources, Inc.",Data Analyst, Experience in data analysis. Our explosive growth created a need for a strong Data Analyst to help us create powerful data analytics....
Unisys,Inventory Asset Manager, Coordinate activities with data center personnel to capture and update all data changes resulting from data center activities....
Northrop Grumman,Data Scientist," Experience with data mining architectures/models/protocols, statistical reporting, and data analysis methodologies...."
Perrett Laver,Appointment of Global Director," As defined under the General Data Protection Regulation (GDPR) Perrett Laver is a Data Controller and a Data Processor, and our legal basis for processing your..."
US Information Technologies,Remote Hortonworks/Big Data Developer- Big Data Engineer, Remote Hortonworks/Big Data Developer- Big Data Engineer. Experience integrating Big Data solutions with SAP technologies....
Liberty Healthcare Corporation,Data Analysis Manager," Ensuring the integrity of the program’s data warehouse. Identifying key data points related to financial, operational and quality metrics...."
USG,Sales Representative (Seattle)," Supports sales data within Salesforce.com. We’re big enough that our professionals have the resources to make a difference, yet small enough that you’re not..."
2U,Production Artist," Meticulous attention to detail and an ability to see the big picture. Our platform provides a comprehensive fusion of technology, services and data architecture..."
University of Maryland,Coordinator of Athletic Certifications and Compliances," Technical aptitude, ability to understand data and work intelligently with UMD systems and general data tools. The position is highly accountable for tasks that..."
AARP,"Research Services, Customer Service and Contracts Mgr"," Demonstrated experience across the entire research process including a demonstrated, practical command of study design, sampling, questionnaire development,..."
Accion International,"Program Coordinator, HBS-Accion Program on Strategic Leadership in Inclusive Finance", Event management experience is a big plus. One year of experience with data and correspondence management is helpful....
Kapow,"Sales Executive, Local Partnerships"," Analyze performance data and provide insights and recommendations to key stakeholders based on findings. We’re looking for motivated, energetic and flexible..."
ASRC Federal Holding Company,Planetary Science Data Science Intern," Experience with data cleaning and wrangling. Under the guidance of an ASTS Planetary Science Support Scientist, the intern will assist NASA's Planetary Science..."
Bank of America,Risk Fair Consultant, Big picture/strategic and conceptual thinker with ability to “connect the dots” while also consistently executing at the tactical level with speed and accuracy....
Guidehouse,Data Analytics Experienced Associate, Our Information Management consultants help clients maximize the value of their data. Presenting the valuable insights generated from complex data set analysis...
