company,job,summary
"Hunter College, CUNY","Title: Business Data and Reporting Analyst, Level 1", Business Data and Reporting Analyst. Process various reports in CUNYfirst and assist with compiling data for various requests including....
New York City Department of Education .,"Data Analyst, DCP"," Director of Data Analysis, DCP. With latitude for independent initiative and judgment, the Data Analyst will report to the Director of Data Analysis under the..."
Metavision,Operations Associate," Love where others might just see big data. Our work does not start and stop with data and never will because going ""beyond the data"" means we exist to extract..."
"THINX, INC",EveryBody™ Program Associate," Proven track-record in using data to drive decisions. Monitor and evaluate program data, including facilitator surveys, student assessments, and in-person..."
TBWA\Chiat\Day,Junior Data Analyst," You will be tasked to find a new approach to data management and dashboards, but this role is not just data wrangling...."
Glassview Media,Data Analyst," ABOUT OUR COMPANY... GlassView is a new type of marketplace for brands and publishers, designed for the modern Internet. The world's leading brands and their..."
Office of the Nassau County Comptroller,Policy and Data Analyst," At least one year of professional experience in a role involving policy and data analysis, report writing, data management and/or collection, or performance..."
Deutsche Bank,Big Data Engineer – Associate," Big Data Engineer. Experience with data warehousing and/or Big Data is essential. Investigates corporate data requirements, and applies data analysis, data..."
The New York Times,Data Editor," The data editor leads our data journalism strategy across the newsroom, including direction for The Upshot and our Computer-Assisted Reporting team...."
IBM,Data Analyst," Work arm in arm with data scientists to model more detailed insights. Preform deep-dives in large data sets to identify opportunities, variances, or key..."
Interactive Brokers,Junior Data Scientist," 2+ years' experience in a data science or data analysis role. The junior data scientist role will use data to help us better understand who our clients are, how..."
Symphony Talent,Big Data Engineer, Big Data Engineer. Our Data Management Platform (DMP) is now ingesting thousands of GB's of data from our online marketing sources:....
New York State Office of the Attorney General,Data Analysis & Research Intern (Spring 2019)," Fall/Spring Undergraduate/Graduate Data Analysis and Research Internship. A background in economics, statistics, accounting, or data analytics...."
Montefiore Medical Center,DATA ANALYST," Collects, extracts and maintains both internal and external data tosupport departmental clinical requirements and business strategies.Analyzes data and prepares..."
New York City Department of Education .,"Data Analyst, DECE"," Ensures the integrity of data, including data imports/exports, storage, manipulation, analyses and data security...."
Saratoga Medical,Data Analyst, Provide data analytics support for various departments as requested. Design and develop new methods of collecting and delivering data....
Fund for Public Health in New York City,Hub Data Analyst, Hub Data Analyst. The Hub Data Analyst will be responsible for producing and analyzing clinical data derived from electronic....
Sony Music Entertainment,"SVP, Data Strategy"," Develop a technology framework for big data storage and accessibility, statistical analysis, reporting/measurement and data visualization...."
NBA,Sponsorship Development Analyst," Creative and curious with a passion for innovation, big ideas and challenging the status quo. The primary focus for this fast paced and collaborative department..."
Jet.com,Incubation Strategy Associate," Experience or interest in legal work is a big plus. Partner with incubation team, brand presidents, and CMOs to use data and insights to make informed decisions..."
Scholastic,Associate Data Analyst/Engineer," Experience using big data technologies like Hadoop, Hive and Spark is a plus. Scholastic is seeking Associate Data Analysts and Data Engineers to provide data..."
Mount Sinai,DATA ANALYST I - RADIOLOGY, May access data in the Data Warehouse. Maintains data integrity and supports data analysis as necessary. The Data Analyst I oversees activities related to data...
NewYork-Presbyterian Hospital,Jr. Data Scientist," Junior Data Scientist. Proficiency in data analytics and engineering, able to clean, transform, and merge data for ML purposes...."
Spotify,"Data Scientist, Premium Content"," You have 1-3 years of hands-on experience synthesizing insights from data using tools such as Python, SQL, R. Develop data driven strategies to drive the growth..."
Informatica,Product Specialist-Big Data," Each member has a specific focus on one of Informatica’s technologies such as Cloud solutions, Big Data, MDM, Data Security etc...."
McKinsey & Company,Data Science Translator - TMT Sector," Expertise or demonstrable knowledge in Big Data / Machine Learning / Data Science / IoT. Familiarity with social network data, dynamic data sets, Customer..."
ShopKeep,Data Analyst, As a Data Analyst you'll help leverage our vast amounts of data to inform actionable insights and data-driven decisions....
National Financial Partners,Data Analyst, Facilitate data review to ensure on-time completion and data quality. The Data Analyst will report directly to the Data Conversion Lead....
Amazon.com,Data Scientist," In cases where questions cannot be answered with available data, work with engineers to produce the required data...."
Prospect 33,Data Lineage Analyst," Data Architecture, EDM and data access / enablement. We are looking for senior Data / Analytical focused individuals to join us on a large data transformation..."
"Williams-Sonoma, Inc.",eCommerce Merchandising Coordinator - West Elm, Maintain facet data for product across site. Responsible for user-testing faceted navigation on the website and ensuring accuracy of the data....
"Discovery Communications, LLC",Media Science Data Coordinator, Data Visualization &amp; Automation. Strong data entry and analysis skills. S/he will work with the acquisition and retention pods in MSA to help prepare data for...
JetBlue Airways Corporation,Senior Analyst Operations Data Analysis, Review cross-departmental data to highlight inefficiencies across teams. Three (3) years data or operational analysis in the aviation industry....
Facebook,Data Engineer," We are looking for a Data Engineer with the Software Engineering chops to not only build data pipelines to efficiently and reliably move data across systems,..."
Facebook,Sales Operations Associate - Global Accounts, Experience extracting data from large/complex databases. Experience in data visualizations and building scalable reporting tools....
area|Talent,Talent Associate," If you are an independent self-starter, a leader, and a strategic thinker who is excited about the big picture of community health, you’ll thrive in this..."
Slack,"Data Scientist, Analytics", You should have deep technical skills and be comfortable working in an evolving data infrastructure to help us make data informed decisions....
Dow Jones,Junior Data Scientist," Some background in machine learning applications, big data architecture, and ecommerce analytics is a plus. Junior Data Scientist, Membership Analytics...."
JLL,Research Data Analyst, Maintain an acceptable level of data completeness to include data validation and audit levels. Our analyst will have primary responsibility for collecting and...
Montefiore Medical Center,CLINICAL DATA ANALYST," Requires strong technical skills to access and retrieve data from various applications and data bases. Must be proficient in Word, Excel, and knowledge of data..."
Callière Group,Jr Data Scientist," Experience using some of the major data science tools e.g. Python (preferable), and/or R. We now have a need for junior Data Scientist(s) in the NY area (or..."
Facebook,Research Manager," You must be a data expert, but also know when to trust your gut. Knowledge of quantitative and qualitative research, and track record of using data to make..."
Warby Parker,Strategy Manager, (We're big believers that businesses can scale and be profitable while doing good in the world.). A crystal-clear communicator in person and online who's...
Columbia University,Data Analyst - Cardiology," The successful candidate will play an integral role in cardiovascular precision medicine team science focused on the clinical data, electronic health record..."
Pilotworks,People Generalist," Oversee the timekeeping system &amp; our weekly payroll, ensuring that employees are properly compensated and data is captured accurately...."
Capgemini,Data Analyst," Participate in data collection, data management and data analysis. Acquire data from primary or secondary data sources and maintain databases/data systems...."
Fund for Public Health in New York City,Evaluation Data Analyst," Monitor and document data collection to ensure data quality; Collect, clean and conduct data quality assurance on survey and clinical outcomes data to prepare..."
Facebook,"Data Engineer, Analytics, University Grad", Would you like to work with big data? Build data expertise and own data quality for allocated areas of ownership....
Avid Technology,Customer Care Expert," Ability to define problems, collect data, establish facts and draw valid conclusions. The entertaining video and film stories you see on the web and on the big..."
Dime Community Bank,Data Analyst, As the department continues to evolve and build its data repository from both internal and external data sources your responsibility will also include assisting...
360i,Junior Associate- New Business," Demonstrates fast, critical thinking in solving problems and is resourceful in gathering data and addressing issues to contribute to solutions...."
Defined Clarity,Data Analyst / Data Scientist, Call Center or Customer care data experience a plus. Must be able to write SQL queries and must have experience with data extraction....
Amazon.com,Data Engineer, Experience working with AWS Big Data Technologies. Experience working with Open Source Big Data tools. Proven track record of delivering a big data solution....
American Prison,Business Data Analyst," American Prison Data Systems (APDS) is a venture-backed, public benefits corporation and a certified B-Corp that provides technology to correctional facilities..."
Thrive Global,People Ops & Experience Associate," Keep employee data and documents up to date and in sync across multiple platforms and tools. Manage all new hire logistics, such as offer letters, background..."
The Walt Disney Company (Corporate),Data Analyst, Experience in digital marketing and A/B testing Experience with AWS hosted data environments and products like Redshift and RDS Familiarity with Python and data...
"ALM Media Properties, LLC.",Paid Subscription Data Analyst, Partner with business intelligence team on data and reporting. Developing the data structure and reports that reflect the knowledge....
Spotify,Data Engineer," You are knowledgeable about data modeling, data access, and data storage techniques. Build large-scale batch and real-time data pipelines with data processing..."
Ross Stores,Fashion Office -Trend Analyst," Big company with a family feeling. Are you ready for the next big move in your career? The Trend Analyst’s key responsibilities will include researching,..."
LawTrades,"Data Analyst, Growth Insights"," You're capable of working as the first Data Analyst in the company. LawTrades is looking for a Data Analyst, Growth Insights to join our Growth team!..."
NYU Langone Health,Data Analyst," Integrate data from multiple sources, including hospital discharge records, emergency department admissions records, death certificate data, prescribing data,..."
Netamorphosis,Data/Finance Analyst," Analyst, Finance, Insight Development, Consulting, Big Data, Data Scientist, Data Consulting, SEO, Project Coordination, Financial Planning, Business Consulting..."
Mount Sinai,DATA ANALYST II- GERIATRICS/PALLIATIVE CARE," Maintains data integrity and supports data analysis as necessary. The Data Analyst II oversees activities related to data integrity, security and enhancement of..."
Spotify,"Data Scientist, Content Business Analysis"," Data Visualization experience (e.g., Tableau, Qliksense). As a Data Scientist for our Content team, you’ll get the opportunity to explore listening behaviors..."
Warby Parker,Fulfillment Analyst," A curious mind with a desire to play detective, not easily daunted by big data sets or unclear paths to reach our goals:...."
Goldman Sachs,"GIR, Data Strategy, Analyst/Associate - New York", About GIR Data Strategy. Leverage data initiatives and collaborate with engineers across the firm and adapt firmwide data initiatives to GIR’s needs....
Spotify,Data Scientist (Product)," Data visualization (such as Tableau, Qlik, D3, ggplot). Coding skills for analytics and data extraction (SQL, R, Python, Pandas)...."
Conversant Media,Account Representative- Digital, Alliance Data participates in E-Verify. We are the world’s leading affiliate marketing network - we transform digital marketing with the help of big data and...
DEPARTMENT OF BUSINESS SERV.,DATA AND OPERATIONS ANALYST, Data and Operations Analyst to:. The Analyst for Data and Operations will support internal operations across a wide portfolio of programs serving business...
SS&C Advent,Associate Data Analyst," Resolve client inquiries &amp; data related issues. Must be able to quickly gather and analyze data. SS&amp;C Advent, the world's leading provider of automated..."
NBCUniversal,"Fall 2018 Internship, Data Science Practica (New York, NY)"," Unlike a traditional internship, the Data Science Practica embeds future Data Scientists and Data Engineers in ongoing projects within NBCUniversal...."
Time Inc,"Audience Data Analyst, TIME", We're looking for a metrics-driven Audience Data Analyst to oversee growth analytics for TIME. You have a history of using data to guide your decisions and...
Mount Sinai,"Data Analyst I, Department of Neurosurgery"," Strength Through Diversity Ground breaking science. Advancing medicine. Healing made personal. Data Analyst I, 2314512 Roles &amp; Responsibilities: Provides..."
JP Morgan Chase,Data Analyst," Experience with Tableau, Adobe Data Workbench, and SQL preferred. Provide analysis and associated data visualization and story-telling...."
Tiffany & Co.,Digital Commerce Operations Coordinator, The ideal candidate will be a go-getter with excellent attention to detail that can quickly grasp the big picture and help to get things done....
"AbleTo, Inc.",Data Analyst," Experience wrangling, cleaning, and visualizing data. Experience with health claims data a major plus. The Data &amp; Analytics team plays a central role at AbleTo,..."
Northwell Health,Data Research Analyst, Trains staff on data capture and data entry. Analyzes and trends data. Extracts patient clinical data from medical records or other sources containing patient...
Priceline.com,Data Center Ops Engineer, The Data Center Operations Engineer position is responsible for supporting Data Center environments in multiple locations....
Public Health Solutions,Data Analyst, Respond to data requests and data-checking to ensure high quality vital event data for analysis and provide data analysis service....
The City University of New York (CUNY),IT Bus Data Rep Analyst 1H," Business Data and Reporting Analyst. Accurately input employee data into CUNYFirst. Reporting to the Executive Director of Human Resources, the Business Data..."
Mount Sinai,Data Analyst, Luke's Outpatient data. Provides statistical and data support to Mount Sinai St. Responsible for the analysis of data collected by the Ambulatory Care...
HBO,Data Scientist," Expertise with both structure and unstructured data at Big Data platform setting. Experience on database development, management and ETL at big data platform...."
Uber,"NYC Marketplace Intelligence and Logistics Product Data Analyst, UET"," Work with data scientists, engineers and data ops to ensure that relevant data is accurate and available. Work with Product Managers, Product Ops, and Data..."
Dollar General,"RETAIL DISTRICT MANAGER in BRONX, New York-New Store Growth"," Financial analysis skills sufficient to interpret operating statements and other financial reporting data, manage budgets, and control inventory...."
EPAM Systems,Big Data QA Engineer," We are looking for a Big Data QA Engineer for enterprise, large volume and high velocity solution on data analytics...."
Bowery Farming,Data Analyst," Data analysis at Bowery means building data pipelines, crafting data visualizations, and helping a wide range of teams interpret reams of data generated by “the..."
Casper,Customer Experience Operations Analyst, Ability to think big picture without sacrificing an understanding of the details. Ability to use and understand data when making and justifying decisions....
NYCEDC,Intern (Fall 2018) - Budget, Perform data validation and clean-up on data sets. Ability to understand big picture and be detail-oriented;...
Chegg,Data Science Intern (2019), Data Science Internship. DATA SCIENCE INTERN (Summer 2019). Interns on our Data Science team will be able to prepare and analyze large volumes of data to...
Oscar Insurance,Population Health Operations Analyst, Health care is big and complicated. A passion for understanding complex issues with a data driven approach....
ACLU,Data Reporting Analyst," The Data Reporting Analyst will be responsible for:. Partnering across analytics projects on data reporting, supporting the efforts across full use cases –..."
Crohn's & Colitis Foundation of America,Clinical Data Analyst, The Clinical Data Analyst will be responsible for integration of clinical and claims data from EMR’s and other data sources that house study-specific electronic...
"AbleTo, Inc.",SVP Data & Analytics, Client Data &amp; Analytics Solutions. Payer Healthcare Data Analytics experience required. Partner with SVP of Information &amp; Technology on establishing an...
Mount Sinai,"Data Analyst II, Oncological Sciences"," Assists in facilitating computing and data infrastructure solutions specific to MSSM researchers. Works with research groups to help identify, implement and..."
Google,Business Intelligence Analyst, Experience with data modeling and data analytics. The Corporate Business Intelligence (CorpBI) team provides a full range of BI/analytics services from data...
Criteo,"Data Analyst, Global Supply, Analytics", Join us and be part of something big. Mine performance data and turn them into understandable and actionable insights....
Accenture,Business Data Analyst, Acquire data from primary or secondary data sources and maintain databases/data systems. Minimum 2 years of Experience as a data analyst or business data...
Hospital for Special Surgery,Data Engineer," Experience with Big Data technology a plus:. Passionate about data. Software and Data Engineer. The engineer support and collaborate with our data engineers,..."
Quantbot Technologies,Data Analytics," Financial data experience. We are constantly researching, evaluating and adding new data sets and techniques for extracting value from data...."
Saks Fifth Avenue,Data Engineer," Proficiency in metadata management, master data management, data governance and data solutions management. Build &amp; enhance data models and database architecture..."
StreetEasy,Data Analyst," Analyze large, complex datasets (e.g., cookie-level user data, production data, webhooks) in multiple data environments (Presto/Hive/Snowflake and MySQL..."
The Trevor Project,Advisor to the CEO, Big picture thinker. You love to brainstorm and come up with big bold ideas. You know how to crunch data in Excel and create compelling presentations....
Environmental Defense Fund,Strategic Relationship Management Data Associate," Big picture thinker:. Coordinate data input projects. S/he will perform day-to-day maintenance of constituent records to assure data integrity, ensuring that..."
Store No. 8,"Senior Manager, Member Services"," A data junky - You love compiling data to show progress and guide decision making. Proficiency in data analysis toolkit, primarily MS Excel (SQL is a plus!)...."
Movado Group Inc,VP Digital Analytics and Data Science," Usability, data traffic patterns, key site. Ensure data best practices and play a critical. Be a technical leader and mentor for the data...."
Meredith Corporation,"Audience Data Analyst, TIME", We're looking for a metrics-driven Audience Data Analyst to oversee growth analytics for TIME. You have a history of using data to guide your decisions and...
Harry's,"Staff Engineer, Data"," Partner with data scientists, data analysts and business users in delivering performant data models. You are able to productively collaborate with business..."
Warby Parker,Retail Recruiting Manager, (We're big believers that businesses can scale and be profitable while doing good in the world.). Ensure Warby Parker is providing an above-and-beyond candidate...
Macy's,"Analyst, Inventory Control"," Validate all data movement - transmissions. Small Ticket, Big Ticket, and RFID. Inventories - Small Ticket, Big Ticket, and monthly RFID Cycle Counts...."
Daugherty Business Solutions,Data & Analytics Consultant - NYC, Develop enterprise reporting strategies for clients with multiple disparate data repositiories. Imagine being part of an organization that is lucky enough to...
Newsela,Data Analyst," Demonstrated experience retrieving data, cleaning and preparing data for analysis, performing data analysis, and presenting and defending analysis...."
Memorial Sloan Kettering,"Project Mgr, Data Analysis, QA"," Supervises all data analysts, conducting analyses pertaining to quality and safety of clinical care using a variety of clinical and non-clinical data sources...."
Capgemini,Data Scientist," Build and refine machine Learning/deep learning algorithms that can find “useful” patterns in large multi-modal data (particularly, images, text, conversations,..."
"Two Sigma Investments, LLC.",Data Research and Acceleration Analyst," Identifying, ingesting, and enriching a wide range of structured and unstructured big data into datasets for analysis;..."
NewYork-Presbyterian Hospital,Data Analyst- Workforce Health and Safety, Data Analyst- Workforce Health and Safety. Position activities are primarily rooted in basic research oriented behaviors including sampled review and data...
Sprint,National Retail Sales Trainer - Sales Excellence," Are you ready for the big time? Offering industry-leading mobile data services, leading prepaid brands including Virgin Mobile USA, Boost Mobile, and Assurance..."
EQUINOX,Real Estate Analyst, We dream big and don’t settle for the status quo. Ability to analyze data and present key findings both verbally and in written form. Real Estate Analyst....
Warby Parker,Email & Retention Manager, An analytical problem-solver who uses data to forms hypotheses that synthesize results into recommendations. (We're big believers that businesses can scale and...
Macy's,Macy’s Merchandising Summer Internship, Perform data analysis and make recommendations impacting sales and profitability. Do you love working with numbers and analyzing data to help make critical...
Aclara,Data Analyst," We're big data gurus and in-the-field problem solvers. Work with and manipulate data, develop aggregation techniques, understand biases in data and build data..."
ViaVan,Data Engineer," As a Data Engineer, you’ll help design and implement our mission-critical data pipeline and warehousing solution that seamlessly enables mass-scale, highly..."
Scholastic,Data Mining Analyst, At least 5 years professional experience using SAS programming for data analysis and data processing....
DigitasLBi,"Analyst, Data & Analysis"," Some sort of database management / maintenance, or handling and working with big data. Analyst, Data &amp; Analysis (Performance Analytics/Data Science)...."
Neuberger Berman,CRM Admin/Data Analyst, Adhere to corporate data management processes and oversight procedures to ensure data integrity. The Administrator must also work closely with Sales Data...
Google,Big Data and Analytics Cloud Consultant," As a Big Data and Analytics Cloud Consultant, you will work directly with Google’s most strategic customers on critical projects to help them transform their..."
IBM,Growth Hacker," You can grow digital products through smart hacks and deep partnerships, not just big budgets. You love to dive deep into spreadsheets to analyze and understand..."
DBRS,Financial Data Analyst, Solving data related issues. DBRS is seeking a Financial Data Analyst to join the Global Data Analytics team in its New York office....
Casper,Logistics Coordinator, Loves the power of data and uses it to guide decisions and drive improvements. We are deeply committed to building a diverse and inclusive workforce so that we...
Fueled,Marketing Apprentice," Research, analysis, data gathering, content creation, etc. Fueled is a product-driven venture-development firm that works with a range of startups and big..."
Phreesia,Data Scientist, Phreesia is looking for an experienced and hands-on Data Scientist to join our growing Data Science Team; Ability to collaborate with Data Scientists and Data...
FreshDirect,Data Analyst," Data Analyst, Last Mile Logistics. Modeling and data mining techniques preferred. These data products will include the development of new dashboards and..."
Amazon.com,SDE New York," Do you want to work with distributed computing, scale and scaling issues, machine learning, big data as well as Machine Learning/Big Data (Hadoop) as well as..."
"Horizon Media, Inc.","Analyst, Data Engineering - Horizon Next"," Experience with analytics data preparation methods, e.g. data validation, data quality assurance, data transformation...."
Morgan Stanley,Big Data Developer," Prior experience in data quality and data stewardship functions is a plus. A minimum of 4+ years of IT experience in data space primarily Data Analysis, Data..."
Fitch Ratings,"Data Initiatives, Director"," Understanding of Big Data, Master Data Management, Data Warehousing and Data Quality Tools. Maintain data definitions, process documentation, and data..."
"Discovery Communications, LLC",Data Science Analyst," Acquire data from Discovery distribution partners and maintain databases/data systems. Work day in and day out with marketing, programming, and product teams to..."
Call9,Healthcare Data Analyst, and potentially assuming new responsibilities as the business needs evolve. Questions about Call9 career opportunities? Contact Talent Acquisition at...
Quartet,Data Scientist," As a Data Scientist at Quartet, you will work in collaboration with other data scientists, bioinformaticians and platform engineers...."
DigitasLBi,"Manager, Data and Analysis"," Manager – Data &amp; Analysis. Fostering creative thinking around how we use data, and we could use data to solve unique business challenges in support of all..."
AppNexus,Data Analyst," Experience with data visualization and using data to tell a story. You care about solving big, systemic problems...."
Ironpaper,Visual Designer," We primarily work with inspiring, high-tech clients in artificial intelligence, the Internet of Things, cloud, big data, and more...."
FactSet Research Systems,Content Analyst," FactSet is a financial data and software company headquartered in Norwalk, CT with offices in 35 locations worldwide...."
DEPARTMENT OF CITY PLANNING,Data Analytics Specialist," ArcGIS is required, PostGIS, QGIS preferred;?Excellent data analysis skills including programming languages such as Python, R and SQL, relationaldatabase..."
DISNEY,Data Engineer," Training models, feature development, regression testing Experience with graph-based data workflows using Apache Airflow 3-5 years of experience developing in..."
Conversant Media,Account Coordinator, Alliance Data participates in E-Verify. We are the world’s leading affiliate marketing network - we transform digital marketing with the help of big data and...
Criteo,"Data Analyst, Global Supply", Join us and be part of something big. Mine performance data and turn them into understandable and actionable insights....
Related Management,Data Analyst, Proficiency preferred with Tableau data reporting tool. 4 to 6 years of experience working with data and databases....
Amazon.com,Technical Curriculum Developer," Big data, DevOps, security, systems administration, software development, cloud technology. Dive deep into AWS technologies, such as Big Data, Web Applications,..."
Twitter,Machine Learning," Experience using big data platforms such as Spark or Hadoop. Cortex is a team of software engineers, data scientists, and research scientists dedicated to..."
HBO,"HBO Data Scientist, Content Science"," As a Data Scientist on the Data Science Solutions team, this individual will be responsible for building advance data science and analytical solutions that help..."
Guidepoint Global,"Healthcare Analyst, Data Insights", Understand investment and manufacturer client/user data needs. Oversee and manage monthly volume and usage data collection from longitudinal panels of...
Morgan Stanley,Analyst - Risk Data & Strategy PMO, Morgan Stanley Firm Risk Management (FRM) Department is seeking a Program Management Office analyst (PMO analyst) for the Risk Data and Strategy team based in...
Moody's Investors Service,Financial Data Analyst, Operation Data &amp; Controls. Financial Data Analysts have a significant input to the ratings and research process by analyzing financial statements and data...
Morgan Stanley,Data Analytics and Reporting Specialist," Primary responsibilitiesAs part of a newly formed functional team, build out capabilities in data reporting, analytics, data governance, data analysis and data..."
Narrativ,Data Scientist," Ensure data quality through the processes of sourcing, collecting, normalizing, transforming and aligning/mapping through all stages of data acquisition...."
Uber,"NYC Enterprise Product Data Analyst, UET"," Work with data scientists, engineers and data ops to ensure that relevant data is accurate and available. Work with Product Managers, Product Ops, and Data..."
Estee Lauder,"Coordinator, eCommerce, Aveda"," Embraces both big picture objectives and follows-through on details. Request all seasonal product images, copy and data from Marketing and Creative Operations...."
Cognizant,Sr. Data Analyst, Expertise in data research/analysis with a focus on data quality and consistency is required. Minimum 8+ years of experience with full life cycle of Data...
Acuris,Junior Relationship Manager, Understanding of big data is preferred. This person will be working directly with our Relationship Management team assisting with subscriber queries and support...
Facebook,"Creative Lead, Lockdown"," Empathy and enthusiasm for businesses - big and small, brands of all kinds. We're still only 1% done at Facebook - this team is inventing every day and it takes..."
Wildlife Conservation Society,ERP Data Analyst, Assist other departments with regard to master data issues that may cause error messages to arise during data uploads....
Casper,Data Engineer," Iterate on our data pipeline as we integrate more data sources. Iterate on our data warehousing strategy as the volume of our data increases, optimizing for..."
Uber,"Customer Success Specialist, Uber Eats - New York", Analytics - comfortable in excel and talking through data. Handle the big picture and the tiny details. You also have an eye for the big picture and flourish by...
Envisagegroup,Bookkeeper/Data Analyst, Perform data verification and reconciliation. Identify variances in financial data and report issues to management....
Casper,Fulfillment Coordinator - Wholesale," Proficiency with business data analysis using Excel and similar spreadsheet tools - &gt; managing, analyzing, and modifying data sets of varying sizes...."
MLB.com,"Analyst, Club Analytics"," Proficiency in quantitative data collection and analysis (e.g., SQL, Excel) is preferred. You work with others to develop and facilitate best practices for data..."
Daugherty Business Solutions,Big Data Architect - NYC, As a Big Data Architect you have the ability/experience to:. Team Daugherty wants to add an innovative and creative Big Data Architect in the New York Area!...
Columbia University,Data & Research Analyst," This includes working with large data sets, performing various processes including ETL, and expertly understanding various data sources to effectively perform..."
Ross Stores,"Analyst, Merchant Support Initiatives", Big company with a family feeling. Are you ready for the next big move in your career? The Merchant Initiatives Analyst’s core responsibility is providing...
AllianceData,Account Representative- Digital, Alliance Data participates in E-Verify. We are the world’s leading affiliate marketing network - we transform digital marketing with the help of big data and...
MM.LaFleur,Experience Operations Coordinator," This team thinks big, uses data to inform their decisions, and always looks for ways to innovate. We're data obsessors who like nice clothes. About our company...."
Wipro LTD,Solution Architect Big Data," Big Data Desirable Skills:. Business, Application, Data, Technology. Design accountability for National Grid’s ServiceNow strategic platform...."
Alphasights: Engineering,Data Scientist, Develop data science products to improve workflow effeciency. Predictive models using real time data of the global economy....
Google,"Project Controls Group Lead, Google Data Centers"," Your key function will be to drive the efficient delivery of Google’s Data Center Portfolio by the organization of data, implementation of scalable processes..."
Movado,VP Digital Analytics and Data Science," A minimum of 10 years Digital Analytics and Data Sciences experience. Be a technical leader and mentor for the data science and analytics team, helping..."
Capgemini,Senior Data Analyst, Understand data and drive data mapping from legacy core banking systems to target Temenos data structures. Co-ordinate data testing efforts and resolve data...
