company,job,summary
Criteo,"Data Analyst, Customer Experience & Strategy, Analytics", 2+ years of advertising technology/related industry experience OR a proven track record of working with complex big data and communicating with business...
Criteo,"Data Analyst, Market Performance and Research", Join us and be part of something big. This role involves dealing with a considerable amount of complex data and requires a candidate who is comfortable thinking...
Cogo Labs,Quantitative Data Analyst (Minerva), Use of statistical analysis techniques is a big plus. The ability to gather and present relevant data when pitching an idea for additional investment will make...
Tufts Health Plan,Data Reporting Analyst," Workload focus includes data wrangling, data shaping and data loading to support sales and marketing trend analysis, forecasting, goal setting...."
Audley Travel,Big Data Application Developer, Experience with large-scale big data methods such as:. Audley Travel is now seeking a Big Data Application Developer to play a pivotal role in our Digital...
Amazon.com,Technical Curriculum Developer," Dive deep into AWS technologies, such as Big Data, Web Applications, Security, Networking, High Performance Computing, Storage, Databases, Enterprise..."
Criteo,"Associate Account Strategist, Sales"," Join us and be part of something big. With more than $600 billion in annual commerce sales and 600 terabytes of daily shopper data, we deliver performance at..."
Wipro LTD,Solution Architect Big Data, Data &amp; Data Management. IBM Rational Team Concert - RTC Big Data Desirable Skills:. IBM Rational Team Concert - RTC....
Wayfair,"Manager, Hub Performance"," Conduct big data analysis using SQL, R, Python and other software applications. Present data with a clear point of view so that insights can be used to help..."
Criteo,"Associate Account Executive (Entry Level Sales), Sales", Join us and be part of something big. Analyze data and use it to effectively to build new client relationships and generate business....
Wayfair,Data Engineer," Designing and building a modern data infrastructure in SQL, Python, and other technologies to process terabytes of data. We treat data as a resource;..."
Amazon.com,Data Engineer, Alexa Data Services is looking for a Data Engineer to join our Data and Annotation Science team in the area of speech and language data processing....
Ceres,Fall 2018 Water Intern," Other general water-related research to support the Water Program, such as a conducting research and analysis of big data and artificial intelligence sources..."
JP Morgan Chase,"Asset Pricing Analyst, Reference Data Operations"," Instrument, Pricing &amp; Common Reference Data is an operating unit center of excellence providing a global asset pricing service to multiple lines of business..."
Amazon.com,"Risk Manager, Alexa Data Services"," We look for individuals who are customer-obsessed and can think big as we scale our team and data services. Everyone on the team needs to be entrepreneurial,..."
Cengage,Data Analytics Manager," Analyze data for actionable insights; The Data Analytics Manager will be responsible for data analysis and insights, and for ensuring the related inputs and..."
REsurety,2018 Autumn Engineering Analyst," Knowledge of modeling, simulation, or data science. Continue the advancement of REsurety’s data analytics and visualization capabilities...."
"Agero, Inc.",Associate Data Scientist," Ability to deliver insights through effective data visualization. Create dashboards, data products, and deploy models for use by stakeholders...."
Hopjump,Data Analyst / Quantitative Data Analyst, We're looking for analytical thinkers interested in scaling our business and using big data to give our users the best experience across our platform....
Blue Cross Blue Shield of Massachusetts,Data Analyst / Analytics Consultant (R01363)," They proactively share knowledge of data, technology risks and opportunities to build competitive advantage and improve efficiency and effectiveness of business..."
Wayfair,Launch Manager," Experience in business and data analytics, Excel. Track record of taking on big challenges and delivering despite obstacles and limited resources...."
Perficient,Data Scientist," Exposure to Cloudera and Cloudera Data Science Workbench a plus. Solid foundation in Computer Science, with strong competencies in data structures, algorithms..."
South Shore Health System,Data Quality Analyst," Under general supervision, reviews medical records to ensure that records are complete and all appropriate documentation is present. Coordinates and..."
Eaton Vance,Associate Data Analyst, Proficiency/Experience with statistics and data science. Help Data Scientists develop machine learning models based on a wide range of data sets to provide...
State Street,"Share of Wallet/ Data Analyst, AVP", In this role you will provide broad analytical work across many different client groups and lead various data configuration and data quality projects....
Wolverine World Wide,Data Integrations Specialist," Collect and approve business requirements in collaboration with internal and 3rd party partners that will include digital, social, and other big data sources...."
UniFirst,General Office Support Assistant- UniFirst, Perform data entry in AMS or other UniFirst systems. UniFirst is recognized on the Forbes “Platinum 400 - Best Big Companies” List....
Lovepop,Data Scientist, We are looking for a Data Scientist to join Lovepop’s Internal Platforms team to take ownership of our inventory process....
Wayfair,Logistics Planner," Contribute to big data analysis using SQL, R, Python and other software applications. Present data with a clear point of view so that insights can be used to..."
Kuebix,Data Analytics and Digital Marketing Internship," Current undergraduate or grad student passionate about data, marketing and sales. Kuebix is a fast-growing logistics and supply chain software startup located..."
Boston College,"Research Specialist, Data Analytics & Programming"," Programming and data analytics. The TIMSS &amp; PIRLS International Study Center at Boston College is looking for a Research Specialist, Data Analytics and..."
State Street,Business/Data Analyst," Experience with business processes, data management, data flows, data relationships, data quality standards and processes, and proficiency with data analytics..."
Pearson,"Data Analyst, Global Product Analytics"," This individual will dig into raw and processed data (backend DBs, Google Analytics, and event/message data), transform information into visualizations using..."
Neurable,Data Scientist," Filtration of time series data. End to end hands-on ownership of machine learning systems – including real-world data sets, data pipelines, model generation,..."
QuintilesIMS,Data Team Lead - RWE (Home or Office-based)," Clinical Data Management. Demonstrated expert data management skills and thorough knowledge of the data management process (e.g., therapeutic area, extensive..."
Cogo Labs,Quantitative Data Analyst (Cogo Labs)," Near obsessive use of data to inform business decisions. We're not venture capitalists we're a collaborative team of engineers, analysts, and entrepreneurs..."
Wayfair,PhD Data Science Immersion Program - January 2019, Technical Deep Dives – explore Wayfair’s data challenges in-depth with current Data Scientists. About our Data Science Team:....
Olympus,1st Shift Shipper/Receiver," It’s a big part of your life, but not the only part. Candidate will pack / ship materials and be able to enter all required data in computer...."
IBM,Human Resources Partner," Data and technology are transforming industries, society, and even the workplace by creating professions that didn't exist before the emergence of big data,..."
Pluralsight,Data Scientist," PostGres, Impala, Hive) and even better if have experience with Spark and other big data platforms. As a data scientist on our core team, you will help us you..."
Beth Israel Deaconess Medical Center,Data Analyst - Anesthesia," Experience in data modeling, data mining and segmentation techniques; Acquire data from primary or secondary data sources and maintain databases/data systems...."
Apple,Siri Modeling Engineer," Build groundbreaking technology for large scale systems, spoken language, big data, and artificial intelligence...."
Hopjump,Experienced Data Analyst, We're looking for analytical thinkers interested in scaling our business and using big data to give our users the best experience across our platform....
Thermo Fisher Scientific,Financial Data Analyst, Experience with Data Analytics or Tableau/Cognos software. Partner with IT and functional owners to identify necessary data needs and build a plan around...
Granite Telecommunications,Data Repair Analyst, Granite Background &amp; History Granite is one of the premier communications services provider to businesses across the United States and Canada. We provide...
Revolution Foods,Area Lead Server, Work closely with the Area Operations Manager to manage internal processes related to daily waste reports to insure correct data is captured in a timely way and...
Wayfair,B2B Insights Analyst, Comfort making decisions with incomplete data. Seek out opportunities for improving our data model. Develop innovative solutions to improve overall access to...
Gamalon,Data Scientist," Proficiency with Python for data wrangling, model-building, and data analysis. Our data scientists are excited about diving in and building models with our..."
Boston Children's Hospital,Healthcare Data Analyst," In addition, familiarity with dimensional data modeling concepts used in data warehousing, business intelligence and business analytics applications would be a..."
Akili Interactive,Data Scientist, Akili is seeking a hungry Data Scientist to join our innovative data research team. 5+ years of experience analyzing data....
Rackspace,Big Data Delivery Engineer (REMOTE) - Professional Services, + Apply Big Data product and technical knowledge during professional services engagements leading customers through big data transformation across multiple...
"Williams-Sonoma, Inc.",Associate Store Manager - Williams-Sonoma," Effectively translates data into actionable insights, strategies and financial plans. We've seen some big changes since our first brick-and-mortar store opened..."
Granite Telecommunications,Data Repair Analyst-Overnight, Granite Background &amp; History Granite is one of the premier communications services provider to businesses across the United States and Canada. We provide...
Wayfair,"Analyst, E2E Design & Performance"," Conduct big data analysis using SQL, R, Python and other software applications. Possess an affinity for data and resourcefulness in obtaining data when clean..."
Wayfair,Data Scientist PhD, You’ll work within Wayfair’s big data technology infrastructure in order to dive deep into our data sets and develop innovative new capabilities....
Cogo Labs,Associate Data Engineer," Learn the ins and outs of the Big Data landscape. The Cogo Labs data team is a small, friendly, experienced group of Data Engineers...."
DentaQuest,Data Analyst, Proven discretion in handling confidential data. Produces and analyzes ad-hoc reports to support the informational and data needs for Provider Network...
Harvard Pilgrim Health Care,Strategic Data Analyst," As part of the Key Accounts team, work directly with high profile consultants, brokers and customers to understand data requests for key accounts, including but..."
MIT,Administrative Officer," To meet deadlines, prioritize work, and handle details while maintaining a view of the big picture; Work closely with staff in the Institute for Data, Systems,..."
Wayfair,"Manager, Event Merchandising"," Experience in business and data analytics, Excel, SQL. A track record of taking on big challenges and delivering despite obstacles and limited resources...."
Mass Mutual,Big Data Engineer," Define, implement and validate solution frameworks and architecture patterns for data modeling, data integration, processing, reporting, analytics and..."
IQVIA,"Amundsen Consulting, Associate Consultant"," Performing strategic analyses on Big Data to derive trends, conclusions, and actionable recommendations for clients...."
Fanning Personnel,Portfolio Data Analyst, The Portfolio Data Analyst will:. The Portfolio Data Analyst will possess the following qualifications. Boston investment firm is seeking a Portfolio Data...
Spotify,Data Scientist (Product)," As a Data Scientist, our mission is to turn terabytes of data into insights and get a deep understanding of music and listeners to impact the strategy and..."
EF Education First,EF360 Global Management Trainee Program," No assignment is too big or too small. Positions can range anywhere from managing a team in Boston, to opening a new office in a merging market, to analyzing..."
NTT,Data Analyst," Proficiency in SQL, DBMS Languages, Data Profiling, Data Design and Data Architecture. NTT DATA, Inc. Assist in data management deliverables such as business..."
Massachusetts Eye and Ear Infirmary,Data Scientist," Able to understand various data structures and common methods in data transformation. 5+ years’ practical experience with ETL, data processing, database..."
Wayfair,Data Platform Developer," Designing and building a modern data infrastructure in SQL, Python, and other technologies to process terabytes of data. We treat data as a resource;..."
Havas Media,Junior Data Management Developer, Experience working with Big Data environments:. Data Developer junior. Data Platform Development Manager....
TTEC,Data Analyst," Help design analytic data set specifications. Manage and manipulate multiple large data sets, including:. The successful candidate will have experience using..."
Grubhub,Grubhub Delivery Driver - Apply Now," Delivery partners will use their own iPhone or Android phone and their data and text plan. Grubhub, the nation's leading online and mobile food ordering company..."
Wayfair,Data Science Content Marketing and Social Media Manager," Publisher of the data science blog:. As a rapidly growing e-commerce company, Wayfair depends on its data science team to solve the most challenging problems..."
Genospace,Scientific Data Analyst I, Ability to quickly analyze and understand diverse data sets to develop data models in a fast-paced work environment....
Staples,Data Scientist," Partner with Business Units, Product Development, and Product Management teams to identify and work on high-impact projects utilizing big data analytics and..."
Massachusetts General Hospital(MGH),Data Warehouse Analyst, Performs regular file and data archival and data purge steps as scheduled or as deemed necessary. Able to move large amounts of data in files or within database...
Wayfair,"Senior Associate, Talent Management"," It will be your responsibility to develop analytic frameworks to evaluate engagement through data (e.g., employee engagement surveys, turnover stats,..."
University of Massachusetts Medical School,Healthcare Data Analyst II - MHE," Produce and submit data analysis reports. Integrate/manipulate large datasets from data sources (e.g. Design and develop data collection instruments, databases..."
Wayfair,"Senior Manager Opportunities, Summer 2018 Start"," We leverage business judgment, big data, and an appetite for bold ideas to manage Wayfair’s price perception with customers and profitability...."
Wayfair,Strategic Talent Sourcing Manager," Synchronizing consumer data with talent data. Without top talent, we’re unable to launch new initiatives and execute on big bets...."
Wayfair,"Analyst, Supply Chain Analytics, Capacity Modeling"," Contribute to big data analysis using SQL, Python, R, and other software applications. Create rich data visualizations in Excel, Tableau, Python, or R...."
Alion Science and Technology,Associate Configuration/Data Management Analyst, Assists in the development and establishment of configuration and data management documentation based on program requirements....
Wayfair,"Director of Consumer Growth, B2B", This person will need to think big picture strategy and dive deep into the data. You will work in one of the most cross-functional roles to drive the B2B agenda...
Wayfair,Fleet Strategy Manager," Experience in business and data analytics, Excel. Track record of taking on big challenges and delivering despite obstacles and limited resources...."
DigitasLBi,"Senior Analyst, Data and Analysis"," Senior Analyst – Data &amp; Analysis. We believe that data should never exist in a vacuum; Diving into large data sets, uncovering insights, and providing impactful..."
Granite Telecommunications,Premier Data Analyst, Granite Background &amp; History Granite is one of the premier communications services provider to businesses across the United States and Canada. We provide...
Tulip,Product Documentation Specialist, Tulip collects vital data about what’s really happening on the factory floor. You want to contribute to the revolution and build something big....
Criteo,"Data Analyst, Customer Experience & Strategy", 2+ years of advertising technology/related industry experience OR a proven track record of working with complex big data and communicating with business...
REsurety,2018 Autumn Meteorological Analyst, Experience working with meteorological data and power curves. Analyze and understand meteorological and power market data....
Vertex Pharmaceuticals,Visiting Data Scientist, Extract insights from large scale data sources. Create visualizations and presentations to “tell the story” behind the data....
Wayfair,Business Intelligence Analyst," We treat data as a resource; Whether you’re measuring site performance, analyzing customer behavior and trends, data mining, or optimizing SQL queries, you will..."
Plymouth Rock Assurance Corporation,Marketing Data Analyst II," Expertise researching raw data and using that data to build analytical data sets. Updates data sets on a timely basis, analyzing actual data to improve..."
iRobot Corporation,Data Science Co-op," Are you excited about spelunking in robot data? Use data analysis to solve problems for our customers. You have graduate-level background in data science,..."
Amazon.com,Applied Scientist," Analyze large amounts of data to discover patterns, find opportunities, and develop highly innovative, scalable algorithms to seize these opportunities;..."
Knowledgent Group Inc.,Pharma/R&D Business Analysts," Knowledgent is a data and analytics consultancy that improves lives and business through data. Our expertise seamlessly integrates industry experience, data..."
Boston University,"PROGRAM MANAGER AND DATA ANALYST, University Research"," Analyze data to discover trends to drive operational improvement, where appropriate. The Program Manager and Data Analyst is responsible for the creation and..."
Homesite Insurance,Data Warehouse Engineer," This position will be an integral part of the IT Data Warehouse team who are responsible for developing and enhancing the data warehouse, fulfill DOI data calls..."
EverQuote,"VP, Design"," EverQuote, one of the fastest growing companies in Boston history, sits at the intersection of big data, fintech and adtech...."
Harvard Pilgrim Health Care,Data Analyst (Research Analyst), Coordinate data management and data analysis. The Research Analyst will participate in the execution of/enforcing the Quality Assurance (QA) Standard Operating...
Mass Mutual,Data Analytics Consultant, MassMutual Corporate Finance is establishing a new Data &amp; Analytics Office to deliver industry-leading capabilities in Finance data management and analytics....
Wayfair,"Manager, Customer Experience Strategy", High degree of comfort leveraging raw data to deliver business insights. Identify and recommend opportunities to improve the post-order customer experience...
Perficient,Data Visualization Engineer, Data modeling and design experience as well as OLAP and data analytics. Experience in creating visualizations in big data environments using large datasets such...
Beth Israel Deaconess Medical Center,Data Analyst/SAS Programmer, Responsible for developing and maintaining organization of all data files and archiving and data storage for straightforward retrieval of research data....
Corning,Customer Experience Data Analyst," As a Customer Experience (CX) Data Analyst, you will develop and implement analytical reports to turn data into actionable insights...."
IQVIA,"Consultant, Strt"," Designing and performing strategic analyses on Big Data to derive trends, conclusions, and actionable recommendations for clients...."
Micro Focus,Associate Account Rep.," Assist with CRM data management and Quoting. DevOps | IT Operations| Cloud | Security | Info Governance | Big Data, Machine Learning, &amp; Analytics...."
Commonwealth of Massachusetts,Senior Healthcare Data Analyst," Advanced understanding of health care administrative data and complex healthcare data. Provide interpretation of data for key stakeholders and leadership,..."
EnerNOC,Project Analyst - Labs, Data systems and pathways for data ingestion/extraction and understand overall integration approaches for linking these with external customer data system when...
Comcast,Client Solutions Support Specialist, Facilitates the selling of advertising by providing plans that meet the needs of assigned client and sales force and by targeting andappealing to important...
TiVo,"Engineer, Data", Lead development of both transactional and data warehouse designs with our team of Big Data engineers and Data Scientists....
EVERSOURCE,"Associate Specialist, Data Analytics, Energy Efficiency", The data specialist will also be responsible for managing the development of several data driven annual and quarterly reports on customer data to enable...
Wayfair,Supplier Operations Analyst," Conduct big data analysis using SQL and Excel. You possess an affinity for data, and resourcefulness in obtaining data when clean and or complete information is..."
ClearSky,Data Center Operations Engineer," We’re looking for a skilled and passionate Data Center Operations Engineer to help us build and operate our secure, fully-automated and highly-available storage..."
Criteo,"Account Strategist, MMS", Join us and be part of something big. Criteo collects your personal data for the purposes of managing Criteo's recruitment related activities....
Criteo,"Account Executive, MMS", Join us and be part of something big. Criteo collects your personal data for the purposes of managing Criteo's recruitment related activities....
TUFTS University,Data/Research Analyst - Institutional Research," Ability to effectively visualize data. They will collect, refine, and manage data from internal and external information systems, surveys, and data stewards...."
Bose,Big Data Engineer, As a software engineer focusing on Big Data you will work with our team to develop data platforms that turn big data into big insights with tremendous value....
Criteo,"Account Strategist, MMS, Sales"," Join us and be part of something big. With more than $600 billion in annual commerce sales and 600 terabytes of daily shopper data, we deliver performance at..."
Recorded Future,Data Scientist, The Data Science team takes ownership of this unique dataset. We're looking to implement the next level of language modeling in our data with techniques like...
University of Massachusetts Medical School,"Analyst, Program Integrity Data"," Produce and report data analysis reports. Design and implement data management and quality control procedures, including writing technical requirements and..."
"Open Systems Technologies, Inc.",Big Data Developer, A leading financial services organization is seeking a strong Senior Big Data developer. 3+ years of Hadoop/Big Data experience....
Alert Logic,Account Executive," Ambition to be part of a fast growing company that that is working in the intersection of Cloud, Security and Big data!..."
Wayfair,Competitive Intelligence Engineer," Design competitor data domain schema. Acquire data from millions of webpages. Leveraging distributed technologies (Kafka, Spark, Hadoop) to scale data..."
Commonwealth Care Alliance,Claims Policy Data Analyst," Working knowledge of health care reimbursement, claims, and data systems preferred. This is an individual contributor role...."
ICF,Data Scientist," Familiarity with Big Data environments (Hadoop, Teradata, Spark). Experience developing data pipelines, transforming data, structuring data, extracting data..."
Criteo,"Account Executive, MMS, Sales", Join us and be part of something big. Analyze data and use it to effectively to build new client relationships and generate business....
Wayfair,Senior Supplier Performance Associate," Experience in business and data analytics. Work cross functionally with groups company-wide, including Category Management, Buying, Data Integration, and..."
Perficient,Data Engineer," Solid foundation in Computer Science, with strong competencies in data structures, algorithms and software design...."
Dun & Bradstreet,Data Analyst, The Data Analyst will use existing internal data sets and data from external sources to pursue hypotheses. Enterprise Data Governance;...
Wayfair,"Analyst, Forecasting & Capacity Modeling"," Contribute to big data analysis using SQL, Python, R, and other software applications. Create rich data visualizations in Excel, Tableau, Python, or R...."
Homesite Insurance,SAS/Python Data Analyst," Ability to comprehensively understand data sources, elements and relationships in both business and technical terms...."
Boston Medical Center (BMC),"Patient Navigator I, Women's Health Network", Ability to interpret and record data and understand basic medical terminology. Bilingual or multi-lingual skills appropriate to the patient population served...
Prescribe Wellness LLC,Data Scientist," Extracting information, validating data, creating and maintaining custom data structures. 2+ years of data analysis experience...."
Dana-Farber Cancer Institute,Data Scientist I," Deep data science skills, at the interface between computer science and statistics. Meeting and consulting scientists requiring data science support and..."
Tufts Medical Center,Quality Data Analyst, Comprehends complexities of data architecture. The position supports analytics and data management across multiple clinical services and systems to create...
Wayfair,ElasticSearch Admin," Support mission critical infrastructure involving a variety of Big Data, Time Series, Logging, Enterprise Data Warehousing, Messaging and Streaming technologies..."
MassChallenge,PULSE Operations Coordinator," Think big, act big, know that you can change the world. You will be responsible for building the program calendar, building accountability frameworks for..."
MFS Investment Management,Informatica PowerCenter & Data Quality Programmer/Analyst III," Designs and develops application solutions using Informatica PowerCenter, Informatica Data Quality, and Informatica Master Data Management within the Data..."
Wayfair,Head of Strategic Program Notifications, Analytically comfortable building a strategy and story using large data sets. This is an excellent opportunity for a dynamic self-starter with high operational...
GfK,Client Solution Representative (18-0038)," By using innovative technologies and data sciences, GfK turns big data into smart data, enabling its clients to improve their competitive edge and enrich..."
Cogo Labs,Quantitative Data Analyst (Uplift Financial)," As a Quantitative Data Analyst, you'll run and grow a new revenue line. Day to day work will include devising new algorithms to better target consumers,..."
Criteo,"Partnerships Manager, Marketing"," Join us and be part of something big. With more than $600 billion in annual commerce sales and 600 terabytes of daily shopper data, we deliver performance at..."
Harvard University,Associate Business Intelligence Developer," Take the lead in maintaining the quality of data dictionary by adding, modifying, and deleting data. The Associate Business Intelligence Developer is an entry..."
Berklee,Data Integrity Analyst, This position elicits data requirements from college staff at all levels and documents data governance processes....
Bose,Data Scientist," Proven track record of working with big data, as well as cloud-based delivery of solutions. Experience in working with big data frameworks such as Hadoop and..."
EverQuote,"VP, Programmatic Display"," We are one of the fastest growing companies in Boston history, at the intersection of tech and big data. A proven track record of turning business problems into..."
Moore Staffing Services,Data Entry Specialist, Will be inputting sensitive data into client's database. Ideal candidate has prior data entry experience with strong keyboarding skills....
Criteo,"Senior People Experience Manager, People"," Join us and be part of something big. With more than $600 billion in annual commerce sales and 600 terabytes of daily shopper data, we deliver performance at..."
"Foundation Medicine, Inc.",Data Scientist (Product)," As Data Scientist (Product), you will lead our data science projects focused on enriching the existing product portfolio and novel application development...."
