company,job,summary
TBWA\Chiat\Day,Media Associate," Data is human, entrepreneurial, nimble and scrappy, big brands/all budgets. Be self-confident without a big ego and be eager to work with all types of people...."
Allied Benefit Systems,"Data Analyst, Eligibility Services", Reformats eligibility data reports into loadable formats. Reviews and addresses eligibility file data errors with appropriate parties/vendors....
Wintrust Financial Corporation,"Full-Time Teller - Hyde Park, Chicago", At Wintrust you can “Have it All” with access to the big bank resources and the customer service you can only get from a local community bank that makes...
eSpark,Data Analyst, Imagine some of the challenges you might undertake as a Data Analyst:. This will require the ability to perform complex analyses using data from varied sources....
Blackbird Garage,Data Analyst, Rock solid data analysis skills. Inquisitive mind that seeks data for answers. Utilize the client’s existing technology to pull data....
Ulta Beauty,IT Director – Data and Analytics," Information Architecture – data models, data integration, data warehousing, data quality and information delivery...."
Belvedere Trading,Data Analyst, Collaborate with Data Engineering team to formulate data models that accelerate information delivery. Collaborate with other data team members and technology...
Accenture,Business Data Analyst, Acquire data from primary or secondary data sources and maintain databases/data systems. Minimum 2 years of Experience as a data analyst or business data...
TransUnion,DATA ANALYST, Data analysis across a broad spectrum of data assets seeking patterns and trends that will provide for actionable rules and plans to strengthen the applications...
CIBC,Data Analyst," This position will include responsibilities for data preparation including sourcing, acquisition, and reconciliation of new data sets;..."
STATS,Advanced Analytics Analyst - College and Professional Football," Comfort with Big Data and analytics, and the processes affiliated with creating them. Review film and chart plays with data including formations, defensive..."
"Methode Electronics, Inc.",Shipping and Receiving Clerk," This includes the industries of automotive, big data, white goods, aerospace &amp; defense, consumer electronics and healthcare...."
Reverb.com,Data Analyst," Conduct ad-hoc data analysis to characterize and evaluate marketing campaigns, product features, and other areas of the company, translating the data that we..."
Daugherty Business Solutions,Big Data Architect - CHI," As a Big Data Architect you have the ability/experience to:. The role will require deep, hands-on technical skills in designing, developing and implementing..."
Evolent Health,Enrollment COB Specialist," Requires analytical skills and the ability to read and interpret data. With 900+ employees located in Chicago and three other office locations, Evolent Health..."
Kantar,Data Design Specialist," The Data Design Creative Specialist, helps communicate ideas and information in a way that is engaging and visually appealing, bringing key data insights to..."
Epsilon,Account Representative, Alliance Data participates in E-Verify. We are the world’s leading affiliate marketing network - we transform digital marketing with the help of big data and...
Capgemini,Data Analyst 2," Build/design data input and data collection mechanisms; Perform data related activities, including data extraction/profiling/ cleansing/deduplication/..."
CapTech Consulting,Big Data Engineer," Our Big Data Engineers are data pipeline builders and data wranglers, implementing modern data architectures to deliver data to data analysts and scientists at..."
Strata Decision Technology,Big Data Architect, Design big data architectures that integrate well into our existing data platform. Experience designing architectures that can incorporate data from multiple...
Option Care,Reimbursement Data Analyst," Responsible for conducting analysis on data for reimbursement purposes to proactively identify trends. Opening a table in datasheet view, entering data,..."
FourKites,Data Analyst," Data mining using state-of-the-art methods. Experience with data visualisation tools, such as GGplot, etc. Extending company's data with third party sources of..."
WALGREENS,"Analyst, Data Analytics"," Experience with data extraction, data mining, data acquisition, data profiling, and data warehouse management...."
Ulta Beauty,Data Scientist - Artificial Intelligence," Ensure data integrity by leveraging proven methodologies, including data reconciliation, data integration and data audits...."
Hyatt,"Data Analyst - Analytics, Strategy and Innovation", Leverage data management processes and available infrastructure / Relation data soruces/API tools to develop POC capabilities/solutions....
Noble Network of Charter Schools,Data Analyst, PowerSchool’s Oracle back end experience is a big plus. This individual reports to the Director of Data Strategy &amp; Analytics....
Centene Corporation,Data Analyst II," O Internal data cleansing and data reconciliation analysis. Handle complex data requests, reports, and predictive data modeling...."
OppLoans,BizOps Analyst/Associate, Collaborative mindset with a willingness to take on projects both big and small. The BizOps Analyst or Associate will find themselves at the intersection of...
University of Illinois at Chicago,EH Clinical Practice Data Analyst Coordinator," Ideal candidate will demonstrate skills managing a balanced performance measurement system within a clinical organization, including collecting data, displaying..."
"Valid USA, Inc.",Receptionist," Our job is to ensure every solution is seamless and secure - whether it’s for big data, payment cards, government issued identification, mobile financial..."
Amazon.com,Technical Curriculum Developer," Big data, DevOps, security, systems administration, software development, cloud technology. Dive deep into AWS technologies, such as Big Data, Web Applications,..."
Evolent Health,Data Analyst, 2 years of experience with healthcare data and large databases. Investigate issues in healthcare data from acquisition through presentation in the UI....
JP Morgan Chase,CIB - Account & Reference Data Analyst," The individual(s) will work directly with Sales, Product, Implementations, Technology, Operations and/or the client. While working with these areas some of..."
Ticketmaster,"Intern, Analytics (Summer 2019)"," Experience with analytical tools such as Microsoft Excel, SQL, Access, or other big data software. Who we are...."
Commercial Solutions,Data Scientist I, Responsible for advanced and predictive data analytics using big data and data science technology for healthcare innovation....
TBWA\Chiat\Day,"Data Scientist, Nike"," Data is human, entrepreneurial, nimble and scrappy, big brands/all budgets. Able to understand various data structures and implement common methods in data..."
Kogentix,Big Data Solution Architect," BIG DATA SOLUTIONS ARCHITECTS, Schaumburg, IL:. Defining overall tech architecture for Big Data platform &amp; set up req’d infrastructure to support functional use..."
Wolverine Trading,Data Science Intern (Summer 2019), Data Science Intern (Summer 2019). Data Science Intern at Wolverine Trading. Our team oversees thousands of data sources and the algorithms that convert these...
Home Chef,Category Manager- Packaging, Strong data and numerical orientation. 3+ years of experience in operations or consulting (ops leadership development or strategy consulting or big 4 consulting...
Kemper Corporation,Data Analyst," Ensuring data integrity. Strong data programming, analytical and problem-solving skills. 2+ years of experience in data and business intelligence...."
Civis Analytics,Intern Data Science Research & Development - 2019," Experience working with imperfect data. The Data Science Research and Development team is responsible for developing the fundamental data science methods,..."
CME Group,Clearing House Risk - Internship - Year Round," But big enough for your ideas to make an impact. The candidate will assist with client inquiries on risk related topics, data analysis, report automation,..."
Accenture,Big Data Engineer, Big Data professionals*. Experience with delivering Big Data Solutions in the cloud with AWS or Azure. Develop deep next generation Analytics skills to support...
Amazon.com,Associate Solutions Architect," You will be dynamic and creative, and willing to take on any challenge and make a big impact. At Amazon Web Services, we are proud to introduce our ""re..."
Cognizant,Data Analyst, Working knowledge of data analysis tools &amp; Top notch analytical skills. Act as a liaison between IT teams and business teams....
The Jellyvision Lab,Data Scientist," As part of this team you will focus on various data science problems and closely work with the rest of the Data team, product, creative and leadership to drive..."
Avenica,Project Coordinator - Entry Level, Some data entry / processing that pertains to specific accounts. Ability to see the big picture and the importance of this role in the tea....
Wintrust Financial Corporation,Teller - Delaware Place (near Magnificent Mile), At Wintrust you can “Have it All” with access to the big bank resources and the customer service you can only get from a local community bank that makes...
Northwestern University,Research Data Analyst, Direct data collection and data preparation of electronic institutional record data from cooperating agencies....
Maven Wave Partners,Data Scientist, To manipulate data and draw insights from large data sets. Develop custom data models and algorithms to apply to data sets....
Ryan Specialty Group,Data Scientist," Data Transformation – ETL Tools, data normalization. Aggregate data from different sources. Evaluate internal and external data sources, through the review of..."
"Ryan Specialty Group, LLC",Data Scientist," Data Transformation – ETL Tools, data normalization. Aggregate data from different sources. Evaluate internal and external data sources, through the review of..."
TRAC Intermodal,Assistant Site Manager, Enter Spec Sheet data. Have big ideas that deserve to be heard? With the acquisition of Interstar Fleet Services and partnership with StreetTurn’s Intermodal...
The University of Chicago,Data Scientist, Proficiency with statistical data analysis and machine learning using Python or R is required. Contributes to the design and implementation of an efficient and...
Huron Consulting Group Inc.,"Consulting Associate, BlackLine", Knowledge of data integration required with Blackline feeds from source ERP. Huron is big enough to offer the opportunity and exposure you need for your career...
Google,Big Data and Analytics Cloud Consultant," As a Big Data and Analytics Cloud Consultant, you will work directly with Google’s most strategic customers on critical projects to help them transform their..."
UL LLC,Business Data Analyst," Conducts data validation, statistical analyses, and data mapping. Aggregates data to test hypotheses, prepares and analyzes data to meet the needs of efficient..."
Merkle Inc.,Digital Media Specialist," Merkle, as a best-in-class marketing agency, welcomes big ideas, and believes they can come from anywhere. MUST love and be curious about data analytics and how..."
Synchrony Financial,"VP, Analytic Engagement Services (L14)"," Demonstrated experience with large scale Big Data analytics, data warehouse and business intelligence technologies...."
Centro,ASSOCIATE DATA SCIENTIST," You have working knowledge of big data technologies such as Hadoop, Hive and Spark. Create data visualizations to help explain the story from data and present..."
Akuna Capital,Data Center Engineer," 2+ years of data center experience. What you'll do as a Data Center Engineer at Akuna:. Be responsible for building, organizing, and maintaining our global data..."
Anixter,Marketing Data Analyst, Loves numbers and digging into data. When adding the September to November data to review the total rainfall between June 1 to Nov 30 compared to June/August...
Mizkan America,"Analyst, Master Data"," Maintain all pricing master data in SAP/AX. Working knowledge of GS1, Data Sync or 1WorldSync a plus. 5+ years Master Data experience in SAP (Materials..."
CDW,Finance Rotational Program, We’ve powered record-breaking data traffic at a Super Bowl stadium and equipped mom-and-pop stores with POS systems for Small Business Saturday....
Connect Search,Junior Data Analyst, Our client located in River North is looking for a Data Analyst with 2-5 years of experience to join their growing team....
Denodo Technologies,Data Engineer - SQL / Big Data / Java," Implement product demos and pilots to showcase Data Virtualization in enterprise scenarios, cloud deployments and Big Data projects...."
Molex,Analyst - Data," Acquire data from primary or secondary data sources and maintain databases/data systems. SAP Procurement Master Data and Vendor Data applications experience,..."
CCC Information Services Inc.,Data Engineer Associate," The Big Data Engineer will work closely with product owners, information engineers, data scientists, data modelers, infrastructure support and data governance..."
Morningstar,Fixed Income Data/Analytics Specialist," Skills in data processing, data sciences, statistical analysis are valuable. For internal candidates, knowledge of Morningstar data and Direct desired...."
ConAgra Foods,Manager - Data Activation," Recommend 2nd party data partnerships. Partner closely with data science, analytics, insights and IT as the subject matter expert in marketing data and martech...."
ConAgra Foods,Administrative Assistant," Conagra Brands, be part of building something BIG. Must be able to handle company confidential information and data requiring highest degree of attention to..."
Abbott Laboratories,Data Analytics Specialist," Previous experience with data analytics over large data sets is highly desirable. As a Data Analytics Specialist, you will play an integral role in assisting..."
The University of Chicago,Policy Analyst (Data Scientist), Proficiency with statistical data analysis using Python or R is required; Contributes to the design and implementation of an efficient and reproducible data...
Ipsos North America,Data Analyst - Advertising Research," Experience with data processing and data analysis software (SPSS, SAS and/or R); Data Analyst, Chicago, Illinois or Toronto, Ontario...."
Bosch Group,Associate Marketing Data Analyst," Ensuring the quality of data and preventing errors in data Qualifications. As an Associate Marketing Data Analyst, you will work closely with marketing, and..."
TRAC Intermodal,Site Manager, Enter Spec Sheet data. Have big ideas that deserve to be heard? With the acquisition of Interstar Fleet Services and partnership with StreetTurn’s Intermodal...
Cognizant,Monitoring Admin," Cognizant is hiring for ""Monitoring Admin""- Deerfield, IL, Interested candidates who are willing to relocate within the USA can apply. Relocation assistance..."
CNA Insurance,Data Analytics Consultant - Long Term Care, Data Analytics Consultant - Long Term Care-FIN0001F5. Responds to and fulfills ad hoc data requests. Champion the adoption and continued use of new data...
JP Morgan Chase,Big Data - Software Engineer," Experience working in large, complex data environments. Expertise in application, data and infrastructure architecture disciplines...."
BP,Payment Systems Operations Analyst, Data analysis and ability to derive insights. We are one of the very few companies equipped to solve some of the big complex challenges that matter for the...
The University of Chicago,Data Warehouse Reporting Analyst, A solid understanding of data warehouse fundamentals and experience building and supporting data warehouse reports required....
"Valid USA, Inc.",Auditor - 1st Shift," Ability to perform data entry operations with accuracy. Our job is to ensure every solution is seamless and secure - whether it’s for big data, payment cards,..."
ECS Limited,Administrative Assistant (PT), Word processing and data entry – you are able to type at least 65 words per minute. STRENGTH OF CHARACTER....
Grubhub,Grubhub Delivery Driver - Apply Now," Delivery partners will use their own iPhone or Android phone and their data and text plan. Grubhub, the nation's leading online and mobile food ordering company..."
Conagra Brands,Manager - Data Activation," Recommend 2nd party data partnerships. Partner closely with data science, analytics, insights and IT as the subject matter expert in marketing data and martech...."
Denodo,Data Engineer - SQL / Big Data / Java," Implement product demos and pilots to showcase Data Virtualization in enterprise scenarios, cloud deployments and Big Data projects...."
Conagra Brands,Administrative Assistant," Conagra Brands, be part of building something BIG. Must be able to handle company confidential information and data requiring highest degree of attention to..."
CVS Health,Healthcare Data Analyst," 1+ years in healthcare data eligibility, insurance, IT, benefits or data analytics environment with a strong ability to work independently, problem solve, and..."
Groupon,Content and Community Manager," Ready to play at the big leagues? Ability to decipher spreadsheet and other analytical data. Through intensive brainstorming, testing, teamwork, and data..."
eQHealth Solutions,Data Scientist, Under general direction and minimal supervision perform data extraction and query data for ad hoc analyses and reports....
Ulta Beauty,Facilities Specialist- Fixtures & After Hour Support, Review and verify data entry and invoice details for accuracy. The Facilities Specialist supports ULTA’s commitment to providing guests with a “Wow Experience”...
The University of Chicago,Data Architect," This includes defining enterprise architectures for Big Data, Data Warehouse, Master Data/Reference Data, Metadata, and Data Integration as well as being well..."
BMO Financial Group,Associate / Analyst - Business Data Analysis," Understanding data generated and used by Capital Markets, including transaction data, market data, economic data, etc...."
Groupon,Pricing & Promotions Data Scientist," Data scientist, statistician, big data analyst. Email marketing campaigns in a big data environment is highly preferred;..."
CarMax,Sales Consultant," Reading, collecting, and transcribing data in order to complete accurate paperwork. This positive work environment leads to a positive customer experience, and..."
WALGREENS,Machine Learning Data Scientist," Experience in the field of Data Science and Statistical Research, Data Mining and Data Analysis. Experience with data visualization tools...."
Morningstar,Data Content Researcher - Portfolio Acquisition and Analytics," Drive the acquisition strategy to significantly improve the coverage and quality of advanced portfolio data in the Americas (US, Canada, Latin America),..."
ZS Associates,Associate Principal/Business Technology/Big Data Pod," Manage programs and client relationships particularly in the area of Big Data – (big data platform build &amp; design, data analytics solutions &amp; architecture,..."
Molex,Data Analytics & Research- Procurement Intern," Evaluating data requirements, developing data standards and integration approaches with alternatives. Articulating effective data model requirements...."
Dyson,Data Architect," Lead the design of the architecture for an on-premises or cloud-based, data warehouse, or big data solution;..."
"Valid USA, Inc.",Material Handler - 2nd Shift," Our job is to ensure every solution is seamless and secure - whether it’s for big data, payment cards, government issued identification, mobile financial..."
Tripp Lite,Data Center - Sales Engineer, Sales Engineer The Sales Engineer provides technical design assistance to internal and external customers who are considering a Tripp Lite solution to meet...
Wipro LTD,Solution Architect Big Data, JAX-RS - Java API for RESTful Web Services Big Data Desirable Skills:. JAX-RS - Java API for RESTful Web Services....
A+E Networks,Account Executive," So if you’ve got an aptitude for data and planning as well as a salesperson’s drive, we’d like you under our big top...."
Comcast,"CommOps 2, Fullfillment (FTC)", Inputs data into various databases used for tracking and reporting. Win as a team-make big things happen by working together and being....
Exelon Corporation,Data Analyst," Report – Develop data visualization, audit insights and recommendations based on data analytics results. Define - Gain an understanding of data profiles by..."
Groupon,"Data Scientist, Customer Insights", Are you passionate about solving interesting and challenging big data problems using large-scale analytics and algorithms?...
Hyatt,Business Intelligence Analyst," This position will be involved primarily with respect to data collection, hands on programming, data visualization and support...."
CH Robinson Worldwide,Account Coordinator," Robinson’s global technology platform, Navisphere, to generate reports, analyze load data and meet customer expectations...."
Underwriters Laboratories,Business Data Analyst," Conducts data validation, statistical analyses, and data mapping. Aggregates data to test hypotheses, prepares and analyzes data to meet the needs of efficient..."
CarMax,Sales Consultant (part-time)," Reading, collecting, and transcribing data in order to complete accurate paperwork. This positive work environment leads to a positive customer experience, and..."
Groupon,Merchandising & Category Specialist," Focus on analytic decision-making using data. We're big enough to have resources and scale, but small enough that a single person has a surprising amount of..."
Diverse Lynx,Big Data Consultant," Good development knowledge in Big Data environmentImplementing Data Model in Hadoop environment and Creating Data LakeHands on experience Hive, SPARK, CloudEra..."
Synchrony Financial,Analyst – Capital Modeling (L09), Experience pulling data from Hyperion/ESSBASE. Experience with analytics and statistical techniques leveraging large amounts of data....
Levinson Locations,Administrative Assistant/Location Coordinator," From the big picture to the smallest detail, it’s all our job. We will expect you to remind us to do things, to know where everything is, to have data prepared..."
Evolent Health,Manager of Enrollment and Mailroom Operations," Ensure timely, accurate delivery, and maintenance of new and existing enrollment data, claim data entry, including system set-up, cross-departmental..."
Belvedere Trading,Data Engineer, Work closely with data and quantitative analysts to understand and efficiently meet their data needs. Data Engineer at Belvedere Trading....
Hitachi Consulting Corporation US,"Consultant, Consulting Core 2018 - 2019 (DePaul University)"," As a consulting-led solutions company, we can help you leverage data as a strategic asset to drive competitive differentiation, customer loyalty and growth...."
The Walsh Group,Data Engineer," This is a hands-on, results orientated role requires expertise in the Microsoft toolset for data and data analytics, including SQL Server, data models in SSAS,..."
Rush University Medical Center,Sr. Data Analyst," Machine learning) in a Big Data environment. Data Analyst, Cancer Center. Data Analyst is responsible for collecting data, quality control of the databases, and..."
PwC,Advisory Big Data Senior Associate," Enterprise data management, data warehousing and/or business intelligence; Design and development of data cleansing routines utilizing typical data quality..."
R1 RCM,Data Quality Analyst," Use proprietary data quality assurance applications to perform, review, and report on results of data quality checks...."
Kogentix,Big Data Engineer," O Data Architecture, Master Data Management and Governance. Data transformations to prepare data for analytics processing, and data egress for availability of..."
Jobspring Partners,Big Data Engineer," The Big Data Engineer will be collaborating with a team, but leveraging both knowledge of ETL tools and Big Data tech like Spark and Hadoop to the project...."
NEXT Door & Window Company,Customer Service Manager," Operates computer to view prospect information and perform basic data entry. Working knowledge of a CRM system, but Salesforce experience is a big plus...."
Criteo,"Account Strategist, Sales"," Join us and be part of something big. With more than $600 billion in annual commerce sales and 600 terabytes of daily shopper data, we deliver performance at..."
Capax Global LLC,Data Scientist, Design strategies and propose algorithms to analyze and leverage data from existing as well as new data sources....
Conagra Brands,Associate Brand Manager," Conagra Brands, be part of building something BIG. A strong analytic foundation is required to identify and evaluate key business issues and drivers from your..."
Evive Health LLC,Solutions Consultant," Help build out internal best practices for articulating strategic value, in collaboration with Data Analytics teams...."
"Blue Cross Blue Shield of IL, MT, NM, OK & TX",Data Scientist," We’re looking for a Data Scientist in our growing Enterprise Analytics area to develop new data science products using machine learning, natural language..."
Crain Communications,Crain's Chicago Business Editorial Researcher," The Chicago researcher will be part of a four-city data team whose data products will be published digitally and in print in Chicago, Cleveland, Detroit and New..."
NorthShore University HealthSystem,Data Warehouse Architect," Design highly performant and secure structures such as staging areas, integrated data, data marts, cubes and operational data stores...."
Comcast,QA Analyst," Assists product supportareas in gathering and analyzing data. We power the technology, data enablement, and convergent marketplaces required to ensure buyers..."
Farmers Fridge,Data Engineer," We are integrating multifaceted data streams such as real-time IoT data, purchase data at the fridge, engagement data from the mobile apps, production and..."
ActiveCampaign,Data Engineer, Design data schema for various internal data stores and warehouses. Monitor and troubleshoot operational or data issues in the data pipelines....
ConAgra Foods,Associate Brand Manager," Conagra Brands, be part of building something BIG. A strong analytic foundation is required to identify and evaluate key business issues and drivers from your..."
CH Robinson Worldwide,Account Management Intern, Incorporating data and analytics to gain better understandings of customer trends and key performance indicators....
McDonald's Corporate,Digital Content Designer," We will continue to take on big, global initiatives while remaining great neighbors and supporters of our local communities...."
TRAC Intermodal,Power Mechanic," Have big ideas that deserve to be heard? With the acquisition of Interstar Fleet Services and partnership with StreetTurn’s Intermodal Data Hub, we continue to..."
Motion Recruitment Partners,Data Analyst," Utilize data analyst, data profiling, and multiple business data requirements to ensure everything is running functionally...."
Peloton,Business Development Executive - Chicago," Reporting, analytics, financial and operational planning, data warehousing, and data management. 5000 fastest growing companies in the US, Peloton is one of the..."
The University of Chicago,Research Professional," Previous experience with fuzzy matching observations across large data sets preferred. Builds and manages data sets, conducts field research, conducts..."
Criteo,Account Strategist, Join us and be part of something big. Criteo collects your personal data for the purposes of managing Criteo's recruitment related activities....
The University of Chicago,Embedded Data Scientist, Experience working with data to guide decision-making in public policy preferred. Proficiency with statistical data analysis and machine learning using Python...
Cook County Health & Hospitals System,Data Modeling Analyst – Collaborative Research Unit, Clarifies data requests and clears output with Director of Clinical Research Data Analytics. The Data Modeling Analyst performs clinical data extraction and...
HERE Technologies,Intern, Knowledge of Spark or Flink big data processing frameworks is nice to have. Knowledge of basic data structures and algorithms. Who are we?...
L. L. Bean,"Oak Brook, IL Outdoor Program and Outreach Coordinator - Year Round", Responsible for ensuring all data is accurate and current in PERS for all paid and unpaid programming. Drives participation for paid and unpaid programming and...
Kapow,"Account Manager, Local Partnerships"," Analyze performance data and provide insights and recommendations to key stakeholders based on findings. We’re looking for motivated, energetic and flexible..."
Zurich North America,Data Scientist," Data Scientist - 180005R4. Scan a broad spectrum of internal/external, structured/unstructured data sources to define the optimal data set for testing the..."
Groupon,Head of Brand," We're big enough to have resources and scale, but small enough that a single person has a surprising amount of autonomy and can make a meaningful impact...."
TracyLocke,Art Director," Data + Design. We’re big into collaboration here, and you should be, too. Join our highly collaborative and high energy team!..."
Home Chef,Procurement Excellence Analyst, Strong data and numerical orientation. Draw strong conclusions and advise buying teams on how to utilize data to improve ordering performance....
Daugherty Business Solutions,Senior Business Data Analyst - CHI, Experience with Hadoop data structures. As a Senior Business Data Analyst you will be responsible for the following:....
KPMG,Data & Analytics Contract Recruiter, Demonstrated experience partnering with business leaders and providing full life cycle recruiting for a variety of Data &amp; Analytics professionals including Data...
Capgemini,CHICAGO Campus Recruiting 2018 - I&D - Data Analyst," (Includes Data Modeler, Data Miner.). You are responsible for data related activities such as data extraction, profiling, cleansing, de-duplication,..."
RCG Holdings LLC,Data Scientist," Collection, storage, retrieval and utilization of data. Implement processes that improve and lead to greater data quality...."
Edelman,Associate Research Analyst," Skilled at translating data into client-relevant insights. Demonstrate a comprehensive understanding of the client’s business, products and services along with..."
Guaranteed Rate,Closing Coordinator," Best of all, we help you become a homeowners with a big fat employee discount on the origination fees. Ensure all data entry is completed to ensure accurate..."
Brady Corporation,Data Reporting Analyst," Data mining, data entry and problem solving. Data Reporting Analyst(Job Number:. Data collection and entry as needed...."
Chicago Wolves,E-Business Specialist, Timely distribution of customer click through data. CRM data to identify and segment prospective purchasers....
Aramark,"Data Analyst - Chicago, IL", The Data Analyst will Identify and assess the service/administrative process needs for the Office of Nutrition Support Services....
United Airlines Inc.,Manager - Customer Data Analytics, Strong passion for answering key business questions with data. Partner with commercial divisions to identify key initiatives and execute solutions to business...
Legacy Marketing,Account Supervisor," Partner with internal team and clients to create programming, drive sales, interpret data trends, and gain measurable results...."
McDonald's Corporate,"Supervisor, Branding & Content"," We will continue to take on big, global initiatives while remaining great neighbors and supporters of our local communities...."
Guaranteed Rate,Junior Accountant," Data entry &amp; filing; Best of all, we help you become a homeowners with a big fat employee discount on the origination fees. About Guaranteed Rate...."
Conagra Brands,Executive Assistant," Conagra Brands, be part of building something BIG. Prepares special reports and correspondence, summarizing and analyzing data...."
KPMG,"Associate, Big Data Software Engineer"," Lighthouse — KPMG's Center of Excellence for Advanced Analytics — has both applied data science, AI, and big data architecture capabilities...."
"KAR Auction Services, Inc.",Data Engineer," As a member of the data team the main responsibilities are implementing/maintaining ETL jobs, using Python to ingest external data sources into the Data..."
Interactive Business Systems,Data Analyst X2," Strong data analysis skills. Strong background in data creation, manipulation, analysis and management...."
ConAgra Foods,Executive Assistant," Conagra Brands, be part of building something BIG. Prepares special reports and correspondence, summarizing and analyzing data...."
Willis Towers Watson,Data Implementation Team Lead," 5+ year’s industry experience working with data or equivalent work experience (e.g., data conversions, data import, data export, data mapping tools, data..."
Federal Reserve Bank of Chicago,Data Engineer," The Data Engineer creates and enhances data solutions enabling seamless delivery of data. Documents data flow diagrams, security access, data quality and data..."
Amazon.com,"Sr. Data Architect, Big Data"," Are you a Big Data specialist? At AWS, we are hiring the best Big Data / Analytics cloud computing consultants, who can help our clients and partners derive..."
TMP WORLDWIDE,Metrics Analyst," Do you love data? Define data output formats and export data from several internal and external sources. At TMP Worldwide, we ask ourselves important questions..."
InnerWorkings,Production Coordinator," We dream big, so our clients can dream bigger. Be responsible for the data entry of all job orders and specification into the proprietary order management..."
Nuveen,Data Steward Analyst," The Customer Information Management (CIM) Data Steward is responsible for data quality, stewardship, and analysis of the data within our CRM systems,..."
ZS Associates,Data Science Associate," Data Science Associates (DSAs) design, develop and execute algorithmic, statistical and/or machine learning techniques on large, complex, structured and..."
Levy,Data Warehouse ETL Developer, Good knowledge of data modeling/Star Schema. PASSIONATE - We’re dreamers who make big things happen. ETL Developer with experience in data warehouse application...
Aramark,Data Analyst - Insights & Analytics - Chicago," Leverage consumer analytics to analyze and look for patterns within customer behavior and/or business performance data, summarize findings and recommend actions..."
