company,job,summary
"DuCharme, McMillen & Associates, Inc",Research Analyst - Entry Level Sales Assistant, Accurately enter data into Salesforce and maintain the integrity of the database. Prepare research for company events and assist with post-event activities and...
JP Morgan Chase,Machine Learning Expert (Intelligent Algorithms / Big Data / TensorFlow)," Big data, and big data toolset experience. Machine learning is one of the most exciting areas in computer science today...."
Conversant Media,Data Scientist - Decision Sciences Identifiers team," Research experience or coursework in a computational area such as data science, data analysis, machine learning, artificial intelligence, statistics, predictive..."
Underwriters Laboratories,Data Scientist," Cleanses and transforms data to provide initial structure using appropriate methods for each data type, e.g. Efficiently applies a set of regular expressions to..."
The Walsh Group,Data Engineer," This is a hands-on, results orientated role requires expertise in the Microsoft toolset for data and data analytics, including SQL Server, data models in SSAS,..."
NORC at the University of Chicago,Research Analyst," Conduct analyses on quantitative data including administrative and survey data. Experience working with large datasets, conducting data quality review and data..."
CCC Information Services Inc.,Data Engineer Associate," Produce data building blocks, data models, and data flows for varying client demands such as dimensional data, data feeds, dashboard reporting, and data science..."
ConAgra Foods,"Director, Data Science"," The Director of Data Science will lead data science initiatives for Conagra Brands' Insights &amp; Analytics (I&amp;A) team, influencing business decisions with..."
AllianceData,Data Scientist - Decision Sciences Identifiers team," Research experience or coursework in a computational area such as data science, data analysis, machine learning, artificial intelligence, statistics, predictive..."
Epsilon,Data Scientist - Decision Sciences Identifiers team," Research experience or coursework in a computational area such as data science, data analysis, machine learning, artificial intelligence, statistics, predictive..."
Cook County Health & Hospitals System,Data Modeling Analyst – Collaborative Research Unit, Clarifies data requests and clears output with Director of Clinical Research Data Analytics. The Data Modeling Analyst performs clinical data extraction and...
Akuna Capital,Data Center Engineer," 2+ years of data center experience. What you'll do as a Data Center Engineer at Akuna:. Be responsible for building, organizing, and maintaining our global data..."
Mars,Data Engineer," Comfortable being hands on with data, data modelling, query techniques. Data integration, orchestration and automation – you’ll build data flow components of..."
Allstate,Arity Junior Data Analytics Engineer, Leverage and enhance the data infrastructure required to support needs of data science and analytics. Contribute to the development of corporate research data...
Tripp Lite,Data Center - Sales Engineer, Sales Engineer The Sales Engineer provides technical design assistance to internal and external customers who are considering a Tripp Lite solution to meet...
Farmers Fridge,Data Engineer," We are integrating multifaceted data streams such as real-time IoT data, purchase data at the fridge, engagement data from the mobile apps, production and..."
Brady Corporation,Data Reporting Analyst," Data mining, data entry and problem solving. Data Reporting Analyst(Job Number:. Data collection and entry as needed...."
Univar,Data Scientist, Data science and analytics. Working with data engineers on incorporating data from external sources which would complement internal data....
University of Illinois at Chicago,Geospatial Data Scientist - Urban Planning and Policy," A PhD degree in Urban Planning, Geography, Engineering, Data Science, Computer Science or related field required...."
Hirewell,Data Analyst," ETL, Data Modeling, Data Dictionary. Expert at analyzing data using Excel or willing to learn data wrangling and munging tools...."
Columbia College Chicago,Research Analyst," Compile data from the College’s centralized data files, data warehouse and from external resources including IPEDS and library sources to support the College in..."
Rush University Medical Center,Sr. Data Analyst," SAS or R), with data science experience preferred. Data Analyst, Cancer Center. Bachelor's degree (Master's preferred) in information science, computer science,..."
"KAR Auction Services, Inc.",Data Engineer, The candidate should also work closely with the Data Science team to identify interesting data points for use by the Data Science team....
"GVW Group, LLC",Research Analyst," Ability to effectively synthesize large quantities of data and information and write clear, concise reports and summaries...."
"Anthem, Inc.",Data Science Solutions Consultant Senior-PS11180," Mentors Data Science Solution Consultants. The Data Science Solution Consultant Senior Responsible for design and development of analytic models, applications..."
Equity Residential,Data Scientist," You will own the ongoing development and maintenance of a data warehouse of relevant internal and external data, from customer and transaction data to..."
Federal Reserve Bank of Chicago,Data Engineer," The Data Engineer creates and enhances data solutions enabling seamless delivery of data. Documents data flow diagrams, security access, data quality and data..."
Mars,Data Scientist," 2-3 years experience in applied data science role or equivalent. In fact, we’ve built so much momentum that we’re now looking for industry leaders in Business..."
Motorola Solutions,Data Scientist," With all this data, we’re looking for talented data scientists to join the Data Science team to help us better understand our users and build better products...."
WALGREENS,"Analyst, Customer Contact Strategy"," Experience using data science tools and analytical software packages such as R, Python, or SAS. Uses SQL, SAS, R or other analytical development tools with..."
Edelman,Associate Research Analyst," Skilled at translating data into client-relevant insights. Conduct research according to scope, timeline, and objectives, including analysis of data up to and..."
Smith Hanley Associates,Data Scientist, Data Scientist or Senior Data Scientist. IoT data analysis. Requirements of the Data Scientist or Senior Data Scientist:....
Wolverine Trading,Machine Learning Data Scientist," Machine Learning Data Scientist. You will be using large data sets to create trading strategies, improve trading, quantitative research and data mining...."
Robert Walters,Data Scientist, Demonstrates solid principles and a clear framework when approaching data science and data engineering tasks;...
Kantar Millward Brown,Market Research Analyst," Craft compelling stories, working with your account lead to translate data into insights that address key client business issues...."
Conagra Brands,"Director, Data Science"," The Director of Data Science will lead data science initiatives for Conagra Brands' Insights &amp; Analytics (I&amp;A) team, influencing business decisions with..."
Jobspring Partners,Full Time Data Scientist," Spark/Big Data exposure. This well-established, global company is looking for an experienced Data Scientist to join their rapidly growing team...."
NORC at the University of Chicago,Senior Data Analyst," Math, statistics, computer science, data science, or a social science or public policy related field. Interpreting data from multiple sources;..."
NORC at the University of Chicago,Data Scientist," Provide input and guidance to task leaders especially regarding data acquisition, data analysis, and overall data visualization...."
Altarum,Data Engineer Intern (Fall 2018) - Payformance Solutions," Experience with data acquisition (writing crawlers, interfacing with various API’s, fetching and transforming data, etc.)...."
Workbridge Associates,"Entry Level Software Engineer (Machine Learning, AI, NLP)", Computer Science (or related field) Degree. A rapidly growing Fintech company located in Downtown Chicago is looking to build out their software engineering...
Gallup,Data Engineer," You will also be responsible for helping consultants and data scientists produce high-quality, easily understood data products for clients...."
Ipsos North America,Market Research Analyst - Analyst Development Program," Love data, consumer decision-making, and puzzles. Would you like to work with a team of passionate problem-solvers dedicated to bringing research insights and..."
Oakton Community College,Research Analyst - Oakton Community College," Master's Degree in a discipline in the behavioral sciences, higher education, mathematics, or computer science or Bachelor's degree in one of these fields and..."
DRW Trading Group,"Data Scientist / Quantitative Researcher, Systematic Trading"," DRW is a diversified, technology-led principal trading firm. We trade our own capital at our own risk, across a broad range of asset classes, instruments, and..."
JLL,"Research Analyst, Hotels, Chicago"," Technical experience in statistical analysis, data modeling, and KPI measurement. Educate and collaborate with coworkers on using data and analytic techniques...."
Denodo Technologies,Data Services Engineer," BS or higher degree in Computer Science. We want a professional who will travel, consult, develop, train and troubleshoot to enhance our clients’ journey around..."
JLL,Data Analyst - RED data platform," Technical expertise regarding data model design, database design development, and data science mining and segmentation techniques...."
Civis Analytics,"Data Scientist, Optimization"," The Data Science Research and Development team is responsible for developing the fundamental data science methods, techniques, and best practices that power our..."
Workbridge Associates,"Data Scientist (Python, R, SQL)", 100% Hands On and collaboration with devops and data engineering team. Analyze clients data and determine the best course of action to improve clients business....
Morningstar,Data Engineer, Excellent relational data skills. 3+ years data engineering experience. Solve investors’ problems with technology and data....
William Blair & Company,RESEARCH ANALYST - DOMESTIC TEAM, COMPANY DESCRIPTION: William Blair is a global investment banking and asset management firm. We are committed to building enduring relationships with our...
Knowles,Data Scientist," Experience with database, data structure, analytics, data science with SQL and relational databases knowledge...."
Jobspring Partners,CPG Data Scientist," Collaborative, team-based approach to data science. 2+ years professional data science experience in the marketing / consumer analytics space...."
E*TRADE FINANCIAL,"Manager, Data Science"," Masters of PhD degree with emphasis on coursework of a quantitative natures (e.g., Statistics, Computer Science, Engineering, Mathematics, Data Sciences)...."
AllianceData,Data Scientist - Decision Sciences Personal Valuation team," Analyzing raw source data and derived data; Experience with large data sets. As a Data Scientist in our Decision Sciences R&amp;D organization, you will be..."
BMO Financial Group,Data Scientist - Workforce & FTE Analytics," Data gathering and cleansing, statistical transformation, feature engineering &amp; selection. Personal and Business Banking on the value of data and analytics...."
Akuna Capital,Quantitative Researcher- Machine Learning," Masters or PhD in Statistics, Computer Science, Mathematics or similar. Akuna Capital is a young and booming trading firm with a strong focus on collaboration,..."
NORC at the University of Chicago,Statistician, Knowledge of quantitative methods of social science data analysis. Working knowledge of applied survey sampling and statistics for all modes of social science...
DRW,"Data Scientist / Quantitative Researcher, Systematic Trading"," DRW is a technology-driven, diversified principal trading firm. We trade our own capital at our own risk, across a broad range of asset classes, instruments..."
Loadsmart,Pricing Analyst (Chicago)," Engage with our Sales, Account Management, Carrier Sales and Data Science teams to drive awareness of market trends and the impact those trends will yield...."
Diverse Lynx,Data Scientist, Analytics and Statistical knowledge with hi-tech industry exp. Digital : BI-Fundamentals of Business Analytics using R Programming Diverse Lynx LLC is an...
Conversant Media,Data Scientist - Decision Sciences Personal Valuation team," Analyzing raw source data and derived data; Experience with large data sets. As a Data Scientist in our Decision Sciences R&amp;D organization, you will be..."
Mathematica Policy Research,International Research Analyst, Analyze quantitative and qualitative data and prepare public use data sets. Support and oversee local partners conducting quantitative and qualitative data...
Google,"Sales Engineer, Machine Learning, Google Cloud", Experience in and understanding of data and information management - especially as it relates to big data trends and issues within businesses....
Kemper Corporation,Director of Data Science, 10+ years of experience in a data science environment; Kemper has an immediate need for a Director of Data Science in our corporate headquarters location in...
Citadel Securities,Quantitative Researcher / Quantitative Research Analyst," Work with large data sets, including unconventional data sources, to predict and test statistical market patterns...."
Accenture,Data Science Consultant," Strong preference for fields of study in the data science, economics, statistics, and social sciences. The Consultant is responsible for delivery data science..."
Nielsen,"Research Analyst, Demand -BASES Innovation Practice"," Delivers work without data errors and inconsistencies. Summarizes data for the production of tables, charts, and graphs...."
Alliant Credit Union,Data Scientist," You’ll be a great fit if in addition to the completion of a Graduate Degree in quantitative discipline such as mathematics, econometrics, statistics or data..."
Jobspring Partners,Mid Level Data Scientist (Regression/Visualization), 100% Data Science. 20% Data Visualization. Data visualization experience with D3.js. This a great opportunity to get exposure to the latest data science tools...
Waterton,Research Analyst," You will assemble and input financial data into internal valuation model for review; You will assist with real estate, geographic and economic/demographic..."
CCC Information Services Inc.,"PySpark Data Engineer, Analytics"," Produce data building blocks, data models, and data flows for varying client demands such as dimensional data, data feeds, dashboard reporting, and data science..."
Aegon,Intermediate Research Analyst I," Gather data, assess trends, forecast metrics and provide outlooks on companies within the sector as well as for the sector as a whole using both qualitative and..."
Hub Group,"School Year Intern, Machine Learning"," Applying data cleansing, outlier identification, missing data techniques and transform as needed. Data wrangling and scripting...."
US Foods,Director Data Science (Insights & Analytics)," Data Science Practice Management:. Director Data Science (Insights &amp; Analytics) - 18001772. Master’s Degree or higher in Statistics, Mathematics, Data Science,..."
Epsilon,Data Scientist - Decision Sciences Personal Valuation team," Analyzing raw source data and derived data; Experience with large data sets. As a Data Scientist in our Decision Sciences R&amp;D organization, you will be..."
DELL,Data Protection Systems Engineer Velocity Accounts, Develop Data Protection Solutions. Support Data Protection Sales Campaigns. Data Protection Systems Engineer Velocity Accounts....
Citadel Securities,Data Engineer," A deep passion for working with data and developing software to address data processing challenges. At Citadel Securities, a leading global market maker, our..."
CVS Health,Analytics Advisor - Machine Learning Data Sci, The newly established Machine Learning and Data Science team is an interdisciplinary team of Data Scientists that partners with business groups across CVS to...
Kogentix,Data Scientist," Create data pipelines using big data technologies like Hadoop, Spark etc. If you have experience with data science, you have a wealth of opportunities to grow..."
Mintel Group,Research Analyst - Health & Wellness Consumer Insights," Experience working with syndicated sales data, such as IRI or ACNielsen. Develop quantitative and qualitative consumer research studies and analyze resulting..."
Critical Mass,"Lead Analyst, Marketing Science"," Experience in Python plus one other data science language:. Economics, mathematics, business, finance, social sciences, computer science, or information..."
DiMeo Schneider & Associates,Research Analyst – Global Public Markets," Produce charts and graphs illustrating financial and capital markets data. DiMeo Schneider &amp; Associates, L.L.C., a nationwide investment consulting firm, seeks..."
Northwestern University,Research Analyst 1," Cleaning data and preparing data sets for analysis. Cleans data, prepares data for analysis and assists in performing statistical analysis...."
BGC Partners,BI Analyst," BA/BS in computer engineering, computer science, data space, data science, etc.; Perform data analysis and data validation on a variety of source systems and..."
Crowe,Data Scientist - Applied Technology," Computational Social Science. Given substantial growth and impact at Crowe, the machine learning team has formed into an official unit, Advanced Data Science..."
360i,Senior Data Scientist," Numerate degree in Computer Science, Mathematics, Management Science, or relevant area (graduate degree preferred)...."
Allstate,Data Engineer, Create data content for data products and services. In this role we are seeking for a Data Engineer with data analytics background that can lead the creation of...
Denodo Technologies,Data Engineer - SQL / Big Data / Java," Understanding of Data Integration flavors. Implement product demos and pilots to showcase Data Virtualization in enterprise scenarios, cloud deployments and Big..."
American Dental Association,Survey Research Analyst," Ability to clean and analyze quantitative and qualitative survey data using data analysis tools such as SAS, R, Excel macros, etc...."
CapTech Consulting,Big Data Engineer," Our Big Data Engineers are data pipeline builders and data wranglers, implementing modern data architectures to deliver data to data analysts and scientists at..."
Denodo,Data Services Engineer," BS or higher degree in Computer Science. We want a professional who will travel, consult, develop, train and troubleshoot to enhance our clients’ journey around..."
JLL,HR BI Analyst - People Analytics," Have a background in statistics, data science, economics, or I/O Pysch, along with academic and practical experience with statistical modeling and concepts such..."
Neuberger Berman,Enterprise Data Support Engineer," Extensive experience supporting and managing Enterprise Data platforms (Data Warehouses, Data Marts, Master Data Management tooling) and other similar platforms..."
Reyes Beverage Group,Data Engineer - RBG," Perform data analysis and architect data models for analytics. The position will develop data models, perform data analysis, construct technical designs,..."
E*TRADE FINANCIAL,BI Business Analyst," Experience with advanced data science techniques (statistical models, machine learning, multivariable regressions, etc.)...."
AbbVie,Data Engineer," Big data, master data, data profiling, batch processing, and data indexing technologies, ). For large enterprise datasets, the data engineer is responsible for..."
Kogentix,Senior Data Scientist," Create data pipelines using big data tech like Hadoop, Spark, etc. Supervise &amp; lead team of data scientists. SENIOR DATA SCIENTISTS, Schaumburg, IL:...."
Lenovo,DSP and Machine Learning Audio Engineer," Scope of Responsibilities/Expectations: The candidate will join a team of DSP engineers to research, develop, and integrate voice enhancement technology,..."
William Blair & Company,RESEARCH ANALYST - DOMESTIC GENERALIST, COMPANY DESCRIPTION: William Blair is a global investment banking and asset management firm. We are committed to building enduring relationships with our...
JP Morgan Chase,Big Data - Software Engineer," Experience working in large, complex data environments. Expertise in application, data and infrastructure architecture disciplines...."
BMO Financial Group,Data Scientist - Retail Branch Analytics," Data gathering and cleansing, statistical transformation, feature engineering &amp; selection. Personal and Business Banking on the value of data and analytics...."
Nielsen,Lead Data Scientist," Data Science - USA Chicago, Illinois. Data science, survey design, behavioral methods, data analysis, business administration/operations, consulting, logistics..."
Denodo,Data Engineer - SQL / Big Data / Java," Understanding of Data Integration flavors. Implement product demos and pilots to showcase Data Virtualization in enterprise scenarios, cloud deployments and Big..."
Shirley Ryan Ability Lab,"Data Analyst - Enterprise Data Warehouse, Full-time, Days"," Bachelor’s degree in Computer Science, Information Systems, Data Science, Engineering or related field. The Data Analyst:...."
Mintel,Research Analyst - Health and Wellness Consumer Insights," Experience working with syndicated sales data, such as IRI or ACNielsen. Develop quantitative and qualitative consumer research studies and analyze resulting..."
ServiceNow,Machine Learning Engineering Manager, Come join the Intelligent Automation team and make your mark in the most challenging problem area - helping customer derive the insights from their own data on...
Abbott Laboratories,Data Engineer," Manage data sources, organize data and create data assets using identified open source or proprietary tools. Bachelor’s degree in any of the following – Math,..."
Evolent Health,"Data Engineer, HPS Technical Operations"," Job Description - Data Engineer, HPS Technical Operations. Bachelor’s degree in computer science or another technology/business field of study...."
"Blue Cross Blue Shield of IL, MT, NM, OK & TX",Data Engineer w/ Teradata," Uses data mining and data analysis tools. Experience in development implementations, data modeling, or data mapping efforts...."
"SPINS, LLC",Senior Data Scientist," You will create robust, scalable data science solutions that scale across the SPINS business. The Senior Data Scientist will report to the Director of Data..."
Rush University Medical Center,OnCore Trainer and Analyst - Research & Clinical Trials Center, Job Title: OnCore Trainer and Analyst - Research &amp; Clinical Trials Center Department: Shift: 1st Specialty: Training &amp; Development Job Number: 2018-2312 Date...
Mosaic North America,Data Scientist, Experience with data science in Microsoft Azure or cloud environments using Spark or alternative parallel computation capabilities highly desired....
Solving IT,Data Scientist," This contract to hire role as a Data Scientist in Chicago, IL will be responsible for using advanced mathematical and statistical concepts and theories to..."
JP Morgan Chase,Java Software Engineer - Data Conversion," Experience working with large sets of data. Expertise in application, data and infrastructure architecture disciplines...."
Abbott Laboratories,"Principal, Data Scientist"," Deep experience with advanced analytics, system architecture, and large-scale data science. The advanced analytics manager will work closely with key..."
Wood Mackenzie,Latin America Wind Energy Research Analyst," Proven data collection experience. Collect data directly from the wind power industry in Latin America including wind project lists, wind turbine orders, supply..."
"Anthem, Inc.",Data Science Solutions Consultant or Consultant Senior-PS9797," Mentors Data Science Solution Consultants. The Data Science Solution Consultant Senior Responsible for design and development of analytic models, applications..."
"KAR Auction Services, Inc.",Sr. Data Scientist," 7+ years in a Data Science position, building predictive models and leading teams. If you can tell a story related to how you can leverage your educational..."
Northern Trust Corp.,Fixed Income Research Analyst, Understand macroeconomic theory and assess impact of economic data on industry dynamics and company financial performance....
Accenture,Big Data Engineer, Big Data professionals*. Experience administering Hadoop or other Data Science and Analytics platforms using the technologies above....
The University of Chicago,Policy Research Analyst," Bachelor's or Master's degree required in computer science, statistics, data science, economics or a closely related field...."
Maven Wave Partners,Cloud Data Engineer, Experience with integration of data from multiple data sources. We are looking for a skilled Big Data / Cloud Data Engineer to join our team....
American Family Insurance,Senior Data Scientist, Mentors less experienced data science professionals. Leads the development of new analytical and data science capabilities....
Solving IT,Product Data Scientist," This full time role as a Product Data Scientist in Chicago, IL will be responsible for creating analytical solutions that help the business discover rich..."
Allstate,Sr. Data Scientist: Computer Vision & Deep Learning," Where good people build rewarding careers. Think that working in the insurance field can’t be exciting, rewarding and challenging? Think again. You’ll help..."
Kraft Heinz Company,"Food Scientist, Product Development - Foodservice", Food Science is strong preference). BS Food Science or Chemical Engineer – Required (Note:. The Kraft Heinz Company is revolutionizing the food industry – we...
SPR,Data Engineer," You must demonstrate an understanding of data integration best practices, and expertise in data integration, data transformation, data modeling and data..."
IMC Financial Markets,Data Engineer," DATA ENGINEERING AT IMC:. As a data engineer at IMC, you’ll build and administer data workflows in an evolving, modern Hadoop-based environment...."
The Boston Consulting Group,Senior Knowledge Analyst- Retail Banking (Data Science)," 1-2 years of database/ data design experience. Advanced Excel with a strong understanding of Alteryx, Tableau and working with large data sets from multiple..."
Google,"Cloud Data Engineer, Google Professional Services"," You will work on data migrations and transformational projects, and with customers to design large-scale data processing systems, develop data pipelines..."
Google,"Data and Machine Learning Technical Trainer, Google Cloud Platform", Experience in programming (Python/Java) and data science (statistics/ETL/machine learning). Python/Java) and data science (statistics/ETL/machine learning) to...
William Blair & Company,RESEARCH ANALYST - GLOBAL ENERGY & MATERIALS SECTORS, COMPANY DESCRIPTION: William Blair is a global investment banking and asset management firm. We are committed to building enduring relationships with our...
Jobspring Partners,Full Time Data Engineer, 85% Data Engineering. Spark and Big Data experience. This global company is looking for a strong Data Engineer to come join their rapidly growing team....
Jobspring Partners,Big Data Engineer," 100% Data Engineering. The Big Data Engineer will be collaborating with a team, but leveraging both knowledge of ETL tools and Big Data tech like Spark and..."
Brad's Deals,Digital Marketing Analyst," We are seeking a Digital Marketing Analyst to drive company growth at the intersection of business, data science, and digital marketing...."
"Anthem, Inc.","Director, Data Science (PS6695)"," Requires MA/MS in Statistics, Computer Science, Mathematics, Machine Learning, Econometrics, Physics, Biostatistics or related Quantitative disciplines...."
"Anthem, Inc.",Business Info Analyst II - PS4270SK," For claims data, provider data, utilization data) and provides notations of performance deviations and anomalies...."
STATS,Artificial Intelligence (AI) & Machine Learning (ML) Engineer," Significant experience with and knowledge of Big Data technologies (e.g., Spark, Hadoop, NoSQL engines, different data file formats)...."
General Electric,Sr Data Engineer," Performing variety of in-depth data analysis, data modeling, and data design tasks on data sets. Maintaining data architectural artifacts and ensuring that all..."
MARC USA LLC,Senior Data Scientist," The Senior Data Scientist will own the entire data science spectrum. We are practitioners of Data Science, statistics, machine learning, data visualization and..."
Morningstar,Manager Research Analyst," As a manager research analyst, your objective and independent research on funds and other investment vehicles will help individuals, intermediaries, and..."
Kantar Millward Brown,Research Design Pricing Analyst," Strong cost and price outputs, which have been bench-marked with both internal as well as external data. The Research Design Pricing Analyst will work on the..."
Klein Hersh International,Data Scientist, Experience with healthcare-related data and familiarity with current methods applied to healthcare data is preferred....
Civis Analytics,"Senior Applied Data Scientist, Commercial"," The Applied Data Science (ADS) team is the solutions and advisory arm of Civis Analytics, and works closely with organizations to help solve their toughest..."
"Anthem, Inc.",Principal Data Scientist(Clinical Data/EMR/NLP/Deep Learning)-PS10509, Experience leading end-to-end data science project implementation. Coach junior team members on various data science techniques....
Argonne National Laboratory,Postdoctoral Appointee - Applied Machine Learning, The successful candidate will work with large scientific datasets and carry out advanced analytical methods using data science and machine learning techniques....
CNH Industrial,Market Research Analyst," Analyze data received from market research studies, and when necessary draft reports consistent with findings...."
Dyson,People Analytics Senior Analyst, Minimum of 2 years of experience in data science applied to people or customer related data sets is desired....
Mintel Group,Senior Research Analyst - Competitive Intelligence," Ability to analyze multiple sets of data and write concise, insightful analysis. Strong ability to synthesize data and “tell stories” as it relates to key..."
Kogentix,Big Data Engineer," O Data Architecture, Master Data Management and Governance. Data transformations to prepare data for analytics processing, and data egress for availability of..."
HAVI Logistics,IT DATA ENGINEER (SUPPORTING SUPPLY CHAIN)," 3-5 years of data engineering, data science experience or software engineering. Construct and implement operational data stores and data marts...."
Civis Analytics,Lead Data Engineer," Survey data, consumer data, public data, and client data. Civis Analytics is a rapidly growing Chicago-based company building SaaS data science products to help..."
