company,job,summary
VF Corporation,Digital Marketing Manager, You will have the opportunity to work cross functionally with all VF’s B rands and outside agencies to build content that is relevant for brand authenticity...
National Security Agency,Engineering and Physical Sciences Researcher - Mid/Experienced Level, Neuromorphic Computer/Machine Learning Applications. Ideal candidates are those with a desire for continual learning and possess strong problem-solving and...
Galois Inc.,Researcher/Principal Investigator," Artificial intelligence and machine learning (including deep learning and decision making, reinforcement learning, automated planning and anomaly detection)...."
BlueLabs Analytics,SURVEY RESEARCH MANAGER, Experience building predictive models using regression and machine learning techniques. BlueLabs was formed in early 2013 by senior members of the Obama for...
Google,"Field Marketing Manager, Google Cloud"," With strong Google differentiation in data analytics and machine learning, security, application development and collaboration software, we’re well on our way -..."
Logistics Management Institute,University and Partner Outreach Leader," Manage relationships with a broad range of academic partners to include the areas of data analytics, machine learning, autonomous systems, innovative logistics..."
Kinetica DB,Sr. Systems Engineer (Distributed Machine Learning)," Interest in Machine Learning and Data Science. Exposure to one machine learning open source package (sklearn, TensorFlow, Caffe2, Torch, etc.)...."
SentinelOne,Enterprise Sales Representative," Our unique approach is based on deep inspection of all system processes combined with innovative machine learning to quickly isolate malicious behaviors,..."
Systems & Technology Research,"Data Scientist/Machine Learning Researcher - Arlington, VA", Implement advanced machine learning algorithms using probabilistic graphical models to estimate the states and evolution of dynamical systems....
The Johns Hopkins Applied Physics Laboratory,Remote Sensing Scientist PhD, Proficient in system development along the entire image processing chain from hardware to machine learning. Coordinate efforts with a multi-disciplinary team of...
Innovations for Poverty,Research Methods & Quality Director," Experience with advanced techniques such as machine learning preferred. Work with the GRDS team to review and build upon IPA’s current research protocols,..."
The Henry M. Jackson Foundation,Scientist," Experience implementing mathematical algorithms in prototype software, such as MatLab, ImageJ, IDL, Python or R and machine learning algorithms...."
University of Maryland,Assistant/Associate/Full Professor," Exceptional candidates in Machine Learning, Data Science, and Cybersecurity are being sought. The Department of Computer Science at the University of Maryland,..."
"Cylance, Inc.",DFIR Senior Consultant (Remote)," By successfully applying artificial intelligence and machine learning to crack the DNA of malware, Cylance has redefined the endpoint protection market,..."
American Chemical Society,Senior Modeler," Advanced machine learning/natural language processing NLP techniques and algorithms using R, Python (a plus)...."
Diverse Lynx,Machine Learning & Python Developer," Machine Learning &amp; Python Developer. Python, Java, Machine Learning, Natural Language Processing. Over all 5+ years software experience with Python, Java,..."
Ipsos North America,Sampling Statistician - Social and Opinion Research," Experience with longitudinal data analysis, Bayesian methods, machine learning, and advanced skills with SAS or R are preferred...."
IBM,Machine Learning/Computer Vision Consultant, (b) Be proficient in Machine Learning to include:. Minimum three years of experience with Machine Learning to include:. Training and Learning....
,Instructor - Big Data," Introduction to Data Science, Machine Learning &amp; AI. Instruction of Learning Tree courses following the course outline...."
Zignal Labs,Enterprise Account Development Representative," With unparalleled expertise in big data, machine learning and media measurement, Zignal empowers communications teams to confidently navigate an unpredictable..."
Splunk,Splunk Machine Learning & Analytics SE Architect," Math, Statistics or CS background with emphasis in Machine Learning. As a Splunk ML &amp; Analytics Architect, you will be a domain expert on Splunk Enterprise, and..."
"MTEQ, Inc.",Machine Learning Engineer, BS or MS degree in Computer Science with a specialization in Machine Learning or AI. MTEQ is seeking a highly motivated and creative Machine Learning/AI...
National Library of Medicine,Tenure-Eligible Senior Investigator," NLM seeks to recruit a Senior Investigator with significant experience in the use of statistical, bioinformatic, machine learning, optimization, and advanced..."
Bechtel,2019 University Graduates (U.S.) - Big Data Analytics (IS&T), Developing supervised and unsupervised machine learning models. No....
National Geographic Society,"Senior Director, Geographic Visualization"," Knowledge of artificial intelligence and machine learning, including deep learning, algorithms applied to remote sensing satellite and aerial datasets...."
Areté Associates,Image Processing Scientist, Machine learning and computer vision. Intellectual curiosity and desire for continuous learning. We provide staff with internal and external educational...
Micro Focus,"Software QA Engineer Internship - Vienna, VA"," DevOps | IT Operations| Cloud | Security | Info Governance | Big Data, Machine Learning, &amp; Analytics. Please note that our internships run in perpetuity..."
Unisys,Biometric SME," Experience with statistics, modeling and machine learning techniques a plus. Provide accuracy and biometric sample quality based on machine learning and..."
Booz Allen Hamilton,Search Lead," Are you fascinated by the possibilities presented by the IoT, machine learning, and artificial intelligence advances?..."
Gartner,"Quantitative Consultant - TalentNeuron, Gartner Research & Advisory"," The consultant will work closely with researcher, quantitative analysts and machine learning experts within the international Data Science teams to design and..."
All-In Analytics,Senior Machine Learning Data Scientist," Senior Machine Learning Data Scientist. Data science, machine learning, implementations and algorithm development;..."
National Security Agency,Software Engineer - Entry to Experienced Level," Information retrieval, machine learning, artificial intelligence, statistics and analytics. The professionals at the National Security Agency (NSA) have one..."
Bechtel,2019 Student Internship (U.S.) - Big Data Analytics (IS&T), Developing supervised and unsupervised machine learning models. No....
University of Maryland University College,Analytics Manager, Some knowledge of advanced analytics methodologies such as machine learning and statistical modeling. From an accredited institution of higher learning is...
Tunnell Consulting,Medical and Novel Healthcare Diagnostics SME," Focus on leveraging data science, machine learning, analytics, and bio-engineering coupled with near or on-patient devices &amp; capabilities...."
GEICO,Data Systems Analyst," As a systems analyst, you will work with Data Scientists and Machine Learning developers to:. Participate in a collaborative and learning environment and..."
The Henry M. Jackson Foundation,Postdoctoral Fellow," Furthermore, applicants with knowledge of machine learning approaches (e.g., elastic net regression, random forest, XGBoost) are of high interest...."
CrowdStrike,"Counsel, Employment & Litigation - East Coast"," Today, the company continues to drive major innovations around AI/machine learning, behavioral-based prevention and detection, etc.to stay ahead of adversaries...."
Choice Hotels,"Vice President, Business and Analytic Services"," Working knowledge of predictive modeling, machine learning, and simulation techniques. Develop state of the art data science and predictive modeling/machine..."
AstraZeneca,"Clinical Imaging Scientist, Immuno-Oncology"," Experience working with PACS systems and image analysis software, and having a basic understanding of the emerging integration of AI and machine learning in..."
HighPoint,Modeling Specialist," Selecting features, building and optimizing classifiers using machine learning techniques. We are looking for a statistical modeling specialist that enjoys..."
Fractal Industries,Sales Development Representative," We currently work with new and exciting technologies in cybersecurity, machine learning, artificial intelligence and DevOps, where we are building intelligent..."
TEGNA,VP Data & Insights," Prior experience with building statistical models, analyzing unstructured data, and machine learning / AI. Drive pragmatic approaches to solving key complex..."
National Security Agency,Mathematical Statistician - Entry/Mid-Level," Desire for continual learning. Mathematical Statisticians bring a wealth of expertise including, but not limited to, regression, machine learning, exploratory..."
Mission Support and Test Services,Senior Scientist," Radiation spectroscopy/imaging, numerical analysis, health physics, computational physics, computational modeling with MNCP, software/hardware interfaces,..."
ECS Federal LLC,Junior Scientist/Engineer," The successful candidate will likely support programs focused on physics, radiological/nuclear science, materials science, and machine learning...."
Envolve People Care,"Manager, Product Development"," Experience with machine learning and predictive analytics strongly preferred. Machine learning and/or predictive analytics, define data elements for reporting,..."
Engility,Physicist," Machine learning tools and techniques (e.g. Employ sophisticated analytics programs, machine learning and statistical methods to prepare data for use in..."
Concurrent Technologies Corporation,Machine Learning Forensic Analyst," MACHINE LEARNING FORENSIC ANALYST. Familiarity with machine learning deep learning libraries such as TensorFlow, Theano, MXNet, Dlib, or Deeplearning4j...."
Booz Allen Hamilton,Quantum Scientist," Experience with data science, including analysis, data visualization, and machine learning. Leverage technical and analytical expertise to review reports and..."
NT Concepts,C2S Migration Engineer," We don’t mean to brag, but we are working on some pretty challenging machine learning solutions for our clients...."
NT Concepts,Data Scientist - You Make Data Sing," You are familiar with a few machine learning frameworks, like TensorFlow or PyTorch. You’ll be an expert for clients, partnering closely with our team of..."
The Johns Hopkins Applied Physics Laboratory,Robotics Researcher Post-Doc Position," The current emphasis of the Intelligent Systems Group is on machine learning, autonomy, applied neuroscience, machine perception, and robotics...."
Booz Allen Hamilton,Machine Learning Engineer," Machine Learning Engineer. Experience with deep learning frameworks, including Deep learning 4j, TensorFlow, Kerras, Caffe or Theano...."
Vanda Pharmaceuticals Inc.,Data Scientist," Strong practical knowledge of analytical techniques and methodologies such as machine learning/supervised and unsupervised techniques, segmentation, mix and..."
C3 IoT,Forward Deployed Solution Leader (Federal)," Technical competency in Data Science, i.e. has experience in learning machine learning algorithms. Understanding of the competitive landscape in enterprise big..."
Diverse Lynx,Machine Learing Specialist," Machine Learning Specialist// Machine Learning Specialist. Big data engineering / data science / machine learning, including technology implementations and..."
FiscalNote,"Director, Product Management", Familiarity with Data Science needs for machine learning and natural language processing a plus. Product at FiscalNote....
GEICO,Voice Developer, • Knowledge and experience with machine learning technologies. Ready to make an impact?...
Research Innovations Inc,Machine Learning / Data Scientist," Developing Big Data and machine learning solutions; If you are a sharp, experienced engineer with demonstrated big data capabilities in deploying and..."
Microsoft,Public Sector Controller, You drive digital transformation in the finance function towards data driven (Machine Learning) forward-looking insights. Finance Controller - Public Sector....
"Ferguson Enterprises, Inc.",Workday Reporting Business Analyst," Mine internal and external labor data to create building blocks in our journey towards predictive analytics, machine learning, and robotics...."
Giant Oak,Social Scientist for Research and Testing, GOST® uses a variety of statistical and machine learning models to analyze disparate data in order to help customers prioritize workloads and find the...
Alarm.com,Data Analyst and Video Logistics Specialist, Develop programs for collection of data for the training and testing of machine learning algorithms. Understand product goals and vision to enable accurate...
Softrams,Product Architect," Experience with Big data technologies such as Hadoop, Spark, Machine Learning and multiple cloud environments (AWS, Google and Azure)...."
CrowdStrike,Digital Paid Media Manager," Today, the company continues to drive major innovations around AI/machine learning, behavioral-based prevention and detection, etc. to stay ahead of adversaries..."
Leidos,Technician I," Experience with big data, data analytics, and machine learning. Leidos currently has an opening for a Technician I to work in our Springfield VA office...."
Leidos,Senior Remote Sensor Scientist," Experience evaluating sources and methods (data and tradecraft) via machine learning for evidence of bias (confirmation, selection, cognitive, etc.)...."
Fannie Mae,Principal, Knowledge of advanced analytics concepts in data science and applying machine learning and statistical models on large data sets. KEY JOB FUNCTIONS....
QxBranch,Sales Executive," Understanding of advanced data analytics concepts including machine learning, high performance databases, industry best-practices, regulations, and industry..."
Greensmith Energy Management Systems,Software Engineer," Statistical analysis, time series models, or forecasting and machine learning. Greensmith, a Wärtsilä company, is the leading provider of energy control..."
Mitre Corporation,Biometrics Graduate Intern," Image processing, pattern recognition, computer vision, machine learning, statistics, biometrics). Do you want to join our over 300 interns for a summer full of..."
"Onyx Government Services, LLC",Statistical Programming Analyst," Demonstrated experience using advanced analytic techniques such as modern econometric methods, machine learning, multivariate statistical analysis, clustering..."
Silverline Communication,B2B Technology Senior Account Executive," Accounts range from cybersecurity, artificial intelligence and machine learning to IoT and automation. Do you have a knack for distilling complex IT processes..."
George Mason University,Research Assistant Professor, Identify potential challenges of applying existing machine learning methods; The successful candidate will perform research in the area of Applied Machine...
2U,Data Science Associate," 2U’s Data Science team is tasked with delivering company wide business intelligence, while partnering with individual business units to identify, build, and..."
Booz Allen Hamilton,"Data Scientist, Junior"," Are you fascinated by the possibilities presented by the IoT, machine learning, and artificial intelligence advances?..."
U.S. Federal Government,Computer Engineer, Maintains governance over VOA's Machine Learning planning and processes; The Engineer is a thought leader and hands-on practitioner partnering with both...
Verizon,Product Management Manager, Familiarity with big-data systems and machine learning. What you’ll be doing......
Inovalon,Data Visualization Developer," Demonstrated algorithm development experience including knowledge of Tableau, statistical and matrix processing techniques, machine learning, data mining, data..."
Elder Research Inc,Business Development Manager - Arlington," Selling innovative technology services such as machine learning, text mining, and graph analytics models and solutions to solve business problems...."
FWG Solutions Inc,Full-Stack Application Developer (Intern), Integrate machine learning algorithms into production-level application code. Ability to migrate Machine Learning findings on dashboard and evaluate performance...
"Reinventing Geospatial, Inc.",Machine Learning Software Engineer," Data analytics and Machine Learning. The candidate will be responsible for researching, developing, testing, and evaluating various datamining and machine..."
Hatch,Data Science Specialist," Use machine learning methods (e.g., cluster analysis, decision trees, random forest, neural networks, logistics regression) to model and predict business..."
NPR,Digital Analyst," Familiarity with academic statistics concepts, tests for significance, regression analysis, and machine learning concepts...."
Mitre Corporation,Data Scientist," Experience applying various machine learning approaches (e.g., random forest, neural networks, support vector machines). Data Scientist - (00050956)...."
Leidos,Machine Learning (ML) Senior Researcher, PhD in Machine Learning or Artificial Intelligence with publication track record. Advanced degree in machine learning (Ph.D highly desired) or a related...
Amazon.com,Sr. Data Scientist," Strong working knowledge of deep learning, machine learning and statistics. Experience with statistical modelling / machine learning...."
"Medical Science & Computing, Inc.",Computational Image Analysis and Data Processing Manager, Categorize and analyze data sets via neural networks and associated deep learning technologies (including but not limited to Google’s TensorFlow library)...
The College Board,Data Scientist," Strong foundation in statistical analysis and machine learning techniques. Use various modeling techniques, network analysis, and machine learning techniques to..."
GEICO,Senior Data Scientist," A minimum of 3 years of experience in data mining, machine learning and distributed computing is required...."
"Medical Science & Computing, Inc.",Imaging Specialist," Apply machine learning, deep learning, data mining, and image processing techniques to extract meaningful information from existing infectious disease portal..."
The Johns Hopkins Applied Physics Laboratory,Robotics Post-Doctoral Researcher," Machine perception, dexterous manipulation, mechanical design and fabrication, advanced controls, artificial intelligence, machine learning, and experience with..."
Adobe,Senior Manager Government Relations," Through collaboration and advocacy, we are increasing government’s understanding of the new tools of Artificial Intelligence and Machine Learning...."
Foreground Security,Principal Investigators – High-Tech Research," This position requires the eligibility to obtain a security clearance. Except in rare circumstances, only U.S. citizens are eligible for a security clearance..."
US Agency for International Development,Data Scientist," Solve difficult, non-routine problems in natural language processing and machine learning. Use predictive analytics and/or machine learning to facilitate..."
MicroStrategy,"Director, Advanced Technology Programs - Machine Learning & AI", Background in Machine Learning through actual implemented projects (in school and/or in practice). Director of Machine Learning Programs is a hands-on role –...
Personnel Decisions Research Institutes LLC,Senior Research Scientist," Knowledge of text analytics, natural language processing, and machine learning preferred. PDRI, an SHL Company is currently looking for an experienced..."
Choice Hotels,Senior Analyst Predictive Analytics," Experience using inferential statistics, geospatial analysis, machine learning algorithms is a plus. Predictive Modeling “Center of Excellence” will focus on..."
Guru,Data Engineer," In this role, you will be responsible for leveraging open source tools for extracting, transforming, and loading data between databases, as well as providing..."
ECS Federal LLC,Scientist-Engineer," Areas of interest include, but not limited to contemporary machine learning algorithms and applications and neural networks...."
"Medical Science & Computing, Inc.",Computational Image Database Manager, Knowledge of parallel programming techniques to categorize and analyze data sets via neural networks and associated deep learning technologies (including but...
"Medallia, Inc.","Senior Software Engineer, Machine Learning", Experience with Machine Learning workflows. Experience with Machine Learning frameworks such as TensorFlow....
Novetta,Data Scientist," Demonstrated experience with augmented intelligence, anticipatory intelligence, and machine learning. Are you passionate about solving challenging problems?..."
RiskSpan,Sales Executive," Our services include Predictive Analytics, Data Management, Data Governance, Model Governance, Asset Valuation and Machine Learning for Mortgage Finance...."
Amazon.com,"Principal Specialist Sales, Database and Analytics"," Create &amp; articulate compelling value propositions around AWS database, analytics, and machine learning services...."
Deloitte,Data Scientist, Demonstrated knowledge of machine learning techniques and algorithms. From on-the-job learning experiences to formal development programs at Deloitte University...
General Electric,Staff Data Scientist," The Staff Data Scientist will work in teams addressing statistical, machine learning and data understanding problems in a commercial technology and consultancy..."
Freddie Mac,Data Analytics Senior," Have experience using R, Python, or other scripting languages for data prep, analysis, and machine learning. Learning how data is crucial to the success of any..."
i_SW Corp,Scientist-Engineer," Areas of interest include, but not limited to contemporary machine learning algorithms and applications and neural networks...."
The Johns Hopkins Applied Physics Laboratory,Advanced Concepts Analyst," Be a part of a fast-paced, innovative group employing cutting-edge analytic techniques to some of the nation’s most critical challenges. Participate in..."
BAE Systems,Principal Machine Learning Research Scientist," Doctorate in Computer Science or Engineering-related discipline with or without professional experience (specialization in Machine Learning, Statistics,..."
KPMG,"Associate - AI, NLP, and Platforms Consultant"," Understanding of data preparation, machine learning, deep learning, natural language processing; Leverage a variety of tools and approaches to solve complex..."
Praxis,Roboticist," Develop and implement dynamically stabilized robotic locomotion algorithms, to include model-predictive control-based algorithms, linear or non-linear based..."
CGI,Statistician," Advanced statistics and machine learning/NLP techniques and algorithms using R, Python, Java on ML platforms such as Spark, H20 etc...."
MicroStrategy,Predictive Analytics Services Program Leader," Experience with one or more predictive analytics technologies including ""R"", Python or other AI / Machine learning tools...."
Deloitte,Robotics & Intelligent Automation Specialist, Experience with machine learning and natural language processing solutions. From on-the-job learning experiences to formal development programs at Deloitte...
Freddie Mac,Quantitative Analytics Professional, Programming experience with R or Python Machine learning libraries. Applying statistical and machine learning techniques to address business and modeling...
K12,Forecasting Manager, Experience working with machine learning (ML) and regression-based forecasting approaches. This person will join a cutting-edge Business Analytics team and...
National Security Agency,Computer Science Intern Program, Machine Learning/Artificial Intelligence. The Computer Science Intern Program (CSIP) is an intense and exciting 12-week immersive internship open to select...
"Marriott International, Inc","Vice President, Data Domain Management", Deep understanding of the Advanced analytics and related data pipelines and operationalization at scale of machine learning model....
ZyLAB,Data Science Graduation Program and Internships," We are a global leader in the development of award-winning search, text-mining, machine learning, and other artificial intelligence technology...."
comScore,Statistical Analyst," Familiarity with Bayesian inference, MCMC methodologies, generalized linear models, and machine learning (advanced clustering and classification methods)...."
Mitre Corporation,Information Scientist," Data analysis experience using machine learning, managing massive data volume and velocity, information cleansing &amp; refinement, information models &amp;..."
Booz Allen Hamilton,Neuroengineering and Neurotechnology Consultant," Experience with neuro-engineering, biomedical engineering, neuroscience, electrical engineering, materials science, machine learning, or a related field...."
Leidos,Machine Learning Systems Engineer," Machine learning, artificial intelligence, computer vision, or autonomy. Apply machine learning tools, algorithms, and techniques to RF systems...."
Workbridge Associates,Security Analyst, The company develops AI and Machine Learning software that is used to help solve problems in cybersecurity and cyber terrorism....
George Washington University,"Senior Research Associate, Bioinformatics Genomics", Ability to apply statistical and machine learning techniques to solve “big data” problems. Antibiotic Resistance Action Center at George Washington University...
In-Q-Tel,"Data Engineer, Lab41", Working alongside Data Scientists to productionalize advanced computer science algorithms like machine learning and natural language processing....
GEICO,Big Data Developer, You will be working closely with data consumers and source owners to create the foundation for data analytics and machine learning activities....
Howard University,Assistant Professor (Temp) - College of Engineering & Architecture, The Department of Electrical Engineering and Computer Science at Howard University invites applications for one tenure-track position at the Assistant Professor...
KPMG,"Machine Learning Engineer, Manager"," Innovate. Collaborate. Shine. Lighthouse — KPMG's Center of Excellence for Advanced Analytics — has both applied data science, AI, and big data architecture..."
BAE Systems,Data Scientist," These include, but not limited to, Comparison of Means, ANOVA, variable reduction, segmentation/clustering techniques, predictive modeling and Machine Learning..."
ABSc,Data Scientist," Programming languages, statistics/math packages, computer science, machine learning, or scientific computing;..."
FEDDATA,Data Scientist," Experience with predictive analytics, machine learning, and data mining. Performs and manage the activities of Contractor principal engineering personnel...."
AECOM,Data Strategist I, They will help establish the vision and strategic capability to enhance the company's performance on contracts by effectively leveraging machine learning...
The Johns Hopkins Applied Physics Laboratory,Neural Signal Processing Researcher," Demonstrated ability in developing machine learning algorithms and neural signal processing tools using Matlab, Python and/or C/C++...."
Society for Human Resource Management (SHRM),Data Scientist," Advanced proficiency in R and/or Python programming, including machine learning and data visualization tools (Scikit-learn, R packages for machine learning &amp;..."
Exabeam,Technical Account Manager - US Federal," The Exabeam Security Intelligence Platform uniquely combines a data lake for unlimited data collection at a predictable price, machine learning for advanced..."
Draper,Machine Intelligence Scientist/Engineer," Expert in computational modeling and/or machine learning, algorithm development, data analytics. In computer science, machine learning, statistics,..."
TPC Energy Fund,Streaming Data Engineer," Relevant research experience, such as a PhD, Masters, or Architect Role in Math, Computer Science, Physics, Machine Learning or a relevant quantitative field...."
LOCKHEED MARTIN CORPORATION,Human Systems Modeling Engineer, Experience with applying machine learning techniques and neural networks to problem sets. Candidate will support modeling work (deriving machine learning...
In-Q-Tel,SQL Server Engineer," We are looking for engineers who bring fresh ideas from all areas, including development processes, information retrieval, workflow tuning, UI design, and..."
Jobspring Partners,Scrum Master," Title: Scrum Master Job Description A Digital Solutions company in Washington, D.C. is looking to onboard a Scrum Master to join their team. This team..."
Metron Scientific,Research Scientist," Job Description Our Unmanned Systems group is looking to add a talented Research Scientist with a background in autonomous systems, artificial intelligence,..."
"Metron, Inc.",Research Scientist," Job Description Our Unmanned Systems group is looking to add a talented Research Scientist with a background in autonomous systems, artificial intelligence,..."
