company,job,summary
Schibsted Media Group,"Staff Big Data Engineer, Audience Targeting Engine"," Experience in building real-time pipelines using Streaming and Big Data technologies (Kinesis, Kafka, Spark Streaming, Flink, Cassandra) required, batch..."
Wellcome Trust,Clinical Data Sharing Officer (opens in a new tab), Clinical Data Sharing Officer. Providing the secretariat for the Ebola Virus Data Access Committee including supporting the committee members to review data...
EPAM Systems,Big Data Architect, Design data analytics solutions by utilizing the Big Data technology stack. Production project experience in at least one of the Big Data technologies....
Forward3D,Data Scientist," Analysis of large datasets, drawing insight and value from multiple complex big data sources. Working with our Principal Data Scientist to develop our data..."
Mudano,Data / Solution Architects," Strong understanding in relational data structures, data warehousing concepts and practices. 1% club – small benefits that make a big difference (i.e...."
Venturi,Big Data Engineer ( Hadoop / Spark / Kafka / MongoDB )," The Big Data Engineer ( Hadoop / Spark / Kafka / MongoDB ) will be required to work alongside the DevOps team, data architects and data scientists to evaluate..."
Careerwise UK Limited,Data Designer," Experience in designing and developing BI objects, Data Mining, Big Data areas. Senior Database Administrator / Data Designer...."
Conde Nast,Head of Customer Data, Knowledge of unstructured data and other big data capabilities that are applicable to customer data management is a plus....
BGL Group,Senior Big Data Engineer," Strong grasp of Big Data, SQL and database technologies. This is a hands-on, technical role, working within a team of data engineers working on a wide variety..."
Schroders,Data Analyst, Big data experience such as Hive. ETL / Data Pipelining / Data Engineering skills. Meaningful data modelling experience using SQL-based Data Warehouses....
AXA UK,Data Governance Analyst," Does data structure and data architecture excite you? Data Governance Analyst. Supporting the Transformation Director on his CDO remit, you will be run the Data..."
BBC,Senior Data Scientist," Strong programming skills (such as Hadoop MapReduce or other big data frameworks, Java), and statistical modeling (like Python or R)...."
Expedia,Data Scientist," Experience querying datasets in a big data environment (SQL, Hive/Hadoop). We are passionate about Big Data, innovation, creative problem-solving and..."
Capgemini,Graduate Insights & Data Consultant," But we still have big ambitions – and we’ll rely on you to help us achieve them. Among other things, this involves harnessing our clients’ corporate and..."
Source Technology Ltd,Big Data Developer, Big Data Developer. Big Data Developer permanent profile required:. Big Data Developer permanent contract details include....
Pontoon Solutions,Big Data Engineer, Big Data Engineer. Ability to work closely with Data Scientists helping them to find patterns in and make discoveries from data lakes....
PwC,Consulting, A technology Consultant’ with experience in Finance systems and data architecture design and implementation....
Google,Agency Strategy and Insights Consultant," As one of the masterminds behind our strategic planning, forecasting and analysis, you’ll spend your time digging into big, complex data sets...."
BAE Systems Applied Intelligence,Data Analyst," We enable organisations to improve their data handling and find new ways to exploit it, whether master data, transaction data or truly Big Data...."
KPMG UK,Data Centre Engineer," Data Centre Engineer. The Data Centre Engineer forms part of the ITS Data Centre Services team, reporting to the Data Centre Manager...."
Linux Recruit,Big Data Lead," You're someone who will influence, mentor and engage a team of experienced experts in the big data field whilst building and maintaining robust big data..."
Paysafe Group,Data Analyst," In conjunction with data owners and department managers, contribute to the development of data models for analytics...."
University of London,Research Analysis and Policy intern (Innovation Policy team), We back new ideas to tackle the big challenges of our time. We spark - we generate novel ideas to solve big problems that matter to everyone....
Mudano,Senior Data Consultants, Implementing Data Management across an enterprise. Driving customer data quality and transformational mapping....
Head Resourcing Limited,Big Data DevOps, Support the Big Data deployment and handle incidents. They are specifically looking for a Big Data DevOps specialist with current or lapsed....
Expedia,Java / Big Data Software Engineer," Is looking for an expert, highly motivated and disciplined Big Data Engineer to join the Hotels.com Data Engineering (HDE) team...."
Cognizant,"Big Data Developer (Cloudera,AWS,Talend)", Talend Big Data Basics. Talend Big Data Advanced - Spark. Good experience with Talend Big Data and Talend Data Integration....
Progressive Recruitment,Big Data Lead," Big Data Lead, London, £375 per day:. Big Data-L2 (Mandatory). Experienced Big Data Developer with current and detailed knowledge and experience in real-time..."
GSMA,"Content and Insights Manager, Big Data for Social Good"," Big Data for Social Good. Ideally, you have affinity and understanding of Big Data solutions, and familiarity with the landscape of existing actors, consortia..."
Expedia,Data Engineer, Familiarity with python's core big data / data science libraries:. Experience building big data pipelines with e.g. airflow....
Google,"Head of Data Science, Google Premium Services"," Engage various stakeholders, assess data readiness. Develop comprehensive understanding of Google data structures, Google marketing solutions, and metrics,..."
Elliptic,Data Engineer," Exposure to real-time analytics and big data technologies (e.g. Overall you will collaborate with engineers and data scientists to develop high performance,..."
Habitat,Sales Advisor (Full Time) - Wandsworth, We’re thinking big by going small. Having an ability to cut through – whether problem solving or interpreting data....
KPMG UK,Research Analyst," Conducting desktop-based research using a variety of specialist database resources, covering a wide range of corporate, media, credit and regulatory data across..."
Schibsted Media Group,Data Engineer, Work closely with other data engineers to make analytics data widely available for analysis through the global Schibsted data platform....
Linux Recruit,Scala Software Engineer (Big Data)," You will be working alongside a cross-functional, data focused team of engineers and scientists, working on a variety of highly technical and challenging..."
Churchill Frank,Big Data Engineer, BIG DATA ENGINEER - LONDON -&gt; £100K. Big Data Engineer- London - Up to £100k. Seeking candidates from a range of backgrounds who have experience with Big Data...
Hyde Housing Association Ltd,Successful Tenancies Advisor, We are a not for profit organisation with abig commercial focus and a big heart! Handle andprotect confidential and sensitive data with integrity and comply...
Hyde Housing Group,Successful Tenancies Advisor, We are a not for profit organisation with abig commercial focus and a big heart! Handle andprotect confidential and sensitive data with integrity and comply...
Linux Recruit,Big Data Linux Engineer, This Senior position will suit a Senior Linux Engineer or a Big Data Engineer who wants to combine their love for both Linux Entering and Big Data technologies....
Linux Recruit,DevOps Engineer (Kubernetes / Big Data), We're looking for a talented Engineer to join a household name organisation to aid them in building out their Big Data platform....
PredictX,"Backend Engineer - Java, Big Data - London"," Data mining Tools/Frameworks:. Our technology reduces data complexity, increases data quality and allows business users across the organisation access to..."
Facebook,Data Engineer, Do you like working with big data? Data modeling skills for both upstream operational systems and data warehouse fact / dimensional data modeling....
Farfetch,Senior Data Engineer - (Data Warehouse / Big Data), You will design and build scalable &amp; reliable data pipelines (ETLs) for our data platform. You have in a Data Warehouse environment with varied forms of data...
Expedia,Software-Engineer-in-Test - Big Data team," Experience of Data Warehousing and Big Data technology. We act with humility and optimism, respecting ideas big and small...."
Business,Big Data Lead Architect," Design or selection of appropriate Data Management architectures leveraging Big Data platforms and tools with legacy relational Data Stores, Data Warehouses and..."
Martin and Conley,Big Data Architect," Big Data Architect. IT &amp; Big Data. My client is looking for a Big Data Architect to join their growing team in the UK, with a primary focus on Big Data..."
University College London,KTP Associate: Precision Agriculture Data Scientist," The ideal candidate will have experience in statistical modelling and analysis, image analysis and applied machine learning methodology as well as a MSc (for..."
Expedia,Associate Data Scientist, Proficiency in Excel and ability to query data sets in a big data environment using SQL. Identify data elements required to conduct analyses....
Dunnhumby Ltd,Data Scientist, 3 years+ work experience (post-education) with big data sets. Senior Data Scientist. Use strong programming skills to turn disorganised data from data lakes...
Capgemini,Graduate Data & Analytics Consultant, Graduate Data &amp; Analytics Consultant. But we still have big ambitions – and we’ll rely on you to help us achieve them....
Harnham,Big Data DevOps Engineer," Big Data DevOps Engineer. The ideal Big Data DevOps Engineer will have:. As a Big Data DevOps Engineer, you are required to help advise on how to architect and..."
Anglo American,Principal Big Data Integration Architect," Experience of unstructured and semi-structured big data, including spatial data. Working knowledge of Cloud delivered big data technologies...."
Bright Purple Resourcing,Data Analyst, Strong data and statistics background. The client are big name in finance and the successful candidate will be passionate about data and statistics....
EY,"FS Advisory, Big Data, Manager", A knowledge of data modelling methodologies applicable in Big Data environments. Big Data technologies (such as Hadoop)....
Digitech Resourcing Ltd,Data Scientist," Data Scientist, FinTech - London. The Data Scientist will work within a multi-disciplinary team who use the latest technologies in Analytics &amp; Big Data &amp; have..."
Churchill Frank,Data Analytics Director - AI & Big Data," AI, Big Data &amp; Data Science knowledge. This new role requires a background of AI, Data Science, Big Data , Media Planning &amp; Insight...."
Linux Recruit,Big Data Infrastructure Engineer," However, the core focus of this role is on Big Data technologies, and you will play a critical part in a variety of projects in order to design, build and..."
G-Research,Data Engineer," In this role, you will apply your data engineering expertise to help build a next generation data ingestion and transformation platform to support the companies..."
ING,Data Engineer, We do this by combining Big Data technology with Data Science to deliver high value solutions and products for our organization....
Revere Digital Recruitment Limited,Big Data Developer, What’s on offer for the successful Big Data Developer? This is a brand new Big Data Developer role in the company!...
IMS Health,"Senior Engineer, Big Data, Spark/Scala"," Big Data ML toolkits such as Mahout, SparkML and H2O. Experience with integration of data from multiple data sources...."
Reqiva,BIG DATA ENGINEER PYTHON, Salary for Big Data Engineer:. Big Data Engineer (Python | AWS). An exciting opportunity for a Big Data Engineer to work on projects involving real-time...
Lawrence Harvey,"Big Data DevOps Engineer - London - £95,000 + bonus + benefits"," Big Data DevOps Engineer - London - £95,000. As a Big Data DevOps Engineer you will be part of a team utilising your core Devops expertise's in infrastructure..."
PERFORM Group,Data Engineer (UK 1894)," In the longer term, you will deliver the new data architecture for Big Data, Real-Time and Fast Data processing...."
KPMG UK,Compliance Due Diligence Researcher," This will involve desktop-based research using a variety of specialist database resources, utilising our compliance reporting solutions which cover a wide range..."
Salt Recruitment,Big Data Architect – £120k+ – London," Solid experience across data trends and technology especially Big Data products. Big Data, Architecture, JAVA, REST, SQL, NoSQL, ElasticSearch, Datastax,..."
Nested,Data Engineer, We’re an ambitious team with big plans. Oversee the operation of data processing systems in production. Design and implement data infrastructure suitable for...
Avanade,Big Data Architect, Avanade Big Data Manager/ Architect- Data Analytics:. Demonstrable hands on experience implementing Big Data solutions using Microsoft Data Platform and Azure...
Goldman Sachs,Equities Technology - Data Engineer," Goldman Sachs Engineers are innovators and problem-solvers, building solutions in risk management, big data, mobile and more...."
Kindred Group,Data Engineer, Integrating Data Warehouse with Big Data platform. Experience with implementing ETL processes and data structures for Data Warehouse....
Babylon Health,Data Engineer - AI Cognition, Experience with big data/machine learning technologies. Someone with an interest in AI first software engineering and data....
Owlstone Medical,Data Engineer," Experience of developing &amp; deploying scalable services and APIs for data ingestion, data storage, ETL, querying and data processing...."
Birch & James Associates,Data Analyst, Knowledge of Data Science is desirable. 3+ years Data Analysis experience in Consulting/SI/Commercial/Banking....
Deutsche Bank,Primary Research Data Scientist," Primary Research Data Scientist. You will be using big, alternative and directly sourced data to describe and predict key metrics of companies and economies so..."
Turner & Townsend,Global CSR Analyst,"  Confident with compiling, interrogating and analysing multiple data sets.  A big picture thinker who can make connections, problem solve and develop creative..."
Harnham,Senior Big Data Engineer," Senior Big Data Engineer. As a Senior Big Data Engineer, you will be responsible for architecting and implementing a greenfield big data platform...."
Informatiq Consulting,Big Data Application Developer, Big Data Developer? Big Data Application Developer -. Big Data Application Developer - Experience.  Hands on end to end implementation of Big Data engagements....
Linux Recruit,Big Data Development Lead, Are you an experienced hands-on leader of a Big Data Development team? We are offering an opportunity to lead one of the UK’s largest scale Big Data projects...
Environmental Investigation Agency (EIA),EIA Intelligence Researcher," Job DescriptionResearch &amp; Analysis- Conduct desk-based research to gather information on Asian big cat, elephant and pangolin trade incidents (poaching and..."
Seven Principles Consulting,Big Data Technical Lead Hadoop / Python / Java, The Big Data Tech Lead will lead end-to-end delivery of Big Data solutions that support new data sources and customers....
MSD,Data Scientist, Supporting the development of systems and third party relationships to be able to cope with big data and software solutions to demonstrate the Insights from Big...
DXC,Principal Offering Sales Big Data," Experience working with network software and hardware, data or voice. Provides design, planning, and guidance for data security, systems, networks, applications..."
Age UK,Data Quality Analyst," Familiarity with data loading and ETL Concepts and tools in the Big Data Platforms such as Informatica, Talend, SSIS...."
Babylon Health,Data Operations Engineer," You will join the AI Cognition team, building services and data platforms which will be power our next generation of medical knowledge applications...."
Linux Recruit,Big Data Team Lead," Not only will you be developing core features within their Big Data platform, you will also be working with software engineers, further development teams and..."
Versende Limited,Head Of Data, Head of IT &amp; Data Systems. Perform data backups and disaster recovery operations. French language skills would be a big benefit....
Environmental Investigation Agency (EIA),Intelligence Researcher," Following EIA protocols on “cleaning” data, enter trade incident information from own. EIA’s databases, to retrieve data upon request from the Intelligence..."
Whitehall Resources Ltd,Big Data Engineer," Big Data Engineer. Develop components of databases, data schema, data storage, data queries, data transformations, and data warehousing applications...."
BSI,Data Scientist, Engage with data owners across the organisation to identify data analysis opportunities to ethically leverage BSI business data and drive solutions....
G-Research,Tableau Data Analyst, G-Research uses scientific techniques to produce world-beating predictive research and builds advanced technology to analyse big data....
Agile Recruitment Ltd,"Big Data Engineer - Apache Spark, Scala, Google Cloud, TDD – London"," You’ll need to possess strong skills in Apache Spark, able to build ETL like workloads in Spark and Scala and be an advocate of the technologies and a wider..."
Linux Recruit,Java/Big Data Engineer," You will join a team of financial technology experts across DevOps, Java Development, Big Data and Quants, adopting the latest technologies within the Java8 and..."
Youngs Brewery,Team Member," And can do it all with a big smile on you face then apply now. Young &amp; Co.'s Brewery, P.L.C and its group of companies are committed to protecting your data and..."
Eaglecliff,Data Modeller," 10+ years of experience working in an Information/Data and Analytics environment covering Data Management, Data Architecture, Datamodelling, MDM design,..."
Euromoney Institutional Investor,Head of Data," SRP (StructuredRetailProducts.com) is a leading Big Data business, and part of the Specialist Information Division within Euromoney...."
Google,Competition Counsel, Experience in competition law as well as an understanding of economics and data analysis. You're part of a whip-smart group of in-house lawyers and the projects...
Butternut Box,Data Analyst, Ability to produce clear graphical data representations. You are an experienced data analyst with 2-3 years of experience....
Telefonica,Senior Sales Specialist- Insights & Big Data," A strong technical understanding of data, insights and analytics. Knowledge of data platforms and visualisation tools would be an advantage...."
thetrainline,Data Engineer - Clojure," We are continuing to invest heavily in big data, data insights and analytics in 2018:. New Head of Data Science and the (recently formed) Data Science team to..."
Philip Morris International,Manager Data Migrations," You will be responsible for Developing and implement data migration models consistent with company objectives Collecting and analyze feedback from customers,..."
Datatech Analytics,Lead Big Data Analyst," Undertake ad-hoc analysis of data from big data as required. If you are passionate, confident with data visualisation and have exposure with big data..."
Nesta,Researcher," We back new ideas to tackle the big challenges of our time. This may include areas such as digital social innovation , our work on new operating models for..."
Denodo,Data Engineer - SQL / Big Data / Java," Implement product demos and pilots to showcase Data Virtualization in enterprise scenarios, cloud deployments and Big Data projects...."
Synechron,Data Architect," Data Mining and Data Analysis. Hands-on experience in RDBMS (Oracle), Unstructured Database such as Kdb+, Cassandra, NoSQL, Big Data, Hadoop and Cloudera is..."
Hotelbeds,Data Engineer," Experience building big data pipelines with e.g. airflow. Experience in data warehousing, specifically writing data pipelines &amp; ETL...."
FACEIT,Data Engineer," At FACEIT we’re looking for a seasoned data engineer, with a passion for big data and emerging technologies and a track record of building robust data platforms..."
ITL UK,Associate Data Scientist," Expertise in Big Data technologies such as HIVE, HDFS, Spark. Develop modules using Big Data technologies such as HIVE, HDFS, Spark...."
G-Research,Quantitative Operations Analyst (Data Informatics)," We use scientific techniques, big data and world-class technology to predict future movements in financial markets, and develop the platform to deploy these..."
Procter & Gamble,P&G R&D Internship Programme 2019 (m/f)," We are talking big innovations, small bets, ground breaking technology, state-of-the-art labs, micro-scale plants and a team full of inventors to make this..."
Telefonica,Data Analyst," Building custom data segments manually using Big Data tools. The role will entail using cutting edge data mining technologies, and big data processing..."
IQVIA,Data Analytics Mgr," Preferred (but not essential) experience any Big Data technologies such as languages like Python or R, Hadoop, Machine Learning and Data Lakes...."
Department for Education,Behavioural Insights Advisor, Seeing the big picture. Experience in using and analysing data sets for the purposes of evaluation. Do you want to champion the Department for Educations work...
BJSS,Data Scientist," Combine BJSS’ expertise in DevOps, Cloud, and Big Data to build the best possible Data Science solution for our clients...."
WARNER MUSIC UK LIMITED,Data Analyst Apprenticeship," Analysis of sales data as and when required by the team. A positive ‘can-do’ attitude (particularly with technology) - a pro-active team-player, who Is ready to..."
Finastra,Chief Data Officer," Knowledge of big data software, data engineering, data science and AI/ML technologies :. Data Strategy/Product Platform...."
Misys Software Solutions India,Chief Data Officer," Knowledge of big data software, data engineering, data science and AI/ML technologies :. Data Strategy/Product Platform...."
Peakon,Data Scientist," We are looking for a Data Scientist to join our expanding data science team; The data analytics tech stack at Peakon involves a mixture of R, Python and SQL...."
Salt Recruitment,Big Data Lead Developer, Big Data Developer. Detailed knowledge of data development in a big data (Hadoop) and/or traditional data warehouses/toolsets using SQL or SQL based ETL...
EY,"FS Advisory, Next Generation or Big Data, Manager- WAM", A knowledge of data modelling methodologies applicable in Big Data environments. Big Data technologies (such as Hadoop)....
KPMG UK,Data Consultant - CIOA," Job Title Data Consultant - CIOA. Understanding of data transformation, ETL framework and processes, messaging services, message buses and service orientated..."
BJSS,Data Engineer, Are you a skilled data engineer who has helped enterprises deploy production ready Big Data or Cloud systems?...
Zopa Limited,Data Engineer," Big Data Technologies:. Lead the design, development and implementation of various data pipelines using AWS based big data technologies...."
Revere Digital Recruitment Limited,Data Engineer, This position would suit a data engineer who wants to challenge convention and change the world of big data. The eligible Data Engineer will get to solve global...
EY,"FS Advisory, Big Data, Senior Consultant", A knowledge of data modelling methodologies applicable in Big Data environments. Big Data technologies (such as Hadoop)....
Groupon,Finance Data Analyst, Provide data analysis and build data dashboards based on business requirements. Use data sources to support business change....
Reed Business Information,Aviation Fleet Researcher – Flightglobal - Heathrow, Identifying new data sources and establishing data supply relationships. Accurate and timely data entry using Flightglobal Content Management Systems....
Datatech Analytics,Lead Big Data Developer," Experience of Big Data Technologies, technology stack includes:. Lead Big Data Developer – Competitive Salary Plus Benefits – London - J9884...."
Linux Recruit,Software Engineer - Big Data," This position is perfect for someone who likes to voice their technical opinion, learn off industry leading experts and take that next step into an exciting..."
Lawrence Harvey,Big Data Analytics Developer, Proven experience of at-least 2 Big Data projects as a Developer. Minimum of 4-8 years of experience in Big Data analytics as a Developer / Lead....
G-Research,Data Analyst, G-Research uses scientific techniques to produce world-beating predictive research and builds advanced technology to analyse big data....
Just Eat,Data Engineer, Help build an industry leading big data and analytics platform. Ideal candidates will be passionate about modern big data technologies and will relish the...
Sainsbury's Argos (part of Sainsbury's Group Plc),Sales Advisor (Full Time) - Wandsworth, We’re thinking big by going small. Having an ability to cut through – whether problem solving or interpreting data....
Harnham,Forensic Manager - Big Data, Forensic Manager - Big Data. Do you have experience with Big Data architecture? Hands on implementation and development of big data solutions....
Expedia,Java Software Development Engineer (Big Data Platform)," In depth knowledge of big data technologies (Hadoop, Hive, Spark). Are you eager to learn new big data and cloud technologies and keep your skills up to date?..."
PwC,Pharma & Life Sciences Consulting," With particular focus on clinical operations, regulatory, pharmacovigilance, biostatistics and data, medical affairs and clinical pharmacology...."
I3 Resourcing Limited,Data Developer," Big Data technology (latest technology). This role is all above new Data Technology, we are looking for someone with a SQL / Data Warehouse background but also..."
BP,Real Time Data Analyst, Managing data from Automation and Control Systems. Experienced with realtime manufacturing industry data along with experience with management of realtime data...
Farfetch,Software Engineer - Data Science and Big Data," Work with the Big Data team developing and maintaining large scale Data Science services. Collaborate with Software Engineers, Data Scientists, Big Data..."
Sainsburys,Data Quality Analyst, Use data ownership and stewardship community to drive appropriate data quality improvements. Data Quality Analyst - 18000UNN)....
IQVIA,"Senior Engineer, Big Data, Spark"," Senior Engineer, Big Data, Spark/Scala. Big Data ML toolkits such as Mahout, SparkML and H2O. Experience with integration of data from multiple data sources...."
onezeero,Big Data Recruitment Consultant - £35000 - £50000 + commissions, Big Data Recruitment Consultant - London - £35000 - £50000 + commission and bonuses. Do you know how many Big Data Recruiters there are in London alone?...
atacama,International Data Consultant," Do you want to consult with companies worldwide on how best to design and implement Data Quality, MDM, and Big Data solutions?..."
YOOX NET-A-PORTER GROUP,Global Head of Data Solutions Delivery," Ensure the highest standards of data governance, security and customer data protection are inherent throughout all Data Solutions output...."
Mudano,Customer Facing Data Scientist," For data visualisation, data insights and feature engineering). Normally, our handson Data Scientists work as part of a multi-disciplinary, agile, team that..."
Alibaba,Alibaba Cloud Data Scientist London, Experience with big data and Hadoop is a big plus. Data Geek Believe and love Big Data Love to think; Develop new data attributes of users from existing data...
BGL Group,Data Scientist, Big Data schema design. You will be an Expert at big data ETL using Spark. Data &amp; Analytics. Data Scientist - Job description....
KPMG UK,Global Talent Researcher," Specific experience working with or from a Big 4 environment, would be an advantage. Update and maintain an internal data base of talent to create a pipeline of..."
CoSector - University of London,Data Science Intern," Other potentially useful / relevant skills include data management in relational (SQL) and non-relational databases, big data processing, interactive data..."
Bloomberg,Bloomberg NEF Onshore and Offshore Wind Analyst - London," We don’t rely on the status quo, we look for innovative yet pragmatic thinking that turns big ideas into real insights and impact...."
Avanade,Azure Big Data Architect," Including Data Factory, Data Warehouse, Data Lake, Data Lake Analytics, Data Catalog, U-SQL, User Access Management...."
Groupon,Data Scientist, We develop and use cutting-edge data technologies and data science algorithms to sift through large amounts of data and distill it into information about our...
Linux Recruit,Senior Big Data Engineer - Scala/Spark," Alongside a team of experienced Big Data Engineers you will work for a global organisation, highly successful in their development of Big Data technologies...."
BRITISH SKY BROADCASTING GROUP,Analyst," Delivering cutting edge analytics, widening the depth of breadth of ‘big’ data and generating serious incremental benefits by implementing these into the..."
MapR,Data Engineer - London," MapR Data Engineers report to the Director of Data Engineering. Typically, MapR Data Engineering assignments can vary from Hadoop cluster installation and..."
Carbon Credentials Energy Services Limited,Data Scientist," Extensive experience working with big data sets. ADAPt is built with web, big data, IoT and analytics technologies that delivers actionable insight to..."
ASDA,Cash Office Colleague," We’re one big team, so we’re looking for helpful, outgoing people who can get along with and support others...."
