company,job,summary
Computacenter,IT Consultant w/m - Open Source," Denn dank unserer End-to-End-Expertise fokussieren wir nicht nur auf die klassische Rechenzentrumsinfrastruktur, sondern haben für eine zukunftsorientierte..."
telexiom,Consultant: SAP FI & CO (m/w)," 2008 in Köln gegründet, agieren wir branchenunabhängig und deutschlandweit im Bereich der IT-Beratung – mit zusätzlichen Schwerpunkten auf den Bereichen IT..."
telexiom,Consultant: Softwaretest/Testautomatisierung (m/w)," 2008 in Köln gegründet, agieren wir branchenunabhängig und deutschlandweit im Bereich der IT-Beratung – mit zusätzlichen Schwerpunkten auf den Bereichen IT..."
Hays,BIM - Berater (m/w)," IoT, Big Data, Cloud Computing oder Mobility. Sie begleiten Kunden im Rahmen spannender Projekte durch die digitale Transformation im Bereich der Bau- und..."
solarisBank,Project Manager – Partner Management (f/m/div) at solarisBank AG, You gained first knowledge about FinTech industry either through education or experience is a big plus. You are also handling quality documentation and process...
AUTO1,Senior Conversion Manager (f/m)," Lead big and complex projects stretching beyond landing pages and including internal and external stakeholders, ensuring project is on track, the right tracking..."
telexiom,Consultant: SAP Logistik Consultant (m/w)," 2008 in Köln gegründet, agieren wir branchenunabhängig und deutschlandweit im Bereich der IT-Beratung – mit zusätzlichen Schwerpunkten auf den Bereichen IT..."
DCMN GmbH,Senior Growth Manager GER (m/f/x), Previous practical work experience within a startup and / or in the field of marketing for digital commerce companies is a big plus....
Vivy GmbH,Senior Product Manager (m/f)," Our app helps you to access and understand your medical data and documents. Entrepreneurial mindset, hands-on mentality, stress resistance and passion to solve..."
Seerene GmbH,Systems Engineer / DevOps (m/f)," Hadoop (HDFS), Big Data Frameworks (Spark, Hive, etc.). Work closely together with your team and Software Developers and Data Analysts...."
Darwin Recruitment,QA Engineer, Are you interested in working with Big Data analytics and full digitalized processes? QA Engineer - Test Automation/Selenium/Java/Postman/Fintech/Berlin/Germany...
enersis,UI/UX-Designer (w/m)," Unternehmen, Energieversorger und Gemeinden können mit der Big Data-Plattform GRIDS interne Prozesse verbessern und neue Dienstleistungen anbieten...."
enersis,Senior Full-Stack Entwickler (w/m), Innovative Projekte im dynamischen Big Data-Energiemarkt. Weiterentwicklung unseres modernen Big Data-Frameworks und cloud-basierten microservices....
Hays,Data Warehouse und Business Intelligence Consultant (m/w)," Interesse an angrenzenden Themen wie Big Data, Agile BI oder Mobile BI. Analysieren und Beraten von Kunden im Bereich DWH und BI und Erstellen von Konzepten und..."
Xenagos,Business Development Manager Big Data Solutions (w/m)," Business Development Manager Big Data Solutions (w/m). Sie sprechen mit Unternehmen, die auf Basis komplexer Big Data Auswertungen die richtigen, strategischen..."
Crealytics,Team Lead Customer Integration (m/f)," We trust in data — data drives our business decisions and product development roadmap. You have knowledge in object-oriented methodologies, design patterns,..."
Elevada,Lead Front-End Engineer // Elevada, Experience with VueJS a big plus. Work with an exciting Data Automation company with big-name customers and a highly professional user base on a new product...
Conrad Electronic,Senior Software Developer (m/f)," Want to be part of the next big thing?Send us your application today on jobs.conrad.com. In cooperation with our partners, we develop new digital business..."
AUTO1,Junior Tax Manager / Indirect Tax (m/w)," Interesse an Prozessoptimierungen, Automatisierung, Digitalisierung und/oder Big Data Analytics bringst du idealerweise mit...."
adsquare GmbH,(Senior/Middle) Java Backend Developer (f/m)," Big Data (Hadoop, Spark, Kafka Cassandra). Very good understanding of big data processing like Map/Reduce, Hadoop etc...."
i2x GMBH,Software Engineer (Front-End)," Strong grasp of algorithms and data structures. Big plus if you worked with Enzyme or Selenium. Degree or equivalent experience in Computer Science, Engineering..."
Zeitgold,Senior Product Manager," German skills are a big plus. Identify needs through a combination of user research, collecting feedback from cross-functional teammates, diving into data, and..."
GoEuro,"Senior Product Manager, Mobile"," This role comes with responsibility and career growth, the chance to be part of something this big should really appeal to anyone aspiring to make a..."
Deloitte,(Solution-) Software Developer (m/w/d)," Konzeption und Umsetzung skalierbarer Big Data Lösungen auf Basis von Plattformen wie Apache Hadoop, AWS oder Azure...."
GISA GmbH von ITbbb.de,Datenbankadministrator (m/w)," Datenbank, Administrator, Datenbankadministrator, Halle, Informatik, Big Data, Unix, Linux, Windows, Konfiguration, Technik empfehlungscommunity...."
solarisBank,Senior Data Engineer for Team Data Platform (f/m/div) at solarisBank AG," You’re have experience working with AWS Cloud services in the Big Data sphere (Kinesis, DynamoDB, EMR, …). The Data Platform team provides the foundation and..."
BASF Services Europe GmbH,"Junior HR Officer with Dutch, German & English (f/m)", French language skills are a big plus. You will maintain master data and assignments in SAP and consult our partners on organizational management and HR master...
telexiom,Consultant: SAP ABAP-Entwickler (m/w)," 2008 in Köln gegründet, agieren wir branchenunabhängig und deutschlandweit im Bereich der IT-Beratung – mit zusätzlichen Schwerpunkten auf den Bereichen IT..."
commercetools,Front End Engineer – Infrastructure (m/f) // commercetools, Improving our Apollo and GraphQL adoption for data fetching and React/Redux for UI state management. We are looking for experienced colleagues with passion for...
telexiom,Junior Consultant: Java-Entwickler (m/w)," 2008 in Köln gegründet, agieren wir branchenunabhängig und deutschlandweit im Bereich der IT-Beratung – mit zusätzlichen Schwerpunkten auf den Bereichen IT..."
Joblift GmbH,Praktikum - Human Resources, Die Anwendung neuester Machine Learning- und Big Data-Technologien sorgt für eine konsequente Verbesserung unseres Suchalgorithmus....
Star Cooperation,(Junior) IT Application Manager (m/w), Business Intelligence und Big Data. Powered by Star Cooperation....
Medloop,Senior Backend Engineer," Big data analytics and IoT, offering way to manage risks differently, new engagement models with customers, striving for simplicity and transparency, regulatory..."
Eurobase People,Engineering Lead," You lead, coach and mentor software engineers and data scientists. You can balance the priorities of Engineering and Data Science to deliver a great product...."
Wayfair,UX/UI Design Manager, Experience with consumer brands — a big plus if you have experience in e-commerce and B2B tools. We are looking for a talented Product Design Manager with a...
Amazon.com,Senior Product Marketing Evangelist (m/f), You will have the ability to think big and to deliver creative solutions based on user insights. Strong analytical skills and the ability to identify the most...
FlixBus,Senior Project Manager Finance (m/f/d), General information Reference number 2018-1432 Job details Job title Senior Project Manager Finance (m/f/d) Who we are We are a global mobility provider with...
Ingenious Technologies,Senior Sales Manager (m/f)," Ability to analyse and interpret sales data and trends from a variety of sources. With the cloud-based Ingenious Enterprise platform, companies across all..."
Opitz Personalberatung,"Middleware Consultant (m/w) – DevOps, Big Data, Cloud"," Überraschend VIELFÄLTIG: dein Wirkungsfeld Wir bieten unseren Kunden exzellente Beratungsleistungen und helfen dabei, mit innovativen Technologien, Methoden..."
Hays,MicroStrategy Entwickler (m/w)," Vertraut im Umgang mit Big Data und bereits Erfahrungen in einem oder mehreren Data-Warehouse-Projekten. Verantwortung im Design, in der Entwicklung und im..."
Team2venture,Senior Java Backend Developer," If you prefer to send your data via email, feel free to do so:. We run Europe’s largest online platform for freelance work and just recently launched our first..."
enersis,Werkstudenten agile Softwareentwicklung (w/m), Innovative Projekte im dynamischen Big Data-Energiemarkt. Allgemeine Unterstützung in Zusammenarbeit mit den Bereichen Data Science und Product Management....
enersis,Senior Datenbank-Entwickler (w/m), Innovative Projekte im dynamischen Big Data-Energiemarkt. Du konzipierst und entwickelst unsere anspruchsvolle Big Data-Plattform auf Basis von SAP Hana....
Alteos GmbH,Senior Backend Engineer (m/f)," Familiarity with big data processing, architectures and toolset. In Alteos we believe that with the right technology, the intelligent use of data and a..."
Glocomms,Software Engineer - Artificial Intelligence," Experience with big data solutions (Hadoop, Spark, parquet) and large messaging infrastructures (Kafka, RabbitMQ)...."
Scope SE & Co. KGaA,Senior Java Web Developer," Design and develop business and persistence layers using Java frameworks such as Spring, Hibernate, and Ehcache Implement highly scalable distributed big data..."
Vivy GmbH,Lead UX Designer (m/f), Functional leadership experience is a big plus. Our app helps you to access and understand your medical data and documents....
Crealytics,Senior Ruby Developer (m/f)," We trust in data — data drives our business decisions and product development roadmap. You have knowledge in object-oriented methodologies, design patterns,..."
sparks42 GmbH,Technical Product Manager (m/f/ x)," Experience in products related to data analytics, especially recommendation and predictive data discovery is a plus...."
Wayfair,UX/UI Product Designer, Experience with consumer brands — a big plus if you have experience in e-commerce and B2B tools. We are looking for a talented Product Designer with a diverse...
telexiom,Junior Consultant: SAP-Softwaretest Logistik (m/w)," 2008 in Köln gegründet, agieren wir branchenunabhängig und deutschlandweit im Bereich der IT-Beratung – mit zusätzlichen Schwerpunkten auf den Bereichen IT..."
enersis,Senior Sales Consultant (w/m)," Systematische Marktentwicklung für unsere Big Data Software grids bei Energieversorgern, Gebietskörperschaften und Unternehmen in DACH und Europa...."
Google,"Sales Engineer, Google Cloud Platform"," Experience with Big Data, PaaS, and IaaS technologies. Understanding of data and information management...."
Deloitte,"Solution Developer (m/w/d) Consulting - Solution Developer, Java", Das Innovation Delivery Center bündelt die Expertise von Deloitte für die Entwicklung und Produktivsetzung innovativer Softwarelösungen in den Bereichen...
Opitz Personalberatung,(Senior) Consultant BI/Analytics & Big Data (m/w), Darüber hinaus hast du bereits erste Erfahrungen mit Big Data Datenintegration beim Aufbau von Data Lakes oder Data Labs sammeln können....
HPS Gesundheitscloud gGmbH,Sr. Javascript Engineer (m/f)," In order to identify, develop and implement various cross-functional use-cases in between technology, big data and medicine we are looking for new colleagues...."
Capgemini,(Senior-) Engagement Manager (w/m)* Business Intelligence," Einschlägiges Methodenwissen im Bereich BI, DWH, Big Data Analytics. Übernahme der übergreifenden operativen bzw...."
adesso as a service,Trainee (m/w) SAS Technical Consultant / Administrator, Dann liegen Sie mit einem Start im Rahmen unseres Traineeprogramms im technologischen Zukunftsbereich Business Intelligence / Big Data genau richtig....
FinLeap,IT/QA Technician (m/f) for a new FinLeap Venture," Previous experience as QA Engineer, specializing in data quality and consistency. Build tools and processes to ensure data quality and consistency...."
next level GmbH,English Speaking Data Engineering Lead (m/f)," In order to achieve perfect alignment of the company’s data architecture and business strategies, you provide technical leadership in the big data development...."
sparks42 GmbH,Software Engineer PHP / Java (m/f)," Design and implement cutting-edge big data applications, which will transform E-Commerce businesses. Join our young, inquisitive team in the centre of Berlin,..."
bonify,Senior Scala Backend Engineer (f/m), Experience with building services processing large amount of structured and unstructured data is an advantage....
enersis,Senior Backend Entwickler (w/m), Weiterentwicklung unseres modernen Big Data-Frameworks. Innovative Projekte im dynamischen Big Data-Energiemarkt....
GoEuro,"Senior Backend Engineer, Search Platform"," Search based on GEO Data, travel routing, caching, live data streaming, data driven product etc. Travel related experience (such as routing) would be a big plus..."
next level GmbH,Scala Entwickler (m/w), Sie arbeiten eigenständig an spannenden Projekten und jonglieren dabei die wirklich großen Datenmengen – Huge Data ist das neue Big Data!...
MHP – A Porsche Company,"(Senior) Consultant (w/m) Management Consulting im Bereich MHPMobility – Mobility-as-a-Service, Smart City oder Digitale Logistik", Aufgaben Unser Bereich MHPMobility berät unsere Kunden auf ihrem Weg zur Mobilität der Zukunft. Der durch die Digitalisierung ausgelöste Wandel der...
media.net berlinbrandenburg,Audible: Senior Product Marketing Manager (m/f), In this position you will have the ability to think big and deliver creative solutions based on user insights. You have strong analytical skills and the ability...
DCMN GmbH,(Senior) Offline Marketing Manager (m/f/x), Previous practical work experience within a startup and / or in the field of marketing for digital brands is a big plus. Are you a curious innovator?...
Wayfair,"Senior Analyst, Merchandising Analytics (m/f)"," Conduct big data analysis using SQL, Python and/or R. Hands-on project experience in analysing and making sense of big data set using SQL, Python / R...."
Deloitte,Solution Engineer (m/w/d) Consulting - Full Stack Java Engineer, Das Innovation Delivery Center bündelt die Expertise von Deloitte für die Entwicklung und Produktivsetzung innovativer Softwarelösungen in den Bereichen...
DCMN GmbH,Senior Online Marketing Manager (m/f/x), Previous practical work experience within a startup and / or in the field of marketing for digital commerce companies is a big plus....
enersis,Werkstudenten Marketing & Kommunikation (w/m)," Unternehmen, Energieversorger und Gemeinden können mit der Big Data-Plattform GRIDS interne Prozesse verbessern und neue Dienstleistungen anbieten...."
SD&C Solutions Development & Consulting G,Consultant Webentwicklung / Lead Developer (w/m)," Dabei geht es um Themen wie Mobility &amp; Cloud, Modern Workplace, IoT, Big Data, und Industrie 4.0 Sie kommunizieren mit den Fachbereichen der unterschiedlichsten..."
Deloitte,Senior- / Consultant (m/w/d) Consulting - Web UI / Frontend Developer Data Analytics, Entwicklung innovativer Ansätze zur Gestaltung maßgeschneiderter Analytics-Lösungen für wirtschaftliche Fragestellungen im Bereich Analytics &amp; Big Data im DAX30...
Deutsche Bahn,Senior Consultant Digital Strategy (w/m)," Du verfügst über gute Kenntnisse im Innovationsmanagement, inklusive Exploration, Inkubation, Acceleration, ebenfalls sind dir Innovationstreiber wie Big Data,..."
Glocomms,Senior Scala Developer," Experience with big data solutions (Hadoop, Spark, parquet) and large messaging infrastructures (Kafka, RabbitMQ)...."
smava GmbH,Senior DevOps Engineer (m/f), Setting up big data process with Apache Storm/Spark/Hadoop. We provide transparency and fairness to our customers by delivering all the relevant data and...
Atos,Senior Java Entwickler (m/w)," Als europäischer Marktführer für Big Data, Cybersecurity und Digital Workplace unterstützt Atos Unternehmen weltweit mit Cloud Services, Infrastruktur- und..."
Deloitte,(Solution) Software Architect (m/w/d)," Detaillierte, technisch solide Konzeption skalierbarer Big Data Lösungen auf Basis von Plattformen wie Apache Hadoop, AWS oder Azure...."
Bloc Digital,DevOps Engineer, They are partnered up with some of the largest business in the world with a big focus on producing insightful data to their clients....
TÜV Rheinland Group,(Senior) Berater (Database Architect / Analyst) (w/m/divers), Sowie Data Mining. Die Spaß an Projektarbeit im Umfeld der Datenhaltung von Big- und Smart-. (Senior) Berater (Database Architect /....
DEKRA Arbeit GmbH,Softwareentwickler (m/w)," Aufgaben rund um Themen des Bereiches Industrie 4.0 (Energie, Big Data, Prozesswesen)...."
Episerver,Senior Software Developer (Java), Big Data Processing using Apache Hadoop and HBase. Full stack development from the frontend to the backend and all operational activities....
Joblift GmbH,Business Development Internship - Dutch Market, Die Anwendung neuester Machine Learning- und Big Data-Technologien sorgt für eine konsequente Verbesserung unseres Suchalgorithmus....
fromAtoB by Pinion Digital GmbH,Senior HR Manager / HR Business Partner (m/f/x)," Are you looking for a really big opportunity to prove yourself, a task that is both challenging and rewarding? You love travel, are full of ambition and want to..."
emarsys eMarketing Systems,"Fullstack-, Frontend- or Backend PHP Developer (m/f)"," Utilizing AI-driven automation solutions, based on big data insights and made available via an easy-to-use marketing platform...."
SearchConsult,Projektleiter IT (m/w), Analyse komplexer Geschäftsprozesse und Lösungsdesign sowie Mobilisierung von Geschäftsprozessen im Rahmen von Big Data und Benchmarking....
telexiom,Junior Consultant: SAP-Softwaretest Banken (m/w)," 2008 in Köln gegründet, agieren wir branchenunabhängig und deutschlandweit im Bereich der IT-Beratung – mit zusätzlichen Schwerpunkten auf den Bereichen IT..."
Amazon.com,UX Designer – AWS Design System," Demonstrated history of acquiring user data (e.g., conducting usability studies, performing user research). We are passionate about thinking big, innovating on..."
Nigel Frank International Limited,AZURE CONSULTANT -Berlin," Dein Bereich ist hier die Individualentwicklung für Kunden in der digitalen Transformation in den Bereichen Cloud, Mobility, modern Workplace, IoT, Big Data und..."
T-Systems International GmbH,International Operations Manager (m/w) - Managed Cloud Services, Sie unterstützen Sales Aktivitäten im Bereich PaaS und Big Data und managen den technischen Sales Prozess. Sie verantworten das Onboarding der Kunden auf die...
telexiom,(Junior) Consultant: IT-Security/Penetration Testing (m/w)," 2008 in Köln gegründet, agieren wir branchenunabhängig und deutschlandweit im Bereich der IT-Beratung – mit zusätzlichen Schwerpunkten auf den Bereichen IT..."
AdClear GmbH,Software Entwickler (m/w) Java, Programmierung statistischer und heuristischer Algorithmen zur Analyse großer Datenmengen (Big Data). Für unseren Standort Berlin suchen wir:....
Darwin Recruitment,Senior Python Developer," Big Data, Data Analysis, Engineering and Economics. Do you want to work with experts in data science, engineering, and economics to help organizations turn data..."
DCMN GmbH,Senior Client Growth Manager (m/f/x), Previous practical work experience within a startup and / or in the field of marketing for digital commerce companies is a big plus....
Sopra Steria SE,Berater/Entwickler SAP BO für Banken (m/w), Die ganzheitliche Beratung unserer Kunden aus dem Bereich Banking zu den Themen Big Data und Business Intelligence....
Comtravo GmbH,Senior Product Owner (f/m/x)," Work hand in hand with designers, developers and data scientists. Excitement about changing the world of business travel - experience in travel is a big plus...."
CrossEngage GmbH,(Senior) DevOps Engineer (m/f/div)," Work with distributed big data pipeline and systems like Hadoop, Kafka, Flink, Cassandra, Elasticsearch. Its flexible data structure allows clients to integrate..."
Lakehaus Inc.,UX Designer / Strategist (m/f)," You plan, develop and analyse user-flows and Funnels based on available Data. Having a great understanding of KPI’s, you use data and User Feedback to..."
telexiom,Bachelorarbeit: Cloud-Security," 2008 in Köln gegründet, agieren wir branchenunabhängig und deutschlandweit im Bereich der IT-Beratung – mit zusätzlichen Schwerpunkten auf den Bereichen IT..."
T-Systems International GmbH,Cloud Solutions Architect (m/w)," Relational databases, analytics, applications und web Servers, PaaS, security, networking, data encryption, storage, application development, Migration or Big..."
Doodle,Senior Fullstack Engineer (m/f)," Who we are Doodle is the world’s favorite online scheduling tool with 28 million monthly users, today. We are growing at a very fast pace, and strive to be..."
Vesterling AG,Java Softwareentwickler (m/w), Java Softwareentwickler (m/w) Applikationsentwicklung im Bereich Digitalisierung Standort: Berlin Vertragsart: Unbefristete Festanstellung durch unseren...
Delivery Hero,Senior Software Engineer - Scala (f/m/x)," Design and implement cutting-edge big data applications, which will transform the food delivery industry. Delivery Hero is building the next generation global..."
Deloitte,(Solution-) Software Projektleiter (m/w/d), Das Innovation Delivery Center bündelt die Expertise von Deloitte für die Entwicklung und Produktivsetzung innovativer Softwarelösungen in den Bereichen...
GetYourGuide,Senior Product Manager - SEO," 5 years of experience in international SEO for big websites. Lead cross-functional execution working closely with engineers, data analysts and content managers...."
DCMN GmbH,Senior Client Manager - Digital (m/f/x), Previous practical work experience within a startup and / or in the field of marketing for digital brands is a big plus. Are you a curious innovator?...
T-Systems International GmbH,Senior IT Consultant (m/w), Oder sind Sie ein Big Data- oder Salesforce-Profi? Die Beratung im Bereich Applikations- und Prozessdesign in komplexen Systemlandschaften sowie für die...
TS MMS GmbH von ITbbb.de,Technical Consultant (m/w/d) Apache Hadoop," Technical Consultant, Consulting, Apache Hadoop, Dresden, Berlin, München, Beratung, Big Data, Schulung, HDFS, MapR, MapReduce, Pig Hive, Spark, Sqoop, HBASE,..."
GetYourGuide,Senior Backend Engineer - Marketing Technology, We have touch points across the business and aim to solve problems at scale with big data systems that manage 10s of millions of entries....
MHP – A Porsche Company,(Senior) Consultant (w/m) Management & IT Consulting im Bereich MHPMobility – Business Architecture, Aufgaben Unser Bereich MHPMobility berät unsere Kunden auf ihrem Weg zur Mobilität der Zukunft. Der durch die Digitalisierung ausgelöste Wandel der...
DCMN GmbH,Senior Product Marketing Manager (m/f/x)," Experience in the marketing &amp; adtech space, big bonus points for understanding the TV media market. Are you a curious innovator?..."
aventa Personalservice,Assistent (m/w) der Geschäftsführung - IT-Branche," Künstliche Intelligenz, Big Data und Social Bots:. Die fortschreitende Digitalisierung betrifft alle Branchen und verändert ihre Geschäfte in jeglicher Art...."
telexiom,Bachelorarbeit: Cyber-Security/KRITIS," 2008 in Köln gegründet, agieren wir branchenunabhängig und deutschlandweit im Bereich der IT-Beratung – mit zusätzlichen Schwerpunkten auf den Bereichen IT..."
telexiom,Senior Consultant: IT-Business-Analyst (m/w)," 2008 in Köln gegründet, agieren wir branchenunabhängig und deutschlandweit im Bereich der IT-Beratung – mit zusätzlichen Schwerpunkten auf den Bereichen IT..."
Wayfair,Senior Manager Supply Chain Analytics (m/f)," Contribute to big data analysis using SQL, R, Python and other software applications. Present data with a clear point of view so that insights can be used to..."
Joblift GmbH,(Senior) Backend Engineer - Java, Importing data feeds from different providers. Die Anwendung neuester Machine Learning- und Big Data-Technologien sorgt für eine konsequente Verbesserung...
Genossenschaftsverband,IT-Auditor / -Consultant (m/w) für die AWADO Deutsche Audit GmbH, Entwicklung von technischen und fachlichen Datenanalysen (Big Data). Prüfung von IT-Systemen und IT-gestützten Prozessen nach IDW PS 330 und IDW PS 951....
Manpower,Key Account Manager (m/w) in Festanstellung," Bezüglich IT-Operations, IT Sicherheit, Data Science, Big Data &amp; Cloud etc. Als Key Account Manager beraten und betreuen Sie Kunden rund um die Implementierung..."
InterQuest Group,Senior Product Manager - Marketplace," Be highly analytical and have the ability to draw key insights from complex data. Being highly analytical, using data to provide key insights and drive the..."
Atos,Senior Java FrontEnd Entwickler (m/w)," Als europäischer Marktführer für Big Data, Cybersecurity und Digital Workplace unterstützt Atos Unternehmen weltweit mit Cloud Services, Infrastruktur- und..."
DCMN GmbH,Senior Client Manager - Offline (m/f/x), Previous practical work experience within a startup and / or in the field of marketing for digital brands is a big plus. Are you a curious innovator?...
TS MMS GmbH von ITbbb.de,Senior Consultant (m/w/d) Apache Hadoop," Senior, Consultant, Consulting, Apache Hadoop, Dresden, Berlin, München, open source, Big Data, Beratung, Business Intelligence, Architekt, HDFS, MapR,..."
Joblift GmbH,(Senior) Frontend engineer - React/Javascript, Die Anwendung neuester Machine Learning- und Big Data-Technologien sorgt für eine konsequente Verbesserung unseres Suchalgorithmus....
Joblift GmbH,(Senior) Backend Engineer - Cloud Infrastructure, Die Anwendung neuester Machine Learning- und Big Data-Technologien sorgt für eine konsequente Verbesserung unseres Suchalgorithmus....
Joblift GmbH,Senior Performance Marketing Manager (m/w)," Sourcing, aggregation and visualization of campaign data for reporting. Die Anwendung neuester Machine Learning- und Big Data-Technologien sorgt für eine..."
Deloitte,Senior (Solution-) Software Developer (m/w/d)," Konzeption und Umsetzung skalierbarer Big Data Lösungen auf Basis von Plattformen wie Apache Hadoop, AWS oder Azure...."
DEKRA Arbeit GmbH,Systemarchitekt (m/w)," Aufgaben rund um Themen des Bereiches Industrie 4.0 (Energie, Big Data, Prozesswesen)...."
DB,Senior Backend Engineer for our Venture Mobimeo (f/m)," We are building a team where new ideas intersect with cutting-edge technologies and the fields of sensor analytics, big data and machine learning...."
telexiom,Junior Consultant: SAP-Softwaretest Versicherungen (m/w)," 2008 in Köln gegründet, agieren wir branchenunabhängig und deutschlandweit im Bereich der IT-Beratung – mit zusätzlichen Schwerpunkten auf den Bereichen IT..."
Atos,Senior Cloud Native Entwickler (m/w)," Als europäischer Marktführer für Big Data, Cybersecurity und Digital Workplace unterstützt Atos Unternehmen weltweit mit Cloud Services, Infrastruktur- und..."
Opitz Personalberatung,Projektmanager /Architekt/ Lead Consultant BI/Analytics & Big Data (m/w), Darüber hinaus hast du bereits erste Erfahrungen mit Big Data Datenintegration beim Aufbau von Data Lakes oder Data Labs sammeln können....
Taledo,Senior Frontend Developer (m/f), Opportunity to engage with the product at a high level and make a big impact. Be a part of a leading platform in the sharing economy that has achieved its...
JCFINCH Executive & Talent Search,(Senior) Consultant (m/w) – Analytics – Big Data Solution Architect, Unterstützen Sie unsere Kunden mit Ihrem Big Data Solution Architecture Know-How bei der Entwicklung disruptiver Geschäftsmodelle....
Deloitte,Senior Solution Engineer (m/w/d) Consulting - Senior Process Mining Analyst, Das Innovation Delivery Center bündelt die Expertise von Deloitte für die Entwicklung und Produktivsetzung innovativer Softwarelösungen in den Bereichen...
telexiom,Senior Consultant: Java-Entwickler (m/w)," 2008 in Köln gegründet, agieren wir branchenunabhängig und deutschlandweit im Bereich der IT-Beratung – mit zusätzlichen Schwerpunkten auf den Bereichen IT..."
Capgemini,Senior Business Development Manager (w/m)* SAP Business," SAP Big Data, S/4 HANA Analytics, SAP Analytics / SAP. Verantwortung des End2End-Vertriebsprozesses für SAP Business Intelligence:...."
Birst,"Senior Presales Solutions Consultant (Remote - covering DACH region) - Berlin, Germany"," Experience with data modeling, data warehousing, data engineering, data integration. ERP SAP, Salesforce, Marketo, Google Analytics, Infor, Hadoop or Big Data)...."
T-Systems Multimedia Solutions,Senior Softwareentwickler (m/w/d) IoT / Connected Things (Fokus Java oder C#)," Erfahrung im den Bereichen Big Data, Data Mining. Als Senior Softwareentwickler analysieren und konzipieren Sie gemeinsam mit Ihrem agilen Team IoT / Connected..."
Amazon.com,"Cloud Infrastructure Architect Consultant, AWS Professional Services (m/f)"," Large-scale transformation, mass migrations, complex application architectures, Artificial Intelligence, Data Science and Big Data are our trade...."
Takeda Pharmaceutical,"Management Assistant for the Units: Digital & Multi Channel Marketing, Customer Engagement and Corporate Communication (m/f/d)"," Support of Data Protection Requests. You are open for innovative solutions, you have a big portion of drive and Engagement and you willl perform as an excellent..."
xinonet,Business Intelligence (BI) Architekt (m/w), Datenintegration in ein Data Warehouse (klassisch wie auch im Big-Data-Umfeld). Überdies können Sie umfangreiche Erfahrungen im Aufbau eines Data Lakes in den...
Deloitte,Senior (Solution-) Software Developer (m/w/d) - Azure Engineer," Konzeption und Umsetzung skalierbarer Big Data Lösungen auf Microsoft Azure. Azure Data Lake, Azure SQL Data Warehouse, HDInsight, Hadoop)...."
DB,Software & Solution Architect Real-Time Systems für die Digitalisierung im Schienenverkehr am Standort Berlin (w/m), Du kennst Dich mit relationalen und nichtrelationalen Datenbanken aus und bist vertraut mit Big Data Plattformen....
telexiom,Senior Consultant: SAP ABAP-Entwickler (m/w)," 2008 in Köln gegründet, agieren wir branchenunabhängig und deutschlandweit im Bereich der IT-Beratung – mit zusätzlichen Schwerpunkten auf den Bereichen IT..."
telexiom,Senior Consultant: SAP BASIS-Administrator (m/w)," 2008 in Köln gegründet, agieren wir branchenunabhängig und deutschlandweit im Bereich der IT-Beratung – mit zusätzlichen Schwerpunkten auf den Bereichen IT..."
Headmatch,Java Backend Entwickler (m/w)," Begeisterung für Themen rund um Cloud, Big Data, Künstliche Intelligenz sowie Bots Systemen wünschenswert...."
Nigel Frank International Limited,Cloud Consultant - Berlin," Dein Bereich ist hier die Individualentwicklung für Kunden in der digitalen Transformation in den Bereichen Cloud, Mobility, modern Workplace, IoT, Big Data und..."
telexiom,(Junior) Consultant: IT-Security/Security Architecture (m/w)," 2008 in Köln gegründet, agieren wir branchenunabhängig und deutschlandweit im Bereich der IT-Beratung – mit zusätzlichen Schwerpunkten auf den Bereichen IT..."
Bloc Digital,Senior Java Engineer, Very familiar with JSON data formats. They are partnered up with some of the largest business in the world with a big focus on producing insightful data to...
Nigel Frank International Limited,Cloud/ Azure Consultant - Berlin," Dein Bereich ist hier die Individualentwicklung für Kunden in der digitalen Transformation in den Bereichen Cloud, Mobility, modern Workplace, IoT, Big Data und..."
Hays,(Senior) Fullstack Developer (m/w), Interesse an Cloud-Technologien und Big Data. Entwicklung von Web-Applikationen im Big Data- und Cloud-Umfeld....
Deloitte,Senior (Solution-) Software Architect (m/w/d)," Detaillierte, technisch solide Konzeption skalierbarer Big Data Lösungen auf Basis von Plattformen wie Apache Hadoop, AWS oder Azure...."
Würth IT,SAP BW/BO Consultant (w/m) im Servicemanagement in Bad Mergentheim," Sie sind Ansprechpartner für unsere am Standort Berlin angesiedelte Big Data Research Einheit, welche sich u. Sie verlieren niemals den roten Faden?..."
Amazon.com,Senior UX Designer – AWS Design System," Demonstrated history of acquiring user data (e.g., conducting usability studies, performing user research). We are passionate about thinking big, innovating on..."
Capgemini,(Senior-) Berater / Architekt (w/m)* Business Intelligence mit fachlichem Schwerpunkt Banken oder Versicherungen, ETL- und Data Warehouse-Architekturen sowie Big Data-Architekturen). Sie sind direkter Ansprechpartner Ihres Kunden aus dem Banken- oder Versicherungsumfeld in...
telexiom,(Junior) Consultant: IT-Security/Network Security (m/w)," 2008 in Köln gegründet, agieren wir branchenunabhängig und deutschlandweit im Bereich der IT-Beratung – mit zusätzlichen Schwerpunkten auf den Bereichen IT..."
Deloitte,Senior (Solution-) Software Projektleiter (m/w/d), Das Innovation Delivery Center bündelt die Expertise von Deloitte für die Entwicklung und Produktivsetzung innovativer Softwarelösungen in den Bereichen...
