company,job,summary
PAYBACK,Mitarbeiter Vertriebssteuerung / Sales Operations (m/w), Wir erfinden Tante Emma - die erste Big Data Managerin des deutschen Einzelhandels - neu und machen sie digital....
MBtech Group,Consultant / Developer Descriptive Analytics," Gestaltung von Zukunftsthemen in Software- und Beratungsprojekten mit Fokus auf Descriptive und Predictive Analytics, Machine Learning und Big Data...."
PAYBACK,Direct Marketing Manager (m/w), Wir erfinden Tante Emma - die erste Big Data Managerin des deutschen Einzelhandels - neu und machen sie digital....
Huawei,Senior Campus Network Solution Test Expert (m/f)," Responsible for building Huawei IP&amp;IT eco-chain system, through cooperation integration and advance analysis of industry application in Huawei's IP&amp;IT products..."
Ippen Digital GmbH & Co. KG,Junior Administrator/ DevOps, Idealerweise Erfahrung im Bereich Datenbankadministration sowie mit Big Data Systemen (z.B. Aufsetzen und Installieren von Linux Servern....
Microsoft,Technology Solutions Professional - Dynamics, This organization is at the forefront of establishing a new sales model leveraging modern technology and big data and analytics to drive impactful demand...
Star Cooperation,Key Account Manager (m/w), Business Intelligence und Big Data. Powered by Star Cooperation....
GO Reply,Google Cloud Engineer (M/W)," Cloud Strategy und Migration, cloud native Development, DevOps, Cloud Hosting, Big Data, maschinelles Lernen, Sicherheitsmanagement, cloud-basierte Services zur..."
Criteo,Client Partner / KAM (DACH Market), Join us and be part of something big. Criteo collects your personal data for the purposes of managing Criteo's recruitment related activities....
Volkswagen AG,Praktikant/in zur Ausführung einer Abschlussarbeit im Research & Development Team," Es werden neuartige IT-Lösungen in den Bereichen Big Data Analytics, NLP, Machine Learning, Artificial Intelligence, Robotics und Quantencomputing identifiziert..."
Rosetta Stone Inc,Performance Marketing Lead, You are responsible for performance based user acquisition campaigns in various channels with a big focus on growing the user base for the Rosetta Stone Learn...
Kantar,Solutions Architect (m/w/n) - Customer Experience Domain," Staying abreast of industry changes related to BI, analytics, and big data and how this can affect the practice area and its products...."
TrustYou,Full-Stack Engineer (Python/React)," Our employees are experts in big data, machine learning, natural language processing, interactive JavaScript applications and web technologies...."
Adobe,Inside Sales Executive - Digital Media," We're the ones behind the gorgeously designed content that streams across your laptop, TV, phone, and tablet every day—and we’re the ones who harness the..."
HYVE AG,(Senior) Innovation Consultant (m/w) WIEN," Software Development/ Coding / Prototyping, UX / UI – Design, Artificial Intelligence, Big Data, …). Begeisterst Du Dich für Innovationen und bist fasziniert..."
OPTARES Gmbh & Co. KG,Digitalization Strategy Leader (m/w), Vorbereitung der Anforderungen an Big Data Initiativen und Leitung der ersten Schritte. Als Digitalization Strategy Leader (m/w) verantworten Sie die Einführung...
FWU AG,IT-Security Manager (m/w)," 450 thousand customers benefit from highly efficient IT-systems and progressive big data investment solutions, resulting in a total contribution of over 10..."
DELL,Principal / Enterprise Architect," Data Modeling, Analysis &amp; Administration (big data, NoSQL, relational database, ETL, event-driven). Process &amp; Data Mapping, Value Chain discovery...."
Amazon.com,Senior Launch Marketing Manager EU," Highly analytical thinker, passionate about the value of quantitative data and compelled to find insight in it...."
AppDynamics,Sales Engineer - Germany," Experience with Cloud and Big Data technologies. Ideally, you are ambitious and self-motivated, and have experience with application performance management..."
PAYBACK,Produkt Manager Mobile (m/w), Wir erfinden Tante Emma - die erste Big Data Managerin des deutschen Einzelhandels - neu und machen sie digital....
IntroPro,TypeScript Development Technical Lead," Experience in embedded development is a big plus. Within the team you will develop, design, document, implement and integrate apps / APIs / features / services..."
Amazon.com,Werkstudent (m/w) Projekt Management," You have attention to detail, ability to do in-depth data mining, methodical approach to work while also seeking to understand the big picture...."
QRC Group,Architekt Data Warehousing (m/w), Aktive Unterstützung bei der Weiterentwicklung der Architekturansätze zu Enterprise Data Warehousing und Big Data....
Teradata,Account Manager Retail/ CPG (m/w)," With a powerful combination of Industry expertise and leading hybrid cloud technologies for data warehousing and big data analytics, Teradata unleashes the..."
Talend,Partner Manager DACH (m/w)," Talend (NASDAQ: TLND) ist ein weltweit führender Anbieter von Lösungen für Cloud- und Big-Data-Integrationen. Unternehmen werden dabei unterstützt, aus ihren..."
Atos,Werkstudent (m/w) Sales Cooperations," Das Unternehmen bietet seinem globalen Kundenstamm Beratungsleistungen und Systemintegration, Managed Services &amp; Business Process Outsourcing (BPO), Cloud..."
MTU Aero Engines,Verfasser (m/w) einer Bachelor- / Masterarbeit für das Thema: Analyse und Bewertung verschiedener Speicher- und Modellierungstechniken für Zeitreihendaten, Erste Erfahrungen in der klassischen Datenbankadministration und Datenmodellierung und/oder im Bereich Big Data und No-SQL Technologien....
Blue Reply,IT Consultant (M/w) Im Bereich Tm1," Blue Reply ist ein Unternehmen der Reply Gruppe und unterstützt ihre Kunden bei der Konzeption, Entwicklung und Implementierung innovativer BI und Big Data..."
fortiss GmbH,STUDENTISCHE / WISSENSCHAFTLICHE HILFSKRAFT (M/W)," Entwicklungserfahrung im Bereich von Microservicearchitekturen, Big Data, Java EE ist von Vorteil. Ihre Aufgaben sind:...."
Comsysto Reply,CLOUD ENGINEER (M/W)," In funktionsübergreifenden Produktteams arbeitet Comsysto Reply eng mit Kunden, Partnern und den Schwesterunternehmen der Reply Gruppe zusammen und nimmt eine..."
PERIT Consulting,RZ Automatisierung - dynamische Data Center: IT Professionals (m/w) - zum Starten wie auch zum Durchstarten für München gesucht," Project Management, Data Center Consulting, Cloud Computing oder Data Center Transformation markieren die strategischen, zukunftsweisenden Geschäftsfelder...."
Talend,Subscription Manager DACH (m/f)," Talend is the global leader in Big Data Integration. As a result, we provide the fastest, most scalable data integration platform in the industry, and we..."
ThoughtWorks,Technical Principal (m/w)," Und in den Bereichen Sicherheit, Big Data und Data Management besitzt. Darauf kannst Du Dich freuen...."
Dimension,Support Engineer (m/w) Level 1 - Security, Diversity in Dimension Data. Join our growing global team and accelerate your career with Dimension Data. Dimension Data is an equal opportunity employer with a...
Bishop Aeronautical Engineers,Buyer (f/m) for Application and Digital solutions," Mobile Apps, Big Data, Analytics. Ability to communicate effectively, understand contracts, evolving data privacy/protection laws and intellectual property...."
BMW AG Automobil,Praktikant Montagesteuerung (w/m), Für diese Datenanalytik und Visualisierung der Big Data des Motorenbaus suchen wir Dich. Von wesentlicher Bedeutung ist die präzise Aggregation der verfügbaren...
AKKA TECHNOLOGIES,Consultant / Developer Descriptive Analytics m/w," Gestaltung von Zukunftsthemen in Software- und Beratungsprojekten mit Fokus auf Descriptive und Predictive Analytics, Machine Learning und Big Data...."
Reply AG,Praktikant (w/m) Human Resources," Mit seinem Netzwerk aus hochspezialisierten Unternehmen unterstützt Reply die europäischen Branchenführer effektiv bei Geschäftsmodellen, die auf den neuen..."
Amazon.com,Werkstudent (m/w) Digital Marketing Kindle EU," Sie haben Zugriff auf Amazon's Big Data und werten relevante Verkaufsdaten auf. Ein Tag, den ersten Schritt zu tun...."
metafinanz Informationssysteme,(Senior) Data Scientist / Data Mining Consultant (m/w) mit Fokus Advanced Analytics, Erfahrung im Bereich DevOps (Continuous Integration Process) und Big Data Engineering. (Senior) Data Scientist / Data Mining Consultant (w/m) mit Fokus Advanced...
Cisco,Associate Account Manager - Public Sector (1236574)," Ability to create a big picture and to transfer this into concrete Cisco opportunities. We connect everything – people, process, data and things – and we use..."
BMW AG Automobil,Lead Software Developer Location Platform (f/m)," - Extensive professional experience in the area of cloud technologies (e.g., AWS), open source technologies in the big data (e.g., Spark), and machine learning..."
Accenture,Beraterin (w/m) Datenanalyse und Visualisierung (Visual Analytics / Visual Intelligence)," Sie setzen im Rahmen anspruchsvoller Projekte faszinierende Lösungen mit Visual Analytics um – und zwar im Kontext von Big Data, Artificial Intelligence und..."
Infineon Technologies,Specialist for Frontend Reporting (f/m), Experience in working with data bases (e.g. Provide regular Production Performance Reporting with high level data quality....
ARITHNEA GmbH,Team Manager SAP Analytics (w/m)," Tiefgehende Kenntnisse des SAP BI Portfolios, gerne auch im Bereich Big Data und Analytics. Zur regionalen Ausweitung des BI Geschäfts...."
Twice Reply,Enterprise- Architekt (m/w)," Cutting-edge Know-how zu Themen wie Internet of Things, Industrie 4.0, Mobile, Cloud, Big Data. Business- und Technologie Beratung entlang der gesamten..."
Deutsche Telekom AG,Bachelor of Science in Wirtschaftsinformatik - Business Information Systems, Big Data und Data Science. Nach Abschluss des dualen Studiums Bachelor of Science in Wirtschaftsinformatik – Business Information Systems kannst Du IT-Projekte...
Atos,Werkstudent (m/w) im Bereich Deal management gesucht!," Als europäischer Marktführer für Big Data, Cybersecurity und Digital Workplace unterstützt Atos Unternehmen weltweit mit Cloud Services, Infrastruktur- und..."
Infineon Technologies,Student Job: Safety Engineering, The tooling of FMEDA is based on MS Excel with a very complex matrix and database like functionalities inside. Different integrated complex VBA macros are...
MAN Truck & Bus,Praktikant / Thesisverfasser (w/m) Simulation von Prozess– und Produktionsdaten, Job Purpose/Role # Eigenständige Durchführung und Auswertung von Praxisversuchen an einem Simulationsmodell # Konzepterstellung zur Implementierung einer Big...
WE Communications,Senior Account Executive (m/w)," Big Data, personalisierte Pflege, digitale Medizin – wir kommunizieren innovative Therapien und wegweisende Initiativen an Ärzte, Patienten und Angehörige, an..."
Waggener Edstrom,Senior Account Executive (m/w)," Big Data, personalisierte Pflege, digitale Medizin – wir kommunizieren innovative Therapien und wegweisende Initiativen an Ärzte, Patienten und Angehörige, an..."
Baader Bank AG,Scala Software Developer (m/w)," Von Vorteil für die Tätigkeit als Scala Software Developer (m/w) sind Erfahrungen in Datenbanksystemen (SQL oder no-SQL) oder Big Data Systemen (Textanalyse,..."
Accenture,Beraterin (m/w) Künstliche Intelligenz (AI) / Maschinelles Lernen," ODER Experten-Know-how in Big Data und Advanced Analytics, Data Mining, R, SAS sowie in der Programmierung (Python, Java, Lisp, Prolog, C++, Spark, Scala)...."
SALT Solutions AG,Solution Architect BI (m/w)," Wir sorgen dafür, dass aus Big Data verwertbare Informationen generiert werden, Business Intelligence nicht beim Zugriff auf historische Daten endet und über..."
Salesforce,Senior Account Executive," $593B is spent each year connecting applications, data and devices, and the challenge is growing dramatically with the explosion of cloud, big data, mobile and..."
ESG Elektroniksystem- und Logistik-GmbH,System Architect (f/m), NoSQL and Big Data databases. Deployment and integration of Big Data technologies e.g. Mythologies of machine learnings / data mining....
Nigel Frank International Limited,Data Warehouse Senior Consultant(m/w)-München-bis 80.000EUR, Unser Kunde ist ein führendes Beratungshaus für den Bereich Business Intelligence und Big Data in Deutschland. Data Warehouse Senior Consultant (m/w) - München...
INRIX,Sales Director Automotive – Europe," The company leverages crowd-sourced data, big data - and sophisticated analytics to reduce the individual, economic and environmental toll of traffic congestion..."
PAYBACK,Werkstudent Customer Service (m/w), Wir erfinden Tante Emma - die erste Big Data Managerin des deutschen Einzelhandels - neu und machen sie digital....
Microsoft,Architect - Artifical Intelligence Solutions (M/F)," Are you ready to become part of this team and take over a big challenge? The ideal candidates should bring a mix of advanced technology, data science and..."
maxdome GmbH,Working Student CRM Database Management (m/f)," 7TV is a digital company with the big ambition to combine all your favorite movies, shows, live television channels, and exciting video content into one place..."
Infineon Technologies,Senior IT Core Buyer (f/m), Remaining focused on the big picture even in complex situations and under pressure. The data and findings acquired for and during these checks will be used and...
SALT Solutions AG,Berater Business Intelligence SAP (m/w)," Wir sorgen dafür, dass aus Big Data verwertbare Informationen generiert werden, Business Intelligence nicht beim Zugriff auf historische Daten endet und über..."
Zentrale der Fraunhofer-Gesellschaft,"Werkstudent(in) bei Fraunhofer Venture, TechBridge I Startup-Kooperationen & Joint Venturing"," Big Data, IOT, Industrie 4.0 und Energie sind von Vorteil. Die Abteilung Fraunhofer Venture betreut die Institute der Fraunhofer-Gesellschaft und unterstützt..."
ESG Elektroniksystem- und Logistik-GmbH,DevOps Engineer (m/w)," SQL, NoSQL und Big Data DB. Deployment und Integration marktgängiger Big Data - Technologien etablierter Hersteller wie bspw...."
QRC Group,Entwickler Data Warehousing (m/w), Im Umfeld Big Data. Kompetente technische und fachliche Beratung der Kunden im nationalen und internationalen Umfeld rund um das Thema Data Warehousing....
ASAP Holding,Softwareentwickler | Enterprise Automotive Data Management (m/w)," Produktentwicklung für das Enterprise Automotive Data Management (EADM) mit dem Ziel der Aufbereitung, Verwaltung und Analyse von Big Data...."
GO Reply,Google Cloud Architect (M/W)," Cloud Strategy und Migration, cloud native Development, DevOps, Cloud Hosting, Big Data, maschinelles Lernen, Sicherheitsmanagement, cloud-basierte Services zur..."
IBM,Master@IBM - IT Specialist und Consultant für Watson IoT Solutions," Java, JavaScript, Python), Grundlagen in den Bereichen AI, DataScience, Big Data, sehr gute Englischkenntnisse, hohe Service-Bereitschaft...."
Criteo,Account Strategist DACH, Join us and be part of something big. Criteo collects your personal data for the purposes of managing Criteo's recruitment related activities....
Tealium,Senior Account Executive," Tealium’s open real-time Universal Data Hub (UDH) is a platform that enables digital marketers, data and analytics, and IT the ability to manage, govern, enrich..."
Ingenio,Head Of Finance," Analytical driven approach, working with big data is required. Our Client is a publishing and marketing partner for development studios of free2play games...."
ARTS,Einkäufer für digitale Lösungen (m/w)," Technische Kompetenz in Mobile Apps, Big Data oder Analytics. Abgeschlossenes Studium der Ingenieurwissenschaften oder Wirtschaftswissenschaften...."
Infineon Technologies,Project Manager for Microcontroller Product Engineering (f/m)," Fluent German would be a big advantage. At the same time you remain aware of the big picture. Furthermore, you have experience in risk management, data..."
Salesforce,Senior Account Executive- Mulesoft North," $593B is spent each year connecting applications, data and devices, and the challenge is growing dramatically with the explosion of cloud, big data, mobile and..."
Google,"Software Engineering Intern, PhD 2018", Collaborate on scalability issues involving access to massive amounts of data and information. You'll build strong competencies in data structures and...
Accenture,Strategieberaterin (m/w) Public Sector," Digitale Transformation, Big Data oder AI sind für Sie nicht nur Buzz-Wörter, sondern Passion? Machen Sie mit uns den Unterschied...."
b.telligent,Inhouse Application Manager DWH (m/w) für München," Die Bandbreite reicht von der Übernahme der Daten aus den Quellsystemen, Aufbereitung/Integration dieser Daten in einem klassischen DWH oder einem Big Data..."
MAN Truck & Bus,Praktikant (w/m) Simulationsmethoden automatisiertes Fahren," Wir behandeln dabei Themen des gesamten Entwicklungsspektrums, wie Fahrerassistenz, Elektroniksysteme, Big Data, alternative Antriebe und disruptive..."
PAYBACK,Ausbildung zum Kaufmann für Marketingkommunikation (m/w), Wir erfinden Tante Emma - die erste Big Data Managerin des deutschen Einzelhandels - neu und machen sie digital....
Ryte GmbH,Senior Sales Manager DACH, Data is the central source of knowledge for our decisions. Your mission is the acquisition of big leads for the DACH markets....
Amazon.com,"Practice Manager, AWS Professional Services - (m/f)"," The Amazon Web Services Professional Services team is looking for Practice Managers (PM) that can manage, develop and guide customers in their adoption of AWS..."
goetzpartners Corporate Finance GmbH,(SENIOR) CONSULTANT (M/W) MIT SCHWERPUNKT DIGITAL STRATEGY," Gute Kenntnisse in Prototypenentwicklung, Big Data Analytics, digitaler Business Modellen und Digital-Marketing...."
New Relic,Enterprise Field Sales Executive (German Speaking) - DACH, It’s now time for your next big challenge. Our stewardship of the data of thousands of customers’ means that a criminal background check is required to join New...
Logitech,Senior Manager Customer Supply Chain Central Europe," Analytical skills including data evaluation, identification, solution development and implementation; But we’re big enough in our portfolio, and reach, for..."
Harnham,BUSINESS INTELLIGENCE MANAGER," Berufserfahrung in BI, Big Data o.ä. BI und Big Data verbundene Kundenanforderungen verstehen und aufsetzen...."
Atos,Bachelorarbeit Mobile Device Management," Serving a global client base, the Group provides Consulting &amp; Systems Integration services, Managed Services &amp; BPO, Cloud operations, Big Data &amp; Cyber-security..."
Amazon.com,Capgemini Partner Success Manager - Germany (flexible location)," Broad based technology experience including cloud computing, big data and analytics, networking, security, storage and ongoing infrastructure management...."
Allianz Technology SE,Transfer Risk Assessment Jr. Coordinator - Intern (m/f/d)," Interact with different stakeholder including top management from various countries.Learn new processes, methodology and develop hands-on exposure to a Global..."
DAHMEN Personalservice GmbH,Sachbearbeiter (m/w/d) Controlling," Gute Kenntnisse in Visualisierungstools (Power Bi), Big Data, SAP, MS-Office. Sachbearbeiter (m/w/d) Controlling...."
Huawei,Database Systems Architect/Engineer (m/f), Our engineers and architects develop the next-generation data management technologies that empower cloud and telecom businesses across the world....
Nigel Frank International Limited,Data Warehouse Lead Consultant(m/w)-München-bis 80.000EUR, Unser Kunde ist ein führendes Beratungshaus für den Bereich Business Intelligence und Big Data in Deutschland....
Academic Work,PROJEKTMANAGER (M/W) QUALITÄTSDATENMANAGEMENT," Ein spannendes Projekt im Bereich Big Data und Fahrzeugentwicklung wartet auf dich! Du passt am besten zu Lösch &amp; Partner, wenn du Projekterfahrung im..."
Infineon Technologies,Product Engineer for Driver ICs (f/m)," Hands-on experience on data analysis, statistic methods as well as data base handling. Experience in Data analysis tools as CEDA/Cornerstone, Matlab and Excel...."
Atos,Technical Test Consultant - Testautomation," Als europäischer Marktführer für Big Data, Cybersecurity und Digital Workplace unterstützt Atos Unternehmen weltweit mit Cloud Services, Infrastruktur- und..."
QRC Group,(Senior) Information Security Big Data Architect (m/w), Ihre Aufgaben: Aufbau und Weiterentwicklung einer SIEM Plattform (Security Information and Event Management) unter Verwendung der bestehenden MicroFocus...
Michael Bailey Associates,Feature Owner SiL Processing Hardware, Knowledge in Big Data Analysis. Create concepts for handling and processing data Petabytes of data. Feature Owner SiL Processing Hardware....
Imperva,Senior Account Executive," Cyber Security is a big deal. IMPV), is a leading provider of cyber security solutions that protect business-critical data and applications...."
AKKA TECHNOLOGIES,Teamleiter Softwareentwicklung m/w," Weiterentwicklung der Themengebiete wie Industrie 4.0, Mobility, Connectivity und Big Data in Zusammenarbeit mit unseren Kunden im Automotive Bereich...."
Harnham,MARKETING SCIENCE MANAGER (M/W)," You utilise a large amount of data from a variety of different data sources, ranging from customer data, online data to sales data...."
HARMAN International,Lead Architect HAD Mapping & Analytics (m/f)," Data fusion, data aggregation, and classification. 10+ years of professional experience in software development in the area of data lakes, data mining, big data..."
DELL,Principal Program Manager for Transformation," Dell Technologies, enables organizations to modernize, automate and transform their data centers using industry-leading converged infrastructure, servers,..."
Talend,Strategic Architect DACH (m/f)," Expert-level knowledge and implementation experience in at least two areas including Data Integration, Data Management, Data Quality, Data Governance, Data..."
Syskoplan Reply,Hochschulabsolventen (m/w) mit Java Kenntnissen für den Bereich e-Commerce hybris," Mit seinem Netzwerk aus hochspezialisierten Unternehmen unterstützt Reply die europäischen Branchenführer effektiv bei Geschäftsmodellen, die auf den neuen..."
S&P Global,Senior IT Product Owner - Innovation Scaling, Experience in Big Data &amp; Data Lake technologies such as HortonWorks/Cloudera and AWS/Azure. Consultancy (or similar) working on Big Data and Technology...
Oracle,Digital Transformation Cloud Enterprise Architect," Common customer opportunities and projects will include but are not limited to Cloud adoption, consolidation, big data initiatives and customer experience..."
maxdome GmbH,Lead BI Developer / BI Architect (m/f), You will integrate said data into our data warehouse and create datasets which your BI colleagues will use for analysis....
iSYS Software,Business Intelligence Entwickler / Consultant (m/w)," Implementierung von kundenspezifischen Lösungen mittels Big Data Technologien. Analyse, Konzeption, Implementierung, Test und Einführung von BI-Lösungen im...."
Atos,Consultant im Bereich Security (m/w)," Als europäischer Marktführer für Big Data, Cybersecurity und Digital Workplace unterstützt Atos Unternehmen weltweit mit Cloud Services, Infrastruktur- und..."
Google,"Engineering Manager, Site Reliability Engineering"," From developing and maintaining our data centers to building the next generation of Google platforms, we make Google's product portfolio possible...."
IBM,"Master@IBM - Informatik - Watson, Internet of Things", Benutzung von Big Data Umgebungen und Data Analytics Cloud Services. Ihr Studium werden Sie vorzugsweise an der DHBW CAS Heilbronn im Studiengang Informatik...
PAYBACK,Werkstudent Knowledge Management (m/w), Wir erfinden Tante Emma - die erste Big Data Managerin des deutschen Einzelhandels - neu und machen sie digital....
PAYBACK,Junior Windows System Administrator (m/w), Wir erfinden Tante Emma - die erste Big Data Managerin des deutschen Einzelhandels - neu und machen sie digital....
VEACT GmbH,Werkstudent (m/w) Produktmanagement," Du interessierst dich für alles rund um die Themen Automotive, Big Data und Marketing. Die Münchner VEACT GmbH wurde 2010 gegründet...."
PLATTS,Group Development Lead – Innovation Scaling for Web & Mobile Applications," Experience in Big Data &amp; Data Lake technologies such as HortonWorks, Cloudera and AWS. Hands-on experience in Business Intelligence technologies and..."
Accenture,Strategieberaterin (m/w) Agile Enterprise, Aufbau einer digitalen Strategie an der Schnittstelle zwischen Business und IT kombiniert mit der Affinität für zukunftsweisende Technologien wie Cloud Services...
Splunk,Senior Sales Engineer Central," Domain knowledge and experience in any of the following areas:o Big Data. Experience working with complex application environments, with the ability to..."
Sperry Partners,Backend Developer, Further development of the Big Data Analytics web application and REST services. Sperry Partners Group is urgently looking for an experienced Backend Developer...
Google,"Systems Engineer, Site Reliability Engineering"," We encourage them to collaborate, think big and take risks in a blame-free environment. From developing and maintaining our data centers to building the next..."
epunkt Internet Recruiting GmbH,(Junior) Analyst/in (w/m) Business Intelligence, #Big Data #Predictive Analytics. (Junior) Analyst/in (w/m) Business Intelligence....
MBtech Group,Technischer IT Projektleiter," Gestalten von IT-Projekten in den Themengebieten Industrie 4.0, Mobility, Connectivity und Big Data, vom ersten Kundenkontakt bis hin zum Roll-Out...."
IntroPro,Senior TypeScript Developer / Automotive Onboard Application," Experience in embedded development is a big plus. Within the team you will develop, design, document, implement and integrate apps / APIs / features / services..."
TIBCO Software,Senior Solutions Consultant," Knowledge of Analytics and Big Data concepts, technologies and architecture is a must. Deep personal interest in data and information and how this can transform..."
AKKA TECHNOLOGIES,Softwareentwickler Java m/w," Realisierung innovativer und anspruchsvoller IT-Projekte in den Themengebieten Industrie 4.0, Mobility, Connectivity und Big Data bei führenden Kunden aus dem..."
Google,Software Engineering/Site Reliability Engineering Intern 2018," Data structures, branching, function-calls and conditionals). Completed projects (inside or outside of school) or classes focused on Data Structures and..."
Infineon Technologies,Senior Project Manager: 3D Time of Flight (ToF) Technology (f/m), Fluent German would be a big advantage. A related PhD is a big advantage. At the same time you remain aware of the big picture....
Amazon.com,"Manager, Solutions Architecture - Amazon Web Services - Munich - (m/f)"," Ability to speak in public and in front of an audience is a big plus. Guide and motivate the development of whitepapers, data sheets, and other high-value..."
Teradata,Service Support Manager / Customer Services Representative (m/w)," With a powerful combination of Industry expertise and leading hybrid cloud technologies for data warehousing and big data analytics, Teradata unleashes the..."
Imperva,Senior Sales Engineer," Cyber Security is a big deal. IMPV), is a leading provider of cyber security solutions that protect business-critical data and applications...."
Lebensversicherung von 1871 a. G. München,Senior Consultant Digitalisierung Organisationsentwicklung Prozessmanagement (m/w)," Evaluierung von (Digitalisierungs-)Trends wie Big Data, Künstliche Intelligenz, Blockchain etc. *. Das sind wir Die Lebensversicherung von 1871 a...."
Zentrale der Fraunhofer-Gesellschaft,"Praktikant(in) bei Fraunhofer Venture, TechBridge I Startup-Kooperationen & Joint Venturing"," Big Data, IOT, Industrie 4.0 und Energie sind von Vorteil. Die Abteilung Fraunhofer Venture betreut die Institute der Fraunhofer-Gesellschaft und unterstützt..."
ebp-consulting,(Senior) Consultant (m/w) Advanced Analytics, Konzeption und Umsetzung von nachhaltigen Business Intelligence und Big Data Lösungen. Evaluation verschiedener Methoden und Tools für Data Analytics und Data...
Adobe,Werkstudent Account Development Management," We're the ones behind the gorgeously designed content that streams across your laptop, TV, phone, and tablet every day—and we’re the ones who harness the..."
S&P Global,Group Development Lead – Innovation Scaling for Web & Mobile Applications," Experience in Big Data &amp; Data Lake technologies such as HortonWorks, Cloudera and AWS. Hands-on experience in Business Intelligence technologies and..."
MAN Truck & Bus,Praktikant/Thesisverfasser (w/m) Hardware-in-the-Loop-Simulation," Wir behandeln dabei Themen des gesamten Entwicklungsspektrums, wie Fahrerassistenz, Elektroniksysteme, Big Data, alternative Antriebe und neue Fahrzeugkonzepte...."
PLATTS,Senior IT Product Owner - Innovation Scaling, Experience in Big Data &amp; Data Lake technologies such as HortonWorks/Cloudera and AWS/Azure. Consultancy (or similar) working on Big Data and Technology...
Criteo,"(Senior) Account Manager, Publisher Business Development"," Run thoughtful, data driven Quarterly Business Reviews. Join us and be part of something big. Persevere, think big picture work for mutually beneficial..."
Splunk,Senior Sales Engineer," Domain knowledge and experience in any of the following areas:o Big Data. Experience working with complex application environments, with the ability to..."
Bandao,System Architekt (m/w) - Machine Learnings/Data Analytics, Deployment und Integration marktgängiger Big Data - Technologien etablierter Hersteller wie bspw. Schnittstelle zum Kompetenz-Cluster Data Science....
Google,"Technical Account Manager, Professional Services, Google Cloud (English, German)"," Your previous experience with enterprise infrastructure implementations, Cloud platform design, big data solutions and application development will help drive..."
Accenture,Trainee (m/w) IT- Change Management / Organisationsentwicklung," Mit Fokus Software as a Service, Big Data, ERP, Automation oder Robotics. Deine Persönlichkeit und Individualität machen den Unterschied...."
Criteo,"Account Strategist DACH, Sales"," Join us and be part of something big. With more than $600 billion in annual commerce sales and 600 terabytes of daily shopper data, we deliver performance at..."
Nigel Frank International Limited,BI Junior Consultant gesucht m/w)-München-55K EUR, Unser Kunde ist ein führendes Beratungshaus für den Bereich Business Intelligence und Big Data in Deutschland. Sie verfügen über erste Erfahrung im Bereich Data...
T-Systems International GmbH,Multicloud Engineer / IT-Architect (m/w)," Relational databases, analytics, applications and web Servers, PaaS, security, networking, data encryption, storage, application development, Migration or Big..."
ESG Elektroniksystem- und Logistik-,System Architect (f/m), DESCRIPTION Senior System Engineer (Expert Level) for our business Data Analytics Design of complex and large software system- and architectures Administration...
ProSiebenSat.1 Digital,(Senior) Software Developer (m/f)," We solve challenging problems with the best tools at hand, often leading to big bets on cutting edge technologies - i.e. node.js v0.6.0 in production as early..."
Huawei,"Chief Expert, Design Tools/Platform (m/f)"," Introducing new technologies such as artificial intelligence and big data, to identify high-value business and drive intelligent learning and decision-making;..."
Syskoplan Reply,(Senior) Consultant (w/m) Business Transformation," Mit seinem Netzwerk aus hochspezialisierten Unternehmen unterstützt Reply die europäischen Branchenführer effektiv bei Geschäftsmodellen, die auf den neuen..."
Infineon Technologies,E-Mobility: Principal Test Development (f/m), Simultaneously you remain aware of the big picture even in complex situations and take decisions despite uncertain circumstances....
Ippen Digital GmbH & Co. KG,Software-Entwickler mit Schwerpunkt Backend," Mobile Development, HTML5/Responsive Design und Big Data, basierend auf dem Kanban Entwicklungsprozess. Konzeption und Entwicklung anspruchsvoller Internet..."
DCMN GmbH,Senior Offline Marketing Manager (m/f/x), Previous practical work experience within a startup and / or in the field of marketing for digital brands is a big plus. Are you a curious innovator?...
Criteo,Senior Sales Manager Agency / Agency Lead, Join us and be part of something big. Criteo collects your personal data for the purposes of managing Criteo's recruitment related activities....
Hays,DWH/BI Consultant (m/w)," Projektsteuerung im Bereich Agile BI, Mobile BI oder Big Data. Analyse und Konzeptionierung von individuellen DWH- und BI-Lösungen...."
Wirecard Asia Pacific,Java / C++ Developer (m/f/x) Division Payment & Risk," Cassandra) and ideally experience with business-critical applications (online/batch), as well as with frameworks for data streaming and big data like Kafka and..."
IntroPro,Senior/Regular iOS Developer / Mobile Application Development," Experience in Bluetooth communication of smartphones with automotive onboard systems is a big plus. Dealing with various data types, to ensure deployable,..."
Vesterling AG,Consultant Business Intelligence (m/w)," Chance zur Einarbeitung in Big Data Technologien, moderate Reisetätigkeit. Bereitschaft sich (falls erforderlich) in den Bereich Big Data einzuarbeiten...."
SALT Solutions AG,Junior Software-Entwickler JEE (m/w)," Wir sorgen dafür, dass aus Big Data verwertbare Informationen generiert werden, Business Intelligence nicht beim Zugriff auf historische Daten endet und über..."
OPTARES Gmbh & Co. KG,Industrial Automation Engineer (m/w)," Definition und Weiterentwicklung von bestehenden Arbeitsprozessen zur Implementierung von Rückverfolgbarkeit, Automatisierung, vorrausschauende Wartungen, Big..."
