company,job,summary
Google,"Data and Machine Learning Technical Trainer, Google Cloud Platform (English, German)", Python/Java) and data science (statistics/ETL/machine learning) to diverse audiences. By applying to this position your application is automatically submitted...
Amazon.com,Applied Scientist," PhD with specialization in machine learning with at least 5 years of related work experience. Graduate degree (MS or PhD) in Computer Sciences, Mathematics, or..."
Comtravo GmbH,Travel Agent (w/m/x) im Firmendienst," Comtravos Software übersetzt die Anfrage durch ‚Natural Language Processing’ in strukturierte Daten und liefert dann mit Hilfe von Machine Learning die besten,..."
Honeypot GmbH,CPO," Web applications, databases, data engineering (bonus points for someone who has worked on a project which leverages machine learning or advanced statistical..."
GULP Gruppe,Software Entwickler (m/w/d) Machine Learning IT-Sicherheit, Software Entwickler (m/w/d) Machine Learning IT-Sicherheit. Verantwortung über Java-Entwicklung im Machine Learning Umfeld....
Detecon,Berater Internet of Things (m/w/d)," Machine Learning und Künstliche Intelligenz Methodiken. IoT, Big Data, Cloud Management, Mobility, Blockchain, Edge-Computing, Artificial Intelligence, Data..."
Amazon.com,Senior Machine Learning Scientist," Deep knowledge of probabilistic machine learning. As a Senior Machine Learning Scientist, you are recognized for your expertise, advice team members on a range..."
Carmeq GmbH,Entwicklungsingenieur Referenzsensorik für Fahrerassistenzsysteme (w/m)," Interesse und idealerweise erste Erfahrungen im Bereich KI / Machine Learning / Deep Learning. Das Auto der Zukunft ist unsere Herausforderung, Software für..."
Amazon.com,"Principal Applied Scientist, Machine Learning"," Deep knowledge of probabilistic machine learning. PhD in Machine Learning, Computer Science, Statistics, Operations Research, or related field...."
Amazon.com,Applied Science Intern (f/m), Hands-on experience with probabilistic machine learning. Research and implement novel machine learning solutions....
Comtravo GmbH,Junior Travel Agent (m/w/x) im Firmendienst," Comtravos Software übersetzt die Anfrage durch ‚Natural Language Processing’ in strukturierte Daten und liefert dann mit Hilfe von Machine Learning die besten,..."
Amazon.com,Computer Vision Internship, Knowledge of fundamentals in computer vision and machine learning. Our work sits right at the intersection of research and engineering and we are building...
"Deutsche Telekom AG, VTI",Data Scientist (AI) (m/w)," Nutzung von Machine Learning-Techniken zur Integration von Ergebnissen aus Analysen in bestehende Lösungen und Geschäftsprozesse (Ermittlung von Trends, Mustern..."
"Fraunhofer-Institut für Nachrichtentechnik, Heinri...",Studentischer Mitarbeiter (m/w) - Interpretierbares Maschinelles Lernen, Sie verfügen über Erfahrung im Design und Training von tiefen neuronalen Netzen in verschiedensten Datendomains und kennen sich mit weitere moderne methoden des...
Volkswagen AG,Data Scientist/ Engineer for Digital Business (m/w)," In der Anwendung von Artificial Intelligence, Machine Learning, Data Mining, Predictive Analytics und Optimierungsverfahren...."
MIAMED GmbH,Internship as Medical Translator, AMBOSS was designed for students and students have always been a key component of how we shape our product to meet the high demands of an integrated learning...
Dataconomy,Volunteers Coordinator // Dataconomy, + Ranked #27 brand in Big Data and #40 brand in AI / Machine Learning (Onalytica). You experience an excellent learning culture....
Project A Ventures,Data Analyst (m/w)," Du bist Experte im Umgang mit Excel und beherrschst neben SQL auch Python, R oder eine andere Sprache für die Datenanalyse - Erfahrung im Bereich Machine..."
Wirkaufendeinauto DE,Google Adwords Experte (m/w)," Garantiere, dass unsere SEA-Aktivitäten durch kontinuierlichen Einsetzen neuer Technologien wie Machine Learning, up-to-date sind...."
Comtravo GmbH,Entrepreneur in Residence (m/w)," Comtravos Software übersetzt die Anfrage durch ‚Natural Language Processing’ in strukturierte Daten und liefert dann mit Hilfe von Machine Learning die besten,..."
WeQ Global Tech GmbH,Initiative Application," We are experienced front-end and back-end developers, machine learning scientists, data engineers, architects and infrastructure experts, supported by a group..."
Carmeq GmbH,Entwicklungsingenieur (m/w) Algorithmen für ADAS/Automatisches Fahren," Interesse und idealerweise erste Erfahrungen im Bereich KI / Machine Learning. Das Auto der Zukunft ist unsere Herausforderung, Software für Fahrzeugelektronik..."
Joblift GmbH,Sales Associate - UK Market, Die Anwendung neuester Machine Learning- und Big Data-Technologien sorgt für eine konsequente Verbesserung unseres Suchalgorithmus....
Lendico Deutschland GmbH,(Junior) Risk Analyst (m/f), Support in developing predictive models with Machine Learning algorithms and integrating models within the current system....
OLX Group,"Chief Data Science Officer, (f/m), (Berlin or Amsterdam or Buenos Aires)"," Extensive experience in advanced analytics, statistics and machine learning. Work with an international team of top engineers learning from one another...."
AUTO1,Google Adwords Experte (m/w)," Garantiere, dass unsere SEA-Aktivitäten durch kontinuierlichen Einsetzen neuer Technologien wie Machine Learning, up-to-date sind...."
Hella,TESTINGENIEUR FAHRERASSISTENZSYSTEME (W/M)," Du arbeitest an den Zukunftsthemen hochautomatisiertes Fahren, Machine Learning und Environmental Perception mit. Standort Berlin, Deutschland...."
Technische Universität Berlin,Research Assistant - permanent position acc. to MAVO - salary grade E13 TV-L Berliner Hochschulen," Implementation, operation, and management of a 3D geodata repository for machine learning tasks (as well as the geosensor laboratory);..."
HelloFresh,Junior Data Scientist (m/f)," Deep learning, natural language processing, computer vision, reinforcement learning, recommender systems, probabilistic graphical modeling, computational..."
PwC,Internship (w/m) Data science Indirect Taxes, You have gained some experience with machine learning algorithms. Tasks include scrapping and organizing data and applying machine learning algorithms for...
PERM4 | Permanent Recruiting GmbH,Werkstudent (w/m) Künstliche Intelligenz / Machine Learning," Du hast mehr verdient: Mehr Wissen Dein Tätigkeitsfeld: Neues denken und die Möglichkeiten der künstlichen Intelligenz erforschen. Nicht in der Theorie,..."
RatePAY GmbH,Data Scientist (m/w)," Du konntest Machine Learning bereits 2-3 Jahre aktiv in der beruflichen Praxis anwenden. Als Data Scientist (m/w) verbesserst du bei RatePAY, einem der..."
Technische Universität Berlin,Research Assistant - salary grade 13 TV-L Berliner Hochschulen," Machine learning, high-dimensional inference and big-data algorithms, compressed sensing, structured matrix recovery, robust principal component analysis, graph..."
Sixt GmbH & Co. Autovermietung KG,Machine Vision Software Developer (m/w), Unterstützung bei Deep Learning Verfahren und Frameworks aufsetzen. Wir suchen einen Machine Vision Software Developer (m/w) mit tiefgreifenden Erfahrungen....
TRA Robotics,Computer Vision Engineer," C/C++, Python, CV algorithms, ML/DL algorithms, OpenCV, TensorFlow, CUDA, optimization methods, machine learning, linear algebra, theory of chances, math..."
Ventzke Media,Working student (m/f) in the data analysis / Werkstudent Datenanaylse Analyse in Berlin," Testen von Machine Learning (Cloud) mit den vorhandenen Daten. In the context of a project (webshop), large amounts of data will be generated over the long term..."
Amazon.com,Robotics Internship," Experience with Deep Learning, Reinforcement Learning. Use statistical and machine learning techniques to drive object manipulation strategies...."
UMI Urban Mobility International GmbH,Data Scientist, Your upcoming projects - Join our pre-launch team and develop data-mining and machine-learning techniques that can be implemented as soon as our products go...
Technische Universität Berlin,Junior Professorship - salary grade W1, Very good knowledge in the area of machine learning (supervised and un-supervised learning). Research and teaching in the field of the analysis of huge data...
HERE Technologies,Sr Software Engineer - CTO - Machine Learning - Analytics," Knowledge in the area of machine learning. Design, and implement high performance and components for machine learning and deep leaning...."
OptioPay,Intern / Working Student Data Engineering (m/f)," Expand your experience in machine learning using typically inaccessible banking data sets. You are interested in gaining experience in machine learning, data..."
McKinsey & Company,Consultant - Analytics & Process Control," Ideally, first-hand experience with advanced analytical methods for yield, energy, throughput, and quality, and a basic understanding of data science and..."
NVIDIA,Research Internship," You have shown expertise in theory and practice of machine learning, computer graphics, numerical algorithms, and Monte Carlo methods...."
Amazon.com,DevOps Engineer for Deep Learning," Are you passionate about Deep Learning, Machine Learning and Artificial intelligence? Machine Learning is changing how Amazon operates, from Drones, Robotics to..."
OptioPay,Intern / Working Student Data Analytics (m/f), You work on data mining &amp; machine learning projects that offer a powerful learning opportunity. You have initial experience in data analysis using Python / R or...
MIAMED GmbH,Medical Writer (with USMLE experience)," Help us design and create an international version of our learning software, AMBOSS. Create practice exam questions, write detailed explanations and integrate..."
Bundesinstitut für Risikobewertung (BfR),Doktorand/-in - Sicherheit von Pestiziden," Einschließlich Artificial Neural Networks / Machine Learning). Das Bundesinstitut für Risikobewertung (BfR) ist das nationale Institut, das auf der Grundlage..."
Priori Data,Data Scientist, You have 3+ years experience with modeling real-world data using statistics and machine learning. You have a keen interest in learning about the mobile app...
Comtravo GmbH,Travel Agent (w/m/x) im Nachtdienst," Comtravos Software übersetzt die Anfrage durch ‚Natural Language Processing’ in strukturierte Daten und liefert dann mit Hilfe von Machine Learning die besten,..."
Hella,SOFTWAREENTWICKLER – KAMERABASIERTE FUNKTIONEN FÜR FAHRERASSISTENZ UND AUTOMATISIERTES FAHREN (W/M), IHRE AUFGABEN Zukunft gestalten: anspruchsvolle Bildverarbeitungsalgorithmen und Machine-Learning-Lösungen für die Steuerung autonomer Fahrzeuge der Zukunft...
PwC,Consultant (w/m) Actuarial Data Science," Im Studium oder Praxis hast du dich bereits intensiv mit Themen der Actuarial Data Science, mit Anwendungen des Machine Learning oder Predictive Modeling..."
Lindera,Computer Vision / Data Scientist Intern or Working student," For a 3D analysis, we are looking for an intern or working student with knowledge in machine learning, computer vision, and, preferably, statistics...."
Porsche Consulting GmbH,Praktikant (m/w) Beratung - Data Analytics and Artificial Intelligence," Mit Schwerpunkt Big Data, Data Analytics, Machine Learning bzw. Machine Learning/Deep Learning, Optimization/ Operational Research, Predictive Modeling) und..."
Chal-Tec GmbH,Head of BI (m/w)," Du konzipierst Strukturen, auf deren Grundlage Lösungen für Machine Learning gebaut werden können. 2005 von Peter Chaljawski gegründet, ist die Chal-Tec GmbH..."
solvemate GmbH,Growth Marketer (m/w)," Thanks to machine learning, the virtual agent also gets smarter over time:. You possess a curious mind and love learning...."
SAP,Working Student: Operations and HR," The SAP Leonardo Machine Learning Foundation team is looking for a highly-motivated individual to support a team of experts including developers, data scientist..."
Project A Ventures,Business Intelligence Analyst (m/f)," Besides being an expert in Excel, you are proficient in SQL and know Python, R or another language for data analysis – experience in machine learning is a plus...."
On AG,Data Scientist," Good understanding of machine learning techniques and algorithms. Due to a propelling growth in our direct to consumer business, we are looking for a Data..."
Amorelie - Sonoma Internet GmbH,Data Scientist (f/m)," Time series forecasting, causal inference, uncertainty in predictions and parameter estimates, supervised and unsupervised machine learning methods...."
solvemate GmbH,EIR - Entrepreneur in Residence (m/w)," Thanks to machine learning, the virtual agent also gets smarter over time:. You are excited about AI/Machine learning and the benefits in can bring to customer..."
Planet Expat,Software Engineer in Testing - QA," We are a tech startup based in Berlin that is transforming communication between people through machine learning and artificial intelligence, working with the..."
Headmatch,Data Scientist mit Schwerpunkt Machine Learning (m/w), Mehrjährige Berufserfahrung in der Entwicklung von praxisnahen Lösungen im Bereich Machine Learning. Für das große Berliner IT Departement eines Kunden suchen...
metr,Back End Developer @metr, Proven experience with machine learning and artificial intelligence. Interest in Deep Learning Technologies (using frameworks like scikit-learn &amp; keras)....
Amazon.com,Software Development Engineer – AWS Machine Learning," Experience with Machine Learning, data mining, and/or statistical analysis tools. AWS SageMaker is looking for you – a Software Development Engineer interested..."
easyOptimize,Data Scientist (m/w)," Expertise and experience in the application of analytical methods (statistical modelling, machine learning, AI, text mining, etc)...."
Concept Reply,IoT Backend Developer (m/w)," Großes Interesse an Machine Learning und AI. Kenntnisse vorzugsweise im Bereich Cloud Computing (Azure, AWS, Google Cloud, docker, kubernetes, ansible,..."
Wayfair,Data Science Teamlead (m/f)," Algorithm design - develop quantitative models, leveraging machine learning and advanced data analysis techniques...."
Technische Universität Berlin,Research Assistant (PostDoc) - salary grade E14 TV-L Berliner Hochschulen," Longtime experience in teaching and research, extensive knowledge in both theoretical and practical machine learning, in particular of neural networks, deep..."
BCG Digital Ventures,Data Scientist (m/f)," Tools for Deep learning such as Tensorflow, Keras, Caffe etc. A competitive salary and benefits, in addition to a flexible conference policy and Learning &amp;..."
Flaconi GmbH,Junior Data Engineer (m/w), Zudem unterstützt Du unsere Data Scientists bei der Erstellung von datenbasierten Produkten und APIs basierend auf Machine Learning Modellen....
Project A Ventures,Data Analyst (m/f)," Besides being an expert in Excel, you are proficient in SQL and know Python, R or another language for data analysis – experience in machine learning is a plus...."
Planet Expat,Growth Hacker/Performance Marketer," We are a tech startup based in Berlin that is transforming communication between people through machine learning and artificial intelligence, working with the..."
Productsup,Data Scientist (m/f)," Several years of job-related experience in applying Data Mining-, Text Mining-, Machine Learning- and database tools (SAS, SQL, Python, Spark, etc.)...."
PwC,Experte (w/m) Insurance Capital Market Models," Moderne Methoden – Deine kreativen Fähigkeiten sind gefragt, wenn es um Risikomodellierung geht, wir ALM-Prozesse weiterentwickeln oder Methoden im Bereich..."
AUTO1,Data Scientist (m/f), Build machine learning models to optimize key areas of our business. Hands-on experience with a broad range of statistical learning techniques....
Planet Expat,Key Account Manager," We are a tech startup based in Berlin that is transforming communication between people through machine learning and artificial intelligence, working with the..."
Max Planck Insitute for Human Development,Postdoctoral researcher (m/f)," Applicants (m/f) should have a background in computer science/ machine learning, artificial intelligence, or cognitive science;..."
convivo GmbH,Data Analyst / Data Scientist (m/w), Sowie gängiger Analysesoftware und Machine Learning mit. Die convivo GmbH berät und betreut seit der Gründung im Jahr 1998 zahlreiche Unternehmenskunden aus dem...
MIAMED GmbH,Product Manager," Meeting colleagues at our Italian espresso machine for a friendly talk. A passion for lifelong learning and the ability to motivate, manage and develop strong..."
MIAMED GmbH,Engineering Manager," Meeting colleagues at our Italian espresso machine for a friendly talk. After the successful launch of our global learning platform in 2017, we are further..."
FlixBus,Data Scientist – Dynamic Pricing M/F," Conducting research, developing machine learning prototypes and bringing them into production. Understanding of machine learning algorithms, you know which one..."
Project A Services GmbH & Co. KG,Data Analyst (m/w)," Du bist Experte im Umgang mit Excel und beherrschst neben SQL auch Python, R oder eine andere Sprache für die Datenanalyse - Erfahrung im Bereich Machine..."
Wirkaufendeinauto DE,Google Adwords Specialist (f/m), Continuously investigate the potential of new technologies like Machine Learning to innovate the way we do SEA....
Plan.One ccs GmbH,BACKEND DEVELOPER (W/M), Erfahrungen im Bereich Data Mining und Machine Learning runden dein Profil ab. Du und dein agiles Feature Team entwickeln Web-Applikationen mit den neuesten...
AUTO1,Google Adwords Specialist (f/m), Continuously investigate the potential of new technologies like Machine Learning to innovate the way we do SEA....
adesso AG,Consultant (m/w) Data Scientist, Unter Verwendung moderner Machine Learning Verfahren beantworten Sie verschiedenste Fragestellungen aus den Fachbereichen unserer Kunden und leiten daraus...
Concept Reply,IoT Frontend Developer (m/w), Großes Interesse an Machine Learning und AI. IoT und digitale Transformation sind Deine Passion....
Qidenus Group GmbH,Scientific Engineer," Machine Learning, Pattern Recognition and Document Analysis research experience will be an asset. We as the founders of SearchInk are very focused on..."
McKinsey & Company,"Vice President - Internet of Things (IoT), New Ventures", Familiarity with commercial application of machine learning methods and algorithms as well as application of advanced analytical and statistical methods....
N26,Customer Operations Intern," Develop and drive cutting-edge customer operations projects, e.g. machine learning driven chatbots, digital authentication, rapid process automation...."
Axel Springer SE,Trainee (m/w/d) im IT-Bereich," In Big Data, BI, Machine Learning, IT Management, Prozessmanagement oder Softwareentwicklung. Sie lernen die Herausforderungen des führenden Digitalverlages..."
Deutsche Kreditbank AG,Data Engineer (m/w)," Du hast bereits in größeren datengetriebenen Projekten mitgearbeitet, vorzugsweise zu den Themen Predictive Analytics und Machine Learning?..."
Honeypot GmbH,Head of Product," Web applications, databases, data engineering (bonus points for someone who has worked on a project which leverages machine learning or advanced statistical..."
metr,Full Stack Software Developer @metr, Interest in Machine and Deep Learning Technologies (using framworks like scikit-learn &amp; keras). METR is one of the inital NBT AG supported ventures....
CYREN,Software Developer," Provide effective automation of detecting and blocking spam and malicious content, using modern technologies like machine learning, cloud-based services, big..."
SOLYTIC GmbH,Produktmanager (m/w)," Mit aktuell über 11.000 Anlagen im Portfolio, können wir schleichende ertragsrelevante Fehler aufdecken und unsere Kunden mit konkreten Handlungsempfehlungen..."
myToys.de,Software Developer Search Algorithms," You arepassionate about search technologies and you have fun trying new stuff, such as Machine Learning or new search engines. Your tasks are:...."
PwC GmbH WPG,Consultant (w/m) Actuarial Services," Moderne Methoden - Deine kreativen Fähigkeiten sind gefragt, wenn es um Risikomodellierung geht, wenn wir aktuarielle Prozesse weiterentwickeln oder Methoden im..."
FLOWFACT GmbH,Full Stack Softwareentwickler (m/w), Wir arbeiten agil nach SCRUM in interdisziplinären Teams und sind aktuell in Themen wie Machine Learning und künstlicher Intelligenz unterwegs....
Bayer,Application Developer - Translational Science Systems (m/f)," Self-motived, passionate about developing software and enjoy a steep learning curve. Our cutting edge and modern IT solutions fit to the overall R&amp;D IT system..."
BearingPoint,Praktikant / Masterand (m/w) Industrie 4.0 und Machine Learning am Standort Berlin, Erste Kenntnisse in statistischen Methoden / Machine Learning. Schwerpunktmäßige Unterstützung bei der Beratung im Geschäftsbereich Commercial Industries im...
AUTO1,Head of Data Science (f/m), Relevant professional experience (+5 years) in the design of Data Science and Machine Learning projects....
Comtravo GmbH,Werkstudent (m/w/x) - Operations," Comtravos Software übersetzt die Anfrage durch ‚Natural Language Processing’ in strukturierte Daten und liefert dann mit Hilfe von Machine Learning die besten,..."
Bidmanagement,Python Developer (m/w)," Our software platform uses AI and machine learning to automate media buying decisions and reach unparalleled advertising performance across Google, Bing, Amazon..."
Futurice,Lead Data Scientist," Machine learning, statistics. Futurice is looking for people who can develop practical machine learning applications together with a team of software developers..."
Hella,SOFTWAREENTWICKLER (W/M) UMFELDWAHRNEHMUNG FÜR AUTOMATISIERTES FAHREN," Gerne Kenntnisse von Datenfusionskonzepten und –algorithmen, in der Umfeldmodellierung und –interpration sowie im Bereich Machine Learning/Klassifikation...."
Deutsche Telekom IT GmbH,Lead Center of Competence Big Data and Machine Learning (m/w), Mehrjährige Erfahrung mit Big Data und Machine Learning Technologien. Innerhalb von TSO-AM übernehmen Sie die Verantwortung für Weiterentwicklung und Betrieb...
Joblift GmbH,UX Designer, Die Anwendung neuester Machine Learning- und Big Data-Technologien sorgt für eine konsequente Verbesserung unseres Suchalgorithmus....
OLX Group,Product Manager (f/m), Our existing services succeed in high levels of automated moderation (partially supported by Artificial Intelligence / Machine Learning) but can always be...
Joblift GmbH,Tech Recruiter (m/w)," Die Anwendung modernster Technologien wie Machine Learning, Big Data etc. Die Anwendung neuester Machine Learning- und Big Data-Technologien sorgt für eine..."
car2go Group GmbH,"Ruby Developer (f/m), car2go Group GmbH", You have any machine learning or neural network skills. You sometimes do explorations into big data or machine learning....
sparks42 GmbH,Data Engineer (m/f)," Our mission is to build Next Generation E-Commerce solutions with a focus on challenging fields such as user experience, recommendations, machine learning, Big..."
PAIR Finance,Data Scientist (m/f) for Pair Finance, You are experienced with statistics and machine learning. PairFinance is a Fintech company developing a revolutionary concept for managing debt collection....
Storm Reply,Cloud Developer (m/w)," Themen wie Big Data, IoT, Machine Learning oder Cybersecurity interessieren dich und sind kein Neuland. Entwicklung und Integration von Cloud basierenden..."
Max-Delbrück-Centrum für Molekulare Medizin,Team Leader HPC Systems (f/m), Lead and organize the operation and expansion of the BIH scientific compute infrastructure that supports a wide range of user groups and needs including genome...
Comtravo GmbH,Mitarbeiter (m/w/x) - Kundenbetreuung / Customer Support," Comtravos Software übersetzt die Anfrage durch ‚Natural Language Processing’ in strukturierte Daten und liefert dann mit Hilfe von Machine Learning die besten,..."
Payments & Cards Network,Product Lead Payments, You have an analytical mind and a thorough understanding of what can be achieved with advanced methods like machine learning and AI — while always keeping the...
Dataconomy,Production Manager // Dataconomy, + Ranked #27 brand in Big Data and #40 brand in AI / Machine Learning (Onalytica). You experience an excellent learning culture. Data Natives Berlin 2018....
Joblift GmbH,Country Manager France (m/w), Die Anwendung neuester Machine Learning- und Big Data-Technologien sorgt für eine konsequente Verbesserung unseres Suchalgorithmus....
Dataconomy,Creative Director // Dataconomy, An excellent learning culture. + Ranked #27 brand in Big Data and #40 brand in AI / Machine Learning (Onalytica)....
Virtenio GmbH,Data Scientist Praktikant/in, Analytics oder Machine Learning. Für unser wachsendes &amp; ambitioniertes Team suchen wir ab sofort eine/n....
MYCS GmbH,Data Analyst (x/f/m)," Background in analytics, statistics, econometrics or machine learning. MYCS means creating furniture you love - exactly the way you want it!..."
OUTFITTERY GmbH,Head of CRM (m/f)," Technical Infrastructure - Collaborate with Product/IT/Data to build a robust technical infrastructure to support marketing / CRM activities, especially related..."
Agora Financial,Copy Chief," At AF, failing = learning. Curious, Creative Writer To Build, Motivate and Mentor Their Own Copy Team...."
MIAMED GmbH,Front-end Engineer," After the successful launch of our main learning platform in 2017, we are further enhancing our software with technologies like artificial intelligence &amp;..."
Pixelpark,Data Engineer (m/w)," Mit Hilfe von Analytics und Machine Learning Antworten auf Fragen zu liefern, die das Marketing effektiver und effizienter machen. Data Engineer (m/w)...."
Comsysto Reply,Softwareentwickler Cloud (m/w)," Du interessierst Dich für weiterführenden Themen wie Machine Learning, User Experience, Customer Development, Design Thinking oder Lean Startup...."
Planet Expat,Implementation Manager," We are a tech startup based in Berlin that is transforming communication between people through machine learning and artificial intelligence, working with the..."
iVentureGroup,Junior Data Scientist - Marketing Technology Analytics (f/m), Hands-on experience or great interest in machine learning/ statistical modelling and hypothesis testing. Developing machine learning models to improve bidding...
upday GmbH,Data/ML Engineer (f/m/d), Machine learning technologies. Production ready prediction/categorization pipelines to bring machine learning....
Hella,ENTWICKLER (W/M) VON SYSTEMSOFTWARE FÜR AUTOMATISIERTES FAHREN," Know-how in verwandten Themen wie Signalverarbeitung, Sensorfusion, Lokalisierung, Planung &amp; Regelung oder Machine Learning...."
Daimler Mobility Services GmbH,"Data Scientist (f/m) Autonomous Services, Daimler Mobility Services GmbH, Location Berlin"," Design, build and maintain large scale production machine learning pipelines. Identify new areas (both online and offline) where machine learning can leverage..."
media.net berlinbrandenburg,Wooga: Data Engineer (m/f)," You have a good understanding of basic analytics and machine learning concepts. Based in Berlin, Europe’s creative tech capital, our employees from 40 nations..."
HomeToGo,(Senior) Product Manager - Ranking and Machine Learning (m/f)," A solid grounding in data science, machine learning, or data products. Strong communication and leadership skills to align multiple stakeholders around machine..."
SoundCloud,"Backend Engineer, Anti-Abuse"," You love to work with complex data sets, and to put data mining, statistics, and machine learning algorithms into production...."
Passion.io,Executive Assistant to CEO // Passion.io, Steep learning curve:. You are curious and enjoy learning new things. You will make sure that the recruiting machine is constantly providing the company with A...
