company,job,summary
Chal-Tec GmbH,Data Scientist/Analyst (m/f), You have some experience conducting data analysis and data visualization. You are responsible for the continous validation of data in our data warehouse....
Akelius,Data Engineer Machine Learning (m/f), A powerful Data Science team. Large data sets. Of machine learning and big data. Computer Science or related natural sciences / technical....
iVentureGroup,Junior Data Scientist - Marketing Technology Analytics (f/m), Running your own data science projects in the marketing technology area from prototype to production. O Experience with modern data processing stacks:....
Access Microfinance Holding AG,Data Engineer (m/f), Providing data science workshops for data analysts. Defining data structures and transformation rules;...
Quintiles Commercial Germany GmbH,Medical Science Liaison Manager (m/w)," Mit dem Zusammenschluss unserer Unternehmen haben wir einen neuen Weg hervorgebracht, genannt Human Data Science, um Weiterentwicklungen und kreative..."
Flaconi GmbH,Junior Data Engineer (m/w)," Als Teil von Flaconis zentraler Business Intelligence, Analytics und Data Science Abteilung bearbeitest Du Herausforderungen aus allen Geschäftsbereichen...."
Deutsche Kreditbank AG,Junior Data Analyst mit Schwerpunkt CRM (m/w)," Als Junior Data Analyst CRM bist du Teil unseres leistungsstarken Teams, das mit Hilfe von BI-Power und Data Science-Technologien das große Potenzial von Daten..."
IQVIA,Medical Science Liaison Manager," Mit dem Zusammenschluss unserer Unternehmen haben wir einen neuen Weg hervorgebracht, genannt Human Data Science, um Weiterentwicklungen und kreative..."
McKinsey & Company,Principal Data Scientist - Risk Management," Master's degree or PhD in computer science, mathematics/statistics, engineering, physics or other quantitative disciplines...."
SAP,Working Student: Machine Learning Research, The world's most relevant enterprise data is part of SAP's system and business network. Machine Learning enables computers to learn from large amounts of data...
adesso AG,Consultant (m/w) Data Scientist, Zusammen mit Senior Data Scientists konzipieren und implementieren Sie neue Data Science Use Cases. In interdisziplinären Projektteams sind Sie für die...
IAV GmbH,Data Scientist / Data Analyst (m/w) - Big Data," Mehrjährige Berufserfahrung im Bereich Data Science / Big Data. Erfolgreich abgeschlossenes Studium im Bereich Informatik, Betriebswirtschaftslehre,..."
upday GmbH,Data/ML Engineer (f/m/d)," Data mining &amp; Data visualisation. Spark, Hadoop (or similar distributed data processing technologies). An academic degree in Computer Science, Mathematics,..."
Kiron Open Higher Education gGmbH,Data Security Officer (Starting November)," Data Security Officer. Negotiations with partners and key stakeholders regarding data flow, data exchange, data security and best practice sharing within the..."
Wayfair,Intern/Working Student - Summer/Fall 2018," Pricing, Data Science and App Development. Using creative strategy and data to communicate efficiently...."
Zattoo,Data Engineer," Build up a centralized Data Warehouse in the long run that acts as the unique source of all relevant data. At Zattoo we already leverage a lot of our data, but..."
Bayer,Application Developer - Translational Science Systems (m/f)," Excellent university degree in computer science or equivalent natural science degree, PhD is beneficial. Help leverage big data and apply newest IT technologies..."
Sparkassen Rating und Risikosysteme GmbH,Bereichsleiter/-in Data Analytics, Bereichsleiter/-in Data Analytics. Fundierte Kenntnisse statistischer Methoden sowie mehrjährige praktische Erfahrung im Bereich Data Science und Advanced...
Leibniz-Gemeinschaft,Postdoctoral Research Fellow, Professional experience in scientific data collection (quantitative data). Publications) in quantitative longitudinal data analysis....
IQVIA IES Germany GmbH,Medical Science Liaison Manager (m/w)," Mit dem Zusammenschluss unserer Unternehmen haben wir einen neuen Weg hervorgebracht, genannt Human Data Science, um Weiterentwicklungen und kreative..."
adesso AG,Trainee Consultant (m/w) Data Scientist, In unserem 12-monatigen Trainee-Programm bilden wir Sie zum Consultant im Bereich Data Science aus. Einführung in Big Data Technologien aus dem Hadoop-Umfeld....
Mimi Hearing Technologies GmbH,API Data Engineer (m/f)," Proven experience in data wrangling / statistics. This data is core to driving the products and services we offer at Mimi, but equally this data is extremely..."
Caroobi GmbH,Data Analyst / Business Analyst (m/w), Du hast bereits 2-3 Berufserfahrung als Data Analyst/Data Scientist in einem agilen und schnelllebigen Umfeld....
Magine,Product & Data Analyst," You democratize data by building and socializing decision tools (dashboards, reports). You have completed a degree in computer science, statistics, mathematics,..."
T-Systems International GmbH,Data Engineer (m/w)," Sie verfügen über einen Abschluß in Data Science, Physik, Mathematik, Statistik oder Informatik oder eine vergleichbare Ausbildung und haben bereits..."
N26,Senior Data Scientist, Experience with common data science toolkits such as R/Octave/Matlab desired. Perform extensive exploratory data analysis and see beyond just the obvious data...
Pixelpark,Data Engineer (m/w)," Data Engineer (m/w). Zugang zu einem weltweiten Netzwerk an Experten im Bereich Analytics, Data Science und Artificial Intelligence innerhalb der Publicis..."
Deutsche Kreditbank AG,Data Analyst mit Schwerpunkt CRM (m/w)," Als Data Analyst CRM bist du Teil unseres leistungsstarken Teams, das mit Hilfe von BI-Power und Data Science-Technologien das große Potenzial von Daten hebt..."
SAP,Intern / Master Thesis Student: Machine Learning Research, The world's most relevant enterprise data is part of SAP's system and business network. Machine Learning enables computers to learn from large amounts of data...
IQVIA,Mitarbeiter im Apothekenaußendienst," Mit dem Zusammenschluss unserer Unternehmen haben wir einen neuen Weg hervorgebracht, genannt Human Data Science, um Weiterentwicklungen und kreative..."
media.net berlinbrandenburg,Wooga: Data Engineer (m/f)," You love data. As a Data Engineer, you will be an essential part of our Data team. You will be working closely with various teams including data science,..."
OLX Group,"Freelance Data Engineer (f/m), Sphere team"," Work across the whole data processing pipeline, integrating a variety of raw data sources and turn them into data products consumed in a variety of domains..."
Project A Ventures,Data Engineer / Data Scientist (m/f)," Advance our software architecture and toolset to growing challenges and data amounts (performance, scaling, data quality)...."
bonify,Senior Data Science Engineer (f/m), Designing the future of personal finance as Data Science Engineer. Berlin-based FinTech startup is looking for a Senior Data Science Engineer for our team....
Viessmann,Senior Data Scientist (m/f)," 4+ years of work experience in data science or related field. Experience in data engineering and big data technologies (Hadoop, Spark, Kafka, etc.)...."
Leibniz-Institut für Gewässerökologie und Binnenfi...,PostDoc (m/f) in Quantitative Fisheries Science and Modelling," Advanced quantitative statistical and modelling skills, programming and data visualization *. PhD in fisheries science, bioeconomics, stock assessment,..."
New Yorker,(Senior) Data Scientist (m/w), Definition und Ausarbeitung neuer Data Science Anwendungsfälle in enger Zusammenarbeit mit einzelnen Fachabteilungen....
enersis,Senior Data Scientists (w/m)," Du bringst Erfahrungen in Data Science Aktivitäten mit. Senior Data Scientists (w/m). Datenerfassung und Anforderungsspezifikationen, Verarbeitung, Analyse und..."
Delivery Hero,Data Engineer (f/m/x)," 2+ years data engineering. Work with structured and semi-structured data from different heterogeneous data sources (BigQuery, Redshift, Google Analytics,..."
TomTom,Machine Learning Scientist," Strong experience in standard data science tools such as Python, Jupyter, Matplotlib, Pandas, Sklearn, Tensorflow, Hadoop and Spark...."
Amazon.com,Applied Scientist," Experience working effectively with science, data processing, and software engineering teams. As an Applied Scientist, you will transform the way people enjoy..."
Takeaway.com,Data Engineer - Scala (m/f)," We are a tightly-knit collective of curious people with a heterogeneous set of skills and backgrounds including (among others) former linguists, philosophy..."
K – New Media GmbH,Data Scientist / BI Entwickler (m/w)," Kenntnisse und idealweise Erfahrung im Datenbankdesign (SQL, OLAP) und Data Science. Data Scientist / BI Entwickler (m/w). Die K – New Media GmbH &amp; Co...."
Akelius,Senior Data Scientist Machine Learning/ AI (m/f)," A powerful Data Science team.  Set up the Data Science team, guide it conceptually. Large data sets.  Conduct data analyses, develop mathematical models,...."
GetYourGuide,Principal Data Scientist, Analytics You are able to transform data into wisdom. Support the growth of a world-class data team by participating in recruiting and mentoring....
K – New Media,Data Scientist / BI Entwickler (m/w)," Kenntnisse und idealweise Erfahrung im Datenbankdesign (SQL, OLAP) und Data Science. Du erarbeitest die Entwicklungsstrategien hinsichtlich der vorhandenen..."
BearingPoint,Analyst (m/w) für den Themenbereich Digital Consulting (Data Science) am Standort Berlin, : In dem Geschäftsfeld Production Industries beraten wir schwerpunktmäßig im Maschinen- und Anlagenbau. Wir unterstützen unsere Kunden bei den aktuellen...
Sanofi,Medical Science Liaison (m/f), Support evidence-generation activities by aiding in data acquisition and identifying opportunities for further data collection....
Daimler Mobility Services GmbH,"Data Scientist (f/m) Autonomous Services, Daimler Mobility Services GmbH, Location Berlin"," Bachelor of Science, Master of Science or PhD degree or equivalent in physics, Machine Learning, Computer Science, signal processing or a related field...."
Wissenschaftszentrum Berlin für Sozialforschung,Postdoctoral Research Fellow, Professional experience in scientific data collection (quantitative data). Publications) in quantitative longitudinal data analysis....
TÜV Rheinland Group,Junior Consultant Artificial Intelligence/Machine learning (w/m/divers)," Data Training, etc. Science, Electrical Engineering, Artificial Intelligence,. Junior Consultant Artificial...."
GIM - Gesellschaft für Innovative Marktforschung m...,(Senior-) Specialist Data Analysis (m/w) - Quant. Marktforschung," Zur Verstärkung unseres Teams am Standort Berlin suchen wir zum nächstmöglichen Termin einen (Senior-) Specialist Data Analysis (m/w), Bereich quantitative..."
wellconnected - Recruiting & Training,Risk Quant Analyst (m/f) Quant Institute Berlin," Performing quantitative analyses of risk metrics data and risk parameters, such as market data and financial time series, Economic Capital, VaR and rating data..."
AUTO1,Business Intelligence - Big Data Engineer (m/f)," Enhance, maintain and use our cloud based Data Platform. Bachelor/Master’s degree in a related area such as Computer Science, Physics or Mathematics...."
HelloFresh,Big Data Engineer (m/f)," As a Big Data Engineer at HelloFresh, you will be collaborating to build one of the most advanced big data platforms in Europe...."
Brandwatch,Social Media Data Analyst (German Speaking) - Berlin, Familiarity with social data. Social Media Data Analyst - Berlin. Love using data to tell stories. A degree in an analytical or business-related subject (such...
HelloFresh,(Senior) Digital Data Analyst DE/EN (m/f)," You have a degree in computer science, statistics, mathematics, or similar quantitative discipline. You have experience in performing analysis with large..."
Bayer,Postdoc in Medical Affairs (m/f)," Assess external data sources (health care databases, patient registries etc.). Good knowledge of SAS, R packages, STATA, genomics and other statistical data..."
adsquare GmbH,(Senior/Middle) Big Data Developer (f/m), Solid foundation in computer science fundamentals from data structures and algorithms to high-level design patterns....
Schindler,Senior Data Scientist (m/f)," Furthermore, you actively contribute to the development of the Data Science roadmap and Global Data Strategy. 3+ years of experience in industrial data science..."
Corning,TR Manufacturing Data Center Program Manager EMEA (m/f), The Data Center Program Manager will act as the subject matter expert on Data Center topologies and deployment practices in support of existing and future Data...
Wayfair,Senior Manager Data Science (m/f)," The Data Science department covers three main topic areas. And finally, a bit more about Data Science at Wayfair:...."
Quintiles Commercial Germany GmbH,Mitarbeiter im Apothekenaußendienst (m/w)," Mit dem Zusammenschluss unserer Unternehmen haben wir einen neuen Weg hervorgebracht, genannt Human Data Science, um Weiterentwicklungen und kreative..."
HelloFresh,(Senior) Data Scientist (m/f), Promote a data smart and data aware culture within a large international organization. We are looking for a Senior Data Scientist who is excited about turning...
IQVIA IES Germany GmbH,Mitarbeiter im Apothekenaußendienst (m/w)," Mit dem Zusammenschluss unserer Unternehmen haben wir einen neuen Weg hervorgebracht, genannt Human Data Science, um Weiterentwicklungen und kreative..."
DB,Artificial Intelligence Specialist für die Digitalisierung im Schienenverkehr am Standort Berlin (w/m)," Du wirkst maßgeblich beim Aufbau eines interdisziplinären und hochqualifizierten Teams aus Experten für Data Science, Operations Research und verwandte Felder..."
Total,Intern Middle Office," Student in Engineering, Computer Science, Data Management, or Logistics (Bachelor or Master’s degree). Finalize the data collection system:...."
VC/O,Senior Data Scientist (m/f)," 4+ years of work experience in data science or related field. Experience in data engineering and big data technologies (Hadoop, Spark, Kafka, etc.)...."
4flow,Supply Chain Scientist (m/w), Als Supply Chain Scientist übernimmst du fachliche und organisatorische Aufgaben in Logistikforschungs-projekten – aktuell in den Themenfeldern Risikomanagement...
IQVIA,Klinikreferent," Mit dem Zusammenschluss unserer Unternehmen haben wir einen neuen Weg hervorgebracht, genannt Human Data Science, um Weiterentwicklungen und kreative..."
IGB,Postdoc Position," Airborne and satellite remote sensing data. CONNECT will provide data of unsurpassed spatio-temporal coverage, needed to understand and...."
Lendico Deutschland GmbH,(Junior) Risk Analyst (m/f)," Strong quantitative skills and analytical skills, knowledge in Machine Learning and Data Science would be a strong plus...."
Conrad Electronic,Senior Data Analyst (m/f)," Senior Data Analyst (m/f). Demonstrated ability to build processes that support data transformation, data structures, metadata, dependency and workload..."
FlixBus,Data Engineer M/F/X," Knowledge of Python data science stack (Pandas, Scikit-learn, Numpy, Keras, etc). Data Engineer M/F/X. Full data integration of webtracking-data with master..."
Planet Expat,Machine Learning Research Engineer," We are a tech startup based in Berlin that is transforming communication between people through machine learning and artificial intelligence, working with the..."
Bayer,Research Scientists Bioinformatics Machine learning/Deep learning (m/f)," Expertise in handling, processing, integrating and analyzing data sets related to research in the pharmaceutical industry...."
Klarna,Analyst," Economics, Science, Engineering or Business). Delivering ad-hoc data analysis to support risk mitigation and control environment...."
Quintiles Commercial Germany GmbH,Klinikreferent (m/w)," Mit dem Zusammenschluss unserer Unternehmen haben wir einen neuen Weg hervorgebracht, genannt Human Data Science, um Weiterentwicklungen und kreative..."
Zeppelin Lab GmbH,Full Stack Developer / Data Engineer (m/f)," You consult with your team internal Data Analyst and Data Scientist, review their requirements and implement new models...."
FlixBus,Principal Data Scientist - Berlin M/F/X," You will consult and mentor data scientists, data engineers and data analysts to drive excellence in value generation...."
Zeppelin Lab GmbH,Business Intelligence Engineer / Data Engineer (m/f), You are modeling and maintaining data services &amp; data structures and developing them in a test driven manner....
Max-Planck-Institut für Wissenschaftsgeschichte,"The Max Planck Institute for the History of Science (Dept. I, Jürgen Renn) is looking to employ 1 Student Assistant"," Coding, data manipulation, curation of databases. Max Planck Institute for the History of Science, Boltzmannstr...."
Dataconomy,Volunteers Coordinator // Dataconomy," Data Natives is the events platform for the data driven generation, the organizer of Europe’s largest Big Data Events &amp; Conference...."
DB,Artificial Intelligence Specialist for Digital Rail in Berlin (f/m)," You help building an interdisciplinary and highly qualified team of experts from fields such as data science, operations research, and related areas...."
Oliver Wyman,"Research Officer/ Economic Analyst, Competition Economics"," Conducting literature and data research; Data analysis and interpretation of results; Familiarity with office applications, data analysis and/or symbolic..."
NERA Economic Consulting,"Research Officer/ Economic Analyst, Competition Economics"," Conducting literature and data research; Data analysis and interpretation of results; Familiarity with office applications, data analysis and/or symbolic..."
Detecon,Berater Internet of Things (m/w/d)," IoT, Big Data, Cloud Management, Mobility, Blockchain, Edge-Computing, Artificial Intelligence, Data Science, Machine Learning. Was dich erwartet...."
SAP,Working Student: Operations and HR," By exploring unconventional ideas and developing inspiring proofs of concept, we push the state of the art in computer science and its applied fields to provide..."
Planet Expat,Market Analyst, Collect and update market data from different sources. Bachelor's Degree in Computer Science or Maths is a plus....
TE Connectivity,Account Manager Data & Devices (m/f)," Bachelor of Science in Engineering or Business required. TE Connectivity's Account Management Teams are responsible for selling TE's products, systems or..."
Hitachi Vantara,"Solutions Engineer, Big Data Analytics"," ETL, data warehousing, data engineering, data integration. Understanding of Data Science and Machine Learning...."
Harnham,HEAD OF DATA SCIENCE (M/F), HEAD OF DATA SCIENCE (M/F). A passion for driving significant value through the use of data science. You will join as the Head of Data Science and come in and...
Deutsche Telekom AG,Bachelor of Science in Wirtschaftsinformatik - Business Information Systems, Big Data und Data Science. Nach Abschluss des dualen Studiums Bachelor of Science in Wirtschaftsinformatik – Business Information Systems kannst Du IT-Projekte...
Delivery Hero,"Business Intelligence Analyst, International (f/m)"," Developing our data warehouse by writing specifications for our data warehouse team. Experience of big data tools (e.g Redshift, BigQuery)...."
Amazon.com,Robotics Internship, Communication and data presentation skills. We are working on exciting problems like object grasping and pick-and-place solutions using machine learning and big...
MYCS GmbH,Automation and Data Engineer (x/f/m)," You have a degree in mathematics, statistics, computer science, or similar. You work closely with our data scientists, engineers and marketing analysts to..."
Bayer,Patient Reported Outcomes Project Leader (m/f)," Maintain awareness, education on and implementation of new methods, tools and data sources to ensure study methods represent current state of science, as well..."
Technische Universität Berlin,Wiss. Mitarbeiter/in - Entgeltgruppe 13 TV-L Berliner Hochschulen - 1. Qualifizierungsphase (zur Promotion)," Forschung im Bereich der Datenbanksysteme, Big Data Analytics und Data Science. Mitarbeit bei der Durchführung und Betreuung der Praktikums-Lehrveranstaltung im..."
Foodspring - Part of the Good Life Companies - Goo...,Business Intelligence Analyst (f/m)," You have a degree in Computer Science, Mathematics, Physics, Economics, or similar field. You will work closely with the data engineers in order to ensure a..."
FlixBus,Team Lead Business Analyst/Data Scientist (m/f/d), Our work ranges from business analytics via quantitative research to data science. The data analytics team supports the Network Planning department....
Infarm,Shipment Coordinator/ Versand Koordinator (f/m)," Hocheffizienter, vertikaler Pflanzenanbau kombiniert mit patentierter IoT-Technologie und Data Science. Infarm was founded in 2013 by Osnat and brothers Erez..."
The Boston Consulting Group,"Junior Analyst, Programming & Automation - GAMMA"," Undergraduate degree related to computer science, data engineering, data science, statistics, mathematics or economics is required, advanced degree is preferred..."
dunnhumby,Country Controller, Data Analysis and Modelling. Dunnhumby is the world's leading customer science company. We analyse data and apply insights from nearly one billion shoppers...
GetYourGuide,Senior Data Analyst," 5+ years of relevant experience interpreting data in a business intelligence, analytics, or data science role. Looker, Pentaho) and data visualization...."
PwC,Experte (w/m) Insurance Capital Market Models," Moderne Methoden – Deine kreativen Fähigkeiten sind gefragt, wenn es um Risikomodellierung geht, wir ALM-Prozesse weiterentwickeln oder Methoden im Bereich..."
Project A Ventures,Business Intelligence Analyst (m/f), Support and training of the operational departments in interpreting data and using digital analytics tools as well as our data warehouses....
HPS Gesundheitscloud gGmbH,Recruiter (w/m)," Mit der gemeinnützigen (non-profit) Gesundheitscloud wollen wir die Gesundheit von Menschen durch relevante, ethische und sichere ‚Human Data Science‘..."
FlixBus,Team Lead Data Analyst (m/f/d), Our work ranges from business analytics via quantitative research to data science. Team Lead Data Analyst (m/f/d)....
Aspire,Data Scientist," Have 2+ years’ experience in data mining, predictive modelling, time series analysis, machine learning, Big Data methodologies, transformation and cleaning of..."
Infarm,Field Grower (f/m)," Infarm is an indoor farming start-up, that combines highly efficient vertical farming with the latest technologies and data science...."
Vine Resources,Data Analyst (m/f)," The candidate should have a degree in a quantative field like Economics, Mathematics, Data Science, Artificial Intelligence or another related field with a..."
GoEuro,Director of Analytics, Define the overarching data strategy and vision for data pipeline and data products. A strong technical background in Data Science driven decision making....
Schindler,Group Pricing Analyst (m/f)," Build data analytics models that can be used for meaningful data analysis, preferably in Business Intelligence Platforms such as Qlik Sense or Tableau...."
Quadratek,Product Designer // Quadratek Data Solutions," We believe in working together to create opportunities and invite qualified, enthusiastic professionals with experienceinclinical trials and in the life science..."
Lufthansa Global Tele Sales GmbH,Manager Forecasting and Planning (m/f)," You would be willing to start a deep dive into new things in the field of Service Center, Business Intelligence, Data Science and PHP...."
CleverShuttle,Business Analyst (m/w)," APEX, PowerBI), Extensions für gängige Tools (PowerQuery/PowerPivot für Excel) oder Data Science in Python ist ein Plus...."
Technische Universität Berlin,Research Assistant - 0.5 working time - salary grade E13 TV-L Berliner Hochschulen," Statistical data analysis. Successfully completed university degree (Diplom, Master or equivalent) in Psychology, Human Factors, Computer Science or Interaction..."
Bayer,Postdoc in Pathology/Digital Pathology (m/f)," Be part of a cross-organizational team, applying deep learning within the research and development organization on existing massive data sets...."
Bausch + Lomb,In-house Clinical Research Associate (m/f)," Building good interactions with other Valeant/B+L departments and external cooperation partners (CRO, external data management and other suppliers)...."
FlixBus,Senior Data Analyst (m/f/d), Our work ranges from business analytics via quantitative research to data science. Senior Data Analyst (m/f/d)....
Homeday GmbH,Product Analyst (m/w/x)," Du verfügst über mehr als 2 Jahre Berufserfahrung in den Bereichen Data Science, Product Analytics und/oder Growth Analytics...."
Takeda Pharmaceutical,Medical Advisor Oncology – Germany," Coordinate/oversee study conduct, data analysis and disclosure, reporting/publication. Support the Local Operating Country (LOC) Medical Director and Medical..."
FlixBus,Senior Data Scientist - Dynamic Pricing M/F/X, Proven track record as a highly skilled data scientist who is active in the data science community (e.g. Senior Data Scientist - Dynamic Pricing M/F/X....
Technische Universität Berlin,Research Assistant - salary grade 13 TV-L Berliner Hochschulen," Electrical/Computer Engineering, Computer Science, Mathematics, Physics. For graduates in Computer Science, particular emphasis will be given to candidates with..."
Elsevier,Medical Project Manager, Elsevier Health Analytics is a think tank and thought leader in predictive analytics and data mining of anonymized health data....
mytaxi,Senior Data Scientist / Engineer (m/f)," Therefore, we are keen on hiring a Data Science Engineer (m/f) for implementing and maintaining the models and data infrastructure with focus on deploying..."
media.net berlinbrandenburg,Visual Meta: Software Engineer (m/f) Data Warehouse," Computer science, mathematics, etc.). You design data models for complex analytics and data pipelines for ETL processes...."
Carmeq GmbH,Studentischer Mitarbeiter für Big Data Projekte (w/m)," Data Engineering oder Data Science. Das Auto der Zukunft ist unsere Herausforderung, Software für Fahrzeugelektronik im Volkswagen-Konzern unser Kerngeschäft...."
smava GmbH,Product Analyst (m/f)," Business Analytics, Web Analytics, Data Science and Data Warehouse Engineering. Work with Marketing Team to improve performance of the Landing Page by..."
IQVIA IES Germany GmbH,Klinikreferent (m/w)," Mit dem Zusammenschluss unserer Unternehmen haben wir einen neuen Weg hervorgebracht, genannt Human Data Science, um Weiterentwicklungen und kreative..."
foodora,Junior Business Intelligence Analyst (f/m)," A university degree in Computer Science, Business Informatics, Mathematics, Economics or comparable subject...."
SAP,QA Engineer, Our solution brings together the right data at the right moment to delight customers and drive business results - all delivered in the cloud to any mobile...
Amazon.com,Machine Learning Engineer," Computer Science fundamentals in object-oriented design, data structures, algorithm design, problem solving, and complexity analysis...."
Amazon.com,Working Student (m/f) Business Intelligence Analyst for Amazon Marketplace," Your degree is in Mathematics, Statistics, Computer Science, Business Informatics or a similar field. Developing and executing some of the world’s most complex..."
GQR Global Markets,Machine Learning Engineer," Demonstrated ability to conduct independent research utilizing large data sets. PhD or PhD candidate in machine learning, computer science, statistics, or a..."
