company,job,summary
Turner & Townsend,"Assistant Project Manager (Health, Science & Education)"," Conducting background research, data collection and benchmarking. Key information and data is effectively communicated and appropriately retained...."
,Visitor Experience Resource Coordinator," You will also support the operational aspects of the team's functions by assisting in scheduling staffing for our corporate events, lead in stock counts and..."
Publicis Media,Data Scientist," Participation in data architecture and engineering decision-making to support data analytics. The research, design, and evaluation of data science approaches..."
Swarovski,DATA SCIENTIST (F/M), To provide data driven solutions. Being responsible for developing applications by using data science techniques to solve crucial business problems related to...
Ubisoft,Data Analyst, Assist in the analysis of game data. Promote a culture of data literacy throughout the studio. Perform self-guided detailed data analysis to provide business...
HSBC,Data Scientist, Annual project budget in excess of USD34m of which Data Science is a component. Senior Data Scientist Team Manager....
University College London,Research Technician, Working knowledge of data management and presentation software applications is an essential requirement. Applications are invited for a Research Technician with...
,Visitor Experience Resource Coordinator," You will also support the operational aspects of the team's functions by assisting in scheduling staffing for our corporate events, lead in stock counts and..."
Environmental Investigation Agency (EIA),Intelligence Researcher," Following EIA protocols on “cleaning” data, enter trade incident information from own. EIA’s databases, to retrieve data upon request from the Intelligence..."
University College London,HR Operations Administrator x 2, The two posts will be based at the Science Library. The successful applicants should be proactive and able to demonstrate a high degree of accuracy in their...
British Library,Digital Curator," The British Library is an Independent Research Organisations, undertaking independent and collaborative research across Arts and Humanities and Social Sciences,..."
Visa,Degree Apprenticeship - Cybersecurity," Data Loss Prevention. Minimum two A-levels at Grade B or above, including Computer Science, Computing, Electronics, IT, Digital Technology, Engineering,..."
The Newcastle upon Tyne Hospitals NHS Foundation T...,Healthcare Science Associate (Band 4), They should possess NVQ 4 in Healthcare Science or an equivalent. Previous experience as a Healthcare Science Assistant (HSA) in a Histology Laboratory or an...
Mars,Data Scientist," Experience in applied data science role or equivalent. In fact, we’ve built so much momentum that we’re now looking for industry leaders in Business Translation..."
Paysafe Group,Data Analyst," In conjunction with data owners and department managers, contribute to the development of data models for analytics...."
Zopa Limited,Data Scientist," Success in data science competitions. Experience of full life-cycle of a data science project, from data collection, EDA, model building to deployment...."
CIBC,"Analyst, Investment Banking"," Financial and data analysis). Minimum 2:1 degree (or equivalent) from a top tier university, preferably with a background in Engineering, Science, Mathematics,..."
Siemens AG,Data Scientist - 12 months FTC, Manage a database with numerous data sources in order to provide convenient data views for easy interpretation and analysis....
PwC,Manager London Top Tier Customer Analytics Data Scientist London," Deep technical expertise in data science, statistical modelling and/or machine learning. Fluency with SQL and one of either R or Python in a data science..."
Department for Education,Behavioural Insights Advisor," Most importantly, we are looking for someone with a genuine interest in the application of behavioural science to education and social care policy, and a..."
Eaglecliff,Data Scientist, Computer Vision Data Scientist :. World Leading Global Energy Oil Company has an exciting opportunity for a Data Scientist / Computer Vision Specialist to work...
Public Health England,HIV/STI Surveillance and Prevention Scientist -AP-18230743-EXT, Identify data quality issues and facilitate their resolution. Applicants for both roles must hold a relevant science degree....
Centrica Energy Ltd,Data Scientist, Demonstrable work experience where you’ve applied data science and worked with developers/data engineers bringing data science into production....
Smiths Detection,Laboratory Technician, Strong data management skills. Generate and maintain data resulting from the tests. Smiths Detection is seeking an experienced Laboratory Technician to join the...
William Alexander Recruitment Ltd,Data Scientist, Strong commercial Data Science / Data Analysis experience. Experience of working with unstructured text data from web pages or documents and interfacing with...
Direct Line Group,Data Scientist," What being a Data Scientist involves:. Educated to at least degree level (or equivalent) in mathematics, stats, OR, data science – likely with MSc Scientific..."
PPD,Clinical Project Assistant (CTA) - West London," We are seeking candidates who have gained experience in a supporting function within a pharmaceutical, Biotech, CRO or life science environment...."
Acturis Ltd,Data Warehouse Developer, As a Data Warehouse Developer you will:. Develop the code that processes and transforms the data entered into the Acturis System and populates a Data Warehouse...
Oracle,Data Center Technician - Acton," Bachelor of Science degree in Computer Science, Information Systems or equivalent work experience. Data Center Technician - Acton-18000UDC...."
Procter & Gamble,P&G R&D Internship Programme 2019 (m/f)," Well, a whole lot of science, to start. Students from the different scientific (natural/life/physical/data science/computer science), and engineering (chemical..."
Facebook,Data Science Manager," Knowledge of causal inference and survey research methods, including leveraging observational data and addressing challenges from incomplete data...."
Groupon,Data Scientist, We develop and use cutting-edge data technologies and data science algorithms to sift through large amounts of data and distill it into information about our...
BGL Group,Data Scientist, We are looking for an experienced Data Scientist who has considerable experience in automation and productionisation of data science products;...
GlaxoSmithKline,Materials Scientist (Pharmaceuticals)," Proven track record of independently leading materials science projects including project scoping , generating and interpretation of materials science data and..."
IQVIA,Data Scientist," Working with an enormous breadth of data, you will be able to design and develop data science applications on the latest big data platforms...."
LeapYear,Data Scientist," Deep understanding of data science process, machine learning, data architecture, and IT systems. Minimum 2 years of data science experience required...."
Burns Sheehan,VP of Data Science, VP of Data Science - Ecommerce. This VP of Data Science will be responsible for the whole of Data Science across the company managing teams in both London and 1...
Weber Shandwick,Junior Analyst, Modelling and data science. Analysing data sets to extract key findings. Depending on scope and requirements we work together or individually to identify...
Cognizant,Image Analytics - Data Science Practitioner," Accessing a range of data stored in disparate systems, integrating data and providing data mining to answer specific business questions as well as identifying..."
Nested,Senior Data Scientist, Design and develop production level data science products. We’re looking for someone to help us develop the foundations we already have into world-class data...
Hitachi Consulting UK Limited,Data Scientist, To identify opportunities for how advanced technologies in the data science and machine learning space can benefit existing and future projects....
Russell Investments,Intern, Collate and update data around key individuals and organisations for our target companies including contact details and useful networks (for example using...
Expedia,Data Engineer," Familiarity with python's core big data / data science libraries:. You will report to Hotels.com's Senior Director of Partner Marketing, working closely with..."
Episerver,Data Scientist," Exploratory data analysis, feature engineering/selection, multi-layer cross validations. Experiences with big data frameworks i.e. Spark, Hadoop, Kafka etc...."
Visa,Merchant Data Scientist," Excellent understanding of data marts, data relationship concepts and data processing. The Data Scientist is a key member of the Data Science Lab in the Europe..."
Conde Nast,Head of Customer Data, Knowledge of unstructured data and other big data capabilities that are applicable to customer data management is a plus....
FACEIT,Data Analyst," In applied statistics, mathematics, physics, data science, or a related discipline. At FACEIT we’re looking for an experienced data analyst with good..."
PETA UK,Science Adviser – Netherlands," Head of Science. Collaborate with the PETA UK head of science to identify and obtain the necessary data for factsheets, white papers, reports, and..."
Mudano,Customer Facing Data Scientist," Hands-on Data Science investigations, and. Data Science is a core part of our customer-facing work, with previous and current Data Science engagements including..."
G-Research,Quantitative Researcher (Data Science/Machine Learning/Mathematical Modelling), This is a pure research role where you will have the freedom to develop and test your ideas with real-world data in an environment that resembles academia:....
HireVue,Data Scientist - Machine Learning, Feature generation (based on gameplay data). Experience of applying statistics and data modelling to different types of problems and datasets....
Charles River Associates,Associate/Consulting Associate (Data Science)," Due to increasing demand for technical skills, we are expanding our data science roles at the firm. Our ideal candidate will be a self-starter, passionate about..."
PETA UK,Science Adviser," Collaborate with the head of science to decide on and obtain the necessary data for factsheets, white papers, reports, and other correspondence...."
Nucleus Holdings,PowerPoint Specialist," While core activities centre on the ability to develop effective presentations and data delivery, we are interested in additional skills candidates bring...."
Wood Mackenzie,"Associate, Europe Power (Models & Data)"," Collect and compile market related data from multiple sources, establish best practice in data processes. Associate, Europe Power (Models &amp; Data)...."
Standard Life,Data Scientist," Chief Data Office. At Aberdeen Standard Investments we are looking for a data scientists to join our global data science team to innovate how we use internal,..."
Oho Group,Quant Researcher/Data Scientist," The appropriate candidate will hold a Bachelors and Masters degree in Mathematics, Physics, Statistics, Machine Learning or Data Science, and ideally a PhD..."
YouView,Junior & Mid level Data Insight Analyst, Support the Data &amp; Insight team in producing complex analysis of behavioural and viewing data. This data is incredibly powerful....
Birch & James Associates,Data Analyst, Knowledge of Data Science is desirable. 3+ years Data Analysis experience in Consulting/SI/Commercial/Banking....
Carbon Credentials Energy Services Limited,Data Scientist," Creatively analysing patterns in boundless quantities of existing and new data with complex data modelling, machine learning or statistical analysis...."
Havas Media,Entry Level Data Modelling Analyst -TV and Digital Attribution, Show an interest in data science and contribute towards other data science projects as appropriate. Data Modelling Analyst....
Harnham,Data Scientist, The ideal Data Scientist will have:. They are building a Data Science function to improve their analytics team and require a contractor to help out with several...
Forward3D,Data Science Account Manager, They also support the Head of Data Science with new business and cross-sell work by spotting opportunities to help clients solve problems using data science....
KPMG UK,Life Sciences - Sector Support, Job Title Life Sciences - Sector Support. Review integrity of data within the pipeline. The Life Sciences Sector Support role is about being the lynchpin...
GfK,Data Scientist, Actively share Data Science knowledge within GfK's Technology and Data network. 2+ years of professional experience in quantitative data analysis/ data science...
Alibaba,Alibaba Cloud Data Scientist London, Develop new data attributes of users from existing data source and develop novel applications including data driven products based on that....
Schibsted Media Group,Data Engineer, Work closely with other data engineers to make analytics data widely available for analysis through the global Schibsted data platform....
La Fosse Associates,Data Scientist," Set up data pipelines supplying customers with bespoke data deliveries on a daily, weekly or monthly basis. Creating and improving data models...."
CyNation Ltd,Data Privacy Consultant," Data privacy and protection impact assessment. Our subject matter experts provide clients with independent, jargon free advice, and advanced technical..."
Celtra Inc.,Data Scientist, Minimum 2 years experience as a data scientist. Build and automate machine learning models using various data sources....
IBM,Cognitive Data Leader (s)," Expert level in articulating IBM's Data and AI solutions in the cloud and showing value and key patterns of consumption - Data Science, Data and Analytics and..."
Reed Exhibitions,Insights Analyst - Data Analytics, Insights Analyst – Data Analytics. Develop outputs through data visualisation tools. Delivery of commercially driven data analytics projects....
Publicis Media,Project Manager - Data," Good understanding of ETL, data ingestion, cleansing, harmonisation and data governance. The role reports directly to the CTO and sits within the Data Sciences..."
Reed Business Information,Data Specialist," Data Quality Engineer (Accuity). Data quality, hygiene and completeness. BS Engineering/Computer Science or equivalent experience an advantage;..."
Barclays,"AVP, Data Science Quality Assurance"," The purpose of the role is to build and develop the test framework across the Data Science Platform to allow Dev, Quants, Business, and Sales to work on the..."
Harnham,Data Science Consultant," Data Science Consultant. The successful Data Science Consultant will have proven commercial experience working with large, messy data sets to generate proofs of..."
Celgene Corporation,Intern - Drug Safety - 12 months," Studying towards a University degree in Science, Chemistry, Biology, Pharmacy or related science with only Year 1 and 2 completed...."
Lonza,Scientist - Analytical Services - Stability, Interpret data against specifications and identify trends within data. Compiles data and drafts report for study director review....
Facebook,Data Engineer, Data modeling skills for both upstream operational systems and data warehouse fact / dimensional data modeling....
Efficio Consulting,Digital - Data Analyst - London," Efficio are currently looking for a Data Analyst to join their growing data science team. As part of Efficio’s Digital business, the data science team deliver a..."
Playtech,Data Scientist, Work within the data science teams to develop repeatable and robust data science infrastructure and processes....
G-Research,Tableau Data Analyst," Be experienced in connecting to data through APIs. We believe in the science of ideas, where innovation meets imagination...."
BRUIN Financial,Data Scientist,  Adopt and apply appropriate data science techniques to solve business / commercial problems for Consumer Marketing....
Blackfield Associates,Market Research & Data Analyst," Skilled in manipulating and presenting data. As a data specialist with a keen eye for detail, you will collate research and sales data to report on product..."
Finastra,Chief Data Officer," Knowledge of big data software, data engineering, data science and AI/ML technologies :. Data Strategy/Product Platform...."
Misys Software Solutions India,Chief Data Officer," Knowledge of big data software, data engineering, data science and AI/ML technologies :. Data Strategy/Product Platform...."
Warner Scott,Nuix Data Analyst – CONTRACT," Significant hands on experience with Nuix data processing, imports and exports. Ability to prepare, process, and load data into processing software and hosted..."
Sainsburys,Data Quality Analyst, A broad understanding of the applications of data from reporting through to data science. Use data ownership and stewardship community to drive appropriate data...
Butternut Box,Data Analyst, Ability to produce clear graphical data representations. You are an experienced data analyst with 2-3 years of experience....
The FRCE Recruitment Group,Experienced Science Teachers, How to apply - Teacher of Science. Do you have a passion for Science? Science Teacher- Open to all candidates with QTS....
Spier Consulting,Principle Data Scientist," Designs and delivers Data Science insight products, across development phases. Production of data visualisations that can be consumed by non-technical..."
Aspire,Data Science Director," Data Science Director. This global leading media agency are looking for a Data Science Director to join their successful Data, Technology and analytics division..."
Joseph Harry Limited,Data Scientist," You will report to the Chief Data Officer and will work closely with Data Analytics, Data Engineering, Data Architecture and Data Governance as part of the CDO..."
Deluxe Entertainment Services Group,Data Analyst," Overview of the Operations Data Analyst role:. Minimum of two years’ experience in a data analysis role. Bachelor’s degree in Statistics, Mathematics, Computer..."
Critical Mass,Social Data Analyst, Social Data Analyst. Critical Mass is actively seeking a Social Data Analyst. Logical approach to analysis process that demonstrates how data lead to...
Harnham,"Multiple Data Scientists - £40,000 - £90,000", Manage Data Science projects from start to finish. Experience developing Data Science experiments as well as production level code....
G-Research,Data Engineer, Experience with python and pandas in a data science context. You will be building a platform that will allow a scale up in the data science team’s ability to...
Investec,Analytics Graduate Programme," The group spans a wide range of teams, covering all areas of data acquisition, modelling and analysis across corporates, investment and private banking...."
BAE Systems Applied Intelligence,Data Scientist," We enable organisations to improve their data handling and find new ways to exploit it, whether through master data, transaction data or scalable Big Data..."
Facebook,"Manager, Infrastructure Data Science", We’re looking for data science leaders to build teams with a passion for infrastructure and drive informed business decisions from data for Facebook....
LiveStyled,Office Manager," Clients use LiveStyled to enhance their customer experience, learn behavioural patterns of attendees and to take advantage of our powerful data science engine...."
PredictX,Data Scientist," Our technology reduces data complexity, increases data quality and allows business users to leverage data science to make faster and more reliable business..."
PassFort,Data Engineer," Some hands on data science experience, within a data driven team/company/product. Any experience with data security or anonymising data sets is desirable...."
Psyon,Data Analyst," Create compelling and informative dashboards for data storytelling; Psyon Insights provide data analytics, actuarial, and wellbeing consulting services...."
Ministry of Justice,Data Analyst - Band B," We encourage applications from members of the Government Operational Research Service (GORS), Government Statistical Service (GSS) or Government Science &amp;..."
ING,Data Scientist, Data Science and Software Engineering. We do this by combining Big Data technology with Data Science to deliver high value solutions and products for our...
Puretech Talent Ltd,Big Data Engineer," Exposure to more advanced Big Data technologies such as PySpark, Kafka, Airflow, and a keen interest or exposure to Data Science environments would be highly..."
Blue Pelican,DATA SCIENCE EXPERT, DATA SCIENCE EXPERT – R&amp;D. POSITION – DATA SCIENCE EXPERT – R&amp;D. A bespoke Marketing Sciences division is seeking an experienced Statistical Analyst or Data...
Telefonica,Data Analyst," Building custom data segments manually using Big Data tools. Experience with common data science tools such as R, Python, sparkML, Scikit-learn or Mahout..."
WebMD,"Research Assistant, Education"," Enjoys mining data to identify trends. Bachelor’s degree in Life Sciences, Behavioral or Social science, Statistics, or Market Research (preferred) or..."
Hunter Bond Ltd,Junior Developer C#, Data Structures and Algorithms. Highly numerate with a passion for programming and computer science (e.g. 1st Class or 2:1 in Computer Science/ Maths/ Physics...
