company,job,summary
IQVIA,Biostatisticians," IQVIA™ is The Human Data Science Company™, focused on using data and science to help healthcare clients find better solutions for their patients...."
Microsoft,Data&AI Consultant," These are spanning from simple SQL Server environments, over complex data warehouse to data insight solutions that enable data visualization and business..."
Telespazio VEGA UK Ltd,XMM Newton Operations Scientist," Science Analysis Software and the X-ray specific software tools like XSPEC or FTOOLS in particular. Provision of user requirements for the Science Archive,..."
Quintiles Commercial Germany GmbH,Delegado/a de visita remota a especialistas en oncohematología - eRep," IQVIA™ is The Human Data Science Company™, focused on using data and science to help healthcare clients find better solutions for their patients...."
Quintiles Commercial Germany GmbH,eRep de Atención Primaria - Delegado/a de visita remota," IQVIA™ is The Human Data Science Company™, focused on using data and science to help healthcare clients find better solutions for their patients...."
Catenon,Multiplatform Data Analyst," The Multiplatform Data Analyst will manage big set of data to understand, acquire and predict behaviour of our viewers and non-linear content...."
IQVIA,Clinical Trial Assistant," IQVIA™ is The Human Data Science Company™, focused on using data and science to help healthcare clients find better solutions for their patients...."
Maxam,Quality Internship," Be pursuing or have finished Bachelor´s Degrees in Engineering such as Industrial Engineering, Material Science &amp; Engineering, or similars;..."
Amazon.com,"Sr. SDE, Business Prime"," Computer Science fundamentals in object-oriented design, data structures, and system design. Bachelor's Degree in Computer Science or related field...."
ALK-Abelló,SIEM Specialist, Develop new custom connectors to integrate site specific data. Minimum University/College degree in a technical discipline (Computer Science or Engineering...
Serco Europe,Operations / Community Support Scientist, To maintain and manage a publication data base. Supporting observers/PIs in the optimization of their science programmes....
Denodo,Strategic Analyst," Clearly position data virtualization in respect to alternative technologies, such as ETL, ESB, Big Data Integration, Cloud Integration, Data Prep, Data Blending..."
eBay Inc.,"Analyst, Product Analytics"," Excellent communication (written/verbal) and presentation skills in English (Spanish is a plus) Bachelor’s degree in Mathematics, Computer Science, Business,..."
RHEA Group,Operations Scientist, Systematic processing of scientific mission data to ensure the high-level products by the Scientific Community....
Denodo,Enterprise Data Virtualization Consultant - Fluent German," Experience in Data Modeling tools. BS or higher degree in Computer Science. Experience working with Big Data and/or noSQL environments like Hadoop, mongoDB, ......"
Quintiles Commercial Germany GmbH,Delegado/a de visita remota a médicos de Atención Primaria - eRep," IQVIA™ is The Human Data Science Company™, focused on using data and science to help healthcare clients find better solutions for their patients...."
IQVIA IES Germany GmbH,Delegado/a de visita remota - eRep - para oncología," IQVIA™ is The Human Data Science Company™, focused on using data and science to help healthcare clients find better solutions for their patients...."
HomeAway (Spain),Business Analyst - Partner Succcess, The team consists of high performing creative data analysts capable of crafting and developing critical data sources along with the business knowledge to...
IQVIA IES Germany GmbH,Delegado/a de visita remota para productos dermatológicos - eRep," IQVIA™ is The Human Data Science Company™, focused on using data and science to help healthcare clients find better solutions for their patients...."
QuintilesIMS,Biostatisticians - Real World Evidence Solutions - Europe," IQVIA™ is The Human Data Science Company™, focused on using data and science to help healthcare clients find better solutions for their patients...."
IQVIA IES Germany GmbH,Delegado/a de visita médica (AP + Especialistas Reumatología) MADRID," IQVIA™ is The Human Data Science Company™, focused on using data and science to help healthcare clients find better solutions for their patients...."
IMDEA materials,Research Technician," Preferably bachelors degree (grado) in materials science, metallurgy or engineering, or FP Técnico de Análisis y Control...."
Covance,Senior CRA (home based or office based), Life Science educational background. Query generation and resolution against established data review guidelines on Covance or client data management systems....
Airbus Group,Patent Attorney," Maintain patent portfolio data integrity. It is a legal requirement that a Patent Attorney hold a degree in engineering or science, and at least 3 years of..."
Syneos Health Clinical,"CRA I/ II/Senior Islas Canarias, Part-time", Interpret data to identify protocol deviations or major risks to data integrity. You'll be supported with comprehensive resources based on today's emerging...
Accion Contra el Hambre,Sharepoint Technical Chief, Degree in Computer Science or Computer Engineering (or demonstrable equivalent working experience). The Sharepoint Technical Chief will carry out the...
Kernel Analytics,Team Lead," We hire and retain the best talent in data science, as it is the key source for continuous innovation. A bachelor's degree in Computer Science...."
CHEP,IT Business Analyst – SCM," Investigates corporate data requirements, and applies data analysis, data modelling and quality assurance techniques, to establish, modify or maintain data..."
Cepsa,Data Engineer Senior," Minimum 5 years of experience in data management systems, data warehousing methodology, data quality, data modeling, data governance, analytics and predictive..."
IQVIA IES Germany GmbH,Delegado/a de visita remota a especialistas en oncohematología - eRep," IQVIA™ is The Human Data Science Company™, focused on using data and science to help healthcare clients find better solutions for their patients...."
Syneos Health Clinical,Country Lead Spain," Ensure timely and accurate transmission of representative and manager required data e.g. customer coverage/call data, time accountability data, etc...."
Amazon.com,Demand Generation EMEA Sales Ops Lead," Bachelor’s degree in Business Administration, Finance, Economics, Computer Science, or related field. Analyze data and trends and make informed recommendations..."
IQVIA IES Germany GmbH,eRep de Atención Primaria - Delegado/a de visita remota," IQVIA™ is The Human Data Science Company™, focused on using data and science to help healthcare clients find better solutions for their patients...."
IMDEA materials,PhD candidate - Multiscale modeling of metal additive manufacturing, This collaborative framework will provide the researcher with extensive experimental data to validate computational developments....
IQVIA IES Germany GmbH,Delegado/a e Rep (visita remota) a oncólogos," IQVIA™ is The Human Data Science Company™, focused on using data and science to help healthcare clients find better solutions for their patients...."
Syneos Health Clinical,"Site Payment Specialist, sponsor dedicated, office based, Madrid"," You'll be supported with comprehensive resources based on today's emerging technologies, data, science and knowledge - instead of practices from the past...."
Amazon.com,"Senior Consultant, Big Data"," Computer Science or Math background preferred; These professional services engagements will focus on key customer solutions such as, web applications,..."
Maxam,"Health & Safety, Quality, Environment Specialist", Master’s degree in Environmental Science or related fields; Analytical capacity is crucial to integrate data into applicable workplace quality information....
Biogen,"Senior Manager, Customer and Market Insights, Spain", University Degree in Science and/or degree in Business. Analyses and creates data to correctly quantify market opportunities and threats....
IQVIA IES Germany GmbH,Delegado/a de visita remota a médicos de Atención Primaria - eRep," IQVIA™ is The Human Data Science Company™, focused on using data and science to help healthcare clients find better solutions for their patients...."
The Boston Consulting Group,Platform Specialist," Nice to have experience supporting underlying infrastructure for Data warehousing, Business Intelligence, Big Data...."
TIBCO Software,Associate consultant," Computer science, information systems, software engineering, IT or related subjects. Please note that we have updated our Candidate Data Privacy policy and can..."
IMDEA Materiales,Research Assistant - Investigador predoctoral," Candidates should have strong analytical skills, and hold a MSc in Engineering, Material Science, or Physics with an excellent academic record...."
dxc technology,Sr Consultant:Business," Bachelor's degree in business, computer science or related field preferred. Experience working with techniques, tools, and approaches for data cleansing and..."
Hitachi Vantara,Technical Pricing Strategist, Prior experience directly related to configuring and pricing IT data center systems and data storage solutions an advantage....
Kernel Analytics,Data Engineer (Madrid), Would you like to do your internship in one of the leading Consultancy Firms in Analytics &amp; Data Science in Spain?...
Planet Expat,Senior Scientific Consultant and Project Manager," Excellent MS Office skills (MS Excel, Power Point) and skills in database management, any data science experience or expertise a plus...."
dxc technology,Consultant Technical," Experience working with software, hardware, data and testing standards. Bachelor's degree in business, computer science or related field preferred...."
dxc technology,Assoc Consultant:Technical," Bachelor's degree in business, computer science or related field preferred. Develops database queries and stored procedures of medium complexity to support data..."
Amazon.com,Finance Internship 2018 M/F," Developing and executing upon some of the world’s most complex data analyses which will in turn, drive the correct business decisions...."
Amazon.com,Territory Manager - Iberia (Madrid based)," A technical background in engineering, computer science or MIS is advantageous. Analyze metrics data from the accounts to help evolve your business plan...."
Airbus Defence and Space,"BRM HR, Security, FM - Barajas/Spain"," Bachelor degree in computer science or related field; Relevant, including internal and external data sources, to support application...."
Making,Desarrollador Web, Qué buscamos? * Un/a desarrollador/a Web con experiencia preferiblemente en el desarrollo de CMS y plataformas PHP y con conocimientos de maquetación ¿Qué...
Signify,System Center Technology Internship," § At minimum Bachelor of Science University Degree. Signify, the new company name of Philips Lighting, is the global leader in lighting building on 125+ years..."
dxc technology,Intern Masters Technical," Degree program in computer science, management information systems, or related field preferred. In a student worker capacity under direct supervision, assists..."
Google,"Technical Solutions Consultant, Google Technical Services", BA/BS degree in Computer Science or a related technical subject or equivalent practical experience. From concept design and testing to data analysis and support...
Denodo,Enterprise Data Engineer," BS or higher degree in Computer Science. We invite you to materialize your aspirations in a company where opportunities abound for building an amazing future,..."
Deimos,Space Software Engineering trainee," Degree in Computer Science or related area. Experience in big data technologies such as Map Reduce, nosql database (i.e...."
EXPERIAN,Senior Business Consultant," Bcom, BSc or Computer Science is required. Collaborate across Experian to enrich our core data assets and bring the best of Experian to the client...."
Alibaba,Aliexpress Technical Advisor Spain (Madrid)," 【Job Requirement 】 We are currently hiring engineers who are proficient in one or more languages, include English, Chinese or Spanish。 Minimum Qualifications •..."
"T-Systems ITC Iberia, S.A.",IoT Presales Manager (f/m)," Degree in Industrial Engineering, Computer Science or similar. With a footprint in more than 20 countries, 43,700 employees, and external revenue of 7.9 billion..."
Tesaro,Oncology Scientific Advisor (MSL) Barcelona/Catalonia," Advanced science degree. Excellent skills in presenting/publishing scientific data. Advanced science degree (Pharmacy, Biology, Medicine, Biochemistry, etc)...."
IAB Spain,Backend Data Engineer, Proven experience working with big data. Enhance data quality by improving business and technical operations....
CHEP,Business Analyst BXB," Manipulate and analyze complex, high-volume, high-dimensionality data from varying sources using a variety of tools and data analysis techniques...."
Avature,Jr. Developer," Knowledge of data structures, algorithms, and complexity analysis. Bachelor degree in Computer Science (in progress or complete) or equivalent experience...."
Avanade,Sr. Architect Analytics, Will be valuable have experience at Data Science and non Microsoft tools. Experience at Big Data projects and/or Advanced Analytics....
The Boston Consulting Group,"Senior Analyst - Senior Analyst, Predictive modelling & Statistics & Machine Learning"," Undergraduate degree related to data science, statistics, machine learning, mathematics, computer science, engineering or economics is required, advanced degree..."
IQVIA,Data Integration Engineer," IQVIA™ is The Human Data Science Company™, focused on using data and science to help healthcare clients find better solutions for their patients...."
Amazon.com,"Account Manager - Israel, Amazon Web Services", Computer Science and/or Engineering/Math background. Working knowledge of software development practices and data center/infrastructure/networking technologies....
IQVIA,"Talent Acquisition Specialist, based in Madrid, Spain"," IQVIA™ is The Human Data Science Company™, focused on using data and science to help healthcare clients find better solutions for their patients...."
Amazon.com,Creative Project Manager (f/m)," Bachelor’s degree, preferably in media, computer science, business, or e-commerce. High affinity towards data and technology with proven ability to dive deep..."
Leroy Merlin ES,Responsable Analítica Cliente," Perfil Data Science, con más de 5 años de experiencia en modelización de datos, y construcción de equipos de analítica...."
ATG Europe,Operations & Community Support Scientist, XMM-Newton is ESAs second cornerstone of the Horizon 2000 Science Programme. Participation on the activities related to the systematic processing of all...
The Boston Consulting Group,Senior Analyst - Data Engineer," Undergraduate degree related to data engineering, machine learning, computer science, applied mathematics, data science or IT is required, advanced degree is..."
Airbus Group,Internship - System General, Application of new methods for statistical analysis (Big Data / Data Science) for predictive capabilities. Airbus AOSL Getafe....
Amadeus,MDM Senior Analyst, Master Data concept. The Master data model. The goal of the solutions is to offer Amadeus a multi-domain Master Data Management that centralizes the Master data...
Denodo,Sales Engineer," Assists Denodo Marketing efforts on implementing product demos to showcase Data Virtualization in enterprise scenarios, cloud deployments and Big Data projects...."
GFT Technologies,Big Data Engineer, Knowledge of some of the most common Data Science methods and Machine Learning libraries:. Knowledge of Hadoop and Big Data technologies:....
IQVIA,Clinical Research Associate," IQVIA™ is The Human Data Science Company™, focused on using data and science to help healthcare clients find better solutions for their patients...."
IQVIA,Data Integratoin Engineer CODE Spain," IQVIA™ is The Human Data Science Company™, focused on using data and science to help healthcare clients find better solutions for their patients...."
Bristol-Myers Squibb,MEDICAL SCIENCE MANAGER, Translating scientific or clinical data into an understandable and valuable form to help physicians best serve their patients....
Santander,GCB: Market Risk Engineer," Bachelor's degree in computer science or Business Administration. Front Office Systems (Murex is a plus), Data exploration tools, Risk and Limits systems...."
Amazon.com,"Senior Consultant, Global DevOps", Computer Science or Engineering background preferred; Designing software-defined networks and secure data access....
Amazon.com,IT Support Engineer (M/F), In Computer Science or Related Technical field. Experience with Data Cabling / Computer Facilities maintenance /Standards....
DXC,Consultant Technical," Experience working with software, hardware, data and testing standards. Bachelor's degree in business, computer science or related field preferred...."
DXC,Assoc Consultant:Technical," Bachelor's degree in business, computer science or related field preferred. Develops database queries and stored procedures of medium complexity to support data..."
Amazon.com,Senior Product Manager," Experience with SQL in a Big Data environment. MBA or advanced degree in engineering, supply chain management, mathematics, computer science or related areas...."
Amazon.com,"Account Manager - Germany, Amazon Web Services (Madrid based)", Computer Science and/or Engineering/Math background. Working knowledge of software development practices and data center/infrastructure/networking technologies....
TrustYou,QA Engineer," BS/MS degree in Computer Science, Engineering or a related subject. Our employees are experts in big data, machine learning, natural language processing,..."
PredictX,Frontend Developer - Angular," Our technology reduces data complexity, increases data quality and allows business users across the organisation access to advanced data capability to make..."
Deloitte,Deloitte Digital Consultor Marketing Automation FY18," Utilizamos datos para ofrecer a los clientes soluciones innovadoras, ayudándoles en la toma de decisiones, para ello usamos herramientas de Big Data, Data..."
Inspiralia,Digital Manager," Advanced experience managing and/or developing integrations and data conversions using APIs, Web Services, Data Loader, etc...."
DXC,Intern Masters Technical," Degree program in computer science, management information systems, or related field preferred. In a student worker capacity under direct supervision, assists..."
IQVIA,Technical Deployment Specialist CODE Spain," IQVIA™ is The Human Data Science Company™, focused on using data and science to help healthcare clients find better solutions for their patients...."
BackOffice Associates,SAP Technical Consultant – ABAP – Spain, Experience with data migration projects using LSMW and similar data load tools. Strong SQL and data modeling skills....
IQVIA,"Panel Administrator Associate, French & German speaker"," IQVIA™ is The Human Data Science Company™, focused on using data and science to help healthcare clients find better solutions for their patients...."
IQVIA,"Sr Prod Data Integrity Associate, Pharmacovigilance, German Speaker"," IQVIA™ is The Human Data Science Company™, focused on using data and science to help healthcare clients find better solutions for their patients...."
Qlik,Customer Success Engineer," Big data developer designs solutions capturing and analyzing data from big data technologies to make data-driven decisions, as well as debugs, monitors, and..."
Avanade,Containers Engineer Consultant," Infrastructure solutions (especially Microsoft), cloud technologies, networking, data center operations, platform migration and enterprise directories...."
Aspire,Decision Science Analyst," Decision Science Analyst. Keep pushing the boundaries of model building, ensuring we’re taking advantage of the latest developments in the Data Science...."
Microsoft,Support Engineer, Degree in Computer Science or equivalent experience – Microsoft certifications on Windows – Microsoft certifications on Azure Infrastructure Solutions and/or...
Informatica,Cloud Product Specialist (S)," Each member has a specific focus on one of Informatica’s technologies such as Cloud solutions, Big Data, MDM, Data Security etc...."
PredictX,Cloud Solutions Engineer," Our technology reduces data complexity, increases data quality and allows business users across the organisation access to advanced data capability to make..."
Minsait,Senior Research Engineer," Knowledge in big data, data mining, machine learning. In Computer Science or similar, with a strong focus on cybersecurity...."
Roche,Head of Global Network Services Operations," BS in Business Management, Business Administration or Computer Science, or relevant work experience. An excellent understanding of data network, voice and video..."
Accenture,Big Data Security Consultant, Data Governance and Data Lineage knowledge &amp; tools. Knowledge of Data Access Control in Big Data Systems. Minimum of 1 year experience of Big Data technologies...
MathWorks,Software Maintenance Representative - Spanish, MathWorks is the software that is accelerating the pace of engineering and science. O Ensure accurate customer data and sales activities are collected and...
Thales Group,"Senior Sales Engineer, Southern Europe"," Big Data (Hortonworks, Hadoop, etc). Degree in Computer Science, or equivalent combination of school qualifications and industry experience...."
Hewlett Packard Enterprise,Technical Solutions Consultant," Bachelor degree in Computer Science, Electronics, Telecommunications or other equivalent Engineering. With the industry's most comprehensive portfolio, spanning..."
"Guidewire Software, Inc.","Graduate Consultant (Graduate Software Developer) Madrid, Spain", BSc in Computer Science or equivalent from third-level or higher education institution. We invest heavily in R&amp;D to build a technology platform that combines...
DXC,Senior Consultant Business," Bachelor's degree in business, computer science or related field preferred. Experience working with techniques, tools, and approaches for data cleansing and..."
Proofpoint,"Sales Engineer, Spain"," Bachelors in Computer Science preferred, but not required. Design complex email and data security solutions and assist in the building of quotations for..."
Syneos Health Clinical,"Clinical Monitoring Project Lead, Madrid, Office based"," You'll be supported with comprehensive resources based on today's emerging technologies, data, science and knowledge - instead of practices from the past...."
Cepheid,Territory Manager (North West Spain), Manage customer data in the company CRM (SFDC). Danaher is a global science &amp; technology innovator committed to helping our customers solve complex challenges...
Novanotio,Information Security Architect, Higher degree (Computer Science or Telecommunications). Apply an Active Defense approach based on Defense in Depth model (layered security approach including...
ASSIA,Software Developer," Knowledge of analytical data visualization a plus. Bachelors or Masters degree in Computer Science, Computer Engineering, Electrical Engineering, or any other..."
The Boston Consulting Group,"Lead Analyst, Data Engineering - GAMMA"," Undergraduate degree related to data engineering, machine learning, computer science, applied mathematics, data science or IT is required;..."
Amazon.com,Alexa Skills - Technical Developer Advocate, Amazon takes your personal data protection seriously and respects EU and local data protection laws. Have Bachelor’s Degree in Computer Science or equivalent...
Santander,Santander Digital: Digital Marketing Program Manager," Experience in data analysis, trend analysis, large data compilation and composition. Digital design and UX, data analytics/science or behavioral, digital..."
Seletia,TÉCNICO SUPERIOR PRESCRIPTIVE ANALYTICS - MADRID, Máster o posgrado enfocado a la ciencia del dato (data science). TÉCNICO SUPERIOR PRESCRIPTIVE ANALYTICS - MADRID....
The Boston Consulting Group,Lead Knowledge Analyst - Technology Advantage," Blockchain, P2P lending, data analytics, AI, etc. Has expertise in customer or digital journeys, digital and/or data &amp; analytics ideally within a..."
Maxam,Europe Marketing Manager," University degree with a business management or earth science / engineering specialization. For SMM based subsidiary, prepare monthly account plan and all sales..."
Premier Research Group Limited,Senior Site Start-up Associate (Spain)," An undergraduate degree or its international equivalent in a clinical, science, or health related field from an accredited institution or a licensed healthcare..."
"Guidewire Software, Inc.","Senior Salesforce QA- Madrid, Spain"," Bachelor's Degree in Computer Science or related field. Knowledge of relational databases and data modeling including Salesforce.com SOQL, SOSL query language...."
Teradata,Graduate Software Engineer," As the first and only pure-play big data services firm, our Architects, Data Scientists, Business Consultants, Data Engineers and Delivery Consultants are..."
Amazon.com,Senior Software Developer, A Bachelor's degree in Computer Science or related field. A Masters in Computer Science or a related technical discipline is preferred....
Web Summit,Partnership Manager / Business Development Executive," In the last seven years, Web Summit has grown from a small team to a company of over 200 focused on disrupting the conference industry through technology and..."
The Boston Consulting Group,"Lead Analyst, Predictive, Modelling, Stadistics and Machine Learning - GAMMA"," Undergraduate degree related to data science, statistics, machine learning, mathematics, computer science, engineering or economics is required, advanced degree..."
Planet Expat,Growth Marketing Manager - Europe," Strong interest in Health and Wellness, Pharma, Nutrition and Life Science Industries. Willing to get insights from the data, execute and run quick hypothesis..."
Teradata,Big Data Software Engineer," Experience with data architectures. At least some experience in other data platforms, such as relational database systems, data warehouses or other OLAP systems..."
The Boston Consulting Group,"Lead Analyst, Optimization & Simulation - GAMMA"," Undergraduate degree related to data science, data engineering, mathematics, physics, computer science, engineering or economics is required, advanced degree is..."
IQVIA,Senior Clinical Research Associate," IQVIA™ is The Human Data Science Company™, focused on using data and science to help healthcare clients find better solutions for their patients...."
AECOM,Senior Programmer, + Bachelor MIS / Computer Science or Equivalent Work Experience. + Developing and coding computer programs to store and retrieve data based on user’s business...
